,station_id,humid,month,tmin,Date,tmax,rainfall,sunshine,tavg,snow,wind,day,year,date,cloud
0,98,87.6,1,-2.8,2024-01-01,6.0,0.0,0.4,1.5,0.0,0.8,1,2024,20240101,4.1
1,98,81.9,1,0.4,2024-01-02,5.6,0.0,1.1,1.9,0.0,0.7,2,2024,20240102,8.6
2,98,83.5,1,-2.6,2024-01-03,3.5,0.0,1.2,0.7,0.0,0.7,3,2024,20240103,5.6
3,98,79.4,1,-5.7,2024-01-04,4.0,0.0,0.7,-0.2,0.0,1.1,4,2024,20240104,3.6
4,98,79.3,1,-1.3,2024-01-05,9.4,0.0,4.5,3.9,0.0,1.7,5,2024,20240105,2.5
5,98,71.9,1,-5.5,2024-01-06,4.8,0.4,7.7,-0.8,0.0,1.0,6,2024,20240106,1.3
6,98,50.0,1,-9.2,2024-01-07,-1.5,0.0,8.6,-5.0,0.0,2.5,7,2024,20240107,0.0
7,98,56.4,1,-12.4,2024-01-08,-0.3,0.0,7.9,-6.0,0.0,0.8,8,2024,20240108,1.0
8,98,87.3,1,-3.8,2024-01-09,-0.5,1.6,0.0,-2.2,0.0,0.3,9,2024,20240109,6.4
9,98,89.0,1,-6.4,2024-01-10,2.9,0.0,4.3,-3.1,0.0,0.4,10,2024,20240110,3.3
10,98,84.6,1,-4.6,2024-01-11,4.3,0.0,0.4,0.4,0.0,1.1,11,2024,20240111,5.4
11,98,64.4,1,-4.1,2024-01-12,4.5,0.0,8.5,-0.6,0.0,0.9,12,2024,20240112,0.0
12,98,51.5,1,-7.6,2024-01-13,5.2,0.0,8.5,-2.2,0.0,0.6,13,2024,20240113,0.0
13,98,83.9,1,-6.2,2024-01-14,0.4,4.0,0.1,-2.8,0.0,0.8,14,2024,20240114,2.8
14,98,59.1,1,-10.8,2024-01-15,0.1,0.0,8.5,-5.8,0.0,0.9,15,2024,20240115,1.0
15,98,62.4,1,-11.9,2024-01-16,2.3,0.0,8.3,-5.4,0.0,0.7,16,2024,20240116,3.3
16,98,86.8,1,-7.4,2024-01-17,0.7,6.4,0.1,-2.1,0.0,0.4,17,2024,20240117,8.3
17,98,84.0,1,-0.5,2024-01-18,8.9,0.1,7.7,2.9,0.0,1.2,18,2024,20240118,2.3
18,98,69.8,1,1.5,2024-01-19,7.9,0.0,6.8,3.9,0.0,1.3,19,2024,20240119,5.4
19,98,76.0,1,0.2,2024-01-20,3.9,0.6,0.0,1.6,0.0,1.3,20,2024,20240120,8.8
20,98,78.3,1,-3.3,2024-01-21,3.7,0.1,0.0,0.9,0.0,1.5,21,2024,20240121,4.6
21,98,64.8,1,-13.2,2024-01-22,-3.3,0.0,4.0,-9.5,0.0,3.2,22,2024,20240122,7.0
22,98,44.3,1,-12.5,2024-01-25,0.2,0.0,8.7,-6.6,0.0,0.9,25,2024,20240125,0.3
23,98,57.4,1,-10.4,2024-01-26,4.4,0.0,8.6,-3.7,0.0,0.8,26,2024,20240126,0.0
24,98,71.5,1,-8.2,2024-01-27,4.8,0.0,8.1,-2.6,0.0,1.0,27,2024,20240127,1.1
25,98,65.8,1,-8.9,2024-01-29,4.1,0.0,8.6,-2.6,0.0,0.7,29,2024,20240129,1.1
26,98,60.6,1,-7.7,2024-01-30,7.2,0.0,8.6,-1.1,0.0,0.6,30,2024,20240130,2.6
27,98,58.6,1,-3.0,2024-01-31,10.3,0.0,8.5,2.6,0.0,0.9,31,2024,20240131,2.3
28,98,66.5,2,-2.8,2024-02-01,7.9,0.0,7.8,1.4,0.0,1.1,1,2024,20240201,5.5
29,98,62.0,2,-1.8,2024-02-02,8.1,0.0,5.0,2.0,0.0,0.8,2,2024,20240202,6.3
30,98,67.8,2,-3.5,2024-02-03,8.4,0.0,1.5,2.6,0.0,0.8,3,2024,20240203,7.6
31,98,67.4,2,-2.3,2024-02-04,10.7,0.0,7.3,3.9,0.0,1.1,4,2024,20240204,6.5
32,98,78.6,2,-1.3,2024-02-05,4.5,3.5,0.0,1.6,0.0,1.4,5,2024,20240205,9.9
33,98,85.9,2,-2.0,2024-02-06,2.2,0.0,1.1,0.0,0.0,1.1,6,2024,20240206,9.1
34,98,69.1,2,-6.0,2024-02-08,5.9,0.0,8.7,-1.0,0.0,0.7,8,2024,20240208,2.3
35,98,70.5,2,-6.0,2024-02-09,6.3,0.0,9.1,-0.6,0.0,1.2,9,2024,20240209,2.0
36,98,72.9,2,-4.7,2024-02-10,7.2,0.0,7.2,0.0,0.0,1.0,10,2024,20240210,2.1
37,98,75.4,2,-7.0,2024-02-11,4.9,0.0,5.4,-1.1,0.0,1.2,11,2024,20240211,1.6
38,98,65.3,2,-6.1,2024-02-12,10.1,0.0,9.2,1.4,0.0,1.1,12,2024,20240212,0.0
39,98,71.4,2,0.6,2024-02-13,14.3,0.0,6.1,7.8,0.0,1.8,13,2024,20240213,3.3
40,98,76.1,2,8.8,2024-02-14,18.9,0.0,6.1,12.8,0.0,1.8,14,2024,20240214,4.4
41,98,94.3,2,-0.9,2024-02-15,11.8,10.5,0.0,3.6,0.0,1.6,15,2024,20240215,8.5
42,98,81.9,2,-3.3,2024-02-16,7.6,0.0,6.1,0.3,0.0,0.9,16,2024,20240216,2.4
43,98,79.1,2,-4.4,2024-02-17,10.8,0.0,9.3,2.0,0.0,0.9,17,2024,20240217,0.3
44,98,88.6,2,-2.1,2024-02-18,9.5,12.3,1.7,4.2,0.0,0.5,18,2024,20240218,6.6
45,98,98.3,2,4.4,2024-02-19,11.1,10.6,0.0,8.6,0.0,1.0,19,2024,20240219,8.6
46,98,87.0,2,1.5,2024-02-20,7.0,1.5,0.0,3.5,0.0,1.2,20,2024,20240220,10.0
47,98,93.8,2,-0.9,2024-02-21,2.5,11.5,0.0,0.5,0.0,1.3,21,2024,20240221,10.0
48,98,85.3,2,-1.9,2024-02-22,1.7,4.8,0.0,-0.5,0.0,1.0,22,2024,20240222,10.0
49,98,68.0,2,-3.6,2024-02-23,5.6,0.3,6.9,0.8,0.0,1.2,23,2024,20240223,6.6
50,98,68.4,2,-3.6,2024-02-24,6.4,1.7,6.5,1.0,0.0,1.1,24,2024,20240224,8.0
51,98,84.5,2,-1.3,2024-02-25,6.5,1.5,3.5,1.7,0.0,0.8,25,2024,20240225,6.3
52,98,69.5,2,-3.1,2024-02-26,10.2,0.0,7.1,2.3,0.0,0.8,26,2024,20240226,2.0
53,98,55.4,2,-1.7,2024-02-27,9.8,0.0,8.0,3.7,0.0,1.3,27,2024,20240227,6.8
54,98,66.6,2,-0.5,2024-02-28,10.1,0.0,2.8,4.7,0.0,1.0,28,2024,20240228,8.4
55,98,62.4,2,-0.4,2024-02-29,9.5,0.0,3.6,3.6,0.0,1.3,29,2024,20240229,7.8
56,98,28.3,3,-8.2,2024-03-01,-0.3,0.0,9.8,-4.6,0.0,3.4,1,2024,20240301,0.0
57,98,55.5,3,-10.2,2024-03-02,3.9,0.0,5.2,-1.3,0.0,2.9,2,2024,20240302,4.9
58,98,60.4,3,-1.5,2024-03-03,9.1,0.1,9.4,3.1,0.0,2.0,3,2024,20240303,1.0
59,98,41.9,3,-5.2,2024-03-04,12.2,0.0,9.1,3.2,0.0,0.8,4,2024,20240304,4.1
60,98,45.8,3,1.7,2024-03-05,11.8,0.0,0.7,5.6,0.0,1.1,5,2024,20240305,8.8
61,98,60.9,3,0.6,2024-03-06,10.9,0.0,5.5,4.7,0.0,1.0,6,2024,20240306,6.0
62,98,67.8,3,-0.1,2024-03-07,7.3,0.8,3.0,2.7,0.0,0.9,7,2024,20240307,5.1
63,98,41.9,3,-4.2,2024-03-08,7.5,0.0,9.9,1.1,0.0,2.4,8,2024,20240308,0.1
64,98,43.4,3,-5.7,2024-03-09,8.9,0.0,10.1,0.8,0.0,1.2,9,2024,20240309,0.0
65,98,54.3,3,-5.0,2024-03-10,11.3,0.0,10.1,2.7,0.0,1.3,10,2024,20240310,0.0
66,98,64.1,3,-0.7,2024-03-11,10.7,0.0,1.8,4.5,0.0,0.9,11,2024,20240311,7.9
67,98,74.3,3,2.2,2024-03-12,12.6,0.5,2.4,5.9,0.0,0.9,12,2024,20240312,4.3
68,98,53.4,3,-1.5,2024-03-13,13.3,0.0,10.2,5.6,0.0,2.1,13,2024,20240313,0.0
69,98,53.8,3,-0.7,2024-03-14,16.3,0.0,10.2,7.0,0.0,1.5,14,2024,20240314,0.0
70,98,67.8,3,1.0,2024-03-15,16.2,0.0,10.2,8.0,0.0,1.4,15,2024,20240315,0.0
71,98,54.6,3,1.3,2024-03-16,18.1,0.0,8.2,9.5,0.0,1.3,16,2024,20240316,3.0
72,98,37.5,3,3.5,2024-03-17,13.8,0.0,9.4,8.6,0.0,2.9,17,2024,20240317,5.1
73,98,16.5,3,-1.3,2024-03-18,14.1,0.0,10.3,6.2,0.0,1.5,18,2024,20240318,2.3
74,98,55.0,3,2.7,2024-03-19,11.1,0.7,1.9,5.9,0.0,3.3,19,2024,20240319,8.4
75,98,42.9,3,-0.7,2024-03-20,10.6,0.0,7.2,3.7,0.0,2.6,20,2024,20240320,2.1
76,98,42.5,3,-3.3,2024-03-21,12.9,0.0,10.6,3.9,0.0,1.3,21,2024,20240321,1.3
77,98,61.3,3,0.8,2024-03-22,15.4,17.5,3.9,8.6,0.0,1.7,22,2024,20240322,7.8
78,98,72.4,3,7.9,2024-03-23,18.7,0.3,8.9,11.5,0.0,1.3,23,2024,20240323,5.9
79,98,48.8,3,5.1,2024-03-24,23.6,0.0,10.2,14.1,0.0,0.9,24,2024,20240324,2.9
80,98,71.1,3,5.1,2024-03-25,13.6,3.3,0.0,9.1,0.0,1.1,25,2024,20240325,9.8
81,98,84.9,3,0.6,2024-03-26,11.9,10.3,4.4,5.6,0.0,1.2,26,2024,20240326,6.4
82,98,78.1,3,1.8,2024-03-27,16.5,0.0,9.0,9.0,0.0,1.2,27,2024,20240327,6.3
83,98,91.1,3,7.3,2024-03-28,12.8,2.3,0.0,9.4,0.0,1.3,28,2024,20240328,7.1
84,98,75.3,3,3.0,2024-03-29,13.1,2.2,3.0,6.9,0.0,2.2,29,2024,20240329,5.1
85,98,63.6,3,0.2,2024-03-30,16.7,0.0,5.1,6.7,0.0,1.3,30,2024,20240330,2.8
86,98,41.5,3,-0.7,2024-03-31,16.6,0.0,9.4,8.6,0.0,0.9,31,2024,20240331,3.4
87,98,32.4,4,2.2,2024-04-01,20.0,0.0,11.2,10.8,0.0,1.4,1,2024,20240401,0.6
88,98,33.9,4,3.2,2024-04-02,25.6,0.0,10.1,14.0,0.0,1.1,2,2024,20240402,3.3
89,98,46.3,4,9.6,2024-04-03,21.5,0.0,2.3,14.6,0.0,1.0,3,2024,20240403,8.5
90,98,38.9,4,10.6,2024-04-04,21.6,0.0,6.5,15.0,0.0,1.8,4,2024,20240404,7.0
91,98,45.9,4,8.8,2024-04-05,19.6,0.0,5.4,13.3,0.0,1.7,5,2024,20240405,4.4
92,98,52.4,4,4.9,2024-04-06,20.8,0.0,9.4,11.7,0.0,1.4,6,2024,20240406,4.9
93,98,35.0,4,4.5,2024-04-07,24.5,0.0,11.4,13.6,0.0,1.3,7,2024,20240407,1.6
94,98,46.1,4,7.0,2024-04-08,24.2,0.0,6.6,15.2,0.0,1.0,8,2024,20240408,7.5
95,98,26.9,4,8.8,2024-04-09,21.3,0.0,11.6,14.1,0.0,1.3,9,2024,20240409,0.8
96,98,60.5,4,8.5,2024-04-10,18.6,0.0,7.0,13.1,0.0,1.8,10,2024,20240410,6.0
97,98,76.6,4,10.1,2024-04-11,20.6,0.2,3.7,13.5,0.0,0.6,11,2024,20240411,6.0
98,98,64.1,4,8.5,2024-04-12,25.2,0.0,10.3,15.9,0.0,1.3,12,2024,20240412,0.0
99,98,53.6,4,7.9,2024-04-13,28.7,0.0,11.7,17.8,0.0,1.1,13,2024,20240413,0.0
100,98,50.6,4,9.7,2024-04-14,30.4,0.0,11.4,19.5,0.0,1.2,14,2024,20240414,1.9
101,98,80.3,4,10.8,2024-04-15,20.7,13.0,0.0,15.4,0.0,2.2,15,2024,20240415,5.9
102,98,93.9,4,9.6,2024-04-16,17.0,0.6,3.3,12.4,0.0,1.6,16,2024,20240416,4.5
103,98,74.4,4,7.9,2024-04-17,22.6,0.0,9.0,14.1,0.0,1.1,17,2024,20240417,3.0
104,98,55.4,4,8.1,2024-04-18,27.0,0.0,11.6,16.7,0.0,1.3,18,2024,20240418,0.0
105,98,57.6,4,9.3,2024-04-19,25.3,0.0,10.6,16.8,0.0,1.2,19,2024,20240419,3.8
106,98,85.8,4,12.0,2024-04-20,17.9,2.1,0.0,13.6,0.0,1.0,20,2024,20240420,8.9
107,98,69.6,4,12.1,2024-04-21,22.3,0.0,2.3,16.5,0.0,1.4,21,2024,20240421,8.8
108,98,58.4,4,13.6,2024-04-22,23.1,0.0,5.2,17.1,0.0,1.0,22,2024,20240422,6.9
109,98,65.5,4,10.9,2024-04-23,24.0,0.3,6.6,15.9,0.0,1.3,23,2024,20240423,7.5
110,98,87.8,4,9.3,2024-04-24,18.6,6.0,2.3,12.7,0.0,1.5,24,2024,20240424,7.8
111,98,83.4,4,10.1,2024-04-25,21.4,0.0,6.1,13.8,0.0,1.2,25,2024,20240425,3.8
112,98,62.4,4,8.3,2024-04-26,26.5,0.0,11.3,16.7,0.0,1.0,26,2024,20240426,2.8
113,98,59.5,4,7.6,2024-04-27,27.8,0.0,11.6,17.3,0.0,1.1,27,2024,20240427,0.0
114,98,57.9,4,10.1,2024-04-28,28.8,0.0,11.0,19.3,0.0,1.0,28,2024,20240428,5.3
115,98,47.0,4,13.8,2024-04-29,27.3,0.0,8.7,19.5,0.0,1.2,29,2024,20240429,5.1
116,98,70.8,4,12.8,2024-04-30,23.9,0.0,3.4,17.2,0.0,1.1,30,2024,20240430,7.9
117,98,53.3,5,10.8,2024-05-01,23.9,0.0,9.4,16.6,0.0,1.0,1,2024,20240501,3.1
118,98,54.4,5,9.8,2024-05-02,25.6,0.0,11.6,17.1,0.0,1.4,2,2024,20240502,0.0
119,98,53.3,5,7.9,2024-05-03,28.2,0.0,11.8,18.6,0.0,0.8,3,2024,20240503,0.0
120,98,54.9,5,10.8,2024-05-04,28.8,0.0,11.7,19.6,0.0,1.0,4,2024,20240504,4.0
121,98,94.6,5,15.1,2024-05-05,18.2,48.9,0.0,16.9,0.0,1.5,5,2024,20240505,9.9
122,98,99.8,5,12.5,2024-05-06,15.1,13.3,0.0,13.3,0.0,1.9,6,2024,20240506,9.4
123,98,85.4,5,9.5,2024-05-07,17.3,3.1,0.1,12.9,0.0,1.0,7,2024,20240507,9.3
124,98,67.6,5,6.1,2024-05-08,22.1,0.0,11.6,14.1,0.0,1.1,8,2024,20240508,1.0
