,cloud,date,rainfall,snow,tmin,day,tavg,tmax,humid,Date,sunshine,station_id,wind,year,month
19,0.0,20150120,0.0,0.0,-10.9,20,-3.7,3.1,69.0,2015-01-20,7.4,98,1.1,2015,1
20,0.0,20150121,0.0,0.0,-5.4,21,0.0,5.3,68.4,2015-01-21,1.4,98,1.1,2015,1
21,6.8,20150122,0.0,0.0,-2.2,22,1.7,8.5,63.6,2015-01-22,3.0,98,1.9,2015,1
22,2.5,20150123,0.0,0.0,-5.6,23,-0.8,6.5,75.8,2015-01-23,7.5,98,1.4,2015,1
23,0.0,20150124,0.0,0.0,-2.1,24,1.9,8.3,69.3,2015-01-24,7.7,98,1.1,2015,1
24,0.0,20150125,6.6,0.0,-2.2,25,1.3,5.2,80.9,2015-01-25,0.0,98,1.1,2015,1
25,8.0,20150126,1.1,0.0,0.3,26,3.0,7.0,85.3,2015-01-26,0.3,98,1.8,2015,1
26,0.0,20150127,0.0,0.0,-8.0,27,-3.7,1.3,55.9,2015-01-27,9.1,98,2.7,2015,1
27,2.0,20150128,0.0,0.0,-10.4,28,-4.8,3.8,54.1,2015-01-28,8.9,98,1.6,2015,1
28,9.5,20150129,0.0,0.0,-8.1,29,-3.1,2.4,65.9,2015-01-29,0.0,98,1.1,2015,1
29,2.8,20150130,0.0,0.0,-7.3,30,-4.0,2.9,53.8,2015-01-30,8.5,98,2.4,2015,1
30,0.0,20150131,0.0,0.0,-11.6,31,-5.8,1.7,53.3,2015-01-31,9.6,98,1.2,2015,1
31,0.0,20150201,0.0,0.0,-10.9,1,-4.6,3.6,51.0,2015-02-01,9.6,98,1.0,2015,2
32,2.8,20150202,0.0,0.0,-9.4,2,-2.5,6.9,52.1,2015-02-02,7.7,98,1.0,2015,2
33,4.5,20150203,0.0,0.0,-7.3,3,-1.3,7.1,55.4,2015-02-03,8.9,98,1.3,2015,2
34,3.3,20150204,0.0,0.0,-6.8,4,-0.8,6.6,59.5,2015-02-04,7.6,98,1.1,2015,2
35,0.0,20150205,0.0,0.0,-6.2,5,-1.0,6.5,64.9,2015-02-05,8.8,98,1.6,2015,2
36,0.0,20150206,0.0,0.0,-7.0,6,-0.8,7.7,61.0,2015-02-06,9.4,98,1.3,2015,2
37,0.0,20150207,0.2,0.0,-3.7,7,0.3,6.7,67.4,2015-02-07,4.0,98,1.9,2015,2
38,0.0,20150208,0.0,0.0,-13.0,8,-9.9,-2.7,30.8,2015-02-08,9.7,98,4.3,2015,2
39,3.0,20150209,0.0,0.0,-14.3,9,-6.2,0.5,50.1,2015-02-09,8.0,98,1.9,2015,2
40,6.0,20150210,0.0,0.0,-7.6,10,-0.5,5.6,72.4,2015-02-10,2.6,98,1.9,2015,2
41,4.5,20150211,0.0,0.0,-2.8,11,1.4,8.5,59.3,2015-02-11,7.3,98,1.7,2015,2
42,0.0,20150212,0.0,0.0,-6.2,12,-2.5,3.7,35.1,2015-02-12,9.8,98,3.2,2015,2
43,0.0,20150213,0.0,0.0,-9.6,13,-2.3,5.9,45.8,2015-02-13,9.8,98,2.2,2015,2
44,0.0,20150214,0.0,0.0,-6.6,14,0.7,5.5,71.9,2015-02-14,1.1,98,1.1,2015,2
45,0.0,20150215,0.0,0.0,2.3,15,7.6,14.3,62.6,2015-02-15,7.4,98,1.4,2015,2
46,10.0,20150216,9.5,0.0,3.4,16,4.1,5.9,85.4,2015-02-16,0.0,98,1.2,2015,2
47,9.0,20150217,1.4,1.0,-0.4,17,1.8,3.7,86.8,2015-02-17,0.2,98,2.0,2015,2
48,0.0,20150218,0.0,0.0,-2.0,18,0.3,2.2,81.5,2015-02-18,0.0,98,1.0,2015,2
49,0.0,20150219,0.0,0.0,-4.7,19,1.1,9.0,71.3,2015-02-19,9.6,98,0.9,2015,2
50,0.0,20150220,0.0,0.0,-4.0,20,3.3,10.3,63.9,2015-02-20,6.1,98,1.0,2015,2
51,0.0,20150221,7.4,0.0,2.3,21,4.6,5.9,80.1,2015-02-21,0.0,98,1.0,2015,2
52,3.0,20150222,2.5,0.0,-1.0,22,3.5,6.6,75.4,2015-02-22,4.3,98,3.3,2015,2
53,2.7,20150223,0.0,0.0,-3.7,23,0.4,6.5,62.1,2015-02-23,8.0,98,1.9,2015,2
54,1.0,20150224,0.0,0.0,-3.9,24,1.2,8.7,63.1,2015-02-24,9.6,98,1.3,2015,2
55,6.5,20150225,1.9,0.0,-2.1,25,4.5,12.9,52.6,2015-02-25,5.4,98,2.1,2015,2
56,4.8,20150226,0.5,0.0,-4.5,26,0.7,5.0,57.9,2015-02-26,7.2,98,4.4,2015,2
57,4.3,20150227,0.0,0.0,-6.5,27,-2.0,4.3,39.6,2015-02-27,8.7,98,2.8,2015,2
58,0.0,20150228,0.0,0.0,-4.8,28,1.5,7.3,48.1,2015-02-28,0.3,98,1.4,2015,2
59,0.0,20150301,0.0,0.0,-1.4,1,2.0,6.7,54.0,2015-03-01,3.4,98,3.0,2015,3
60,0.8,20150302,0.0,0.0,-5.6,2,2.4,10.5,47.1,2015-03-02,10.2,98,1.8,2015,3
61,10.0,20150303,4.2,0.2,-2.3,3,1.8,6.4,67.4,2015-03-03,0.0,98,2.6,2015,3
62,1.8,20150304,0.0,0.0,-5.2,4,-2.1,3.7,44.1,2015-03-04,10.2,98,4.4,2015,3
63,5.8,20150305,0.0,0.0,-7.5,5,-1.3,5.9,48.1,2015-03-05,8.4,98,1.3,2015,3
64,0.5,20150306,0.0,0.0,-6.9,6,1.1,10.6,46.1,2015-03-06,10.6,98,1.6,2015,3
65,0.0,20150307,0.0,0.0,-5.2,7,2.9,12.8,48.8,2015-03-07,10.3,98,1.3,2015,3
66,0.0,20150308,0.0,0.0,-2.8,8,6.4,16.3,47.1,2015-03-08,7.9,98,1.3,2015,3
67,1.8,20150309,0.0,0.0,-5.7,9,2.1,8.7,37.4,2015-03-09,9.3,98,4.9,2015,3
68,0.0,20150310,0.0,0.0,-7.5,10,-3.5,2.6,29.0,2015-03-10,10.9,98,5.4,2015,3
69,3.8,20150311,0.0,0.0,-7.7,11,-0.6,8.2,41.8,2015-03-11,8.6,98,3.4,2015,3
70,0.0,20150312,0.0,0.0,-6.0,12,1.4,7.5,43.0,2015-03-12,10.7,98,3.0,2015,3
71,0.0,20150313,0.0,0.0,-1.4,13,5.3,13.0,38.8,2015-03-13,10.9,98,2.9,2015,3
72,0.0,20150314,0.0,0.0,-3.9,14,3.4,12.5,35.8,2015-03-14,10.0,98,1.6,2015,3
73,0.0,20150315,0.0,0.0,-2.3,15,4.2,13.1,46.3,2015-03-15,9.4,98,1.7,2015,3
74,1.3,20150316,0.0,0.0,-2.1,16,7.9,18.9,49.6,2015-03-16,10.1,98,1.4,2015,3
75,9.5,20150317,0.0,0.0,3.0,17,9.0,15.5,56.3,2015-03-17,0.0,98,1.2,2015,3
76,10.0,20150318,0.0,0.0,6.8,18,10.3,14.0,58.1,2015-03-18,0.0,98,1.7,2015,3
77,0.0,20150319,0.0,0.0,3.3,19,12.2,23.2,47.6,2015-03-19,10.5,98,1.6,2015,3
78,3.8,20150320,0.0,0.0,4.5,20,12.6,23.0,34.8,2015-03-20,8.4,98,1.8,2015,3
79,0.0,20150321,0.0,0.0,3.4,21,10.7,19.4,37.6,2015-03-21,8.5,98,1.8,2015,3
80,0.0,20150322,0.0,0.0,1.9,22,7.6,16.7,34.5,2015-03-22,11.0,98,3.4,2015,3
81,0.0,20150323,0.0,0.0,-2.7,23,4.5,12.2,23.1,2015-03-23,11.3,98,3.3,2015,3
82,0.0,20150324,0.0,0.0,-3.6,24,4.6,14.3,32.6,2015-03-24,11.3,98,1.9,2015,3
83,0.0,20150325,0.0,0.0,-2.5,25,6.0,16.3,39.1,2015-03-25,11.2,98,1.6,2015,3
84,0.0,20150326,0.0,0.0,-1.7,26,7.4,16.9,43.9,2015-03-26,11.3,98,2.0,2015,3
85,0.0,20150327,0.0,0.0,-0.1,27,8.3,18.5,50.6,2015-03-27,11.0,98,1.9,2015,3
86,0.0,20150328,0.0,0.0,-1.1,28,8.7,18.4,38.9,2015-03-28,10.0,98,1.9,2015,3
87,0.0,20150329,0.0,0.0,6.6,29,10.7,18.1,52.0,2015-03-29,6.5,98,1.6,2015,3
88,2.5,20150330,0.0,0.0,3.0,30,12.1,22.6,56.8,2015-03-30,10.4,98,1.9,2015,3
89,10.0,20150331,4.2,0.0,7.2,31,11.6,15.6,80.1,2015-03-31,0.0,98,0.9,2015,3
90,7.0,20150401,2.1,0.0,9.0,1,12.3,18.9,65.5,2015-04-01,5.7,98,2.2,2015,4
91,9.3,20150402,28.6,0.0,6.1,2,13.9,23.3,70.3,2015-04-02,2.2,98,3.8,2015,4
92,8.3,20150403,1.0,0.0,7.3,3,11.1,17.3,82.1,2015-04-03,3.8,98,2.1,2015,4
93,0.0,20150404,0.0,0.0,7.4,4,12.8,19.1,46.8,2015-04-04,4.4,98,1.8,2015,4
94,0.0,20150405,0.1,0.0,8.4,5,9.9,12.3,68.5,2015-04-05,0.0,98,1.3,2015,4
95,9.8,20150406,0.0,0.0,6.3,6,10.0,18.2,60.8,2015-04-06,2.9,98,2.7,2015,4
96,9.0,20150407,0.0,0.0,4.2,7,6.8,11.3,63.5,2015-04-07,0.5,98,2.2,2015,4
97,4.5,20150408,0.0,0.0,1.3,8,7.4,15.3,50.8,2015-04-08,8.8,98,2.0,2015,4
98,3.5,20150409,0.0,0.0,0.0,9,8.6,17.9,41.8,2015-04-09,11.7,98,1.6,2015,4
99,0.0,20150410,0.0,0.0,1.8,10,11.3,21.4,42.4,2015-04-10,11.7,98,1.9,2015,4
100,0.0,20150411,0.0,0.0,3.9,11,12.6,22.0,41.1,2015-04-11,11.5,98,1.7,2015,4
101,0.0,20150412,0.0,0.0,6.0,12,13.3,22.5,39.9,2015-04-12,3.5,98,1.7,2015,4
102,7.0,20150413,3.8,0.0,6.8,13,11.6,19.4,49.5,2015-04-13,4.5,98,2.7,2015,4
103,10.0,20150414,22.9,0.0,5.0,14,6.2,8.0,86.0,2015-04-14,0.0,98,0.9,2015,4
104,6.3,20150415,1.3,0.0,5.2,15,10.5,17.8,74.8,2015-04-15,6.7,98,1.8,2015,4
105,8.5,20150416,3.9,0.0,6.8,16,10.4,14.4,62.0,2015-04-16,1.9,98,3.1,2015,4
106,0.5,20150417,0.0,0.0,2.8,17,10.1,17.7,46.9,2015-04-17,12.0,98,3.0,2015,4
107,0.0,20150418,0.0,0.0,2.6,18,14.4,24.9,36.4,2015-04-18,10.5,98,1.1,2015,4
108,0.0,20150419,10.8,0.0,9.9,19,13.6,19.1,69.8,2015-04-19,0.0,98,1.3,2015,4
109,6.5,20150420,6.9,0.0,8.6,20,12.0,17.9,66.9,2015-04-20,4.9,98,1.8,2015,4
110,0.5,20150421,0.0,0.0,5.4,21,12.8,22.0,49.8,2015-04-21,12.5,98,2.0,2015,4
111,2.8,20150422,0.1,0.0,7.5,22,13.7,22.5,45.6,2015-04-22,9.2,98,2.0,2015,4
112,4.8,20150423,0.0,0.0,5.2,23,13.6,21.4,40.9,2015-04-23,11.0,98,2.2,2015,4
113,0.0,20150424,0.0,0.0,7.6,24,15.3,24.3,37.4,2015-04-24,12.2,98,2.1,2015,4
114,0.0,20150425,0.0,0.0,5.8,25,15.0,25.4,33.0,2015-04-25,12.6,98,1.8,2015,4
115,0.0,20150426,0.0,0.0,6.9,26,16.7,26.0,44.0,2015-04-26,11.5,98,1.9,2015,4
116,0.0,20150427,0.0,0.0,10.1,27,17.6,26.0,47.1,2015-04-27,12.3,98,1.8,2015,4
117,5.5,20150428,0.0,0.0,9.2,28,19.2,28.0,34.1,2015-04-28,11.4,98,1.2,2015,4
118,9.8,20150429,1.0,0.0,14.7,29,17.6,23.0,56.5,2015-04-29,0.6,98,1.2,2015,4
119,1.3,20150430,0.0,0.0,12.2,30,20.8,30.0,56.9,2015-04-30,11.8,98,1.5,2015,4
120,0.0,20150501,0.0,0.0,13.5,1,20.6,28.7,56.6,2015-05-01,12.4,98,1.6,2015,5
121,0.0,20150502,0.7,0.0,13.1,2,19.9,26.2,62.3,2015-05-02,7.0,98,1.5,2015,5
122,0.0,20150503,4.1,0.0,16.4,3,18.0,22.0,88.5,2015-05-03,0.7,98,0.9,2015,5
123,1.5,20150504,0.0,0.0,10.6,4,16.4,22.1,42.5,2015-05-04,12.8,98,3.4,2015,5
124,0.0,20150505,0.0,0.0,5.4,5,13.3,20.8,37.9,2015-05-05,12.3,98,2.3,2015,5
125,8.5,20150506,0.0,0.0,7.5,6,14.7,21.8,39.8,2015-05-06,3.4,98,1.4,2015,5
126,6.5,20150507,0.0,0.0,8.2,7,15.5,24.2,35.5,2015-05-07,8.0,98,1.8,2015,5
127,9.5,20150508,0.0,0.0,8.6,8,15.6,22.4,59.9,2015-05-08,2.7,98,1.7,2015,5
128,0.0,20150509,0.0,0.0,12.2,9,17.2,24.4,53.3,2015-05-09,7.7,98,1.8,2015,5
129,0.0,20150510,0.0,0.0,11.2,10,18.1,26.5,45.5,2015-05-10,11.4,98,1.4,2015,5
130,8.5,20150511,16.0,0.0,11.0,11,17.7,25.6,60.1,2015-05-11,4.5,98,2.2,2015,5
131,8.8,20150512,11.0,0.0,10.5,12,13.0,18.0,74.1,2015-05-12,4.3,98,4.3,2015,5
132,0.8,20150513,0.0,0.0,11.2,13,17.5,23.0,55.9,2015-05-13,12.5,98,3.6,2015,5
133,7.8,20150514,0.0,0.0,14.1,14,20.0,26.0,62.1,2015-05-14,7.1,98,2.3,2015,5
134,7.5,20150515,0.0,0.0,16.2,15,19.3,26.0,63.0,2015-05-15,5.6,98,2.0,2015,5
135,0.0,20150516,0.0,0.0,8.1,16,17.7,26.4,44.3,2015-05-16,13.2,98,2.2,2015,5
136,0.0,20150517,0.0,0.0,9.7,17,17.2,25.1,45.5,2015-05-17,13.1,98,1.6,2015,5
137,7.8,20150518,0.0,0.0,10.2,18,16.5,24.0,54.9,2015-05-18,6.5,98,2.0,2015,5
138,9.0,20150519,0.5,0.0,12.1,19,14.8,18.1,86.0,2015-05-19,0.2,98,2.5,2015,5
139,3.3,20150520,0.0,0.0,10.5,20,16.2,24.3,55.3,2015-05-20,12.3,98,1.6,2015,5
140,1.8,20150521,0.0,0.0,9.7,21,18.0,27.0,49.8,2015-05-21,12.7,98,2.0,2015,5
141,0.8,20150522,0.0,0.0,11.2,22,19.7,29.0,47.4,2015-05-22,13.0,98,2.1,2015,5
142,0.0,20150523,0.0,0.0,11.4,23,19.6,28.7,44.3,2015-05-23,11.6,98,1.5,2015,5
143,0.0,20150524,0.0,0.0,10.3,24,20.2,30.1,40.0,2015-05-24,13.3,98,1.5,2015,5
144,0.0,20150525,0.0,0.0,12.0,25,21.1,31.9,44.9,2015-05-25,13.4,98,1.4,2015,5
145,0.0,20150526,0.0,0.0,12.6,26,21.3,31.1,46.6,2015-05-26,13.4,98,1.6,2015,5
146,0.0,20150527,0.0,0.0,11.6,27,21.5,31.8,36.6,2015-05-27,13.2,98,1.3,2015,5
147,0.0,20150528,0.0,0.0,13.4,28,22.6,33.1,34.4,2015-05-28,12.8,98,1.6,2015,5
148,0.0,20150529,0.0,0.0,15.4,29,22.7,30.3,41.6,2015-05-29,8.0,98,1.6,2015,5
149,0.0,20150530,0.5,0.0,16.1,30,20.1,25.3,63.1,2015-05-30,4.6,98,1.5,2015,5
150,0.0,20150531,0.0,0.0,12.7,31,21.0,31.3,54.4,2015-05-31,10.4,98,1.2,2015,5
151,0.0,20150601,0.0,0.0,11.8,1,20.6,29.2,44.8,2015-06-01,12.3,98,1.7,2015,6
152,0.0,20150602,0.0,0.0,14.8,2,22.2,30.9,48.1,2015-06-02,12.2,98,2.0,2015,6
153,0.0,20150603,0.0,0.0,16.3,3,23.0,29.8,32.0,2015-06-03,13.3,98,3.5,2015,6
154,0.0,20150604,0.0,0.0,13.9,4,22.7,32.1,32.3,2015-06-04,10.0,98,1.6,2015,6
155,0.0,20150605,1.6,0.0,14.7,5,17.7,21.2,59.6,2015-06-05,0.4,98,0.9,2015,6
156,0.0,20150606,0.0,0.0,14.6,6,21.6,28.9,52.4,2015-06-06,10.9,98,1.5,2015,6
157,0.0,20150607,0.0,0.0,16.2,7,22.3,30.6,48.0,2015-06-07,7.9,98,1.6,2015,6
158,0.0,20150608,0.0,0.0,16.0,8,20.7,27.0,55.4,2015-06-08,2.4,98,1.3,2015,6
159,0.0,20150609,0.0,0.0,15.9,9,21.8,30.5,64.0,2015-06-09,9.9,98,1.6,2015,6
160,0.0,20150610,0.0,0.0,15.5,10,24.3,34.5,57.4,2015-06-10,10.9,98,1.4,2015,6
161,0.0,20150611,13.5,0.0,17.5,11,24.1,33.0,59.0,2015-06-11,5.5,98,2.0,2015,6
162,0.0,20150612,0.4,0.0,19.0,12,22.9,28.7,63.6,2015-06-12,11.6,98,2.6,2015,6
163,0.0,20150613,0.3,0.0,16.6,13,23.2,29.6,63.3,2015-06-13,6.1,98,1.8,2015,6
164,0.0,20150614,13.9,0.0,16.8,14,22.2,27.9,68.9,2015-06-14,10.4,98,2.0,2015,6
165,0.0,20150615,0.0,0.0,17.1,15,23.8,31.2,66.3,2015-06-15,11.4,98,1.5,2015,6
166,0.0,20150616,4.9,0.0,19.0,16,24.2,31.5,71.5,2015-06-16,9.3,98,1.4,2015,6
167,0.0,20150617,0.0,0.0,17.2,17,23.6,32.8,66.3,2015-06-17,9.1,98,1.4,2015,6
168,0.0,20150618,0.0,0.0,19.6,18,23.8,31.3,54.3,2015-06-18,7.9,98,1.5,2015,6
169,0.0,20150619,0.0,0.0,18.5,19,23.1,28.9,58.5,2015-06-19,6.9,98,1.4,2015,6
170,0.0,20150620,13.0,0.0,15.6,20,18.4,24.2,83.3,2015-06-20,0.4,98,1.1,2015,6
171,0.0,20150621,0.0,0.0,14.4,21,21.7,30.0,69.8,2015-06-21,10.8,98,1.2,2015,6
172,0.0,20150622,0.0,0.0,17.1,22,23.4,30.6,64.3,2015-06-22,13.0,98,1.5,2015,6
173,0.0,20150623,0.0,0.0,18.1,23,24.2,31.5,63.3,2015-06-23,11.5,98,1.4,2015,6
174,0.0,20150624,0.0,0.0,18.7,24,24.6,30.8,61.9,2015-06-24,7.4,98,1.4,2015,6
175,0.0,20150625,1.5,0.0,19.8,25,23.9,29.1,66.4,2015-06-25,2.4,98,1.0,2015,6
176,0.0,20150626,20.9,0.0,17.5,26,20.0,24.3,73.3,2015-06-26,1.6,98,2.8,2015,6
177,0.0,20150627,0.0,0.0,18.5,27,24.2,30.8,57.6,2015-06-27,12.4,98,1.2,2015,6
178,0.0,20150628,0.0,0.0,18.0,28,24.9,32.1,62.1,2015-06-28,12.8,98,1.5,2015,6
179,0.0,20150629,0.0,0.0,18.9,29,24.9,30.6,60.9,2015-06-29,11.3,98,1.8,2015,6
180,0.0,20150630,0.1,0.0,20.7,30,23.6,28.6,67.9,2015-06-30,1.3,98,0.9,2015,6
181,0.0,20150701,0.1,0.0,19.5,1,22.8,28.5,66.8,2015-07-01,10.6,98,2.8,2015,7
182,0.0,20150702,0.0,0.0,18.5,2,22.6,29.7,63.6,2015-07-02,9.9,98,2.2,2015,7
183,0.0,20150703,0.0,0.0,17.5,3,22.2,27.1,62.1,2015-07-03,10.2,98,1.5,2015,7
184,0.0,20150704,0.0,0.0,15.8,4,23.0,30.1,58.5,2015-07-04,9.4,98,1.0,2015,7
185,0.0,20150705,25.7,0.0,17.8,5,21.6,30.3,68.8,2015-07-05,5.4,98,1.2,2015,7
186,0.0,20150706,0.0,0.0,16.0,6,23.4,31.6,59.9,2015-07-06,12.1,98,1.2,2015,7
187,0.0,20150707,0.0,0.0,18.1,7,23.9,31.3,57.9,2015-07-07,5.1,98,0.9,2015,7
188,0.0,20150708,2.2,0.0,20.5,8,22.5,25.4,65.9,2015-07-08,0.7,98,1.2,2015,7
189,0.0,20150709,0.0,0.0,19.9,9,25.6,32.3,61.3,2015-07-09,2.5,98,1.4,2015,7
190,0.0,20150710,0.0,0.0,21.0,10,27.1,33.7,65.0,2015-07-10,8.9,98,0.8,2015,7
191,0.0,20150711,0.2,0.0,22.0,11,28.8,35.7,64.4,2015-07-11,10.0,98,1.3,2015,7
192,0.0,20150712,32.5,0.0,23.1,12,24.4,26.0,83.6,2015-07-12,0.0,98,1.9,2015,7
193,0.0,20150713,19.6,0.0,20.7,13,22.3,23.7,88.5,2015-07-13,0.0,98,3.5,2015,7
194,0.0,20150714,0.0,0.0,21.5,14,25.6,31.6,71.3,2015-07-14,11.2,98,2.0,2015,7
195,0.0,20150715,0.0,0.0,20.1,15,25.7,32.1,65.6,2015-07-15,9.9,98,1.2,2015,7
196,0.0,20150716,0.0,0.0,18.7,16,22.9,28.6,54.6,2015-07-16,11.9,98,2.1,2015,7
197,0.0,20150717,0.0,0.0,17.3,17,22.7,29.9,50.6,2015-07-17,10.5,98,1.8,2015,7
198,0.0,20150718,0.6,0.0,20.3,18,23.1,27.5,65.4,2015-07-18,0.5,98,0.9,2015,7
199,0.0,20150719,8.3,0.0,19.9,19,23.8,28.7,77.8,2015-07-19,2.3,98,0.7,2015,7
200,0.0,20150720,2.2,0.0,22.2,20,25.8,32.0,77.3,2015-07-20,3.7,98,1.0,2015,7
201,0.0,20150721,5.4,0.0,20.8,21,24.9,30.0,84.8,2015-07-21,2.0,98,1.1,2015,7
202,0.0,20150722,19.6,0.0,23.6,22,26.5,32.7,84.0,2015-07-22,4.1,98,0.9,2015,7
203,0.0,20150723,17.2,0.0,23.6,23,26.3,31.9,82.5,2015-07-23,2.7,98,1.1,2015,7
204,0.0,20150724,64.9,0.0,21.4,24,23.8,26.0,88.5,2015-07-24,0.0,98,1.2,2015,7
205,0.0,20150725,105.8,0.0,23.0,25,24.0,25.0,93.4,2015-07-25,0.0,98,2.0,2015,7
206,0.0,20150726,31.3,0.0,23.0,26,24.2,26.8,88.9,2015-07-26,0.0,98,1.1,2015,7
207,0.0,20150727,0.0,0.0,22.4,27,25.7,29.9,83.4,2015-07-27,6.6,98,1.5,2015,7
208,0.0,20150728,0.0,0.0,23.7,28,26.8,31.4,74.3,2015-07-28,9.0,98,1.6,2015,7
209,0.0,20150729,12.9,0.0,23.7,29,25.5,28.0,86.8,2015-07-29,0.0,98,1.4,2015,7
210,0.0,20150730,0.0,0.0,25.0,30,27.9,32.1,77.4,2015-07-30,6.0,98,2.5,2015,7
211,0.0,20150731,0.0,0.0,24.2,31,27.2,31.7,77.3,2015-07-31,4.4,98,1.7,2015,7
212,0.0,20150801,10.4,0.0,22.2,1,26.4,30.3,80.1,2015-08-01,4.6,98,1.6,2015,8
213,0.0,20150802,10.7,0.0,23.0,2,26.1,29.8,80.4,2015-08-02,3.1,98,1.6,2015,8
214,0.0,20150803,3.5,0.0,24.3,3,27.1,29.8,74.4,2015-08-03,2.4,98,2.1,2015,8
215,0.0,20150804,0.0,0.0,23.6,4,26.7,30.4,74.0,2015-08-04,3.0,98,2.9,2015,8
216,0.0,20150805,0.4,0.0,24.2,5,26.6,29.8,74.5,2015-08-05,2.7,98,1.9,2015,8
217,0.0,20150806,0.0,0.0,22.2,6,27.2,34.0,72.3,2015-08-06,10.3,98,1.0,2015,8
218,0.0,20150807,36.9,0.0,22.6,7,26.8,34.4,77.5,2015-08-07,7.5,98,1.3,2015,8
219,0.0,20150808,27.3,0.0,21.8,8,25.4,33.2,85.0,2015-08-08,6.0,98,1.2,2015,8
220,0.0,20150809,0.0,0.0,21.7,9,25.6,31.3,77.1,2015-08-09,7.0,98,1.4,2015,8
221,0.0,20150810,0.0,0.0,21.6,10,26.0,31.5,75.5,2015-08-10,9.9,98,1.6,2015,8
222,0.0,20150811,0.5,0.0,22.0,11,25.4,31.4,75.4,2015-08-11,8.5,98,1.2,2015,8
223,0.0,20150812,0.0,0.0,20.5,12,25.6,31.8,72.4,2015-08-12,10.2,98,1.2,2015,8
224,0.0,20150813,6.8,0.0,19.3,13,23.8,32.1,76.0,2015-08-13,7.6,98,1.4,2015,8
225,0.0,20150814,0.0,0.0,19.8,14,25.2,31.7,71.4,2015-08-14,9.7,98,1.3,2015,8
226,0.0,20150815,0.0,0.0,21.6,15,26.1,31.1,75.1,2015-08-15,8.3,98,1.5,2015,8
227,0.0,20150816,14.9,0.0,20.2,16,23.1,30.4,77.9,2015-08-16,2.1,98,1.4,2015,8
228,0.0,20150817,0.0,0.0,18.7,17,25.3,32.2,65.0,2015-08-17,12.0,98,1.0,2015,8
229,0.0,20150818,0.0,0.0,21.1,18,25.7,32.6,64.6,2015-08-18,9.2,98,1.2,2015,8
230,0.0,20150819,0.0,0.0,21.4,19,25.3,30.8,74.3,2015-08-19,1.7,98,0.9,2015,8
231,0.0,20150820,2.8,0.0,21.7,20,24.3,28.3,81.4,2015-08-20,1.3,98,0.9,2015,8
232,0.0,20150821,0.0,0.0,21.7,21,24.5,29.2,75.9,2015-08-21,4.5,98,1.2,2015,8
233,0.0,20150822,0.0,0.0,21.4,22,24.6,29.2,71.1,2015-08-22,7.8,98,1.3,2015,8
234,0.0,20150823,0.0,0.0,19.2,23,24.5,31.0,70.3,2015-08-23,9.8,98,1.0,2015,8
235,0.0,20150824,0.0,0.0,20.3,24,25.0,29.9,64.6,2015-08-24,4.9,98,1.7,2015,8
236,0.0,20150825,5.8,0.0,18.1,25,20.7,23.7,72.0,2015-08-25,0.0,98,3.0,2015,8
