,wind,year,month,humid,tmax,sunshine,tmin,station_id,rainfall,snow,day,cloud,date,tavg,Date
26,1.8,2023,1,61.6,-3.0,8.9,-12.2,98,0.0,0.0,27,0.3,20230127,-8.8,2023-01-27
27,1.3,2023,1,57.3,-0.9,8.7,-14.4,98,0.0,0.0,28,1.6,20230128,-7.8,2023-01-28
28,1.6,2023,1,64.6,3.6,5.5,-12.2,98,0.2,0.0,29,0.0,20230129,-3.9,2023-01-29
29,1.0,2023,1,58.6,3.9,9.0,-8.7,98,0.0,0.0,30,0.1,20230130,-2.7,2023-01-30
30,1.4,2023,1,73.9,5.7,1.7,-6.5,98,0.0,0.0,31,4.4,20230131,0.7,2023-01-31
31,1.5,2023,2,66.4,5.0,7.9,-3.6,98,0.0,0.0,1,3.3,20230201,0.0,2023-02-01
32,0.4,2023,2,51.6,1.5,8.0,-8.2,98,0.0,0.0,2,2.9,20230202,-3.6,2023-02-02
33,0.9,2023,2,47.4,4.1,8.7,-6.4,98,0.0,0.0,3,4.5,20230203,-3.0,2023-02-03
34,0.8,2023,2,55.8,5.4,8.6,-8.9,98,0.0,0.0,4,0.6,20230204,-2.5,2023-02-04
35,0.7,2023,2,73.9,7.4,7.6,-7.4,98,0.0,0.0,5,1.4,20230205,-0.7,2023-02-05
36,0.3,2023,2,77.9,8.1,7.0,-4.9,98,0.0,0.0,6,0.0,20230206,0.5,2023-02-06
37,0.5,2023,2,74.0,9.4,7.8,-4.5,98,0.0,0.0,7,3.0,20230207,1.3,2023-02-07
38,0.9,2023,2,57.9,8.4,9.2,-4.5,98,0.0,0.0,8,0.0,20230208,0.9,2023-02-08
39,0.9,2023,2,50.5,9.9,7.9,-5.7,98,0.0,0.0,9,6.4,20230209,2.3,2023-02-09
40,0.6,2023,2,86.1,5.9,2.4,-1.3,98,0.4,0.0,10,5.4,20230210,2.0,2023-02-10
41,0.3,2023,2,79.9,7.5,5.4,-4.7,98,0.0,0.0,11,2.9,20230211,0.3,2023-02-11
42,0.6,2023,2,77.1,7.2,1.2,-4.5,98,0.0,0.0,12,7.1,20230212,1.5,2023-02-12
43,0.9,2023,2,72.8,8.5,1.5,0.4,98,0.0,0.0,13,7.8,20230213,3.9,2023-02-13
44,1.3,2023,2,52.6,6.5,9.4,-3.6,98,0.0,0.0,14,3.0,20230214,0.6,2023-02-14
45,0.6,2023,2,52.9,7.9,8.0,-4.0,98,0.0,0.0,15,3.9,20230215,1.0,2023-02-15
46,1.5,2023,2,69.1,5.0,2.9,-3.0,98,0.0,0.0,16,3.4,20230216,0.3,2023-02-16
47,0.3,2023,2,70.8,9.9,8.1,-4.7,98,0.0,0.0,17,4.4,20230217,1.2,2023-02-17
48,0.1,2023,2,71.4,5.9,0.0,-1.2,98,0.0,0.0,18,1.0,20230218,2.7,2023-02-18
49,2.1,2023,2,52.8,7.8,7.3,-1.7,98,0.1,0.0,19,4.4,20230219,2.7,2023-02-19
50,2.0,2023,2,43.6,4.6,9.7,-4.7,98,0.0,0.0,20,0.0,20230220,-1.4,2023-02-20
51,0.6,2023,2,41.3,4.6,9.7,-8.0,98,0.0,0.0,21,0.1,20230221,-2.3,2023-02-21
52,0.9,2023,2,52.4,8.5,9.3,-8.2,98,0.0,0.0,22,4.1,20230222,-0.7,2023-02-22
53,0.8,2023,2,63.6,10.2,9.5,-4.1,98,0.0,0.0,23,3.0,20230223,1.9,2023-02-23
54,1.4,2023,2,54.6,9.5,9.3,-2.3,98,0.0,0.0,24,0.6,20230224,2.2,2023-02-24
55,1.2,2023,2,41.3,6.7,9.6,-5.0,98,0.0,0.0,25,0.8,20230225,-0.1,2023-02-25
56,0.5,2023,2,43.8,10.0,9.6,-6.6,98,0.0,0.0,26,0.1,20230226,0.9,2023-02-26
57,0.8,2023,2,52.6,12.9,9.6,-5.2,98,0.0,0.0,27,0.0,20230227,2.5,2023-02-27
58,1.2,2023,2,65.1,8.8,1.8,-4.5,98,0.0,0.0,28,0.0,20230228,2.4,2023-02-28
59,2.0,2023,3,51.5,10.8,4.0,1.2,98,0.0,0.0,1,5.0,20230301,4.9,2023-03-01
60,2.3,2023,3,31.8,8.3,9.8,-2.2,98,0.0,0.0,2,0.9,20230302,1.6,2023-03-02
61,0.9,2023,3,66.6,9.1,5.8,-4.7,98,0.0,0.0,3,3.8,20230303,2.3,2023-03-03
62,0.8,2023,3,70.4,15.2,9.4,0.1,98,0.0,0.0,4,3.3,20230304,6.0,2023-03-04
63,1.0,2023,3,53.4,16.6,9.9,-1.3,98,0.0,0.0,5,1.1,20230305,6.2,2023-03-05
64,1.0,2023,3,41.3,16.8,9.9,-2.2,98,0.0,0.0,6,0.0,20230306,6.4,2023-03-06
65,1.0,2023,3,64.6,19.7,6.6,2.5,98,0.0,0.0,7,2.8,20230307,9.8,2023-03-07
66,1.6,2023,3,82.5,14.7,1.6,3.6,98,3.5,0.0,8,8.3,20230308,8.9,2023-03-08
67,1.3,2023,3,91.9,12.4,2.6,4.4,98,2.5,0.0,9,4.3,20230309,8.6,2023-03-09
68,0.8,2023,3,67.0,22.4,7.9,2.5,98,0.0,0.0,10,0.0,20230310,11.3,2023-03-10
69,1.3,2023,3,51.5,23.4,7.7,5.3,98,0.0,0.0,11,5.8,20230311,13.4,2023-03-11
70,2.9,2023,3,72.4,11.5,2.3,-1.3,98,8.4,0.0,12,8.1,20230312,4.5,2023-03-12
71,2.2,2023,3,38.9,8.2,9.1,-4.0,98,0.0,0.0,13,3.9,20230313,1.6,2023-03-13
72,2.0,2023,3,44.9,15.8,9.8,0.6,98,0.0,0.0,14,3.9,20230314,7.8,2023-03-14
73,2.3,2023,3,70.4,12.5,0.0,2.1,98,0.0,0.0,15,6.4,20230315,7.5,2023-03-15
74,1.4,2023,3,36.5,10.8,9.2,-2.5,98,0.0,0.0,16,6.3,20230316,3.7,2023-03-16
75,0.6,2023,3,29.6,14.5,8.9,-2.5,98,0.0,0.0,17,7.8,20230317,6.3,2023-03-17
76,1.4,2023,3,41.4,16.4,10.3,0.6,98,0.0,0.0,18,0.9,20230318,7.5,2023-03-18
77,1.1,2023,3,54.3,17.2,10.6,-1.2,98,0.0,0.0,19,0.9,20230319,7.1,2023-03-19
78,0.9,2023,3,49.5,18.1,10.2,-0.7,98,0.0,0.0,20,0.9,20230320,7.8,2023-03-20
79,0.6,2023,3,37.4,22.3,10.7,0.8,98,0.0,0.0,21,0.8,20230321,11.1,2023-03-21
80,0.8,2023,3,43.4,26.4,4.5,4.6,98,0.0,0.0,22,5.8,20230322,14.9,2023-03-22
81,1.9,2023,3,49.1,25.0,8.0,11.6,98,0.0,0.0,23,5.4,20230323,16.3,2023-03-23
82,1.8,2023,3,39.9,19.6,7.9,5.5,98,0.0,0.0,24,7.5,20230324,11.4,2023-03-24
83,1.5,2023,3,63.1,19.6,9.0,4.8,98,0.0,0.0,25,5.9,20230325,11.3,2023-03-25
84,2.0,2023,3,27.8,16.3,11.2,2.2,98,0.0,0.0,26,1.1,20230326,9.0,2023-03-26
85,1.2,2023,3,38.6,15.7,11.1,-2.1,98,0.0,0.0,27,0.3,20230327,5.9,2023-03-27
86,1.1,2023,3,51.5,16.8,10.0,-0.7,98,0.0,0.0,28,1.6,20230328,7.6,2023-03-28
87,1.3,2023,3,49.0,21.0,10.7,1.1,98,0.0,0.0,29,0.6,20230329,10.1,2023-03-29
88,1.6,2023,3,38.4,22.6,11.3,2.9,98,0.0,0.0,30,0.0,20230330,12.4,2023-03-30
89,0.8,2023,3,42.0,25.4,11.2,3.5,98,0.0,0.0,31,0.0,20230331,13.8,2023-03-31
90,0.9,2023,4,39.9,26.8,11.0,5.8,98,0.0,0.0,1,2.4,20230401,15.7,2023-04-01
91,1.4,2023,4,30.4,26.2,11.3,8.1,98,0.0,0.0,2,1.5,20230402,17.1,2023-04-02
92,0.9,2023,4,31.0,26.3,11.1,6.9,98,0.0,0.0,3,3.3,20230403,16.9,2023-04-03
93,1.3,2023,4,38.3,22.5,1.8,11.6,98,3.9,0.0,4,9.4,20230404,16.3,2023-04-04
94,2.2,2023,4,95.1,14.4,0.0,7.9,98,47.3,0.0,5,9.5,20230405,11.5,2023-04-05
95,1.4,2023,4,95.9,9.6,0.0,7.1,98,2.2,0.0,6,9.4,20230406,8.4,2023-04-06
96,1.9,2023,4,63.1,0.0,8.5,0.0,98,0.0,0.0,7,8.0,20230407,0.0,2023-04-07
97,2.1,2023,4,50.4,16.0,11.5,-0.7,98,0.0,0.0,8,0.0,20230408,7.4,2023-04-08
98,1.8,2023,4,58.0,19.2,11.5,0.5,98,0.0,0.0,9,0.0,20230409,9.6,2023-04-09
99,2.0,2023,4,47.4,20.4,11.1,3.5,98,0.0,0.0,10,4.3,20230410,12.8,2023-04-10
100,2.2,2023,4,44.9,16.8,11.2,1.7,98,0.0,0.0,12,0.3,20230412,9.0,2023-04-12
101,1.1,2023,4,38.5,18.2,7.4,2.7,98,0.0,0.0,13,4.0,20230413,11.0,2023-04-13
102,1.0,2023,4,62.1,19.9,4.9,10.0,98,0.0,0.0,14,0.0,20230414,14.3,2023-04-14
103,1.0,2023,4,86.4,17.5,3.7,9.7,98,3.6,0.0,15,6.5,20230415,12.4,2023-04-15
104,1.7,2023,4,68.8,17.4,4.2,6.8,98,0.0,0.0,16,6.0,20230416,10.7,2023-04-16
105,0.9,2023,4,61.0,17.9,5.8,4.2,98,0.0,0.0,17,5.5,20230417,11.9,2023-04-17
106,0.7,2023,4,87.1,19.3,4.8,9.0,98,3.5,0.0,18,5.9,20230418,12.6,2023-04-18
107,1.1,2023,4,62.4,28.7,11.6,9.6,98,0.0,0.0,19,3.4,20230419,18.5,2023-04-19
108,1.4,2023,4,92.9,17.7,0.0,14.0,98,0.1,0.0,20,7.0,20230420,15.3,2023-04-20
109,2.0,2023,4,36.8,23.2,10.2,10.1,98,0.0,0.0,21,3.9,20230421,16.3,2023-04-21
110,1.1,2023,4,19.8,22.4,6.6,9.9,98,0.0,0.0,22,6.9,20230422,15.2,2023-04-22
111,1.2,2023,4,33.8,23.5,8.3,5.4,98,0.0,0.0,23,8.3,20230423,14.6,2023-04-23
112,1.5,2023,4,41.9,22.3,10.0,9.3,98,0.0,0.0,24,6.4,20230424,15.0,2023-04-24
113,0.7,2023,4,78.3,12.1,0.0,6.8,98,1.4,0.0,25,9.0,20230425,9.3,2023-04-25
114,2.0,2023,4,71.0,15.8,5.8,5.5,98,0.0,0.0,26,5.1,20230426,9.8,2023-04-26
115,1.1,2023,4,61.4,21.3,11.6,2.7,98,0.0,0.0,27,1.3,20230427,11.6,2023-04-27
116,1.5,2023,4,61.9,22.6,9.2,4.5,98,1.1,0.0,28,6.0,20230428,13.9,2023-04-28
117,2.2,2023,4,92.3,14.7,1.1,9.1,98,21.8,0.0,29,10.0,20230429,12.4,2023-04-29
118,1.9,2023,4,72.9,16.3,4.7,5.4,98,0.0,0.0,30,5.9,20230430,11.6,2023-04-30
119,1.7,2023,5,59.0,21.7,10.2,8.3,98,0.0,0.0,1,3.4,20230501,13.6,2023-05-01
120,1.1,2023,5,47.3,24.4,8.6,5.0,98,0.0,0.0,2,7.0,20230502,14.9,2023-05-02
121,1.3,2023,5,55.8,26.6,11.1,8.1,98,0.0,0.0,3,4.5,20230503,17.6,2023-05-03
122,0.9,2023,5,70.5,25.9,5.6,13.8,98,0.0,0.0,4,7.5,20230504,20.5,2023-05-04
123,1.5,2023,5,96.5,20.7,0.0,12.6,98,69.3,0.0,5,9.4,20230505,16.6,2023-05-05
124,1.6,2023,5,84.0,13.3,0.0,9.8,98,29.2,0.0,6,7.5,20230506,11.4,2023-05-06
125,1.0,2023,5,55.1,19.0,3.4,7.6,98,0.0,0.0,7,7.1,20230507,12.8,2023-05-07
126,1.1,2023,5,59.6,23.4,12.2,4.5,98,0.0,0.0,8,0.8,20230508,13.9,2023-05-08
127,1.3,2023,5,60.4,25.6,12.1,7.0,98,0.0,0.0,9,0.4,20230509,15.9,2023-05-09
128,1.1,2023,5,58.9,25.9,12.2,7.5,98,0.0,0.0,10,2.8,20230510,17.1,2023-05-10
129,1.1,2023,5,56.8,27.1,12.3,9.9,98,0.0,0.0,11,2.9,20230511,18.0,2023-05-11
130,0.9,2023,5,59.0,24.7,7.4,9.5,98,0.0,0.0,12,5.0,20230512,16.7,2023-05-12
131,1.1,2023,5,66.5,24.1,9.0,9.1,98,0.0,0.0,13,5.3,20230513,16.1,2023-05-13
132,1.3,2023,5,68.5,23.8,6.7,9.8,98,0.0,0.0,14,0.0,20230514,16.0,2023-05-14
133,1.3,2023,5,63.3,27.5,11.0,9.1,98,0.0,0.0,15,2.8,20230515,18.5,2023-05-15
134,1.5,2023,5,62.9,30.8,11.8,13.4,98,0.0,0.0,16,2.4,20230516,21.9,2023-05-16
135,2.4,2023,5,68.8,28.7,9.1,15.0,98,0.0,0.0,17,5.0,20230517,21.7,2023-05-17
136,0.9,2023,5,82.8,27.7,2.9,16.2,98,1.7,0.0,18,7.8,20230518,19.5,2023-05-18
137,0.9,2023,5,71.4,27.1,7.6,14.3,98,0.0,0.0,19,2.9,20230519,19.6,2023-05-19
138,2.0,2023,5,73.3,26.6,9.3,14.3,98,0.0,0.0,20,6.0,20230520,19.7,2023-05-20
139,2.2,2023,5,71.6,23.4,7.7,14.5,98,0.1,0.0,21,6.5,20230521,17.7,2023-05-21
140,0.6,2023,5,57.1,26.3,8.3,13.3,98,0.0,0.0,22,7.3,20230522,19.2,2023-05-22
141,0.8,2023,5,48.4,27.0,12.4,10.5,98,0.0,0.0,23,0.3,20230523,18.8,2023-05-23
142,1.1,2023,5,58.1,26.7,8.9,11.3,98,0.0,0.0,24,5.9,20230524,18.8,2023-05-24
143,1.3,2023,5,53.6,27.1,10.3,12.1,98,0.0,0.0,25,5.4,20230525,19.1,2023-05-25
144,1.1,2023,5,64.0,25.9,11.0,13.0,98,0.4,0.0,26,7.0,20230526,19.7,2023-05-26
145,0.5,2023,5,93.1,19.8,0.0,14.5,98,32.8,0.0,27,9.3,20230527,17.4,2023-05-27
146,1.1,2023,5,100.0,19.4,0.0,17.6,98,22.9,0.0,28,10.0,20230528,18.3,2023-05-28
147,0.6,2023,5,83.5,29.5,7.1,18.1,98,2.3,0.0,29,4.6,20230529,23.0,2023-05-29
148,1.0,2023,5,70.4,28.1,6.0,16.7,98,0.0,0.0,30,6.0,20230530,22.2,2023-05-30
149,1.3,2023,5,71.0,27.2,10.0,14.6,98,0.0,0.0,31,6.4,20230531,21.3,2023-05-31
150,0.8,2023,6,73.1,26.3,4.4,17.7,98,0.0,0.0,1,7.3,20230601,21.4,2023-06-01
151,1.3,2023,6,82.4,26.3,5.0,16.1,98,0.0,0.0,2,2.4,20230602,19.6,2023-06-02
152,2.0,2023,6,61.9,28.3,11.7,13.8,98,0.0,0.0,3,0.5,20230603,21.1,2023-06-03
153,1.7,2023,6,59.3,27.7,11.8,13.8,98,0.0,0.0,4,3.4,20230604,20.9,2023-06-04
154,2.1,2023,6,69.8,27.2,9.5,13.8,98,0.0,0.0,5,4.9,20230605,20.4,2023-06-05
155,1.6,2023,6,76.4,25.1,5.2,16.1,98,0.0,0.0,6,7.5,20230606,19.6,2023-06-06
156,1.4,2023,6,79.8,24.5,2.9,16.7,98,0.2,0.0,7,7.6,20230607,20.8,2023-06-07
157,1.6,2023,6,85.5,23.0,1.4,16.8,98,28.9,0.0,8,8.6,20230608,19.5,2023-06-08
158,0.8,2023,6,73.8,26.9,10.9,15.6,98,6.7,0.0,9,2.8,20230609,20.5,2023-06-09
159,1.1,2023,6,83.3,27.5,4.6,16.7,98,12.7,0.0,10,7.5,20230610,20.1,2023-06-10
160,0.6,2023,6,83.8,27.0,7.2,16.1,98,6.5,0.0,11,5.8,20230611,20.8,2023-06-11
161,1.0,2023,6,83.1,26.3,6.4,16.1,98,0.0,0.0,12,6.1,20230612,20.8,2023-06-12
162,1.3,2023,6,78.6,26.0,8.5,16.0,98,0.4,0.0,13,4.3,20230613,20.5,2023-06-13
163,0.6,2023,6,80.5,26.8,5.5,14.0,98,3.4,0.0,14,4.8,20230614,19.5,2023-06-14
164,0.9,2023,6,76.1,28.5,10.0,15.5,98,0.0,0.0,15,4.3,20230615,21.7,2023-06-15
165,1.2,2023,6,72.4,29.0,11.7,16.7,98,0.0,0.0,16,1.3,20230616,22.7,2023-06-16
166,1.2,2023,6,66.8,29.6,11.5,15.6,98,0.0,0.0,17,3.8,20230617,22.9,2023-06-17
167,0.8,2023,6,74.3,32.0,9.6,17.7,98,0.0,0.0,18,3.8,20230618,24.6,2023-06-18
168,0.8,2023,6,68.5,33.0,10.9,19.8,98,0.0,0.0,19,3.8,20230619,26.6,2023-06-19
169,0.7,2023,6,82.4,25.3,0.0,19.8,98,3.8,0.0,20,9.3,20230620,22.9,2023-06-20
170,0.5,2023,6,96.4,21.6,0.0,17.1,98,19.4,0.0,21,7.6,20230621,19.0,2023-06-21
171,0.9,2023,6,86.1,25.5,4.4,16.9,98,6.0,0.0,22,5.1,20230622,20.6,2023-06-22
172,0.4,2023,6,83.9,28.8,4.9,17.0,98,0.0,0.0,23,4.5,20230623,22.5,2023-06-23
173,0.6,2023,6,79.0,30.7,11.4,19.1,98,0.0,0.0,24,1.3,20230624,24.9,2023-06-24
174,0.5,2023,6,74.4,32.0,10.1,20.0,98,0.0,0.0,25,3.8,20230625,26.4,2023-06-25
175,1.4,2023,6,93.5,26.5,0.0,20.8,98,28.5,0.0,26,9.6,20230626,22.9,2023-06-26
176,2.3,2023,6,85.3,27.3,2.2,20.6,98,1.4,0.0,27,6.8,20230627,23.1,2023-06-27
177,1.1,2023,6,84.5,29.4,5.8,20.4,98,0.0,0.0,28,6.8,20230628,25.0,2023-06-28
178,0.8,2023,6,97.1,25.0,0.0,21.6,98,79.5,0.0,29,8.9,20230629,23.5,2023-06-29
179,0.7,2023,6,91.1,30.1,5.5,20.3,98,21.0,0.0,30,5.6,20230630,24.5,2023-06-30
180,0.8,2023,7,83.6,32.4,9.4,22.0,98,0.0,0.0,1,1.5,20230701,26.6,2023-07-01
181,0.8,2023,7,86.0,29.9,5.9,22.0,98,0.0,0.0,2,5.9,20230702,25.8,2023-07-02
182,0.5,2023,7,80.4,33.4,10.0,21.8,98,0.0,0.0,3,3.0,20230703,27.3,2023-07-03
183,1.4,2023,7,90.8,28.8,0.7,22.7,98,43.7,0.0,4,8.6,20230704,25.1,2023-07-04
184,2.9,2023,7,89.3,27.6,4.1,21.2,98,10.8,0.0,5,4.6,20230705,23.5,2023-07-05
185,2.1,2023,7,78.3,31.5,7.2,21.6,98,0.0,0.0,6,7.3,20230706,26.2,2023-07-06
186,1.1,2023,7,72.8,33.1,10.0,21.1,98,0.0,0.0,7,4.6,20230707,25.6,2023-07-07
187,1.1,2023,7,80.6,31.3,6.1,18.7,98,0.0,0.0,8,4.6,20230708,25.1,2023-07-08
188,1.2,2023,7,89.0,26.2,2.6,19.8,98,12.1,0.0,9,7.3,20230709,23.7,2023-07-09
189,1.7,2023,7,84.8,30.1,5.4,23.1,98,0.0,0.0,10,6.0,20230710,26.1,2023-07-10
190,0.8,2023,7,96.3,25.2,0.0,20.3,98,65.3,0.0,11,7.8,20230711,22.3,2023-07-11
191,0.3,2023,7,92.9,28.7,1.3,21.2,98,8.3,0.0,12,8.5,20230712,24.6,2023-07-12
192,0.5,2023,7,96.6,25.8,0.0,23.3,98,53.4,0.0,13,9.9,20230713,24.2,2023-07-13
193,1.1,2023,7,99.3,25.2,0.0,23.1,98,48.0,0.0,14,0.0,20230714,24.1,2023-07-14
194,1.0,2023,7,96.3,25.3,0.0,22.8,98,19.5,0.0,15,8.6,20230715,24.1,2023-07-15
195,0.6,2023,7,94.3,26.2,0.0,22.3,98,2.7,0.0,16,9.6,20230716,23.5,2023-07-16
196,1.0,2023,7,96.0,26.4,0.5,22.2,98,0.9,0.0,17,9.8,20230717,23.6,2023-07-17
197,0.7,2023,7,93.0,27.7,1.4,22.0,98,0.8,0.0,18,8.0,20230718,24.6,2023-07-18
198,0.8,2023,7,84.0,31.8,10.7,20.8,98,0.0,0.0,19,1.9,20230719,26.3,2023-07-19
199,0.8,2023,7,81.3,32.4,10.6,21.7,98,0.0,0.0,20,2.9,20230720,26.8,2023-07-20
200,0.7,2023,7,79.4,33.3,10.9,21.8,98,0.0,0.0,21,2.6,20230721,27.6,2023-07-21
201,1.8,2023,7,80.4,33.4,7.6,23.0,98,4.6,0.0,22,5.0,20230722,26.5,2023-07-22
202,1.9,2023,7,97.6,25.6,0.0,23.1,98,34.8,0.0,23,9.9,20230723,24.2,2023-07-23
203,1.3,2023,7,89.8,30.0,4.0,24.0,98,0.0,0.0,24,6.4,20230724,26.1,2023-07-24
204,1.5,2023,7,88.4,30.5,4.7,23.9,98,0.8,0.0,25,7.4,20230725,26.4,2023-07-25
205,1.1,2023,7,93.6,29.6,4.7,21.8,98,49.9,0.0,26,6.5,20230726,25.1,2023-07-26
206,0.9,2023,7,84.3,32.1,8.3,23.2,98,0.0,0.0,27,5.3,20230727,27.5,2023-07-27
207,1.0,2023,7,84.1,33.0,8.9,23.0,98,0.0,0.0,28,3.1,20230728,27.4,2023-07-28
208,1.0,2023,7,81.1,32.0,9.0,23.3,98,0.0,0.0,29,5.3,20230729,27.3,2023-07-29
209,0.7,2023,7,76.6,33.5,11.8,22.5,98,0.0,0.0,30,5.3,20230730,28.1,2023-07-30
210,0.8,2023,7,82.6,32.5,8.8,23.9,98,0.0,0.0,31,5.6,20230731,27.9,2023-07-31
211,0.8,2023,8,80.3,33.5,11.5,23.7,98,0.0,0.0,1,4.6,20230801,28.6,2023-08-01
212,1.1,2023,8,81.0,32.9,8.3,24.2,98,0.0,0.0,2,5.8,20230802,27.6,2023-08-02
213,1.2,2023,8,80.4,32.4,8.6,22.3,98,0.0,0.0,3,4.3,20230803,27.4,2023-08-03
214,1.0,2023,8,79.8,32.9,9.6,23.3,98,0.0,0.0,4,4.1,20230804,27.9,2023-08-04
215,0.8,2023,8,81.5,33.4,10.1,23.2,98,0.0,0.0,5,4.3,20230805,28.2,2023-08-05
216,0.8,2023,8,84.6,32.6,4.8,24.8,98,0.0,0.0,6,7.1,20230806,28.5,2023-08-06
217,1.1,2023,8,77.6,33.6,8.3,24.9,98,0.0,0.0,7,5.0,20230807,28.3,2023-08-07
218,1.2,2023,8,73.8,34.3,10.4,23.1,98,0.0,0.0,8,4.0,20230808,28.6,2023-08-08
219,1.4,2023,8,84.0,31.0,2.7,23.5,98,1.1,0.0,9,8.5,20230809,25.5,2023-08-09
220,1.8,2023,8,95.5,23.6,0.0,20.0,98,55.7,0.0,10,9.0,20230810,21.1,2023-08-10
221,1.5,2023,8,97.0,24.3,0.0,20.0,98,33.3,0.0,11,9.9,20230811,21.9,2023-08-11
222,1.0,2023,8,94.0,25.2,0.0,20.2,98,10.7,0.0,12,8.3,20230812,22.6,2023-08-12
223,0.6,2023,8,89.1,30.6,2.6,21.5,98,0.0,0.0,13,8.9,20230813,25.5,2023-08-13
224,0.8,2023,8,85.3,32.7,9.9,22.2,98,0.0,0.0,14,4.6,20230814,26.7,2023-08-14
225,0.8,2023,8,83.1,30.8,8.2,22.6,98,0.0,0.0,15,6.5,20230815,26.5,2023-08-15
226,0.7,2023,8,81.8,31.3,6.5,21.5,98,0.0,0.0,16,5.0,20230816,25.9,2023-08-16
227,0.6,2023,8,82.9,32.5,8.9,22.5,98,0.0,0.0,17,3.9,20230817,26.5,2023-08-17
228,0.6,2023,8,85.8,33.2,6.7,22.7,98,1.1,0.0,18,4.9,20230818,27.3,2023-08-18
229,0.8,2023,8,81.9,32.9,8.7,24.7,98,0.0,0.0,19,4.4,20230819,27.9,2023-08-19
230,0.7,2023,8,86.1,30.4,3.3,23.3,98,0.0,0.0,20,6.8,20230820,26.5,2023-08-20
231,1.0,2023,8,84.6,32.0,7.4,23.2,98,1.2,0.0,21,6.5,20230821,27.4,2023-08-21
232,1.4,2023,8,93.9,31.1,1.7,24.1,98,22.8,0.0,22,7.9,20230822,25.9,2023-08-22
233,0.9,2023,8,97.8,25.5,0.0,21.1,98,53.8,0.0,23,9.8,20230823,23.4,2023-08-23
234,0.8,2023,8,93.6,27.5,0.3,20.7,98,13.7,0.0,24,7.8,20230824,23.5,2023-08-24
235,1.4,2023,8,86.0,29.7,7.5,22.6,98,0.0,0.0,25,4.8,20230825,25.5,2023-08-25
236,0.7,2023,8,84.6,29.5,6.1,20.7,98,0.0,0.0,26,5.8,20230826,24.1,2023-08-26
