,cloud,sunshine,day,month,tmax,wind,date,rainfall,station_id,tmin,snow,Date,year,humid,tavg
333,0.0,7.9,30,11,10.2,1.1,20131130,0.0,98,-4.0,0.0,2013-11-30,2013,68.0,3.4
334,0.0,5.7,1,12,8.7,1.0,20131201,0.0,98,-2.2,0.0,2013-12-01,2013,72.1,2.3
335,0.0,0.5,2,12,7.3,0.6,20131202,0.0,98,-3.1,0.0,2013-12-02,2013,74.4,2.5
336,0.0,7.1,3,12,10.2,1.0,20131203,0.0,98,2.0,0.0,2013-12-03,2013,71.4,5.0
337,0.0,4.7,4,12,10.1,0.7,20131204,0.0,98,-1.8,0.0,2013-12-04,2013,82.4,2.9
338,0.0,0.0,5,12,7.4,0.8,20131205,0.0,98,0.7,0.0,2013-12-05,2013,82.9,3.3
339,0.0,7.8,6,12,7.4,1.2,20131206,0.0,98,-3.9,0.0,2013-12-06,2013,58.0,1.5
340,0.0,5.9,7,12,11.2,1.0,20131207,0.0,98,0.6,0.0,2013-12-07,2013,65.5,3.9
341,0.0,0.9,8,12,5.4,0.3,20131208,0.6,98,-1.5,0.0,2013-12-08,2013,89.6,1.6
342,0.0,0.0,9,12,4.4,1.2,20131209,16.7,98,0.4,0.0,2013-12-09,2013,91.1,2.2
343,0.0,7.7,10,12,4.0,2.0,20131210,0.0,98,-3.1,0.0,2013-12-10,2013,69.5,-0.4
344,0.0,4.1,11,12,0.4,3.1,20131211,7.2,98,-5.2,0.0,2013-12-11,2013,69.9,-2.7
345,0.0,0.9,12,12,-1.1,1.7,20131212,4.3,98,-9.7,0.0,2013-12-12,2013,79.4,-5.3
346,0.0,8.4,13,12,-3.4,1.9,20131213,0.0,98,-11.8,0.0,2013-12-13,2013,57.3,-8.1
347,0.0,5.5,14,12,-0.8,0.6,20131214,0.4,98,-13.1,0.0,2013-12-14,2013,77.1,-7.8
348,0.0,8.6,15,12,0.7,0.9,20131215,0.0,98,-12.7,0.0,2013-12-15,2013,64.9,-6.9
349,0.0,2.3,16,12,1.4,0.9,20131216,0.0,98,-12.1,0.0,2013-12-16,2013,67.9,-6.3
350,0.0,5.6,17,12,3.1,1.0,20131217,0.0,98,-9.9,0.0,2013-12-17,2013,72.1,-3.3
351,0.0,5.8,18,12,7.8,1.2,20131218,1.7,98,-5.2,0.0,2013-12-18,2013,75.8,0.4
352,0.0,6.2,19,12,0.0,2.9,20131219,1.9,98,-7.5,0.0,2013-12-19,2013,71.0,-4.1
353,0.0,7.7,20,12,0.7,1.4,20131220,0.0,98,-8.8,0.0,2013-12-20,2013,64.9,-5.2
354,0.0,8.0,21,12,1.1,0.9,20131221,0.0,98,-9.9,0.0,2013-12-21,2013,71.6,-5.4
355,0.0,7.8,22,12,2.6,0.9,20131222,0.0,98,-10.7,0.0,2013-12-22,2013,72.0,-4.5
356,0.0,8.1,23,12,3.1,1.2,20131223,0.0,98,-6.3,0.0,2013-12-23,2013,68.5,-2.7
357,0.0,8.4,24,12,4.2,0.9,20131224,0.0,98,-10.1,0.0,2013-12-24,2013,73.0,-4.0
358,0.0,6.9,25,12,4.3,0.8,20131225,0.0,98,-9.7,0.0,2013-12-25,2013,74.6,-3.5
359,0.0,0.6,26,12,2.2,1.7,20131226,2.1,98,-4.9,0.0,2013-12-26,2013,77.6,-2.6
360,0.0,8.6,27,12,-2.9,2.2,20131227,0.0,98,-10.5,0.0,2013-12-27,2013,55.5,-7.4
361,0.0,8.9,28,12,-1.6,1.4,20131228,0.0,98,-13.8,0.0,2013-12-28,2013,58.1,-8.3
362,0.0,6.5,29,12,1.5,1.2,20131229,0.0,98,-12.7,0.0,2013-12-29,2013,68.3,-4.5
363,0.0,7.2,30,12,6.7,2.0,20131230,0.0,98,-5.9,0.0,2013-12-30,2013,61.6,0.9
364,0.0,7.2,31,12,7.2,2.1,20131231,0.0,98,-4.3,0.0,2013-12-31,2013,64.3,2.2
