,Date,station_id,month,rainfall,tmax,date,year,cloud,sunshine,tavg,humid,snow,tmin,day,wind
46,2017-02-16,98,2,1.1,10.1,20170216,2017,0.0,2.1,4.3,64.0,0.0,-4.8,16,1.4
47,2017-02-17,98,2,4.8,8.3,20170217,2017,0.0,9.7,1.7,51.0,0.0,-5.4,17,3.6
48,2017-02-18,98,2,0.0,4.4,20170218,2017,0.0,9.9,-2.4,47.0,0.0,-8.8,18,2.2
49,2017-02-19,98,2,4.2,5.9,20170219,2017,0.0,0.9,1.5,63.6,0.0,-5.9,19,2.4
50,2017-02-20,98,2,0.9,5.0,20170220,2017,0.0,9.9,-1.1,51.0,0.0,-5.5,20,3.6
51,2017-02-21,98,2,0.0,6.9,20170221,2017,0.0,9.8,-1.5,38.1,0.0,-9.2,21,1.4
52,2017-02-22,98,2,2.9,1.8,20170222,2017,0.0,0.0,0.5,72.1,0.0,-1.2,22,1.6
53,2017-02-23,98,2,0.0,4.6,20170223,2017,0.0,9.6,-0.6,51.6,0.0,-4.3,23,4.1
54,2017-02-24,98,2,0.0,5.5,20170224,2017,0.0,9.9,-1.1,51.5,0.0,-7.7,24,1.7
55,2017-02-25,98,2,0.0,8.8,20170225,2017,0.0,10.0,1.1,59.9,0.0,-5.7,25,1.9
56,2017-02-26,98,2,0.0,10.8,20170226,2017,0.0,10.1,2.4,52.4,0.0,-4.3,26,1.5
57,2017-02-27,98,2,0.0,12.2,20170227,2017,0.0,10.2,2.8,44.1,0.0,-4.9,27,1.4
58,2017-02-28,98,2,0.0,12.4,20170228,2017,0.0,7.8,3.9,48.4,0.0,-3.6,28,1.3
59,2017-03-01,98,3,2.3,11.0,20170301,2017,0.0,0.0,4.3,62.4,0.0,1.2,1,1.4
60,2017-03-02,98,3,0.3,9.0,20170302,2017,0.0,6.1,2.2,60.4,0.0,-2.3,2,2.5
61,2017-03-03,98,3,0.0,10.7,20170303,2017,0.0,8.9,2.4,56.6,0.0,-5.3,3,1.7
62,2017-03-04,98,3,0.0,13.6,20170304,2017,0.0,9.1,4.5,59.5,0.0,-1.5,4,1.1
63,2017-03-05,98,3,0.0,12.0,20170305,2017,0.0,5.9,4.1,67.8,0.0,-1.7,5,1.9
64,2017-03-06,98,3,0.0,6.6,20170306,2017,0.0,10.6,0.5,37.6,0.0,-3.4,6,3.8
65,2017-03-07,98,3,0.0,4.5,20170307,2017,0.0,10.8,-1.4,33.0,0.0,-4.9,7,3.5
66,2017-03-08,98,3,0.1,5.8,20170308,2017,0.0,7.1,-0.9,55.6,0.0,-7.3,8,2.1
67,2017-03-09,98,3,0.0,11.7,20170309,2017,0.0,9.3,2.3,46.5,0.0,-5.4,9,2.8
68,2017-03-10,98,3,0.0,13.5,20170310,2017,0.0,10.8,4.1,35.1,0.0,-3.9,10,1.7
69,2017-03-11,98,3,0.0,17.3,20170311,2017,0.0,10.1,5.9,41.6,0.0,-2.9,11,1.3
70,2017-03-12,98,3,0.0,13.3,20170312,2017,0.0,1.0,7.1,57.5,0.0,1.6,12,1.8
71,2017-03-13,98,3,0.0,15.0,20170313,2017,0.0,10.2,6.6,46.0,0.0,0.7,13,1.8
72,2017-03-14,98,3,0.0,14.1,20170314,2017,0.0,11.0,5.9,35.9,0.0,0.0,14,2.3
73,2017-03-15,98,3,0.0,14.7,20170315,2017,0.0,10.9,5.4,33.8,0.0,-3.1,15,1.4
74,2017-03-16,98,3,0.0,15.1,20170316,2017,0.0,10.6,5.5,41.5,0.0,-2.3,16,1.7
75,2017-03-17,98,3,0.0,17.9,20170317,2017,0.0,10.6,7.0,37.6,0.0,-2.0,17,1.5
76,2017-03-18,98,3,0.0,17.5,20170318,2017,0.0,9.2,8.9,29.6,0.0,3.7,18,2.1
77,2017-03-19,98,3,0.0,21.0,20170319,2017,0.0,10.9,9.1,34.4,0.0,0.0,19,1.2
78,2017-03-20,98,3,0.0,15.6,20170320,2017,0.0,0.2,8.8,40.5,0.0,1.3,20,1.2
79,2017-03-21,98,3,0.0,15.2,20170321,2017,0.0,10.0,7.5,44.6,0.0,1.6,21,1.7
80,2017-03-22,98,3,0.0,16.6,20170322,2017,0.0,10.0,7.1,35.3,0.0,-1.5,22,1.9
81,2017-03-23,98,3,0.0,17.2,20170323,2017,0.0,9.7,8.3,30.4,0.0,1.6,23,1.5
82,2017-03-24,98,3,0.0,16.2,20170324,2017,0.0,8.2,7.6,38.4,0.0,-0.1,24,1.4
83,2017-03-25,98,3,0.0,12.1,20170325,2017,0.0,0.7,7.1,53.4,0.0,3.2,25,1.5
84,2017-03-26,98,3,0.4,13.5,20170326,2017,0.0,4.7,6.4,59.6,0.0,1.1,26,1.6
85,2017-03-27,98,3,0.8,12.0,20170327,2017,0.0,2.9,5.9,66.8,0.0,1.7,27,1.9
86,2017-03-28,98,3,0.0,14.7,20170328,2017,0.0,7.7,5.6,59.8,0.0,-1.1,28,1.8
87,2017-03-29,98,3,0.0,16.7,20170329,2017,0.0,10.3,8.0,48.6,0.0,0.8,29,1.7
88,2017-03-30,98,3,0.0,20.0,20170330,2017,0.0,9.1,9.7,50.6,0.0,0.8,30,1.4
89,2017-03-31,98,3,11.2,9.9,20170331,2017,0.0,0.4,7.3,74.6,0.0,4.6,31,1.1
90,2017-04-01,98,4,0.2,16.8,20170401,2017,0.0,6.9,7.9,63.3,0.0,3.3,1,1.6
91,2017-04-02,98,4,0.0,18.4,20170402,2017,0.0,11.5,8.3,54.1,0.0,0.5,2,1.9
92,2017-04-03,98,4,0.0,21.3,20170403,2017,0.0,11.6,10.8,47.5,0.0,1.1,3,1.8
93,2017-04-04,98,4,0.0,22.5,20170404,2017,0.0,11.0,12.8,42.0,0.0,3.2,4,2.1
94,2017-04-05,98,4,24.1,14.1,20170405,2017,0.0,0.0,10.9,62.5,0.0,8.6,5,1.4
95,2017-04-06,98,4,4.2,14.3,20170406,2017,0.0,0.4,11.1,83.0,0.0,10.1,6,2.4
96,2017-04-07,98,4,0.0,24.9,20170407,2017,0.0,8.6,15.0,65.6,0.0,9.4,7,1.7
97,2017-04-08,98,4,1.0,21.9,20170408,2017,0.0,5.6,13.9,69.8,0.0,8.3,8,1.5
98,2017-04-09,98,4,0.6,21.0,20170409,2017,0.0,3.9,14.1,56.0,0.0,9.4,9,1.8
99,2017-04-10,98,4,0.0,24.3,20170410,2017,0.0,11.8,15.7,26.3,0.0,7.1,10,1.8
100,2017-04-11,98,4,0.0,23.2,20170411,2017,0.0,9.3,15.3,31.5,0.0,10.4,11,2.9
101,2017-04-12,98,4,0.0,18.3,20170412,2017,0.0,11.9,10.9,18.9,0.0,6.0,12,3.6
102,2017-04-13,98,4,0.0,19.8,20170413,2017,0.0,9.3,11.7,48.3,0.0,2.4,13,2.2
103,2017-04-14,98,4,6.8,19.3,20170414,2017,0.0,5.0,12.9,56.0,0.0,10.7,14,3.3
104,2017-04-15,98,4,0.0,25.1,20170415,2017,0.0,8.1,15.8,61.9,0.0,10.0,15,1.6
105,2017-04-16,98,4,0.0,25.9,20170416,2017,0.0,7.6,17.4,54.9,0.0,9.8,16,1.4
106,2017-04-17,98,4,11.4,18.7,20170417,2017,0.0,1.3,13.1,66.8,0.0,8.9,17,1.7
107,2017-04-18,98,4,18.8,16.6,20170418,2017,0.0,4.0,10.6,76.8,0.0,7.7,18,2.2
108,2017-04-19,98,4,0.0,20.0,20170419,2017,0.0,11.9,12.3,46.3,0.0,5.7,19,2.8
109,2017-04-20,98,4,0.4,19.9,20170420,2017,0.0,4.9,12.1,52.6,0.0,7.7,20,1.8
110,2017-04-21,98,4,0.0,21.7,20170421,2017,0.0,11.8,12.3,55.6,0.0,4.7,21,1.9
111,2017-04-22,98,4,0.0,23.7,20170422,2017,0.0,12.0,13.7,47.0,0.0,5.8,22,1.9
112,2017-04-23,98,4,0.0,22.3,20170423,2017,0.0,12.6,13.7,40.6,0.0,5.7,23,2.3
113,2017-04-24,98,4,0.0,23.6,20170424,2017,0.0,11.7,13.7,39.6,0.0,4.3,24,2.8
114,2017-04-25,98,4,0.0,20.9,20170425,2017,0.0,3.6,15.6,50.4,0.0,10.5,25,2.4
115,2017-04-26,98,4,0.0,22.7,20170426,2017,0.0,12.4,14.8,29.4,0.0,7.5,26,3.1
116,2017-04-27,98,4,0.0,21.4,20170427,2017,0.0,11.1,12.6,43.5,0.0,5.2,27,2.7
117,2017-04-28,98,4,0.0,23.1,20170428,2017,0.0,10.1,13.9,53.6,0.0,7.0,28,2.5
118,2017-04-29,98,4,0.0,24.6,20170429,2017,0.0,12.5,15.8,44.1,0.0,6.6,29,2.3
119,2017-04-30,98,4,0.0,28.3,20170430,2017,0.0,10.5,18.4,51.9,0.0,10.6,30,2.0
120,2017-05-01,98,5,0.0,29.5,20170501,2017,0.0,12.1,19.3,46.6,0.0,10.8,1,1.3
121,2017-05-02,98,5,0.0,28.7,20170502,2017,0.0,10.3,19.1,46.5,0.0,11.3,2,1.4
122,2017-05-03,98,5,0.0,30.9,20170503,2017,0.0,12.2,20.1,42.1,0.0,10.3,3,1.7
123,2017-05-04,98,5,0.0,28.5,20170504,2017,0.0,8.5,20.2,43.9,0.0,11.1,4,1.4
124,2017-05-05,98,5,0.0,27.3,20170505,2017,0.0,10.1,19.9,51.1,0.0,14.5,5,2.8
125,2017-05-06,98,5,0.0,19.7,20170506,2017,0.0,12.2,13.6,36.1,0.0,7.5,6,3.7
126,2017-05-07,98,5,0.0,24.2,20170507,2017,0.0,12.9,15.7,40.0,0.0,6.9,7,2.8
127,2017-05-08,98,5,0.0,24.7,20170508,2017,0.0,6.5,16.9,46.5,0.0,8.3,8,1.7
128,2017-05-09,98,5,3.4,20.3,20170509,2017,0.0,0.0,15.2,69.6,0.0,13.0,9,1.1
129,2017-05-10,98,5,2.0,23.1,20170510,2017,0.0,4.8,15.7,71.9,0.0,12.4,10,1.8
130,2017-05-11,98,5,0.2,25.8,20170511,2017,0.0,9.0,18.3,66.6,0.0,10.3,11,1.6
131,2017-05-12,98,5,0.1,21.9,20170512,2017,0.0,0.0,18.0,74.5,0.0,14.5,12,1.7
132,2017-05-13,98,5,10.4,22.4,20170513,2017,0.0,2.4,16.1,75.0,0.0,11.8,13,2.5
133,2017-05-14,98,5,0.0,21.8,20170514,2017,0.0,13.1,15.5,52.4,0.0,10.2,14,3.8
134,2017-05-15,98,5,0.0,20.1,20170515,2017,0.0,3.7,14.5,64.4,0.0,9.5,15,1.8
135,2017-05-16,98,5,0.0,23.5,20170516,2017,0.0,8.4,15.8,67.0,0.0,10.0,16,1.3
136,2017-05-17,98,5,0.0,27.9,20170517,2017,0.0,13.3,18.3,54.3,0.0,9.3,17,1.7
137,2017-05-18,98,5,0.0,27.1,20170518,2017,0.0,12.9,19.2,47.5,0.0,10.9,18,1.9
138,2017-05-19,98,5,0.0,28.8,20170519,2017,0.0,13.3,19.8,45.0,0.0,11.3,19,2.1
139,2017-05-20,98,5,0.0,29.5,20170520,2017,0.0,12.4,20.0,47.5,0.0,11.9,20,1.6
140,2017-05-21,98,5,0.0,28.9,20170521,2017,0.0,12.9,20.5,49.9,0.0,12.7,21,1.7
141,2017-05-22,98,5,0.0,28.4,20170522,2017,0.0,11.6,20.5,57.4,0.0,13.4,22,1.6
142,2017-05-23,98,5,6.6,23.8,20170523,2017,0.0,1.4,17.7,75.9,0.0,14.3,23,1.4
143,2017-05-24,98,5,0.0,28.4,20170524,2017,0.0,13.2,20.9,61.4,0.0,15.6,24,1.6
144,2017-05-25,98,5,0.0,25.5,20170525,2017,0.0,11.2,18.4,47.3,0.0,12.5,25,3.1
145,2017-05-26,98,5,0.0,24.8,20170526,2017,0.0,10.5,16.9,42.5,0.0,8.7,26,1.6
146,2017-05-27,98,5,0.0,28.0,20170527,2017,0.0,13.2,18.3,51.0,0.0,10.3,27,1.7
147,2017-05-28,98,5,0.0,28.4,20170528,2017,0.0,11.0,19.7,56.5,0.0,11.1,28,2.2
148,2017-05-29,98,5,0.0,30.0,20170529,2017,0.0,9.5,22.8,60.8,0.0,17.6,29,1.9
149,2017-05-30,98,5,0.0,29.9,20170530,2017,0.0,10.3,22.0,51.9,0.0,16.4,30,1.9
150,2017-05-31,98,5,0.0,29.3,20170531,2017,0.0,6.7,21.1,58.0,0.0,14.2,31,1.3
151,2017-06-01,98,6,0.1,29.1,20170601,2017,0.0,10.4,22.5,51.1,0.0,17.1,1,2.6
152,2017-06-02,98,6,0.0,26.8,20170602,2017,0.0,11.2,19.2,43.0,0.0,12.0,2,2.3
153,2017-06-03,98,6,0.0,28.2,20170603,2017,0.0,13.5,19.9,42.3,0.0,13.2,3,2.0
154,2017-06-04,98,6,0.0,29.8,20170604,2017,0.0,12.7,20.6,39.4,0.0,11.3,4,2.1
155,2017-06-05,98,6,0.0,31.3,20170605,2017,0.0,13.0,22.6,38.1,0.0,12.7,5,1.5
156,2017-06-06,98,6,7.2,23.9,20170606,2017,0.0,0.0,18.7,57.0,0.0,14.0,6,1.5
157,2017-06-07,98,6,12.2,18.8,20170607,2017,0.0,0.0,16.9,86.1,0.0,14.1,7,1.4
158,2017-06-08,98,6,0.0,26.6,20170608,2017,0.0,12.4,19.4,65.6,0.0,13.5,8,2.0
159,2017-06-09,98,6,1.0,26.6,20170609,2017,0.0,6.8,20.2,71.0,0.0,15.1,9,2.7
160,2017-06-10,98,6,0.7,28.1,20170610,2017,0.0,11.7,20.7,44.3,0.0,14.5,10,1.7
161,2017-06-11,98,6,0.0,30.0,20170611,2017,0.0,13.5,20.9,38.6,0.0,10.6,11,1.7
162,2017-06-12,98,6,0.0,29.9,20170612,2017,0.0,10.7,21.3,46.5,0.0,13.7,12,1.7
163,2017-06-13,98,6,1.1,27.9,20170613,2017,0.0,7.2,20.3,68.3,0.0,16.0,13,1.7
164,2017-06-14,98,6,0.0,28.9,20170614,2017,0.0,10.7,21.2,64.1,0.0,15.6,14,1.8
165,2017-06-15,98,6,0.0,31.4,20170615,2017,0.0,13.0,22.7,60.9,0.0,15.2,15,1.7
166,2017-06-16,98,6,0.0,33.1,20170616,2017,0.0,11.7,24.6,55.3,0.0,17.0,16,1.5
167,2017-06-17,98,6,0.0,30.9,20170617,2017,0.0,12.3,23.5,55.1,0.0,17.3,17,1.8
168,2017-06-18,98,6,0.0,32.9,20170618,2017,0.0,12.8,23.2,51.0,0.0,15.4,18,1.7
169,2017-06-19,98,6,0.0,30.2,20170619,2017,0.0,10.2,23.0,51.6,0.0,15.9,19,1.4
170,2017-06-20,98,6,0.0,33.5,20170620,2017,0.0,9.6,24.6,46.6,0.0,15.4,20,1.5
171,2017-06-21,98,6,0.0,33.5,20170621,2017,0.0,9.6,24.8,52.5,0.0,20.2,21,2.0
172,2017-06-22,98,6,0.0,31.7,20170622,2017,0.0,11.5,24.7,56.9,0.0,19.0,22,1.8
173,2017-06-23,98,6,5.4,35.5,20170623,2017,0.0,10.5,25.4,59.8,0.0,18.4,23,1.4
174,2017-06-24,98,6,2.1,28.7,20170624,2017,0.0,2.1,23.1,73.6,0.0,20.0,24,0.9
175,2017-06-25,98,6,1.7,30.1,20170625,2017,0.0,1.7,22.7,79.5,0.0,18.8,25,1.0
176,2017-06-26,98,6,16.4,29.6,20170626,2017,0.0,0.0,22.0,76.8,0.0,17.8,26,1.1
177,2017-06-27,98,6,2.6,30.6,20170627,2017,0.0,0.0,23.4,73.3,0.0,17.6,27,1.4
178,2017-06-28,98,6,0.0,30.3,20170628,2017,0.0,0.0,24.7,71.6,0.0,20.4,28,1.5
179,2017-06-29,98,6,0.0,31.4,20170629,2017,0.0,5.0,25.0,66.8,0.0,19.7,29,1.5
180,2017-06-30,98,6,0.0,30.9,20170630,2017,0.0,8.0,24.6,66.4,0.0,19.6,30,1.7
181,2017-07-01,98,7,0.0,30.5,20170701,2017,0.0,3.2,24.8,70.4,0.0,20.2,1,1.5
182,2017-07-02,98,7,49.5,26.5,20170702,2017,0.0,0.0,23.6,89.6,0.0,21.5,2,1.4
183,2017-07-03,98,7,33.3,29.1,20170703,2017,0.0,0.7,24.2,85.4,0.0,21.5,3,2.4
184,2017-07-04,98,7,0.0,32.8,20170704,2017,0.0,10.6,26.8,74.0,0.0,23.0,4,1.5
185,2017-07-05,98,7,0.0,33.4,20170705,2017,0.0,9.1,26.8,68.9,0.0,21.9,5,1.1
186,2017-07-06,98,7,0.0,34.5,20170706,2017,0.0,10.3,27.6,69.0,0.0,21.5,6,1.3
187,2017-07-07,98,7,23.7,30.0,20170707,2017,0.0,2.1,25.8,83.6,0.0,24.0,7,1.9
188,2017-07-08,98,7,9.6,28.2,20170708,2017,0.0,0.1,25.3,88.4,0.0,24.0,8,2.4
189,2017-07-09,98,7,29.2,30.8,20170709,2017,0.0,0.6,25.7,87.0,0.0,23.0,9,0.9
190,2017-07-10,98,7,93.0,25.1,20170710,2017,0.0,0.0,23.3,92.6,0.0,21.8,10,2.1
191,2017-07-11,98,7,0.0,31.2,20170711,2017,0.0,5.9,25.9,80.6,0.0,21.7,11,1.7
192,2017-07-12,98,7,0.0,31.6,20170712,2017,0.0,9.4,26.9,78.5,0.0,23.1,12,1.8
193,2017-07-13,98,7,0.0,32.5,20170713,2017,0.0,8.8,26.5,75.3,0.0,21.2,13,1.4
194,2017-07-14,98,7,0.0,33.4,20170714,2017,0.0,8.4,27.8,75.0,0.0,23.7,14,1.9
195,2017-07-15,98,7,46.4,27.9,20170715,2017,0.0,1.7,24.9,89.8,0.0,22.4,15,1.8
196,2017-07-16,98,7,2.3,29.9,20170716,2017,0.0,1.5,25.5,83.6,0.0,22.3,16,1.4
197,2017-07-17,98,7,0.0,29.9,20170717,2017,0.0,0.7,26.1,80.5,0.0,23.9,17,1.3
198,2017-07-18,98,7,1.7,31.0,20170718,2017,0.0,1.9,26.0,82.4,0.0,22.8,18,1.3
199,2017-07-19,98,7,0.0,32.8,20170719,2017,0.0,6.9,27.0,78.9,0.0,23.1,19,1.3
200,2017-07-20,98,7,0.0,33.8,20170720,2017,0.0,9.3,28.4,75.0,0.0,23.6,20,1.6
201,2017-07-21,98,7,0.1,33.0,20170721,2017,0.0,0.4,28.5,80.1,0.0,25.9,21,1.7
202,2017-07-22,98,7,6.9,30.6,20170722,2017,0.0,0.4,27.2,88.6,0.0,25.7,22,1.3
203,2017-07-23,98,7,33.4,27.9,20170723,2017,0.0,0.0,26.3,90.0,0.0,24.8,23,1.6
204,2017-07-24,98,7,2.0,29.0,20170724,2017,0.0,0.6,25.4,86.6,0.0,23.5,24,0.9
205,2017-07-25,98,7,0.0,33.4,20170725,2017,0.0,11.4,27.4,73.8,0.0,22.9,25,1.6
206,2017-07-26,98,7,0.0,32.8,20170726,2017,0.0,12.3,27.0,64.3,0.0,21.7,26,1.4
207,2017-07-27,98,7,4.0,29.2,20170727,2017,0.0,0.5,25.3,72.3,0.0,22.9,27,1.0
208,2017-07-28,98,7,41.2,26.9,20170728,2017,0.0,0.0,24.1,92.4,0.0,22.5,28,0.7
209,2017-07-29,98,7,0.0,29.4,20170729,2017,0.0,0.8,25.9,80.4,0.0,22.8,29,1.0
210,2017-07-30,98,7,0.0,32.3,20170730,2017,0.0,2.0,26.7,73.1,0.0,23.9,30,1.2
211,2017-07-31,98,7,0.0,27.6,20170731,2017,0.0,0.0,24.7,85.5,0.0,23.0,31,1.1
212,2017-08-01,98,8,0.0,34.4,20170801,2017,0.0,10.1,27.7,74.5,0.0,22.9,1,1.1
213,2017-08-02,98,8,0.0,34.1,20170802,2017,0.0,5.2,28.5,77.4,0.0,24.3,2,0.9
214,2017-08-03,98,8,0.0,34.7,20170803,2017,0.0,11.5,28.8,70.3,0.0,24.8,3,1.3
215,2017-08-04,98,8,0.0,34.9,20170804,2017,0.0,8.4,28.3,73.9,0.0,23.3,4,1.2
216,2017-08-05,98,8,0.0,35.9,20170805,2017,0.0,6.9,29.3,74.5,0.0,24.3,5,1.2
217,2017-08-06,98,8,2.3,33.6,20170806,2017,0.0,4.9,28.4,80.6,0.0,25.9,6,1.3
218,2017-08-07,98,8,0.0,33.9,20170807,2017,0.0,9.3,27.4,74.0,0.0,23.9,7,1.7
219,2017-08-08,98,8,0.0,32.1,20170808,2017,0.0,4.6,26.2,74.3,0.0,22.8,8,1.4
220,2017-08-09,98,8,0.0,33.0,20170809,2017,0.0,7.6,27.1,68.4,0.0,22.1,9,0.9
221,2017-08-10,98,8,17.4,26.1,20170810,2017,0.0,0.0,24.1,89.5,0.0,22.8,10,0.9
222,2017-08-11,98,8,15.9,31.5,20170811,2017,0.0,8.5,25.6,75.9,0.0,21.9,11,1.3
223,2017-08-12,98,8,0.0,32.2,20170812,2017,0.0,9.9,26.2,70.9,0.0,21.5,12,1.3
224,2017-08-13,98,8,0.0,30.3,20170813,2017,0.0,3.9,25.7,66.6,0.0,22.0,13,1.4
225,2017-08-14,98,8,0.6,27.4,20170814,2017,0.0,0.4,23.9,69.6,0.0,21.6,14,1.6
226,2017-08-15,98,8,87.2,24.1,20170815,2017,0.0,0.1,21.4,90.5,0.0,19.9,15,1.2
227,2017-08-16,98,8,3.7,25.4,20170816,2017,0.0,0.0,22.5,82.3,0.0,19.8,16,1.3
228,2017-08-17,98,8,10.8,29.4,20170817,2017,0.0,1.6,23.8,81.6,0.0,20.0,17,0.9
229,2017-08-18,98,8,10.6,29.9,20170818,2017,0.0,4.0,24.4,83.9,0.0,21.6,18,1.0
230,2017-08-19,98,8,0.0,29.0,20170819,2017,0.0,2.0,24.8,81.8,0.0,20.7,19,0.9
231,2017-08-20,98,8,91.3,24.6,20170820,2017,0.0,0.0,22.8,88.3,0.0,21.4,20,1.4
232,2017-08-21,98,8,6.8,29.7,20170821,2017,0.0,5.2,25.0,84.9,0.0,22.8,21,2.4
233,2017-08-22,98,8,0.0,31.5,20170822,2017,0.0,5.5,25.6,80.0,0.0,22.2,22,1.5
234,2017-08-23,98,8,35.2,29.4,20170823,2017,0.0,0.6,25.9,88.1,0.0,22.2,23,2.0
235,2017-08-24,98,8,48.9,29.4,20170824,2017,0.0,1.2,25.5,89.3,0.0,21.6,24,3.4
236,2017-08-25,98,8,0.0,31.0,20170825,2017,0.0,8.5,23.8,72.8,0.0,19.3,25,1.3
