지점,station,Date,tavg,tmin,tmax,year
917,사천,2008-01-01,-2.6,-7.9,4.8,2008
917,사천,2008-01-02,-2.2,-8.7,7.4,2008
917,사천,2008-01-03,-0.7,-7.7,9.3,2008
917,사천,2008-01-04,-0.6,-6.0,9.1,2008
917,사천,2008-01-05,0.5,-4.7,10.4,2008
917,사천,2008-01-06,0.7,-7.0,11.7,2008
917,사천,2008-01-07,5.2,-2.5,12.8,2008
917,사천,2008-01-08,2.9,-3.8,10.7,2008
917,사천,2008-01-09,3.0,-2.4,12.2,2008
917,사천,2008-01-10,5.2,-1.1,12.4,2008
917,사천,2008-01-11,5.8,4.2,8.7,2008
917,사천,2008-01-12,4.1,0.1,5.9,2008
917,사천,2008-01-13,3.0,-0.8,6.5,2008
917,사천,2008-01-14,3.4,0.2,9.6,2008
917,사천,2008-01-15,2.5,-2.9,7.7,2008
917,사천,2008-01-16,-0.2,-4.3,4.4,2008
917,사천,2008-01-17,-2.3,-8.3,3.4,2008
917,사천,2008-01-18,0.7,-3.5,6.3,2008
917,사천,2008-01-19,1.9,-3.2,6.0,2008
917,사천,2008-01-20,3.8,2.7,6.3,2008
917,사천,2008-01-21,3.2,2.4,4.1,2008
917,사천,2008-01-22,3.4,2.1,4.9,2008
917,사천,2008-01-23,2.9,-2.9,8.5,2008
917,사천,2008-01-24,-1.8,-5.0,3.9,2008
917,사천,2008-01-25,-1.3,-5.2,4.1,2008
917,사천,2008-01-26,2.0,-1.1,6.2,2008
917,사천,2008-01-27,1.0,-3.3,9.0,2008
917,사천,2008-01-28,1.8,-1.2,3.4,2008
917,사천,2008-01-29,0.3,-5.3,7.1,2008
917,사천,2008-01-30,-0.7,-6.6,7.0,2008
917,사천,2008-01-31,-1.5,-6.9,6.3,2008
917,사천,2008-02-01,-1.0,-8.9,7.1,2008
917,사천,2008-02-02,0.5,-3.7,5.6,2008
917,사천,2008-02-03,1.4,-4.7,8.9,2008
917,사천,2008-02-04,-1.2,-8.0,7.7,2008
917,사천,2008-02-05,-1.3,-7.2,4.4,2008
917,사천,2008-02-06,-1.2,-7.6,7.2,2008
917,사천,2008-02-07,-1.9,-10.1,6.1,2008
917,사천,2008-02-08,-0.9,-7.5,6.6,2008
917,사천,2008-02-09,-1.9,-8.7,6.1,2008
917,사천,2008-02-10,1.0,-8.4,10.5,2008
917,사천,2008-02-11,2.9,-5.0,9.9,2008
917,사천,2008-02-12,-0.6,-5.5,4.1,2008
917,사천,2008-02-13,-3.0,-10.5,4.6,2008
917,사천,2008-02-14,-1.3,-8.7,7.5,2008
917,사천,2008-02-15,-1.1,-9.2,7.8,2008
917,사천,2008-02-16,-1.1,-9.9,7.5,2008
917,사천,2008-02-17,-1.3,-8.5,6.3,2008
917,사천,2008-02-18,0.3,-7.8,8.5,2008
917,사천,2008-02-19,-0.3,-8.5,9.4,2008
917,사천,2008-02-20,1.6,-7.2,13.3,2008
917,사천,2008-02-21,3.2,-6.8,13.1,2008
917,사천,2008-02-22,5.0,-4.6,13.6,2008
917,사천,2008-02-23,2.6,-5.6,7.7,2008
917,사천,2008-02-24,-0.8,-7.4,7.2,2008
917,사천,2008-02-25,2.3,-5.9,8.4,2008
917,사천,2008-02-26,1.8,-4.3,7.2,2008
917,사천,2008-02-27,2.3,-5.8,11.3,2008
917,사천,2008-02-28,2.4,-6.4,11.5,2008
917,사천,2008-02-29,6.7,-2.3,13.8,2008
917,사천,2008-03-01,4.2,-2.9,12.5,2008
917,사천,2008-03-02,5.0,-3.5,14.1,2008
917,사천,2008-03-03,4.8,-3.4,11.4,2008
917,사천,2008-03-04,2.0,-6.5,10.4,2008
917,사천,2008-03-05,2.3,-6.2,11.6,2008
917,사천,2008-03-06,2.9,-5.9,13.1,2008
917,사천,2008-03-07,3.6,-5.7,12.9,2008
917,사천,2008-03-08,5.6,-3.5,13.6,2008
917,사천,2008-03-09,6.6,0.1,11.9,2008
917,사천,2008-03-10,6.2,-3.3,16.5,2008
917,사천,2008-03-11,7.7,-2.0,18.7,2008
917,사천,2008-03-12,8.7,0.8,17.6,2008
917,사천,2008-03-13,9.7,2.2,17.6,2008
917,사천,2008-03-14,9.5,2.5,17.7,2008
917,사천,2008-03-15,10.0,1.5,17.5,2008
917,사천,2008-03-16,9.1,1.7,18.4,2008
917,사천,2008-03-17,8.5,1.2,18.6,2008
917,사천,2008-03-18,10.1,1.6,16.7,2008
917,사천,2008-03-19,11.1,7.3,16.6,2008
917,사천,2008-03-20,8.9,1.6,17.1,2008
917,사천,2008-03-21,8.8,0.0,18.6,2008
917,사천,2008-03-22,10.0,0.5,16.7,2008
917,사천,2008-03-23,10.2,7.8,15.2,2008
917,사천,2008-03-24,11.5,3.0,18.3,2008
917,사천,2008-03-25,8.7,3.3,14.9,2008
917,사천,2008-03-26,6.2,-1.1,13.6,2008
917,사천,2008-03-27,6.4,0.1,15.1,2008
917,사천,2008-03-28,6.5,-2.2,15.1,2008
917,사천,2008-03-29,8.4,4.0,13.4,2008
917,사천,2008-03-30,7.7,4.5,13.6,2008
917,사천,2008-03-31,8.3,1.1,16.0,2008
917,사천,2008-04-01,9.0,0.1,17.8,2008
917,사천,2008-04-02,11.0,2.8,17.2,2008
917,사천,2008-04-03,11.2,2.0,20.0,2008
917,사천,2008-04-04,11.5,1.8,19.7,2008
917,사천,2008-04-05,11.8,3.7,22.1,2008
917,사천,2008-04-06,13.5,2.5,24.1,2008
917,사천,2008-04-07,13.5,8.9,20.9,2008
917,사천,2008-04-08,13.7,6.0,21.3,2008
917,사천,2008-04-09,10.7,7.6,11.9,2008
917,사천,2008-04-10,11.6,6.4,15.7,2008
917,사천,2008-04-11,11.6,3.8,20.9,2008
917,사천,2008-04-12,13.0,6.7,19.1,2008
917,사천,2008-04-13,13.2,8.5,19.8,2008
917,사천,2008-04-14,12.9,6.1,22.5,2008
917,사천,2008-04-15,14.3,5.8,23.1,2008
917,사천,2008-04-16,12.5,10.4,13.8,2008
917,사천,2008-04-17,15.0,13.2,17.8,2008
917,사천,2008-04-18,15.8,7.8,26.2,2008
917,사천,2008-04-19,13.9,7.1,24.7,2008
917,사천,2008-04-20,16.0,6.9,22.5,2008
917,사천,2008-04-21,16.5,11.2,22.0,2008
917,사천,2008-04-22,17.1,12.2,23.7,2008
917,사천,2008-04-23,13.1,7.1,17.6,2008
917,사천,2008-04-24,11.1,2.6,19.8,2008
