지점,station,Date,tavg,tmin,tmax,year
917,사천,2005-01-01,-1.4,-6.1,3.9,2005
917,사천,2005-01-02,-0.1,-8.0,7.5,2005
917,사천,2005-01-03,4.4,-4.0,11.3,2005
917,사천,2005-01-04,1.0,-2.8,6.4,2005
917,사천,2005-01-05,-0.7,-6.8,3.8,2005
917,사천,2005-01-06,2.7,-1.2,9.5,2005
917,사천,2005-01-07,1.4,-3.1,7.9,2005
917,사천,2005-01-08,0.5,-5.5,5.9,2005
917,사천,2005-01-09,-2.7,-6.7,2.2,2005
917,사천,2005-01-10,-1.1,-8.4,4.3,2005
917,사천,2005-01-11,-0.5,-5.9,4.0,2005
917,사천,2005-01-12,-2.1,-9.2,5.8,2005
917,사천,2005-01-13,-1.6,-8.1,4.0,2005
917,사천,2005-01-14,0.0,-6.7,6.3,2005
917,사천,2005-01-15,1.0,-3.7,7.2,2005
917,사천,2005-01-16,-0.6,-7.1,5.0,2005
917,사천,2005-01-17,0.5,-7.4,9.4,2005
917,사천,2005-01-18,2.2,-6.1,8.3,2005
917,사천,2005-01-19,1.3,-3.5,7.0,2005
917,사천,2005-01-20,-1.2,-6.9,3.8,2005
917,사천,2005-01-21,-2.2,-8.8,4.9,2005
917,사천,2005-01-22,1.5,-4.4,6.0,2005
917,사천,2005-01-23,3.0,0.1,9.3,2005
917,사천,2005-01-24,3.9,-0.1,8.0,2005
917,사천,2005-01-25,0.3,-2.1,3.1,2005
917,사천,2005-01-26,4.2,0.7,10.0,2005
917,사천,2005-01-27,2.7,-1.4,8.8,2005
917,사천,2005-01-28,3.1,-3.0,11.9,2005
917,사천,2005-01-29,1.5,-4.3,8.0,2005
917,사천,2005-01-30,-1.6,-5.2,3.6,2005
917,사천,2005-01-31,-1.3,-6.8,4.2,2005
917,사천,2005-02-01,-4.6,-8.4,-0.9,2005
917,사천,2005-02-02,-3.2,-9.5,3.3,2005
917,사천,2005-02-03,-1.5,-8.9,4.8,2005
917,사천,2005-02-04,2.2,-3.8,9.2,2005
917,사천,2005-02-05,4.1,-2.7,9.9,2005
917,사천,2005-02-06,2.9,-3.2,9.6,2005
917,사천,2005-02-07,6.6,1.7,10.2,2005
917,사천,2005-02-08,6.9,3.0,11.4,2005
917,사천,2005-02-09,4.4,0.3,11.0,2005
917,사천,2005-02-10,0.3,-2.7,4.7,2005
917,사천,2005-02-11,-0.8,-5.7,5.8,2005
917,사천,2005-02-12,-1.4,-4.1,4.7,2005
917,사천,2005-02-13,1.2,-6.2,7.3,2005
917,사천,2005-02-14,2.4,-5.6,8.0,2005
917,사천,2005-02-15,4.2,2.3,5.6,2005
917,사천,2005-02-16,5.7,5.0,6.4,2005
917,사천,2005-02-17,7.4,5.5,9.9,2005
917,사천,2005-02-18,3.7,0.7,6.1,2005
917,사천,2005-02-19,2.5,-3.5,8.0,2005
917,사천,2005-02-20,-2.7,-6.8,2.8,2005
917,사천,2005-02-21,-2.2,-8.4,3.7,2005
917,사천,2005-02-22,1.6,-7.8,8.3,2005
917,사천,2005-02-23,6.2,1.4,12.4,2005
917,사천,2005-02-24,2.3,-0.9,7.1,2005
917,사천,2005-02-25,1.2,-2.5,6.9,2005
917,사천,2005-02-26,-1.0,-5.1,4.8,2005
917,사천,2005-02-27,0.4,-6.5,6.8,2005
917,사천,2005-02-28,3.3,-3.6,9.2,2005
917,사천,2005-03-01,2.8,-5.5,10.1,2005
917,사천,2005-03-02,4.2,-3.0,10.0,2005
917,사천,2005-03-03,3.2,0.0,8.2,2005
917,사천,2005-03-04,2.2,-4.2,7.7,2005
917,사천,2005-03-05,1.0,-5.0,4.7,2005
917,사천,2005-03-06,3.8,-1.7,10.7,2005
917,사천,2005-03-07,6.9,-2.8,12.9,2005
917,사천,2005-03-08,11.0,4.9,17.0,2005
917,사천,2005-03-09,10.0,3.3,15.7,2005
917,사천,2005-03-10,13.3,7.7,19.2,2005
917,사천,2005-03-11,,-1.3,11.7,2005
