지점,station,Date,tavg,tmin,tmax,year
710,나주,2019-01-01,-0.3,-3.2,3.5,2019
710,나주,2019-01-02,-0.8,-6.4,4.3,2019
710,나주,2019-01-03,-2.4,-8.7,5.5,2019
710,나주,2019-01-04,-2.0,-8.9,3.6,2019
710,나주,2019-01-05,1.1,-3.1,6.6,2019
710,나주,2019-01-06,-0.2,-5.5,6.4,2019
710,나주,2019-01-07,-0.9,-8.0,6.4,2019
710,나주,2019-01-08,-0.3,-5.4,5.2,2019
710,나주,2019-01-09,-1.4,-5.6,3.4,2019
710,나주,2019-01-10,1.4,-1.5,6.8,2019
710,나주,2019-01-11,3.1,-4.5,10.0,2019
710,나주,2019-01-12,3.8,-0.4,9.9,2019
710,나주,2019-01-13,0.3,-4.8,8.5,2019
710,나주,2019-01-14,-0.6,-7.8,8.7,2019
710,나주,2019-01-15,1.1,-3.6,8.1,2019
710,나주,2019-01-16,-2.4,-7.0,2.7,2019
710,나주,2019-01-17,0.0,-6.7,6.9,2019
710,나주,2019-01-18,-0.1,-7.5,9.8,2019
710,나주,2019-01-19,2.0,-5.1,8.1,2019
710,나주,2019-01-20,2.1,-1.3,4.7,2019
710,나주,2019-01-21,0.8,-4.5,8.4,2019
710,나주,2019-01-22,0.6,-7.1,10.7,2019
710,나주,2019-01-23,1.5,-4.8,11.4,2019
710,나주,2019-01-24,0.3,-7.8,9.5,2019
710,나주,2019-01-25,-0.5,-7.2,6.8,2019
710,나주,2019-01-26,-1.7,-7.8,3.8,2019
710,나주,2019-01-27,-1.7,-10.3,8.0,2019
710,나주,2019-01-28,2.1,-3.9,9.7,2019
710,나주,2019-01-29,-0.9,-8.6,9.2,2019
710,나주,2019-01-30,3.2,-4.1,9.8,2019
710,나주,2019-01-31,0.1,-3.7,4.4,2019
710,나주,2019-02-01,-0.7,-5.1,5.0,2019
710,나주,2019-02-02,2.7,-5.6,9.9,2019
710,나주,2019-02-03,7.4,5.4,12.2,2019
710,나주,2019-02-04,2.9,-1.2,8.1,2019
710,나주,2019-02-05,3.5,-4.4,12.8,2019
710,나주,2019-02-06,5.5,-0.9,14.1,2019
710,나주,2019-02-07,1.5,-3.5,6.5,2019
710,나주,2019-02-08,-1.3,-4.6,3.9,2019
710,나주,2019-02-09,-1.3,-3.8,1.9,2019
710,나주,2019-02-10,-1.4,-5.9,4.3,2019
710,나주,2019-02-11,-0.6,-5.5,4.6,2019
710,나주,2019-02-12,0.3,-8.4,8.1,2019
