지점,station,Date,tavg,tmin,tmax,year
710,나주,2022-01-01,-1.4,-6.0,6.2,2022
710,나주,2022-01-02,-1.5,-7.6,7.0,2022
710,나주,2022-01-03,-1.7,-8.4,6.7,2022
710,나주,2022-01-04,0.7,-5.3,6.9,2022
710,나주,2022-01-05,1.5,-1.0,4.5,2022
710,나주,2022-01-06,1.4,-5.1,7.0,2022
710,나주,2022-01-07,-2.2,-9.1,7.8,2022
710,나주,2022-01-08,-1.1,-9.2,7.8,2022
710,나주,2022-01-09,1.8,-3.8,8.4,2022
710,나주,2022-01-10,1.1,-6.2,9.2,2022
710,나주,2022-01-11,-1.5,-4.3,2.6,2022
710,나주,2022-01-12,-2.5,-6.3,1.4,2022
710,나주,2022-01-13,-2.3,-5.4,1.1,2022
710,나주,2022-01-14,-2.2,-7.8,3.9,2022
710,나주,2022-01-15,0.4,-4.7,7.9,2022
710,나주,2022-01-16,1.0,-2.5,4.9,2022
710,나주,2022-01-17,0.1,-4.4,4.0,2022
710,나주,2022-01-18,-1.3,-6.1,4.2,2022
710,나주,2022-01-19,-1.2,-9.8,7.3,2022
710,나주,2022-01-20,-2.0,-6.7,4.3,2022
710,나주,2022-01-21,-0.7,-9.5,7.9,2022
710,나주,2022-01-22,6.0,0.9,12.8,2022
710,나주,2022-01-23,6.3,1.6,12.1,2022
710,나주,2022-01-24,4.4,-3.2,11.6,2022
710,나주,2022-01-25,4.8,-0.5,7.7,2022
710,나주,2022-01-26,2.2,-3.4,8.8,2022
710,나주,2022-01-27,1.9,-1.6,6.9,2022
710,나주,2022-01-28,0.6,-4.4,5.8,2022
710,나주,2022-01-29,0.4,-1.8,5.0,2022
710,나주,2022-01-30,-0.3,-6.2,5.9,2022
710,나주,2022-01-31,-0.6,-9.5,7.8,2022
710,나주,2022-02-01,1.1,-4.7,5.6,2022
710,나주,2022-02-02,0.8,-3.0,5.6,2022
710,나주,2022-02-03,-0.6,-6.0,6.2,2022
710,나주,2022-02-04,-1.5,-8.3,5.2,2022
710,나주,2022-02-05,-2.2,-6.9,0.7,2022
710,나주,2022-02-06,-1.5,-9.4,4.1,2022
710,나주,2022-02-07,-0.5,-4.0,2.2,2022
710,나주,2022-02-08,1.0,-6.3,7.4,2022
710,나주,2022-02-09,1.2,-6.8,8.9,2022
710,나주,2022-02-10,2.7,-3.3,9.3,2022
710,나주,2022-02-11,2.2,-7.2,11.9,2022
710,나주,2022-02-12,4.9,-2.6,13.9,2022
710,나주,2022-02-13,6.5,1.1,13.3,2022
710,나주,2022-02-14,4.3,-3.3,13.5,2022
710,나주,2022-02-15,0.2,-3.2,3.0,2022
710,나주,2022-02-16,-2.6,-4.5,0.0,2022
710,나주,2022-02-17,-4.0,-7.6,0.9,2022
710,나주,2022-02-18,0.9,-8.9,9.2,2022
710,나주,2022-02-19,2.3,-1.2,7.1,2022
710,나주,2022-02-20,-2.3,-6.2,1.4,2022
710,나주,2022-02-21,0.0,-8.1,7.8,2022
710,나주,2022-02-22,-0.5,-6.6,4.5,2022
710,나주,2022-02-23,-2.1,-6.3,3.0,2022
710,나주,2022-02-24,-2.2,-9.7,6.2,2022
710,나주,2022-02-25,1.0,-9.0,11.3,2022
710,나주,2022-02-26,4.1,-5.5,13.5,2022
710,나주,2022-02-27,3.4,-5.1,12.5,2022
710,나주,2022-02-28,4.9,-5.3,15.7,2022
710,나주,2022-03-01,6.5,1.5,13.4,2022
710,나주,2022-03-02,2.2,-3.9,9.6,2022
710,나주,2022-03-03,4.7,-4.7,14.4,2022
710,나주,2022-03-04,9.0,1.5,16.8,2022
710,나주,2022-03-05,5.3,1.0,9.7,2022
710,나주,2022-03-06,2.4,-5.1,8.4,2022
710,나주,2022-03-07,3.2,-3.0,12.2,2022
710,나주,2022-03-08,4.4,-5.3,15.3,2022
710,나주,2022-03-09,6.4,-3.0,17.9,2022
710,나주,2022-03-10,8.8,-2.0,19.2,2022
710,나주,2022-03-11,13.3,5.9,20.2,2022
710,나주,2022-03-12,16.0,9.7,23.0,2022
710,나주,2022-03-13,15.3,13.1,17.6,2022
710,나주,2022-03-14,11.6,6.1,15.0,2022
710,나주,2022-03-15,8.8,1.8,19.9,2022
710,나주,2022-03-16,10.4,1.2,20.8,2022
710,나주,2022-03-17,10.7,8.0,14.7,2022
710,나주,2022-03-18,8.8,7.6,10.9,2022
710,나주,2022-03-19,5.8,4.2,7.7,2022
710,나주,2022-03-20,5.2,2.7,8.8,2022
710,나주,2022-03-21,6.8,0.0,12.8,2022
710,나주,2022-03-22,7.2,2.3,13.1,2022
710,나주,2022-03-23,5.5,0.9,12.6,2022
710,나주,2022-03-24,7.9,-1.5,17.2,2022
710,나주,2022-03-25,14.1,4.2,18.1,2022
710,나주,2022-03-26,10.7,5.7,16.5,2022
710,나주,2022-03-27,8.0,2.0,17.2,2022
710,나주,2022-03-28,7.7,1.0,15.3,2022
710,나주,2022-03-29,9.8,0.7,19.2,2022
710,나주,2022-03-30,13.6,3.9,21.9,2022
710,나주,2022-03-31,9.8,6.3,13.4,2022
710,나주,2022-04-01,8.6,1.6,15.9,2022
710,나주,2022-04-02,6.8,-0.4,14.9,2022
710,나주,2022-04-03,7.7,-1.4,17.3,2022
710,나주,2022-04-04,8.7,-0.4,19.3,2022
710,나주,2022-04-05,8.6,-1.2,17.8,2022
710,나주,2022-04-06,10.3,1.1,20.1,2022
710,나주,2022-04-07,11.0,4.9,19.5,2022
710,나주,2022-04-08,12.4,1.1,23.9,2022
710,나주,2022-04-09,14.6,5.2,24.4,2022
710,나주,2022-04-10,16.0,4.9,25.9,2022
710,나주,2022-04-11,18.6,11.3,27.0,2022
710,나주,2022-04-12,19.4,11.2,27.3,2022
710,나주,2022-04-13,17.4,13.9,22.4,2022
710,나주,2022-04-14,15.7,12.1,20.5,2022
710,나주,2022-04-15,13.6,7.4,20.7,2022
710,나주,2022-04-16,11.3,3.1,20.6,2022
710,나주,2022-04-17,11.4,0.6,21.4,2022
710,나주,2022-04-18,14.4,6.0,23.4,2022
710,나주,2022-04-19,13.7,4.0,24.7,2022
710,나주,2022-04-20,13.3,2.7,23.8,2022
710,나주,2022-04-21,12.8,8.2,19.5,2022
710,나주,2022-04-22,16.3,5.5,25.1,2022
710,나주,2022-04-23,18.4,14.4,26.3,2022
710,나주,2022-04-24,19.0,12.8,27.0,2022
710,나주,2022-04-25,18.8,12.1,26.7,2022
710,나주,2022-04-26,17.4,13.2,19.1,2022
710,나주,2022-04-27,16.0,10.3,23.1,2022
710,나주,2022-04-28,15.5,7.5,24.0,2022
710,나주,2022-04-29,14.1,10.4,19.9,2022
710,나주,2022-04-30,13.4,10.7,16.4,2022
710,나주,2022-05-01,12.4,6.7,19.0,2022
710,나주,2022-05-02,12.3,4.6,21.4,2022
710,나주,2022-05-03,12.0,2.4,21.7,2022
710,나주,2022-05-04,14.0,4.4,24.2,2022
710,나주,2022-05-05,16.8,6.1,26.2,2022
710,나주,2022-05-06,18.7,11.2,26.9,2022
710,나주,2022-05-07,16.4,9.9,24.1,2022
710,나주,2022-05-08,16.1,7.3,23.4,2022
710,나주,2022-05-09,16.4,12.1,21.4,2022
710,나주,2022-05-10,16.8,9.8,24.2,2022
710,나주,2022-05-11,19.5,14.9,25.0,2022
710,나주,2022-05-12,20.0,16.2,26.4,2022
710,나주,2022-05-13,17.0,11.8,20.5,2022
710,나주,2022-05-14,15.3,7.9,23.0,2022
710,나주,2022-05-15,14.6,9.5,21.3,2022
710,나주,2022-05-16,15.0,5.7,24.4,2022
710,나주,2022-05-17,17.1,6.6,27.0,2022
710,나주,2022-05-18,18.9,9.0,27.8,2022
710,나주,2022-05-19,17.7,10.3,25.3,2022
710,나주,2022-05-20,18.1,13.4,26.0,2022
710,나주,2022-05-21,19.3,12.8,26.1,2022
710,나주,2022-05-22,20.0,12.7,27.8,2022
710,나주,2022-05-23,20.3,14.0,28.9,2022
710,나주,2022-05-24,20.4,11.8,30.0,2022
710,나주,2022-05-25,20.7,13.5,29.2,2022
710,나주,2022-05-26,19.2,14.4,25.9,2022
710,나주,2022-05-27,18.9,11.5,25.9,2022
710,나주,2022-05-28,20.4,13.2,28.6,2022
710,나주,2022-05-29,20.1,11.7,27.7,2022
710,나주,2022-05-30,19.3,17.3,22.3,2022
710,나주,2022-05-31,19.8,10.5,28.1,2022
710,나주,2022-06-01,20.8,13.9,30.3,2022
710,나주,2022-06-02,21.9,13.6,29.1,2022
710,나주,2022-06-03,23.6,18.2,31.7,2022
710,나주,2022-06-04,22.8,15.3,28.9,2022
710,나주,2022-06-05,18.8,16.5,21.8,2022
710,나주,2022-06-06,19.9,15.6,24.8,2022
710,나주,2022-06-07,19.0,16.6,22.5,2022
710,나주,2022-06-08,19.7,16.2,24.3,2022
710,나주,2022-06-09,20.7,14.6,26.6,2022
710,나주,2022-06-10,21.2,14.4,26.9,2022
710,나주,2022-06-11,21.8,16.1,30.8,2022
710,나주,2022-06-12,21.7,17.3,27.2,2022
710,나주,2022-06-13,20.7,17.3,23.6,2022
710,나주,2022-06-14,19.0,17.3,21.2,2022
710,나주,2022-06-15,21.2,17.6,25.9,2022
710,나주,2022-06-16,22.3,18.4,27.2,2022
710,나주,2022-06-17,22.8,17.6,28.4,2022
710,나주,2022-06-18,23.8,20.7,28.3,2022
710,나주,2022-06-19,25.9,21.8,30.7,2022
710,나주,2022-06-20,25.9,20.6,32.1,2022
710,나주,2022-06-21,25.5,21.8,32.1,2022
710,나주,2022-06-22,26.0,20.0,32.3,2022
710,나주,2022-06-23,25.2,21.6,29.0,2022
710,나주,2022-06-24,24.6,22.7,28.3,2022
710,나주,2022-06-25,25.6,23.0,29.6,2022
710,나주,2022-06-26,27.0,24.3,30.3,2022
710,나주,2022-06-27,26.9,24.5,29.5,2022
710,나주,2022-06-28,27.5,25.4,30.7,2022
710,나주,2022-06-29,26.4,24.8,29.0,2022
710,나주,2022-06-30,27.2,24.0,30.5,2022
710,나주,2022-07-01,27.0,21.9,32.8,2022
710,나주,2022-07-02,27.3,20.2,34.4,2022
710,나주,2022-07-03,27.7,23.0,33.2,2022
710,나주,2022-07-04,26.8,23.9,31.8,2022
710,나주,2022-07-05,27.2,23.7,33.1,2022
710,나주,2022-07-06,28.6,24.2,33.9,2022
710,나주,2022-07-07,28.0,25.2,32.3,2022
710,나주,2022-07-08,26.7,22.7,30.3,2022
710,나주,2022-07-09,26.9,22.5,31.6,2022
710,나주,2022-07-10,27.3,22.6,33.6,2022
710,나주,2022-07-11,27.0,24.2,31.3,2022
710,나주,2022-07-12,26.7,24.1,31.2,2022
710,나주,2022-07-13,26.0,23.6,29.8,2022
710,나주,2022-07-14,27.2,23.5,31.2,2022
710,나주,2022-07-15,26.1,22.0,31.0,2022
710,나주,2022-07-16,25.4,20.4,31.1,2022
710,나주,2022-07-17,25.1,22.1,28.2,2022
710,나주,2022-07-18,23.8,20.4,27.0,2022
710,나주,2022-07-19,25.9,22.7,30.6,2022
710,나주,2022-07-20,25.9,21.2,32.2,2022
710,나주,2022-07-21,24.3,21.3,26.7,2022
710,나주,2022-07-22,24.8,20.4,29.8,2022
710,나주,2022-07-23,24.7,21.3,28.4,2022
710,나주,2022-07-24,24.2,23.3,25.6,2022
710,나주,2022-07-25,25.9,23.0,30.6,2022
710,나주,2022-07-26,26.0,21.7,31.2,2022
710,나주,2022-07-27,26.3,20.6,31.6,2022
710,나주,2022-07-28,27.7,22.3,32.6,2022
710,나주,2022-07-29,28.9,23.8,34.4,2022
710,나주,2022-07-30,27.3,23.8,30.7,2022
710,나주,2022-07-31,26.6,25.6,28.5,2022
710,나주,2022-08-01,27.2,25.7,29.2,2022
710,나주,2022-08-02,27.6,25.3,31.3,2022
710,나주,2022-08-03,27.2,24.9,31.8,2022
710,나주,2022-08-04,28.2,25.0,33.1,2022
710,나주,2022-08-05,28.3,25.1,32.6,2022
710,나주,2022-08-06,29.2,26.3,33.3,2022
710,나주,2022-08-07,29.0,25.4,33.6,2022
710,나주,2022-08-08,28.3,26.2,31.0,2022
710,나주,2022-08-09,27.9,25.6,32.1,2022
710,나주,2022-08-10,27.8,25.7,30.9,2022
710,나주,2022-08-11,26.7,25.7,27.7,2022
710,나주,2022-08-12,27.4,24.3,31.5,2022
710,나주,2022-08-13,27.1,23.4,30.7,2022
710,나주,2022-08-14,28.4,25.2,32.7,2022
710,나주,2022-08-15,28.6,25.2,32.1,2022
710,나주,2022-08-16,26.4,24.6,28.6,2022
710,나주,2022-08-17,25.4,21.6,30.6,2022
710,나주,2022-08-18,24.8,20.6,31.0,2022
710,나주,2022-08-19,26.4,20.6,32.3,2022
710,나주,2022-08-20,26.3,22.9,29.2,2022
710,나주,2022-08-21,26.4,22.9,31.4,2022
710,나주,2022-08-22,26.3,21.6,31.8,2022
710,나주,2022-08-23,25.8,23.7,29.5,2022
710,나주,2022-08-24,25.2,20.7,30.2,2022
710,나주,2022-08-25,23.6,19.3,29.6,2022
