지점,station,Date,tavg,tmin,tmax,year
710,나주,2005-01-01,-2.7,-8.2,2.5,2005
710,나주,2005-01-02,-0.1,-3.9,6.6,2005
710,나주,2005-01-03,2.9,-4.5,11.2,2005
710,나주,2005-01-04,-1.2,-6.0,4.5,2005
710,나주,2005-01-05,-3.4,-8.7,1.4,2005
710,나주,2005-01-06,1.2,-3.2,7.9,2005
710,나주,2005-01-07,0.7,-4.5,4.4,2005
710,나주,2005-01-08,-1.9,-7.4,4.1,2005
710,나주,2005-01-09,-4.1,-7.4,-0.1,2005
710,나주,2005-01-10,-1.5,-6.7,4.2,2005
710,나주,2005-01-11,0.0,-1.6,2.6,2005
710,나주,2005-01-12,-0.9,-3.2,2.2,2005
710,나주,2005-01-13,-2.0,-5.9,1.9,2005
710,나주,2005-01-14,-2.5,-7.0,4.0,2005
710,나주,2005-01-15,-1.7,-7.0,3.7,2005
710,나주,2005-01-16,-0.5,-3.8,3.2,2005
710,나주,2005-01-17,-1.3,-6.8,7.5,2005
710,나주,2005-01-18,0.9,-6.4,7.4,2005
710,나주,2005-01-19,0.8,-2.6,4.5,2005
710,나주,2005-01-20,-2.2,-4.2,1.6,2005
710,나주,2005-01-21,-2.7,-7.8,2.9,2005
710,나주,2005-01-22,-0.6,-5.4,4.6,2005
710,나주,2005-01-23,1.5,-0.4,4.3,2005
710,나주,2005-01-24,1.2,-1.8,6.0,2005
710,나주,2005-01-25,-0.6,-2.6,0.7,2005
710,나주,2005-01-26,0.5,-4.1,6.7,2005
710,나주,2005-01-27,1.3,-2.8,8.1,2005
710,나주,2005-01-28,0.7,-5.5,11.6,2005
710,나주,2005-01-29,-1.9,-4.8,1.6,2005
710,나주,2005-01-30,-3.6,-5.4,-0.5,2005
710,나주,2005-01-31,-3.2,-8.6,1.6,2005
710,나주,2005-02-01,-5.2,-7.1,-2.5,2005
710,나주,2005-02-02,-3.6,-5.4,-1.1,2005
710,나주,2005-02-03,-2.1,-4.9,2.8,2005
710,나주,2005-02-04,-0.5,-5.4,6.6,2005
710,나주,2005-02-05,-0.6,-5.1,6.3,2005
710,나주,2005-02-06,0.8,-4.7,8.3,2005
710,나주,2005-02-07,4.2,1.0,8.0,2005
