지점,station,Date,tavg,tmin,tmax,year
710,나주,2004-01-03,2.5,-3.0,10.3,2004
710,나주,2004-01-04,1.3,-4.4,9.2,2004
710,나주,2004-01-05,2.6,-4.1,11.1,2004
710,나주,2004-01-06,3.8,-1.5,10.9,2004
710,나주,2004-01-07,3.4,-1.0,9.0,2004
710,나주,2004-01-10,1.1,-2.9,7.5,2004
710,나주,2004-01-11,0.6,-4.6,8.8,2004
710,나주,2004-01-12,1.0,-4.1,7.0,2004
710,나주,2004-01-13,-0.9,-2.6,0.6,2004
710,나주,2004-01-14,0.1,-3.0,4.2,2004
710,나주,2004-01-15,0.5,-4.9,6.3,2004
710,나주,2004-01-16,2.4,-1.4,5.6,2004
710,나주,2004-01-17,1.5,-0.3,3.4,2004
710,나주,2004-01-18,1.0,-1.6,4.1,2004
710,나주,2004-01-19,1.0,-0.3,4.1,2004
710,나주,2004-01-20,0.8,-1.1,4.3,2004
710,나주,2004-01-21,-7.0,-9.3,-0.8,2004
710,나주,2004-01-22,-7.7,-10.3,-4.9,2004
710,나주,2004-01-23,-5.2,-11.3,0.3,2004
710,나주,2004-01-24,-4.2,-10.0,0.9,2004
710,나주,2004-01-25,-3.1,-5.7,1.0,2004
710,나주,2004-01-26,-2.5,-7.0,1.4,2004
710,나주,2004-01-27,-1.5,-6.0,3.1,2004
710,나주,2004-01-28,-0.5,-6.1,6.6,2004
710,나주,2004-01-29,0.6,-4.7,7.9,2004
710,나주,2004-01-30,1.2,-4.7,8.1,2004
710,나주,2004-01-31,1.4,-5.2,10.8,2004
710,나주,2004-02-01,4.1,-2.4,11.6,2004
710,나주,2004-02-03,-0.5,-2.2,2.8,2004
710,나주,2004-02-04,0.9,-5.7,6.0,2004
710,나주,2004-02-05,-1.2,-3.7,3.1,2004
710,나주,2004-02-06,-1.1,-7.6,3.7,2004
710,나주,2004-02-07,-1.3,-4.2,2.1,2004
710,나주,2004-02-08,0.4,-6.9,9.5,2004
710,나주,2004-02-09,-0.5,-4.9,5.3,2004
710,나주,2004-02-10,-0.8,-7.3,7.9,2004
710,나주,2004-02-11,1.5,-5.4,12.1,2004
710,나주,2004-02-12,0.9,-5.3,9.8,2004
710,나주,2004-02-13,3.3,-4.5,11.3,2004
710,나주,2004-02-14,6.0,0.5,10.8,2004
710,나주,2004-02-15,3.2,-3.7,12.1,2004
710,나주,2004-02-16,4.9,-3.7,14.8,2004
710,나주,2004-02-17,6.1,-1.2,13.1,2004
710,나주,2004-02-18,4.9,-4.7,17.4,2004
710,나주,2004-02-19,8.0,0.1,19.3,2004
710,나주,2004-02-20,11.5,0.6,21.6,2004
710,나주,2004-02-21,16.1,13.0,19.5,2004
710,나주,2004-02-22,7.0,3.6,16.6,2004
710,나주,2004-02-23,4.0,-0.6,9.7,2004
710,나주,2004-02-24,3.8,-2.4,11.7,2004
710,나주,2004-02-25,6.2,-1.2,15.7,2004
710,나주,2004-02-26,2.9,-1.0,8.6,2004
710,나주,2004-02-27,2.8,-2.6,10.0,2004
710,나주,2004-02-28,6.7,-1.8,13.8,2004
