지점,station,Date,tavg,tmin,tmax,year
734,완주,2014-01-01,3.9,-2.7,9.6,2014
734,완주,2014-01-02,1.4,-4.3,8.7,2014
734,완주,2014-01-03,2.3,-4.2,11.6,2014
734,완주,2014-01-04,-0.1,-4.5,5.7,2014
734,완주,2014-01-05,-1.7,-7.4,5.7,2014
734,완주,2014-01-06,-0.4,-7.1,7.6,2014
734,완주,2014-01-07,2.0,-5.5,9.2,2014
734,완주,2014-01-08,1.6,-3.5,4.2,2014
734,완주,2014-01-09,-5.5,-10.2,-0.9,2014
734,완주,2014-01-10,-3.8,-11.2,1.9,2014
734,완주,2014-01-11,-0.9,-4.6,4.7,2014
734,완주,2014-01-12,-1.3,-5.2,6.0,2014
734,완주,2014-01-13,-5.1,-11.1,0.7,2014
734,완주,2014-01-14,-4.4,-11.2,3.5,2014
734,완주,2014-01-15,-3.2,-10.0,4.2,2014
734,완주,2014-01-16,-1.7,-8.9,5.7,2014
734,완주,2014-01-17,-0.2,-6.6,6.4,2014
734,완주,2014-01-18,-1.4,-6.5,4.9,2014
734,완주,2014-01-19,-2.7,-10.4,4.0,2014
734,완주,2014-01-20,1.5,-2.6,6.7,2014
734,완주,2014-01-21,-3.2,-6.0,-0.3,2014
734,완주,2014-01-22,-4.0,-10.1,2.8,2014
734,완주,2014-01-23,-2.0,-8.9,5.8,2014
734,완주,2014-01-24,6.7,-4.6,12.4,2014
734,완주,2014-01-25,8.1,0.5,11.7,2014
734,완주,2014-01-26,-0.8,-4.8,5.1,2014
734,완주,2014-01-27,-0.4,-8.6,9.7,2014
734,완주,2014-01-28,3.3,-5.0,10.2,2014
734,완주,2014-01-29,2.7,-8.2,11.7,2014
734,완주,2014-01-30,5.7,1.6,9.7,2014
734,완주,2014-01-31,3.0,-4.7,12.5,2014
734,완주,2014-02-01,12.3,2.9,20.7,2014
734,완주,2014-02-02,8.4,5.8,11.9,2014
734,완주,2014-02-03,0.4,-6.0,6.2,2014
734,완주,2014-02-04,-5.7,-9.3,-1.2,2014
734,완주,2014-02-05,-4.7,-10.1,2.2,2014
734,완주,2014-02-06,0.0,-6.1,7.4,2014
734,완주,2014-02-07,2.8,-3.1,10.1,2014
734,완주,2014-02-08,2.0,0.1,5.4,2014
734,완주,2014-02-09,-0.4,-1.5,2.2,2014
734,완주,2014-02-10,0.5,-2.8,5.3,2014
734,완주,2014-02-11,1.2,-5.0,8.3,2014
734,완주,2014-02-12,2.3,-2.5,9.0,2014
734,완주,2014-02-13,2.2,-4.4,8.3,2014
734,완주,2014-02-14,2.1,-2.7,9.0,2014
734,완주,2014-02-15,1.3,-5.7,9.6,2014
734,완주,2014-02-16,2.9,-5.1,12.3,2014
734,완주,2014-02-17,5.0,0.8,10.5,2014
734,완주,2014-02-18,3.8,-1.1,8.7,2014
734,완주,2014-02-19,1.7,-4.4,8.9,2014
734,완주,2014-02-20,0.3,-5.6,7.7,2014
734,완주,2014-02-21,-0.1,-6.8,8.1,2014
734,완주,2014-02-22,0.9,-6.4,9.7,2014
734,완주,2014-02-23,2.0,-5.2,11.6,2014
734,완주,2014-02-24,3.8,-4.4,13.7,2014
734,완주,2014-02-25,5.9,-3.0,15.6,2014
