지점,station,Date,tavg,tmin,tmax,year
900,두서,2016-01-01,0.9,-6.0,10.9,2016
900,두서,2016-01-02,2.6,-3.3,13.4,2016
900,두서,2016-01-03,4.5,-2.3,15.2,2016
900,두서,2016-01-04,6.4,-0.7,12.5,2016
900,두서,2016-01-05,2.2,-1.5,7.4,2016
900,두서,2016-01-06,3.3,-2.8,7.4,2016
900,두서,2016-01-07,1.6,-2.9,5.6,2016
900,두서,2016-01-08,0.9,-3.8,4.0,2016
900,두서,2016-01-09,0.6,-3.8,6.8,2016
900,두서,2016-01-10,0.4,-6.1,7.8,2016
900,두서,2016-01-11,2.0,-2.0,6.6,2016
900,두서,2016-01-12,0.0,-3.4,5.6,2016
900,두서,2016-01-13,-1.1,-5.1,3.6,2016
900,두서,2016-01-14,-1.3,-5.7,3.7,2016
900,두서,2016-01-15,-1.8,-8.4,7.6,2016
900,두서,2016-01-16,-0.1,-6.1,7.2,2016
900,두서,2016-01-17,3.1,-3.2,7.0,2016
900,두서,2016-01-18,0.6,-5.2,5.6,2016
900,두서,2016-01-19,-5.4,-7.0,-2.8,2016
900,두서,2016-01-20,-4.6,-9.4,0.9,2016
900,두서,2016-01-21,-3.0,-7.5,1.8,2016
900,두서,2016-01-22,-1.4,-6.0,3.7,2016
900,두서,2016-01-23,-5.2,-10.8,-1.1,2016
900,두서,2016-01-24,-9.7,-14.1,-7.1,2016
900,두서,2016-01-25,-4.5,-7.7,0.4,2016
900,두서,2016-01-26,-0.7,-7.0,5.3,2016
900,두서,2016-01-27,-0.6,-6.4,8.5,2016
900,두서,2016-01-28,0.3,-5.3,3.1,2016
900,두서,2016-01-29,3.0,0.7,4.5,2016
900,두서,2016-01-30,3.2,-1.7,5.5,2016
900,두서,2016-01-31,1.4,-2.1,4.9,2016
900,두서,2016-02-01,-0.5,-3.1,4.0,2016
900,두서,2016-02-02,-0.8,-5.8,4.2,2016
900,두서,2016-02-03,-1.0,-6.2,6.0,2016
900,두서,2016-02-04,2.0,-4.9,5.7,2016
900,두서,2016-02-05,2.2,-2.7,7.4,2016
900,두서,2016-02-06,0.1,-3.7,3.8,2016
900,두서,2016-02-07,-0.3,-4.0,6.4,2016
900,두서,2016-02-08,2.4,-4.0,7.4,2016
900,두서,2016-02-09,3.2,-3.5,7.4,2016
900,두서,2016-02-10,2.9,-4.1,11.8,2016
900,두서,2016-02-11,4.4,-4.1,13.2,2016
900,두서,2016-02-12,9.7,3.9,13.6,2016
900,두서,2016-02-13,13.7,10.3,16.1,2016
900,두서,2016-02-14,6.1,-2.0,17.5,2016
900,두서,2016-02-15,-2.2,-5.0,0.5,2016
900,두서,2016-02-16,1.2,-2.9,4.7,2016
900,두서,2016-02-17,0.9,-3.5,7.1,2016
900,두서,2016-02-18,3.6,-5.4,10.3,2016
900,두서,2016-02-19,7.7,0.5,14.3,2016
900,두서,2016-02-20,5.3,2.2,8.1,2016
900,두서,2016-02-21,1.5,-2.0,6.9,2016
900,두서,2016-02-22,3.7,-3.3,9.0,2016
900,두서,2016-02-23,5.3,1.3,9.4,2016
900,두서,2016-02-24,1.0,-2.2,4.6,2016
900,두서,2016-02-25,-0.1,-4.8,5.9,2016
900,두서,2016-02-26,3.3,-5.3,8.3,2016
900,두서,2016-02-27,7.8,1.5,13.9,2016
900,두서,2016-02-28,7.2,-0.7,15.2,2016
900,두서,2016-02-29,-0.8,-3.7,3.5,2016
900,두서,2016-03-01,-0.9,-6.9,5.8,2016
900,두서,2016-03-02,4.2,-3.4,12.9,2016
900,두서,2016-03-03,7.1,-3.4,18.3,2016
900,두서,2016-03-04,6.7,2.6,8.4,2016
900,두서,2016-03-05,11.4,7.0,15.9,2016
900,두서,2016-03-06,13.0,6.3,18.1,2016
900,두서,2016-03-07,8.6,2.4,16.4,2016
900,두서,2016-03-08,8.2,4.4,11.4,2016
900,두서,2016-03-09,4.6,2.3,8.2,2016
900,두서,2016-03-10,3.6,0.6,7.4,2016
900,두서,2016-03-11,1.2,-2.8,6.8,2016
900,두서,2016-03-12,2.2,-4.0,9.4,2016
900,두서,2016-03-13,4.7,0.2,9.7,2016
900,두서,2016-03-14,3.4,-1.1,9.9,2016
900,두서,2016-03-15,4.8,-3.7,14.5,2016
900,두서,2016-03-16,8.5,2.0,18.6,2016
900,두서,2016-03-17,10.7,-0.8,20.2,2016
900,두서,2016-03-18,11.1,8.4,12.4,2016
900,두서,2016-03-19,10.2,5.4,14.8,2016
900,두서,2016-03-20,7.1,4.6,9.6,2016
900,두서,2016-03-21,7.7,3.0,15.4,2016
900,두서,2016-03-22,10.5,0.3,20.9,2016
900,두서,2016-03-23,8.3,5.5,11.8,2016
900,두서,2016-03-24,5.3,2.5,10.0,2016
900,두서,2016-03-25,5.0,2.3,8.2,2016
900,두서,2016-03-26,4.6,2.2,9.5,2016
900,두서,2016-03-27,6.6,0.1,14.3,2016
900,두서,2016-03-28,10.0,2.9,17.6,2016
900,두서,2016-03-29,11.0,2.0,17.6,2016
900,두서,2016-03-30,13.5,7.0,21.6,2016
900,두서,2016-03-31,11.4,3.6,21.0,2016
900,두서,2016-04-01,12.4,2.8,21.5,2016
900,두서,2016-04-02,12.9,5.4,20.6,2016
900,두서,2016-04-03,11.6,9.1,16.0,2016
900,두서,2016-04-04,9.2,5.5,10.9,2016
900,두서,2016-04-05,11.0,3.5,21.2,2016
900,두서,2016-04-06,12.6,5.5,20.4,2016
900,두서,2016-04-07,11.9,9.3,16.3,2016
900,두서,2016-04-08,15.1,8.0,23.5,2016
900,두서,2016-04-09,15.4,6.8,24.3,2016
900,두서,2016-04-10,11.5,8.0,16.7,2016
900,두서,2016-04-11,7.2,2.9,10.8,2016
900,두서,2016-04-12,10.0,1.3,16.8,2016
900,두서,2016-04-13,13.6,10.5,15.5,2016
900,두서,2016-04-14,16.9,8.8,24.2,2016
900,두서,2016-04-15,12.3,6.3,18.0,2016
900,두서,2016-04-16,12.7,3.7,20.9,2016
900,두서,2016-04-17,16.2,11.6,20.0,2016
900,두서,2016-04-18,15.0,11.1,20.3,2016
900,두서,2016-04-19,12.0,6.8,19.1,2016
900,두서,2016-04-20,14.1,5.3,21.9,2016
900,두서,2016-04-21,13.4,11.0,16.9,2016
900,두서,2016-04-22,17.1,8.6,26.5,2016
900,두서,2016-04-23,15.2,11.7,19.0,2016
900,두서,2016-04-24,13.2,7.1,19.9,2016
900,두서,2016-04-25,13.9,5.5,23.1,2016
900,두서,2016-04-26,14.0,5.4,23.0,2016
900,두서,2016-04-27,10.2,9.5,11.7,2016
900,두서,2016-04-28,11.0,8.8,15.1,2016
900,두서,2016-04-29,13.4,7.3,19.7,2016
900,두서,2016-04-30,16.4,7.1,24.5,2016
900,두서,2016-05-01,18.3,10.5,25.2,2016
900,두서,2016-05-02,18.6,8.5,25.3,2016
900,두서,2016-05-03,16.9,14.5,22.0,2016
900,두서,2016-05-04,19.2,14.3,24.0,2016
900,두서,2016-05-05,18.6,9.6,27.0,2016
900,두서,2016-05-06,18.1,14.8,20.8,2016
900,두서,2016-05-07,18.7,14.0,24.1,2016
900,두서,2016-05-08,16.5,8.9,22.2,2016
900,두서,2016-05-09,18.1,13.4,23.3,2016
900,두서,2016-05-10,13.9,11.7,16.8,2016
900,두서,2016-05-11,14.8,11.0,21.1,2016
900,두서,2016-05-12,16.8,9.0,25.5,2016
900,두서,2016-05-13,14.3,9.4,21.6,2016
900,두서,2016-05-14,14.6,7.9,21.2,2016
900,두서,2016-05-15,18.6,9.9,23.9,2016
900,두서,2016-05-16,15.3,8.6,21.0,2016
900,두서,2016-05-17,16.0,5.8,26.0,2016
