지점,station,Date,tavg,tmin,tmax,year
710,나주,2015-01-01,-3.5,-5.0,-1.1,2015
710,나주,2015-01-02,-3.2,-8.3,2.4,2015
710,나주,2015-01-03,-3.4,-10.6,3.9,2015
710,나주,2015-01-04,1.7,-2.7,10.5,2015
710,나주,2015-01-05,4.7,-2.5,12.6,2015
710,나주,2015-01-06,2.8,-1.5,9.2,2015
710,나주,2015-01-07,-0.7,-4.7,3.2,2015
710,나주,2015-01-08,-1.0,-6.2,4.7,2015
710,나주,2015-01-09,0.3,-5.7,7.3,2015
710,나주,2015-01-10,1.1,-4.1,8.0,2015
710,나주,2015-01-11,0.1,-5.5,7.2,2015
710,나주,2015-01-12,-1.4,-6.5,5.2,2015
710,나주,2015-01-13,1.9,-5.8,9.9,2015
710,나주,2015-01-14,4.0,1.5,6.4,2015
710,나주,2015-01-15,1.5,-4.0,10.2,2015
710,나주,2015-01-16,0.7,-4.7,4.3,2015
710,나주,2015-01-17,0.1,-5.7,3.4,2015
710,나주,2015-01-18,-0.4,-8.1,5.3,2015
710,나주,2015-01-19,3.0,-2.4,9.0,2015
710,나주,2015-01-20,1.2,-5.7,8.8,2015
710,나주,2015-01-21,3.5,0.4,5.6,2015
710,나주,2015-01-22,3.5,-2.1,7.4,2015
710,나주,2015-01-23,0.0,-4.6,7.9,2015
710,나주,2015-01-24,1.7,-5.0,10.3,2015
710,나주,2015-01-25,5.5,-1.9,11.6,2015
710,나주,2015-01-26,6.5,3.4,8.9,2015
710,나주,2015-01-27,0.3,-3.9,3.9,2015
710,나주,2015-01-28,-1.5,-4.3,4.0,2015
710,나주,2015-01-29,-0.6,-3.9,0.6,2015
710,나주,2015-01-30,0.5,-1.9,3.6,2015
710,나주,2015-01-31,-1.6,-4.4,2.7,2015
710,나주,2015-02-01,-1.9,-8.8,5.7,2015
710,나주,2015-02-02,0.1,-4.4,8.3,2015
710,나주,2015-02-03,-0.2,-6.9,8.8,2015
710,나주,2015-02-04,-0.2,-4.7,5.1,2015
710,나주,2015-02-05,0.7,-4.7,5.4,2015
710,나주,2015-02-06,1.0,-3.3,7.2,2015
710,나주,2015-02-07,1.3,-3.9,6.7,2015
710,나주,2015-02-08,-3.8,-6.5,3.1,2015
710,나주,2015-02-09,-3.3,-12.1,1.9,2015
710,나주,2015-02-10,2.2,-4.7,9.5,2015
