지점,station,Date,tavg,tmin,tmax,year
710,나주,2014-01-01,2.7,-3.0,10.8,2014
710,나주,2014-01-02,0.1,-6.2,10.3,2014
710,나주,2014-01-03,1.7,-5.0,11.3,2014
710,나주,2014-01-04,0.7,-5.6,6.7,2014
710,나주,2014-01-05,-1.7,-8.4,7.1,2014
710,나주,2014-01-06,-1.3,-7.5,8.6,2014
710,나주,2014-01-07,1.8,-6.3,9.3,2014
710,나주,2014-01-08,2.1,-0.8,5.3,2014
710,나주,2014-01-09,-3.6,-8.0,-0.3,2014
710,나주,2014-01-10,-3.6,-10.2,3.8,2014
710,나주,2014-01-11,-2.1,-8.0,5.6,2014
710,나주,2014-01-12,-0.5,-6.2,7.0,2014
710,나주,2014-01-13,-3.3,-7.4,1.9,2014
710,나주,2014-01-14,-2.4,-7.9,4.1,2014
710,나주,2014-01-15,-3.3,-10.0,5.2,2014
710,나주,2014-01-16,-2.2,-9.6,6.8,2014
710,나주,2014-01-17,-1.6,-8.5,6.9,2014
710,나주,2014-01-18,-1.0,-5.0,4.3,2014
710,나주,2014-01-19,-2.1,-10.6,6.0,2014
710,나주,2014-01-20,1.5,-1.4,8.3,2014
710,나주,2014-01-21,-2.4,-5.0,0.8,2014
710,나주,2014-01-22,-2.5,-7.5,4.5,2014
710,나주,2014-01-23,-2.0,-9.9,7.6,2014
710,나주,2014-01-24,3.6,-4.3,13.0,2014
710,나주,2014-01-25,7.3,0.2,13.9,2014
710,나주,2014-01-26,0.4,-6.3,6.9,2014
710,나주,2014-01-27,-0.1,-8.1,9.7,2014
710,나주,2014-01-28,0.9,-6.0,9.8,2014
710,나주,2014-01-29,2.8,-8.1,14.6,2014
710,나주,2014-01-30,5.8,1.0,9.5,2014
710,나주,2014-01-31,3.1,-4.6,12.7,2014
710,나주,2014-02-01,10.2,0.7,20.2,2014
710,나주,2014-02-02,9.9,5.9,13.6,2014
710,나주,2014-02-03,1.8,-3.6,6.5,2014
710,나주,2014-02-04,-4.0,-6.9,0.1,2014
710,나주,2014-02-05,-2.4,-6.0,2.3,2014
710,나주,2014-02-06,0.9,-3.8,5.1,2014
710,나주,2014-02-07,3.7,-0.7,7.6,2014
710,나주,2014-02-08,2.3,0.6,3.5,2014
710,나주,2014-02-09,-0.1,-2.1,3.5,2014
710,나주,2014-02-10,0.9,-3.7,5.0,2014
710,나주,2014-02-11,2.4,-2.3,8.2,2014
