지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
917,사천,2004-01-28,-.6,-9.2,8.6
917,사천,2004-01-29,.1,-7.4,9
917,사천,2004-01-30,2.1,-4.7,10
917,사천,2004-01-31,2.5,-4.6,11.4
917,사천,2004-02-01,5.3,-3.2,13.3
917,사천,2004-02-02,4.2,-1.5,10.1
917,사천,2004-02-03,.3,-2.9,5
917,사천,2004-02-04,-.2,-7.7,5.1
917,사천,2004-02-05,-.1,-3.3,2.9
917,사천,2004-02-06,-1,-7.6,3.3
917,사천,2004-02-07,-.5,-3.9,3
917,사천,2004-02-08,2.3,-7.6,9.5
917,사천,2004-02-09,.6,-6.3,9.6
917,사천,2004-02-10,1.8,-6.1,9.1
917,사천,2004-02-11,3.7,-5.9,12.7
917,사천,2004-02-12,4.4,-3.4,12.1
917,사천,2004-02-13,4.8,-2.8,10.8
917,사천,2004-02-14,7.1,.1,11
917,사천,2004-02-15,4.9,-3.1,13
917,사천,2004-02-16,5.6,-3,12.3
917,사천,2004-02-17,10.8,5.7,16.7
917,사천,2004-02-18,6.8,-3.7,16.3
917,사천,2004-02-19,8.9,.3,17.9
917,사천,2004-02-20,10,1.7,18.3
917,사천,2004-02-21,12.2,7.4,17.6
917,사천,2004-02-22,10.5,4,17.4
917,사천,2004-02-23,5.8,-.1,13
917,사천,2004-02-24,5.3,-1.7,11.6
917,사천,2004-02-25,8.4,.1,14
917,사천,2004-02-26,4.6,-1,9.3
917,사천,2004-02-27,4.1,-2.2,10.6
917,사천,2004-02-28,5.6,-1.9,11.8
917,사천,2004-02-29,11.3,6,18.1
917,사천,2004-03-01,7.4,3.7,11.7
917,사천,2004-03-02,4.7,1.2,9.3
917,사천,2004-03-03,-.4,-3.9,4.8
917,사천,2004-03-04,1.3,-6,5.7
917,사천,2004-03-05,4.6,.7,10.3
917,사천,2004-03-06,-.1,-3.8,3.1
917,사천,2004-03-07,.7,-4.5,6.4
917,사천,2004-03-08,3.2,-5.4,9.5
917,사천,2004-03-09,7.8,-1.3,13.5
917,사천,2004-03-10,13.8,8.1,17.7
917,사천,2004-03-11,12.8,9.7,17.5
917,사천,2004-03-12,10.1,5.3,16.1
917,사천,2004-03-13,8.9,-.4,17
917,사천,2004-03-14,9.2,2.2,17.5
917,사천,2004-03-15,9.7,2.2,17.2
917,사천,2004-03-16,13.5,3.3,19.5
917,사천,2004-03-17,12.9,6.2,18.6
917,사천,2004-03-18,6.9,1.6,13.2
917,사천,2004-03-19,6.7,-.8,13
917,사천,2004-03-20,9.6,5.4,17.5
917,사천,2004-03-21,10.3,4.4,16.8
917,사천,2004-03-22,9.2,5.5,14.8
917,사천,2004-03-23,9.7,2.7,16.7
917,사천,2004-03-24,10.8,3.2,17.8
917,사천,2004-03-25,9.7,5.6,15.7
917,사천,2004-03-26,9.4,1.5,18.5
917,사천,2004-03-27,10,2.8,16.7
917,사천,2004-03-28,12,2.7,20.9
917,사천,2004-03-29,14.3,6.2,22
917,사천,2004-03-30,15,8.2,22.2
917,사천,2004-03-31,10.6,3.2,18.7
917,사천,2004-04-01,9.2,3.1,15.4
917,사천,2004-04-02,11.4,7.4,16.4
917,사천,2004-04-03,8.5,5.8,11.1
917,사천,2004-04-05,10.5,1.3,17
917,사천,2004-04-06,13.2,3.8,18.9
917,사천,2004-04-07,12.9,10.5,16.6
917,사천,2004-04-08,12.1,6.6,19
917,사천,2004-04-09,14.6,3.6,24
917,사천,2004-04-10,16,6.6,24.4
917,사천,2004-04-11,16.9,12.2,22.1
917,사천,2004-04-12,17.7,9.4,24.9
917,사천,2004-04-13,15.9,11.1,22.9
917,사천,2004-04-14,15,8.7,23.1
917,사천,2004-04-15,15.5,7.2,24
917,사천,2004-04-16,18.6,6.5,27.7
917,사천,2004-04-17,18.8,9.7,27
917,사천,2004-04-18,14.5,7.4,21.1
917,사천,2004-04-19,15.5,13.5,19.1
917,사천,2004-04-20,18.7,9.5,27.2
917,사천,2004-04-21,19.4,11,27.7
917,사천,2004-04-22,21.5,14.9,25.5
917,사천,2004-04-23,16.7,11.5,22.7
917,사천,2004-04-24,13.5,5.5,21.6
917,사천,2004-04-25,15.2,5,21.7
917,사천,2004-04-26,14.1,8.3,19.2
917,사천,2004-04-27,11.8,7.3,16.2
917,사천,2004-04-28,13.9,3.1,21.6
917,사천,2004-04-29,16.5,7.8,23.1
917,사천,2004-04-30,18.2,13.4,22.1
917,사천,2004-05-01,19,15.5,24.1
917,사천,2004-05-02,14.9,14.1,16.7
917,사천,2004-05-03,18.8,15.1,21.4
917,사천,2004-05-04,16.5,12.2,22.3
917,사천,2004-05-05,16.6,7.2,23.8
917,사천,2004-05-06,19.6,14.9,25.7
917,사천,2004-05-07,18.5,11.3,25.9
917,사천,2004-05-08,17.3,11.1,24.5
917,사천,2004-05-09,15.7,14.3,16.6
917,사천,2004-05-10,19.2,16.2,23.4
917,사천,2004-05-11,21.6,14.8,27.9
917,사천,2004-05-12,19.3,16.4,22
917,사천,2004-05-13,22.2,17.4,29.2
917,사천,2004-05-14,19.7,12.7,25.9
917,사천,2004-05-15,15.6,14.5,18.8
917,사천,2004-05-16,17,14.1,20.5
917,사천,2004-05-17,18.7,16.5,22
917,사천,2004-05-18,20,12.1,25.8
917,사천,2004-05-19,19,17.4,21.7
917,사천,2004-05-20,20,16.9,24.6
917,사천,2004-05-21,19.6,13.4,25.8
917,사천,2004-05-22,18.1,8.5,26.4
917,사천,2004-05-23,19.3,11.6,26.5
917,사천,2004-05-24,20.4,12.5,27
917,사천,2004-05-25,21.4,13,28.2
917,사천,2004-05-26,18.6,14.5,23.1
917,사천,2004-05-27,20.3,14.5,25.9
917,사천,2004-05-28,23.2,20,24.3
917,사천,2004-05-29,25.1,21.6,30.8
917,사천,2004-05-30,22.1,21.2,24.1
917,사천,2004-05-31,20.2,15.1,25
917,사천,2004-06-01,20.3,11.8,29.8
917,사천,2004-06-02,21.9,15.6,28.9
917,사천,2004-06-03,22.1,12.8,31.6
917,사천,2004-06-04,22.7,13.4,31.1
917,사천,2004-06-05,23.6,15.1,31.2
917,사천,2004-06-06,24.8,16.7,31.7
917,사천,2004-06-07,19.6,17.4,22.6
917,사천,2004-06-08,18.6,17.3,21.7
917,사천,2004-06-09,21.9,16.4,27.8
917,사천,2004-06-10,23.4,16.7,31.7
917,사천,2004-06-11,24,18.9,32.3
917,사천,2004-06-12,23.2,17,30.2
917,사천,2004-06-13,22.5,13.6,30.1
917,사천,2004-06-14,23,13.8,30.8
917,사천,2004-06-15,23.4,16.9,29.7
917,사천,2004-06-16,22.8,16.5,29
917,사천,2004-06-17,19.8,18.6,22.3
917,사천,2004-06-18,22.8,19,27.9
917,사천,2004-06-19,20,18.7,21.6
917,사천,2004-06-20,27.9,22.9,31.5
917,사천,2004-06-21,23.4,20.7,27
917,사천,2004-06-22,24.6,20.8,29.4
917,사천,2004-06-23,26.7,24,30.6
917,사천,2004-06-24,22.5,19.7,25.9
917,사천,2004-06-25,21.2,19.4,22.5
917,사천,2004-06-26,23.4,20.8,27.1
917,사천,2004-06-27,24.8,20.6,28.8
917,사천,2004-06-28,24.8,21.9,29.2
917,사천,2004-06-29,24.9,21.4,29.4
917,사천,2004-06-30,25.3,21.2,30.9
917,사천,2004-07-01,25.3,22,29.4
917,사천,2004-07-02,24.9,22.6,27.1
917,사천,2004-07-03,25.6,23.8,30.6
917,사천,2004-07-04,25.4,22.2,28.4
917,사천,2004-07-05,25.8,21.9,29.6
917,사천,2004-07-06,26,22.1,29.7
917,사천,2004-07-07,25.7,23.7,27.7
917,사천,2004-07-08,25.6,23.3,29.8
917,사천,2004-07-09,25.5,22.1,30.4
917,사천,2004-07-10,25.8,21.2,30.8
917,사천,2004-07-11,24.8,22.3,28.3
917,사천,2004-07-12,27.3,22.3,30.9
917,사천,2004-07-13,28.3,26.3,31.6
917,사천,2004-07-14,24,21.7,26.5
917,사천,2004-07-15,25.9,22.1,30.5
917,사천,2004-07-16,28.4,25.8,31.1
917,사천,2004-07-17,28.1,27,31.1
917,사천,2004-07-18,28.7,26.6,32.1
917,사천,2004-07-19,29.4,26.7,32.5
917,사천,2004-07-20,29.6,27.1,33.4
917,사천,2004-07-21,30.6,26.6,35.5
917,사천,2004-07-22,31.2,26.2,37.5
917,사천,2004-07-23,31.7,26.2,37.6
917,사천,2004-07-24,29.7,25.2,35.6
917,사천,2004-07-25,28.6,23.7,33.8
917,사천,2004-07-26,28.4,23.9,33.6
917,사천,2004-07-27,28.8,24.7,32.5
917,사천,2004-07-28,30.5,25.5,35.3
917,사천,2004-07-29,31.1,25.8,37.1
917,사천,2004-07-30,30.4,25.2,36.6
917,사천,2004-07-31,31.4,26,38.1
917,사천,2004-08-01,30.4,26.5,37.7
917,사천,2004-08-02,28.8,25.3,34.7
917,사천,2004-08-03,28.4,25.8,33.3
917,사천,2004-08-04,28.3,25.1,33.7
917,사천,2004-08-05,28.6,24.3,36.2
917,사천,2004-08-06,28.8,24.1,34
917,사천,2004-08-07,29.8,23.3,35.6
917,사천,2004-08-08,30.8,25.6,35.5
917,사천,2004-08-09,29.7,26.1,34.8
917,사천,2004-08-10,28.8,25.6,34.3
917,사천,2004-08-11,29.7,24.2,35.9
917,사천,2004-08-12,28.6,22.7,34.7
917,사천,2004-08-13,28.9,22.8,33.8
917,사천,2004-08-14,29.3,25.1,35.5
917,사천,2004-08-15,25.8,22.8,32.1
917,사천,2004-08-16,26.9,23.3,31.6
917,사천,2004-08-17,28.2,25.5,33.9
917,사천,2004-08-18,28,25,31.7
917,사천,2004-08-19,26.7,24.7,31.1
917,사천,2004-08-20,24.6,22.6,27.6
917,사천,2004-08-21,25,21.9,29.7
917,사천,2004-08-22,20.8,19.8,22.8
917,사천,2004-08-23,21.1,19.7,22.4
917,사천,2004-08-24,23.6,21.1,27.9
917,사천,2004-08-25,25.8,21.1,33.1
917,사천,2004-08-26,24.7,21.7,28.9
917,사천,2004-08-27,25.7,22.3,30.3
917,사천,2004-08-28,25.2,20.5,30.8
917,사천,2004-08-29,26.1,21.2,32.4
917,사천,2004-08-31,27.1,20.5,32.1
917,사천,2004-09-01,25.3,20.5,29.6
917,사천,2004-09-02,25,18.5,32.4
917,사천,2004-09-03,23.5,17.8,31.9
917,사천,2004-09-04,24.9,18.5,32.5
917,사천,2004-09-05,25.8,21.6,31.1
917,사천,2004-09-06,23.5,22.2,24.8
917,사천,2004-09-07,24.3,22,29
917,사천,2004-09-08,24.4,20.8,30.5
917,사천,2004-09-09,22.3,20.2,24.9
917,사천,2004-09-10,21.5,18.9,24.4
917,사천,2004-09-11,21,18.1,24.8
917,사천,2004-09-12,25.4,20.9,30.5
917,사천,2004-09-13,26.7,24.6,30.2
917,사천,2004-09-14,24.2,22.5,29.6
917,사천,2004-09-15,24.6,21.4,28.1
917,사천,2004-09-16,25.8,22.4,30.3
917,사천,2004-09-17,24.8,22.6,27.9
917,사천,2004-09-18,24.7,22.5,28.1
917,사천,2004-09-19,23.1,18,31.1
917,사천,2004-09-20,19,14.9,25
917,사천,2004-09-21,20.4,17.5,24.6
917,사천,2004-09-22,21.2,16,26.2
917,사천,2004-09-23,20.9,18,25.2
917,사천,2004-09-24,22.3,17,28
917,사천,2004-09-25,21.7,17.4,27.5
917,사천,2004-09-26,21.9,18.8,26.8
917,사천,2004-09-27,21.8,18.7,27.1
917,사천,2004-09-28,21.1,18.3,25.5
917,사천,2004-09-29,20.3,16.6,26.4
917,사천,2004-09-30,20.4,14.2,29.1
917,사천,2004-10-01,20.5,14.5,27
917,사천,2004-10-02,16,12.4,20.9
917,사천,2004-10-03,16.8,10.4,23.5
917,사천,2004-10-04,17.4,13.1,21.5
917,사천,2004-10-05,18.4,14.4,24
917,사천,2004-10-06,17.4,10.3,25.5
917,사천,2004-10-07,17.7,14,22.2
917,사천,2004-10-08,19.3,16,22.4
917,사천,2004-10-09,18.2,16,19.9
917,사천,2004-10-10,19.7,14.4,26.7
917,사천,2004-10-11,18.5,11.8,26.6
917,사천,2004-10-12,17.5,11.4,24.4
917,사천,2004-10-13,14.6,9.5,22.1
917,사천,2004-10-14,13.4,7.9,19.5
917,사천,2004-10-15,13,3.7,23
917,사천,2004-10-16,17.3,8.6,24.3
917,사천,2004-10-17,16.9,13.7,21.8
917,사천,2004-10-18,18.4,14.8,23.9
917,사천,2004-10-19,18.3,15.7,20.5
917,사천,2004-10-20,18.8,14.5,23.2
917,사천,2004-10-21,16.2,8.3,24.3
917,사천,2004-10-22,15.7,11.2,22
917,사천,2004-10-23,13.3,5.9,20.9
917,사천,2004-10-24,14.2,8.2,23.2
917,사천,2004-10-25,16,8.6,23.4
917,사천,2004-10-26,16.3,11.9,21.4
917,사천,2004-10-27,12.7,7.5,20.6
917,사천,2004-10-28,13.3,6.7,21.9
917,사천,2004-10-29,14.5,8.9,23.7
917,사천,2004-10-30,15.3,9,24.4
917,사천,2004-10-31,14.8,8.7,22.7
917,사천,2004-11-01,15,8.6,21.9
917,사천,2004-11-02,14.6,11.1,19.1
917,사천,2004-11-03,13.3,7.6,19.5
917,사천,2004-11-04,11.2,4.7,19.6
917,사천,2004-11-05,12.7,4.9,18.8
917,사천,2004-11-06,15.6,11.4,21.8
917,사천,2004-11-07,13.5,7.7,20.9
917,사천,2004-11-08,13.6,7.3,21.5
917,사천,2004-11-09,14.3,8.2,23.2
917,사천,2004-11-10,17,12.3,22.5
917,사천,2004-11-11,17.8,13.5,21.2
917,사천,2004-11-12,11,5.5,16.9
917,사천,2004-11-13,7.6,1.7,14
917,사천,2004-11-14,9.8,7.1,15.3
917,사천,2004-11-15,9.5,5.2,15.5
917,사천,2004-11-16,6.9,-.7,16
917,사천,2004-11-17,9.4,1.5,16.6
917,사천,2004-11-18,10.7,5.2,18.7
917,사천,2004-11-19,10.5,4.5,18.8
917,사천,2004-11-20,9.2,2.7,16.9
917,사천,2004-11-21,7.2,.3,15.9
917,사천,2004-11-22,6.9,,
917,사천,2004-11-23,8,.3,18
917,사천,2004-11-24,10.1,2.3,19.7
917,사천,2004-11-25,11.1,4.6,19.6
917,사천,2004-11-26,9.2,4.7,16.9
917,사천,2004-11-27,6.6,-.6,16.2
917,사천,2004-11-28,6.2,-1,16.1
917,사천,2004-11-29,5.7,.2,14.6
917,사천,2004-11-30,6.4,-.5,15.1
917,사천,2004-12-01,6.7,-.6,14.8
917,사천,2004-12-02,9.9,4,16.4
917,사천,2004-12-03,11.6,4.1,19.3
917,사천,2004-12-04,11.5,9.5,13.4
917,사천,2004-12-05,7.8,3.7,12.3
917,사천,2004-12-06,5.5,-1.3,11
917,사천,2004-12-07,8.3,1.4,14.5
917,사천,2004-12-08,4.7,-1.8,13.1
917,사천,2004-12-09,6.6,-.4,17
917,사천,2004-12-10,8.7,-.5,18.4
917,사천,2004-12-11,7.3,.5,14.3
917,사천,2004-12-12,7.8,2.9,13
917,사천,2004-12-13,6.4,.1,14.6
917,사천,2004-12-14,6,-.8,14.9
917,사천,2004-12-15,9.3,2.6,15.6
917,사천,2004-12-16,9.9,1.4,15.3
917,사천,2004-12-17,7.3,-.7,16.2
917,사천,2004-12-18,9,3.2,14.5
917,사천,2004-12-19,6.7,.9,11.9
917,사천,2004-12-20,6.3,.1,10.5
917,사천,2004-12-21,2.4,-3.7,8.7
917,사천,2004-12-22,3.2,-.2,8.2
917,사천,2004-12-23,1.8,-3.4,7.8
917,사천,2004-12-24,3,1.7,4.3
917,사천,2004-12-25,3,-2.3,9.4
917,사천,2004-12-26,1.1,-4.6,8.3
917,사천,2004-12-27,1.7,-4,7.4
917,사천,2004-12-28,.7,-5.2,5.7
917,사천,2004-12-29,-.2,-4,4.2
917,사천,2004-12-30,.4,-3.2,5.8
917,사천,2004-12-31,-.6,-3.5,5
917,사천,2005-01-01,-1.4,-6.1,3.9
917,사천,2005-01-02,-.1,-8,7.5
917,사천,2005-01-03,4.4,-4,11.3
917,사천,2005-01-04,1,-2.8,6.4
917,사천,2005-01-05,-.7,-6.8,3.8
917,사천,2005-01-06,2.7,-1.2,9.5
917,사천,2005-01-07,1.4,-3.1,7.9
917,사천,2005-01-08,.5,-5.5,5.9
917,사천,2005-01-09,-2.7,-6.7,2.2
917,사천,2005-01-10,-1.1,-8.4,4.3
917,사천,2005-01-11,-.5,-5.9,4
917,사천,2005-01-12,-2.1,-9.2,5.8
917,사천,2005-01-13,-1.6,-8.1,4
917,사천,2005-01-14,0,-6.7,6.3
917,사천,2005-01-15,1,-3.7,7.2
917,사천,2005-01-16,-.6,-7.1,5
917,사천,2005-01-17,.5,-7.4,9.4
917,사천,2005-01-18,2.2,-6.1,8.3
917,사천,2005-01-19,1.3,-3.5,7
917,사천,2005-01-20,-1.2,-6.9,3.8
917,사천,2005-01-21,-2.2,-8.8,4.9
917,사천,2005-01-22,1.5,-4.4,6
917,사천,2005-01-23,3,.1,9.3
917,사천,2005-01-24,3.9,-.1,8
917,사천,2005-01-25,.3,-2.1,3.1
917,사천,2005-01-26,4.2,.7,10
917,사천,2005-01-27,2.7,-1.4,8.8
917,사천,2005-01-28,3.1,-3,11.9
917,사천,2005-01-29,1.5,-4.3,8
917,사천,2005-01-30,-1.6,-5.2,3.6
917,사천,2005-01-31,-1.3,-6.8,4.2
917,사천,2005-02-01,-4.6,-8.4,-.9
917,사천,2005-02-02,-3.2,-9.5,3.3
917,사천,2005-02-03,-1.5,-8.9,4.8
917,사천,2005-02-04,2.2,-3.8,9.2
917,사천,2005-02-05,4.1,-2.7,9.9
917,사천,2005-02-06,2.9,-3.2,9.6
917,사천,2005-02-07,6.6,1.7,10.2
917,사천,2005-02-08,6.9,3,11.4
917,사천,2005-02-09,4.4,.3,11
917,사천,2005-02-10,.3,-2.7,4.7
917,사천,2005-02-11,-.8,-5.7,5.8
917,사천,2005-02-12,-1.4,-4.1,4.7
917,사천,2005-02-13,1.2,-6.2,7.3
917,사천,2005-02-14,2.4,-5.6,8
917,사천,2005-02-15,4.2,2.3,5.6
917,사천,2005-02-16,5.7,5,6.4
917,사천,2005-02-17,7.4,5.5,9.9
917,사천,2005-02-18,3.7,.7,6.1
917,사천,2005-02-19,2.5,-3.5,8
917,사천,2005-02-20,-2.7,-6.8,2.8
917,사천,2005-02-21,-2.2,-8.4,3.7
917,사천,2005-02-22,1.6,-7.8,8.3
917,사천,2005-02-23,6.2,1.4,12.4
917,사천,2005-02-24,2.3,-.9,7.1
917,사천,2005-02-25,1.2,-2.5,6.9
917,사천,2005-02-26,-1,-5.1,4.8
917,사천,2005-02-27,.4,-6.5,6.8
917,사천,2005-02-28,3.3,-3.6,9.2
917,사천,2005-03-01,2.8,-5.5,10.1
917,사천,2005-03-02,4.2,-3,10
917,사천,2005-03-03,3.2,0,8.2
917,사천,2005-03-04,2.2,-4.2,7.7
917,사천,2005-03-05,1,-5,4.7
917,사천,2005-03-06,3.8,-1.7,10.7
917,사천,2005-03-07,6.9,-2.8,12.9
917,사천,2005-03-08,11,4.9,17
917,사천,2005-03-09,10,3.3,15.7
917,사천,2005-03-10,13.3,7.7,19.2
917,사천,2005-03-11,,-1.3,11.7
917,사천,2005-03-12,-1.1,-4.9,4.4
917,사천,2005-03-13,0,-6.9,5.6
917,사천,2005-03-14,3.7,-2.6,9.3
917,사천,2005-03-15,5.1,.6,9.6
917,사천,2005-03-16,7.7,-.3,16.2
917,사천,2005-03-17,8.9,6.9,14.6
917,사천,2005-03-18,6.4,1.6,12.1
917,사천,2005-03-19,6.4,-2.8,13
917,사천,2005-03-20,9.3,3.5,15.9
917,사천,2005-03-21,8.4,.6,14.4
917,사천,2005-03-22,9.3,5.8,16.4
917,사천,2005-03-23,9.5,6.1,15
917,사천,2005-03-24,4.3,-.1,7.6
917,사천,2005-03-25,5.4,-2.6,12.1
917,사천,2005-03-26,10.2,1.7,16.6
917,사천,2005-03-27,7.9,4.6,9.5
917,사천,2005-03-28,12.5,4.9,20.5
917,사천,2005-03-29,7,.8,14.4
917,사천,2005-03-30,8.9,-1.5,17.6
917,사천,2005-03-31,10.8,1.1,19.6
917,사천,2005-04-01,11.9,3.5,19.8
917,사천,2005-04-02,12.5,5.7,18.9
917,사천,2005-04-03,8.9,3.6,14.2
917,사천,2005-04-04,10.1,-.6,17.9
917,사천,2005-04-05,14.7,6.1,20.8
917,사천,2005-04-06,14.7,9,17.9
917,사천,2005-04-07,18.4,13.7,24.6
917,사천,2005-04-08,15.6,11,22.6
917,사천,2005-04-09,13.1,10.7,18.8
917,사천,2005-04-10,16.4,12.2,20.9
917,사천,2005-04-11,12,8.1,16.2
917,사천,2005-04-12,10.9,6.8,14.9
917,사천,2005-04-13,11.5,4.1,20.5
917,사천,2005-04-14,12.5,2.7,19.6
917,사천,2005-04-15,13.7,7.8,18.7
917,사천,2005-04-16,13,2.8,20.1
917,사천,2005-04-17,14.1,3.8,22.6
917,사천,2005-04-18,16.8,11.4,23.7
917,사천,2005-04-19,15.5,9.2,23
917,사천,2005-04-20,15.5,11.9,19.6
917,사천,2005-04-21,14,10.4,18.9
917,사천,2005-04-22,14.8,8.3,21.1
917,사천,2005-04-23,13.9,6.8,20.8
917,사천,2005-04-24,13,6.3,19.3
917,사천,2005-04-25,15.8,8,21.3
917,사천,2005-04-26,16.5,8.2,23.3
917,사천,2005-04-27,17.7,11.9,23.3
917,사천,2005-04-28,20,14.2,25.6
917,사천,2005-04-29,21.7,17.9,26.7
917,사천,2005-04-30,19.7,15.4,22.9
917,사천,2005-05-01,21.9,17.4,28.1
917,사천,2005-05-02,19.1,14.5,24.3
917,사천,2005-05-03,19.4,11,26.5
917,사천,2005-05-04,19,10.8,27.3
917,사천,2005-05-05,17.5,14,22.9
917,사천,2005-05-06,16.2,14.2,18.3
917,사천,2005-05-07,14.6,12,19.2
917,사천,2005-05-08,15.5,10.6,19.6
917,사천,2005-05-09,16.6,9.3,22.9
917,사천,2005-05-10,14.6,6,22.8
917,사천,2005-05-11,15.2,7.9,21.1
917,사천,2005-05-12,18.2,11.8,25.7
917,사천,2005-05-13,16.3,13.5,20.9
917,사천,2005-05-14,16.9,11.8,22.4
917,사천,2005-05-15,18.4,12.1,26
917,사천,2005-05-16,18.2,12.1,23.7
917,사천,2005-05-17,18.7,12.6,25.1
917,사천,2005-05-18,18.8,13.8,21.3
917,사천,2005-05-19,19.9,11.7,26.9
917,사천,2005-05-20,20.8,12.8,27.1
917,사천,2005-05-21,19.6,12.2,25.2
917,사천,2005-05-22,20.5,16.7,25.2
917,사천,2005-05-23,20.1,14.7,26
917,사천,2005-05-24,17.4,10,24.7
917,사천,2005-05-25,18,11.6,23.7
917,사천,2005-05-26,21.1,14.3,28.1
917,사천,2005-05-27,20.9,13.5,27.9
917,사천,2005-05-28,21.3,15.7,28.5
917,사천,2005-05-29,20.1,13.9,28
917,사천,2005-05-30,19.8,14.1,27.5
917,사천,2005-05-31,22.4,15.5,29.2
917,사천,2005-06-01,19.8,15.6,24.4
917,사천,2005-06-02,19.9,17.1,23.4
917,사천,2005-06-03,22.1,18.5,26.7
917,사천,2005-06-04,20.1,14.5,26.2
917,사천,2005-06-05,21.2,17,26.2
917,사천,2005-06-06,20.9,14.6,27.4
917,사천,2005-06-07,22,17.4,26.9
917,사천,2005-06-08,24.1,18.3,30.4
917,사천,2005-06-09,23.9,17.4,31
917,사천,2005-06-10,19.2,18.2,21.3
917,사천,2005-06-11,22.7,18.1,28.6
917,사천,2005-06-12,25,18.8,32.5
917,사천,2005-06-13,23.8,18.4,28.9
917,사천,2005-06-14,24,17.5,30.7
917,사천,2005-06-15,21.7,16.9,26.3
917,사천,2005-06-16,22.8,19.8,27
917,사천,2005-06-17,23,19,27.6
917,사천,2005-06-18,23.1,18.8,28.6
917,사천,2005-06-19,23,18.3,28.9
917,사천,2005-06-20,24.5,18.6,30.9
917,사천,2005-06-21,25.4,18.7,31
917,사천,2005-06-22,25.9,20.9,31.7
917,사천,2005-06-23,26.8,20.8,33.7
917,사천,2005-06-24,27.2,20.6,33.4
917,사천,2005-06-25,26.4,22.8,31.7
917,사천,2005-06-26,25.1,22.2,26.9
917,사천,2005-06-27,26.3,25.2,26.8
917,사천,2005-06-28,25.8,24.7,26.2
917,사천,2005-06-29,26.8,25.2,29
917,사천,2005-06-30,25.3,23,28.5
917,사천,2005-07-01,25.3,23.5,26.7
917,사천,2005-07-02,25.7,24,27.9
917,사천,2005-07-03,24.9,22.6,27.3
917,사천,2005-07-04,25.8,23.8,28.1
917,사천,2005-07-05,23.4,21.7,25.3
917,사천,2005-07-06,25.9,20.2,31.5
917,사천,2005-07-07,24.8,21.4,28.7
917,사천,2005-07-08,23.1,21.1,26.7
917,사천,2005-07-09,23.8,21.1,26.6
917,사천,2005-07-10,24.7,22.5,28.4
917,사천,2005-07-11,22.4,20.4,25.3
917,사천,2005-07-12,23.3,21.2,26.2
917,사천,2005-07-13,24.7,20.8,29.7
917,사천,2005-07-14,25.1,21.1,29.1
917,사천,2005-07-15,25.8,22.4,30.5
917,사천,2005-07-16,26.7,24.4,30.7
917,사천,2005-07-17,27.5,24,31.4
917,사천,2005-07-18,29.1,24.5,33.7
917,사천,2005-07-19,29,23.5,35.7
917,사천,2005-07-20,28.3,23.3,33.2
917,사천,2005-07-21,28.7,24,34.1
917,사천,2005-07-22,29.5,24.4,35.9
917,사천,2005-07-23,28.3,25,32.8
917,사천,2005-07-24,28.4,24.3,34.3
917,사천,2005-07-25,27.7,23.1,33.8
917,사천,2005-07-26,27.1,23.1,31.5
917,사천,2005-07-27,28.7,25.4,33.1
917,사천,2005-07-28,27.3,25.6,29.7
917,사천,2005-07-29,25.7,22.4,29.1
917,사천,2005-07-30,26.1,21.1,31.8
917,사천,2005-07-31,28,24.7,32.8
917,사천,2005-08-01,27.2,23.3,30
917,사천,2005-08-02,27.5,23.7,30.6
917,사천,2005-08-03,28.9,25.6,31.8
917,사천,2005-08-04,29.1,24.9,33.2
917,사천,2005-08-05,28.9,23.1,36.6
917,사천,2005-08-06,28.3,24.2,33.8
917,사천,2005-08-07,28.1,23.7,32
917,사천,2005-08-08,25.5,24,28.3
917,사천,2005-08-09,28.5,27,30.5
917,사천,2005-08-10,28.6,26.8,31.8
917,사천,2005-08-11,28.1,25.6,30.8
917,사천,2005-08-12,29.2,26.9,33.6
917,사천,2005-08-13,29.6,24.9,33.9
917,사천,2005-08-14,29.3,24.4,34.1
917,사천,2005-08-15,28.5,25.2,34.4
917,사천,2005-08-16,29.3,23.4,35.1
917,사천,2005-08-17,27.9,25.6,32.7
917,사천,2005-08-18,26.6,23.7,32.4
917,사천,2005-08-19,26,22.9,31.4
917,사천,2005-08-20,23,21.7,24.6
917,사천,2005-08-21,24.7,22.5,29.3
917,사천,2005-08-22,23.2,21.2,25.1
917,사천,2005-08-23,23.6,20.6,28.2
917,사천,2005-08-24,22,19.7,27.2
917,사천,2005-08-25,24.4,21,28.3
917,사천,2005-08-26,24.1,20.1,29.7
917,사천,2005-08-27,23.6,17.8,29.8
917,사천,2005-08-28,24.8,19.4,31.9
917,사천,2005-08-29,24.8,19.9,31.4
917,사천,2005-08-30,23.7,21.1,27
917,사천,2005-08-31,25.6,20.7,32.8
917,사천,2005-09-01,27.4,22.8,32.8
917,사천,2005-09-02,28.5,24.4,34
917,사천,2005-09-03,26.6,22.9,30.3
917,사천,2005-09-04,23.1,21.3,26.2
917,사천,2005-09-05,22.8,20.4,25.3
917,사천,2005-09-06,23,20.5,25.7
917,사천,2005-09-07,25.8,19.9,31.4
917,사천,2005-09-08,25.1,22,29.8
917,사천,2005-09-09,23.2,21.6,25.9
917,사천,2005-09-10,25.4,21.7,31.6
917,사천,2005-09-11,25.4,23.5,28.8
917,사천,2005-09-12,26.7,22.4,31.8
917,사천,2005-09-13,25.8,23.6,29.5
