지점,station,Date,tavg,tmin,tmax,year
917,사천,2021-01-01,-1.2,-7.7,4.9,2021
917,사천,2021-01-02,-0.7,-5.4,6.4,2021
917,사천,2021-01-03,-0.5,-5.9,4.6,2021
917,사천,2021-01-04,-1.1,-7.1,7.1,2021
917,사천,2021-01-05,0.4,-4.8,6.6,2021
917,사천,2021-01-06,-2.2,-7.3,2.8,2021
917,사천,2021-01-07,-5.7,-10.4,-0.6,2021
917,사천,2021-01-08,-8.6,-14.0,-0.8,2021
917,사천,2021-01-09,-6.5,-13.9,1.1,2021
917,사천,2021-01-10,-5.1,-12.4,3.4,2021
917,사천,2021-01-11,-2.1,-7.2,2.4,2021
917,사천,2021-01-12,-1.2,-9.0,5.9,2021
917,사천,2021-01-13,4.6,-4.0,12.1,2021
917,사천,2021-01-14,3.6,-3.1,13.4,2021
917,사천,2021-01-15,8.1,-1.2,15.7,2021
917,사천,2021-01-16,2.9,-2.1,9.1,2021
917,사천,2021-01-17,-0.9,-4.7,4.0,2021
917,사천,2021-01-18,0.4,-4.9,5.8,2021
917,사천,2021-01-19,-1.1,-5.5,6.7,2021
917,사천,2021-01-20,0.4,-6.0,10.9,2021
917,사천,2021-01-21,5.7,-2.4,11.9,2021
917,사천,2021-01-22,8.8,6.8,10.7,2021
917,사천,2021-01-23,10.1,7.8,12.1,2021
917,사천,2021-01-24,8.5,5.4,11.9,2021
917,사천,2021-01-25,8.2,3.2,15.0,2021
917,사천,2021-01-26,5.2,0.6,7.5,2021
917,사천,2021-01-27,4.2,-1.0,11.7,2021
917,사천,2021-01-28,1.8,-2.5,11.2,2021
917,사천,2021-01-29,-2.8,-6.7,4.4,2021
917,사천,2021-01-30,0.5,-8.3,10.4,2021
917,사천,2021-01-31,4.5,-4.1,12.7,2021
917,사천,2021-02-01,7.9,4.5,11.0,2021
917,사천,2021-02-02,0.4,-5.6,7.2,2021
917,사천,2021-02-03,-0.3,-8.0,5.6,2021
917,사천,2021-02-04,2.7,-3.4,9.5,2021
