지점,station,Date,tavg,tmin,tmax,year
917,사천,2013-01-01,-1.3,-8.6,6.3,2013
917,사천,2013-01-02,-0.6,-5.8,3.2,2013
917,사천,2013-01-03,-5.0,-9.7,0.1,2013
917,사천,2013-01-04,-5.5,-10.5,3.0,2013
917,사천,2013-01-05,-2.6,-8.1,5.4,2013
917,사천,2013-01-06,-1.3,-6.5,6.7,2013
917,사천,2013-01-07,-0.7,-8.1,7.1,2013
917,사천,2013-01-08,0.4,-5.7,8.5,2013
917,사천,2013-01-09,-1.5,-5.1,4.5,2013
917,사천,2013-01-10,-3.3,-9.4,4.6,2013
917,사천,2013-01-11,-2.8,-9.0,6.3,2013
917,사천,2013-01-12,1.0,-6.6,12.2,2013
917,사천,2013-01-13,1.9,-3.6,5.0,2013
917,사천,2013-01-14,3.0,-4.1,12.9,2013
917,사천,2013-01-15,0.4,-3.8,8.9,2013
917,사천,2013-01-16,1.1,-4.5,9.6,2013
917,사천,2013-01-17,-0.8,-5.8,5.5,2013
917,사천,2013-01-18,-2.2,-9.6,7.5,2013
917,사천,2013-01-19,-1.7,-8.9,8.9,2013
917,사천,2013-01-20,2.3,-5.6,8.6,2013
917,사천,2013-01-21,4.0,2.2,5.2,2013
917,사천,2013-01-22,5.8,3.8,9.8,2013
917,사천,2013-01-23,3.2,-1.3,5.5,2013
917,사천,2013-01-24,0.8,-4.1,6.9,2013
917,사천,2013-01-25,-1.8,-6.1,4.0,2013
917,사천,2013-01-26,-3.2,-8.3,4.0,2013
917,사천,2013-01-27,-4.1,-10.0,3.5,2013
917,사천,2013-01-28,-2.3,-10.1,8.0,2013
917,사천,2013-01-29,0.6,-6.7,10.5,2013
917,사천,2013-01-30,3.1,-3.2,12.7,2013
917,사천,2013-01-31,6.2,-1.1,13.8,2013
917,사천,2013-02-01,10.6,6.8,14.7,2013
917,사천,2013-02-02,6.3,-0.2,13.4,2013
917,사천,2013-02-03,1.7,-2.7,5.5,2013
917,사천,2013-02-04,4.5,0.6,11.7,2013
917,사천,2013-02-05,2.2,-0.4,4.7,2013
917,사천,2013-02-06,2.8,-2.8,8.2,2013
917,사천,2013-02-07,-3.0,-8.9,1.9,2013
917,사천,2013-02-08,-5.9,-10.7,0.8,2013
917,사천,2013-02-09,-2.8,-8.8,4.1,2013
917,사천,2013-02-10,-0.8,-6.6,7.9,2013
917,사천,2013-02-11,-0.1,-6.5,7.7,2013
917,사천,2013-02-12,-0.8,-2.7,2.4,2013
917,사천,2013-02-13,-0.5,-7.4,6.8,2013
917,사천,2013-02-14,3.2,-3.1,9.8,2013
917,사천,2013-02-15,3.4,-4.7,10.7,2013
917,사천,2013-02-16,-0.1,-4.7,8.2,2013
917,사천,2013-02-17,1.2,-5.0,4.3,2013
917,사천,2013-02-18,4.1,1.9,7.7,2013
917,사천,2013-02-19,3.1,-3.0,8.6,2013
917,사천,2013-02-20,0.1,-8.0,7.5,2013
917,사천,2013-02-21,1.2,-6.1,9.4,2013
917,사천,2013-02-22,3.1,-3.4,10.7,2013
