지점,station,Date,tavg,tmin,tmax,year
917,사천,2006-01-01,2.4,-4.1,7.8,2006
917,사천,2006-01-02,2.4,-3.4,10.0,2006
917,사천,2006-01-03,2.5,-1.5,6.9,2006
917,사천,2006-01-04,0.5,-1.5,2.8,2006
917,사천,2006-01-05,-2.1,-5.6,2.8,2006
917,사천,2006-01-06,-2.4,-4.9,2.3,2006
917,사천,2006-01-07,-2.1,-6.6,3.4,2006
917,사천,2006-01-08,-2.0,-10.1,4.8,2006
917,사천,2006-01-09,-0.5,-8.0,7.7,2006
917,사천,2006-01-10,0.4,-6.7,9.3,2006
917,사천,2006-01-11,0.2,-6.4,10.2,2006
917,사천,2006-01-12,3.0,-5.0,10.2,2006
917,사천,2006-01-13,6.6,4.6,9.5,2006
917,사천,2006-01-14,7.4,4.5,8.7,2006
917,사천,2006-01-15,3.8,1.0,6.4,2006
917,사천,2006-01-16,2.6,-0.5,5.3,2006
917,사천,2006-01-17,5.2,-0.3,10.0,2006
917,사천,2006-01-18,6.2,2.6,11.1,2006
917,사천,2006-01-19,4.7,2.8,7.8,2006
917,사천,2006-01-20,3.4,-0.1,8.5,2006
917,사천,2006-01-21,3.1,-1.8,10.2,2006
917,사천,2006-01-22,1.8,-4.4,7.7,2006
917,사천,2006-01-23,-0.9,-5.8,6.9,2006
917,사천,2006-01-24,0.6,-5.5,8.2,2006
917,사천,2006-01-25,2.0,-4.1,8.7,2006
917,사천,2006-01-26,1.2,-4.7,8.6,2006
917,사천,2006-01-27,1.0,-6.2,9.9,2006
917,사천,2006-01-28,1.9,-4.6,9.8,2006
917,사천,2006-01-29,4.7,-2.4,11.3,2006
917,사천,2006-01-30,6.5,1.1,10.7,2006
917,사천,2006-01-31,6.6,5.5,7.7,2006
917,사천,2006-02-01,4.9,-1.2,9.5,2006
917,사천,2006-02-02,2.0,-2.4,7.6,2006
917,사천,2006-02-03,-2.8,-7.0,0.8,2006
917,사천,2006-02-04,-3.9,-12.2,3.5,2006
917,사천,2006-02-05,-1.7,-8.2,3.9,2006
917,사천,2006-02-06,-0.7,-2.9,1.7,2006
917,사천,2006-02-07,1.5,-0.3,3.8,2006
917,사천,2006-02-08,-2.1,-6.3,0.9,2006
917,사천,2006-02-09,-2.6,-10.6,3.2,2006
917,사천,2006-02-10,2.1,-4.2,6.1,2006
917,사천,2006-02-11,2.6,-3.4,9.9,2006
917,사천,2006-02-12,1.4,-2.8,7.8,2006
917,사천,2006-02-13,4.8,-6.6,12.0,2006
917,사천,2006-02-14,11.0,6.1,15.1,2006
917,사천,2006-02-15,5.4,2.1,8.6,2006
917,사천,2006-02-16,5.8,2.8,10.8,2006
917,사천,2006-02-17,0.2,-2.6,4.4,2006
917,사천,2006-02-18,-0.2,-6.3,6.4,2006
917,사천,2006-02-19,1.7,-4.6,10.3,2006
917,사천,2006-02-20,5.0,-2.9,13.0,2006
917,사천,2006-02-21,7.0,-1.6,15.5,2006
917,사천,2006-02-22,5.5,2.3,8.7,2006
917,사천,2006-02-23,5.0,-2.6,13.0,2006
917,사천,2006-02-24,7.3,1.7,14.5,2006
917,사천,2006-02-25,5.6,0.4,10.7,2006
917,사천,2006-02-26,7.7,2.2,14.5,2006
917,사천,2006-02-27,4.1,-1.1,10.6,2006
917,사천,2006-02-28,3.0,1.0,6.7,2006
917,사천,2006-03-01,2.4,-1.5,7.6,2006
917,사천,2006-03-02,1.7,-2.2,6.5,2006
917,사천,2006-03-03,1.3,-5.9,7.7,2006
917,사천,2006-03-04,3.5,-5.2,10.9,2006
917,사천,2006-03-05,10.6,1.9,15.7,2006
917,사천,2006-03-06,12.0,7.3,17.9,2006
917,사천,2006-03-07,11.2,5.4,15.1,2006
917,사천,2006-03-08,10.4,3.8,17.4,2006
917,사천,2006-03-09,8.7,4.8,13.0,2006
917,사천,2006-03-10,10.3,2.0,17.9,2006
917,사천,2006-03-11,12.1,10.3,14.6,2006
917,사천,2006-03-12,2.2,-4.3,10.3,2006
917,사천,2006-03-13,-0.4,-5.8,4.5,2006
917,사천,2006-03-14,3.4,-1.7,8.6,2006
917,사천,2006-03-15,5.8,-4.4,13.7,2006
917,사천,2006-03-16,5.0,1.8,9.5,2006
917,사천,2006-03-17,8.5,-1.1,18.6,2006
917,사천,2006-03-18,8.3,6.8,11.9,2006
917,사천,2006-03-19,6.9,0.9,12.8,2006
917,사천,2006-03-20,5.8,-2.6,13.8,2006
917,사천,2006-03-21,10.1,2.3,16.7,2006
917,사천,2006-03-22,11.0,3.5,17.4,2006
917,사천,2006-03-23,10.5,6.7,17.1,2006
917,사천,2006-03-24,6.8,-1.2,14.6,2006
917,사천,2006-03-25,9.8,-0.8,17.3,2006
917,사천,2006-03-26,13.1,7.7,19.9,2006
917,사천,2006-03-27,10.6,3.0,17.4,2006
917,사천,2006-03-28,5.7,0.0,10.6,2006
917,사천,2006-03-29,5.6,-3.0,11.7,2006
917,사천,2006-03-30,8.9,3.7,14.7,2006
917,사천,2006-03-31,8.0,-1.4,14.8,2006
917,사천,2006-04-01,11.6,6.3,15.5,2006
917,사천,2006-04-02,12.8,5.9,16.2,2006
917,사천,2006-04-03,13.5,1.7,22.4,2006
917,사천,2006-04-04,10.8,10.0,12.8,2006
917,사천,2006-04-05,12.6,9.6,19.0,2006
917,사천,2006-04-06,10.8,8.0,14.2,2006
917,사천,2006-04-07,12.3,4.4,17.6,2006
917,사천,2006-04-08,15.3,7.1,22.3,2006
917,사천,2006-04-09,12.8,7.5,18.0,2006
917,사천,2006-04-10,13.4,11.1,14.8,2006
917,사천,2006-04-11,13.7,12.1,15.3,2006
917,사천,2006-04-12,16.0,10.9,22.5,2006
917,사천,2006-04-13,10.8,8.1,14.2,2006
917,사천,2006-04-14,10.7,4.7,17.1,2006
917,사천,2006-04-15,9.5,5.5,15.7,2006
917,사천,2006-04-16,10.5,2.9,17.6,2006
917,사천,2006-04-17,11.8,3.0,18.2,2006
917,사천,2006-04-18,16.1,8.8,20.7,2006
917,사천,2006-04-19,13.7,7.3,17.4,2006
917,사천,2006-04-20,9.5,5.7,13.4,2006
917,사천,2006-04-21,12.5,2.5,20.5,2006
917,사천,2006-04-22,10.3,7.4,13.5,2006
917,사천,2006-04-23,12.1,5.3,20.8,2006
917,사천,2006-04-24,12.1,4.2,18.8,2006
917,사천,2006-04-25,13.3,4.1,20.2,2006
917,사천,2006-04-26,13.1,9.4,16.7,2006
917,사천,2006-04-27,14.3,6.6,21.4,2006
917,사천,2006-04-28,14.6,6.2,20.5,2006
917,사천,2006-04-29,13.8,9.8,17.8,2006
917,사천,2006-04-30,18.6,10.9,25.9,2006
917,사천,2006-05-01,19.1,14.5,25.3,2006
