,year,station_id,month,sunshine,snow,tmin,tavg,Date,tmax,cloud,date,day,humid,rainfall,wind
80,2018,278,3,9.9,0.0,-0.4,4.8,2018-03-22,12.3,0.0,20180322,22,70.4,0.0,1.2
81,2018,278,3,10.6,0.0,-3.1,5.6,2018-03-23,15.8,0.0,20180323,23,61.8,0.0,1.1
82,2018,278,3,9.7,0.0,-1.8,8.4,2018-03-24,17.6,0.0,20180324,24,59.4,0.0,1.8
83,2018,278,3,10.4,0.0,-0.2,9.8,2018-03-25,21.4,0.0,20180325,25,54.8,0.0,1.6
84,2018,278,3,10.4,0.0,-0.4,10.8,2018-03-26,22.7,0.0,20180326,26,56.3,0.0,1.6
85,2018,278,3,10.1,0.0,1.6,13.1,2018-03-27,24.0,0.0,20180327,27,55.9,0.0,1.8
86,2018,278,3,9.4,0.0,3.1,14.1,2018-03-28,25.0,0.0,20180328,28,51.1,0.0,1.6
87,2018,278,3,5.2,0.0,7.3,14.4,2018-03-29,23.9,0.0,20180329,29,55.1,0.0,1.2
88,2018,278,3,9.1,0.0,4.3,11.7,2018-03-30,21.5,0.0,20180330,30,52.9,0.0,1.3
89,2018,278,3,9.4,0.0,2.7,13.3,2018-03-31,24.5,0.0,20180331,31,55.9,0.0,1.1
90,2018,278,4,3.7,0.0,6.2,15.0,2018-04-01,24.2,0.0,20180401,1,59.3,0.0,0.9
91,2018,278,4,8.9,0.0,10.8,18.1,2018-04-02,26.7,0.0,20180402,2,61.1,0.0,1.0
92,2018,278,4,8.4,0.0,8.4,18.4,2018-04-03,27.9,0.0,20180403,3,59.3,0.0,1.2
93,2018,278,4,0.0,0.0,7.8,10.9,2018-04-04,16.7,0.0,20180404,4,79.9,19.5,1.7
94,2018,278,4,0.0,0.0,6.7,7.9,2018-04-05,9.7,0.0,20180405,5,83.5,16.5,1.1
95,2018,278,4,6.1,0.0,3.9,9.0,2018-04-06,16.0,0.0,20180406,6,65.9,27.0,2.7
96,2018,278,4,7.8,0.0,3.1,5.8,2018-04-07,10.1,0.0,20180407,7,33.1,0.0,4.4
97,2018,278,4,8.0,0.0,-2.6,8.1,2018-04-08,14.0,0.0,20180408,8,41.1,0.0,2.0
98,2018,278,4,10.6,0.0,4.1,11.3,2018-04-09,19.9,0.0,20180409,9,46.1,0.0,1.7
99,2018,278,4,10.1,0.0,0.4,14.7,2018-04-10,24.1,0.0,20180410,10,50.1,0.0,2.7
100,2018,278,4,10.8,0.0,7.0,16.5,2018-04-11,23.4,0.0,20180411,11,47.8,3.0,3.1
101,2018,278,4,11.4,0.0,1.0,12.9,2018-04-12,23.5,0.0,20180412,12,37.5,0.0,2.4
102,2018,278,4,4.0,0.0,2.2,11.8,2018-04-13,20.4,0.0,20180413,13,38.0,0.0,1.7
103,2018,278,4,0.0,0.0,8.1,10.2,2018-04-14,12.4,0.0,20180414,14,81.6,17.0,1.3
104,2018,278,4,9.2,0.0,7.0,12.1,2018-04-15,18.0,0.0,20180415,15,52.1,0.0,2.8
105,2018,278,4,9.8,0.0,1.8,10.9,2018-04-16,19.9,0.0,20180416,16,58.9,0.0,1.3
106,2018,278,4,11.1,0.0,5.5,12.7,2018-04-17,22.1,0.0,20180417,17,54.9,0.0,1.1
107,2018,278,4,11.3,0.0,2.8,13.3,2018-04-18,24.6,0.0,20180418,18,51.5,0.0,1.4
108,2018,278,4,11.4,0.0,2.4,15.1,2018-04-19,27.6,0.0,20180419,19,41.8,0.0,1.8
109,2018,278,4,11.4,0.0,5.5,18.0,2018-04-20,31.3,0.0,20180420,20,44.0,0.0,1.0
110,2018,278,4,10.6,0.0,7.8,19.8,2018-04-21,33.1,0.0,20180421,21,41.8,0.0,1.4
111,2018,278,4,1.2,0.0,8.7,15.8,2018-04-22,23.5,0.0,20180422,22,55.6,1.5,1.2
112,2018,278,4,0.0,0.0,10.1,11.5,2018-04-23,12.7,0.0,20180423,23,86.9,26.0,1.1
113,2018,278,4,0.0,0.0,7.5,12.0,2018-04-24,15.9,0.0,20180424,24,74.8,11.0,1.7
114,2018,278,4,11.7,0.0,1.5,12.1,2018-04-25,23.6,0.0,20180425,25,56.6,0.0,1.2
115,2018,278,4,10.3,0.0,2.4,14.2,2018-04-26,25.6,0.0,20180426,26,54.6,0.0,1.1
116,2018,278,4,9.9,0.0,5.6,15.3,2018-04-27,24.9,0.0,20180427,27,52.4,0.0,1.2
117,2018,278,4,11.9,0.0,5.0,15.8,2018-04-28,27.2,0.0,20180428,28,48.1,0.0,1.7
118,2018,278,4,12.0,0.0,2.2,15.7,2018-04-29,28.4,0.0,20180429,29,45.4,0.0,1.5
119,2018,278,4,10.8,0.0,9.4,18.6,2018-04-30,28.9,0.0,20180430,30,54.6,0.0,1.2
120,2018,278,5,5.5,0.0,11.8,20.1,2018-05-01,26.7,0.0,20180501,1,66.5,0.0,1.2
121,2018,278,5,0.0,0.0,12.6,16.3,2018-05-02,18.4,0.0,20180502,2,82.0,25.0,1.5
122,2018,278,5,10.5,0.0,6.8,13.4,2018-05-03,19.6,0.0,20180503,3,53.0,1.5,3.6
123,2018,278,5,11.6,0.0,4.1,14.1,2018-05-04,23.5,0.0,20180504,4,46.3,0.0,2.9
124,2018,278,5,11.1,0.0,3.0,16.6,2018-05-05,28.0,0.0,20180505,5,46.1,0.0,1.4
125,2018,278,5,0.0,0.0,13.0,15.8,2018-05-06,17.8,0.0,20180506,6,96.4,21.5,0.8
126,2018,278,5,0.6,0.0,12.2,16.0,2018-05-07,20.3,0.0,20180507,7,89.0,4.5,0.7
127,2018,278,5,2.8,0.0,10.7,14.1,2018-05-08,17.7,0.0,20180508,8,68.5,0.0,2.0
128,2018,278,5,6.5,0.0,8.7,13.5,2018-05-09,20.4,0.0,20180509,9,62.1,0.0,1.4
129,2018,278,5,9.9,0.0,8.7,15.8,2018-05-10,24.8,0.0,20180510,10,63.0,0.0,1.3
130,2018,278,5,11.6,0.0,6.3,17.3,2018-05-11,27.1,0.0,20180511,11,53.8,0.0,1.4
131,2018,278,5,0.0,0.0,13.5,16.3,2018-05-12,19.5,0.0,20180512,12,83.6,12.5,0.9
132,2018,278,5,7.8,0.0,12.4,19.0,2018-05-13,26.3,0.0,20180513,13,76.4,8.5,1.6
133,2018,278,5,10.5,0.0,9.2,19.1,2018-05-14,29.6,0.0,20180514,14,66.6,0.0,1.3
134,2018,278,5,9.9,0.0,12.4,22.4,2018-05-15,32.4,0.0,20180515,15,62.8,0.0,1.0
135,2018,278,5,1.5,0.0,19.7,24.0,2018-05-16,28.5,0.0,20180516,16,82.0,0.5,1.6
136,2018,278,5,7.2,0.0,20.6,26.6,2018-05-17,32.1,0.0,20180517,17,69.1,0.0,1.9
137,2018,278,5,0.0,0.0,13.4,19.8,2018-05-18,26.1,0.0,20180518,18,85.6,4.0,1.4
138,2018,278,5,9.0,0.0,7.3,15.2,2018-05-19,21.7,0.0,20180519,19,59.0,0.0,2.0
139,2018,278,5,7.9,0.0,4.8,14.1,2018-05-20,22.7,0.0,20180520,20,62.1,0.0,1.8
140,2018,278,5,2.8,0.0,10.1,16.2,2018-05-21,23.2,0.0,20180521,21,69.8,0.0,1.4
141,2018,278,5,5.3,0.0,9.8,18.1,2018-05-22,26.7,0.0,20180522,22,72.5,1.0,1.0
142,2018,278,5,9.6,0.0,11.4,19.8,2018-05-23,27.1,0.0,20180523,23,63.5,23.5,1.7
143,2018,278,5,12.6,0.0,7.5,18.6,2018-05-24,29.4,0.0,20180524,24,56.8,0.0,1.9
144,2018,278,5,9.3,0.0,9.2,19.4,2018-05-25,29.3,0.0,20180525,25,57.6,0.0,1.2
145,2018,278,5,13.2,0.0,9.9,20.7,2018-05-26,31.1,0.0,20180526,26,55.9,0.0,1.1
146,2018,278,5,2.8,0.0,13.0,20.7,2018-05-27,28.1,0.0,20180527,27,67.0,0.0,0.7
147,2018,278,5,12.5,0.0,14.4,22.2,2018-05-28,29.8,0.0,20180528,28,63.6,0.0,1.4
148,2018,278,5,9.1,0.0,14.9,23.0,2018-05-29,30.7,0.0,20180529,29,65.9,0.0,1.0
149,2018,278,5,5.6,0.0,17.2,22.2,2018-05-30,28.4,0.0,20180530,30,70.6,2.0,1.0
150,2018,278,5,11.6,0.0,12.3,19.9,2018-05-31,28.6,0.0,20180531,31,63.3,0.0,1.2
151,2018,278,6,11.1,0.0,11.9,22.8,2018-06-01,32.8,0.0,20180601,1,60.5,0.0,1.1
152,2018,278,6,12.8,0.0,14.6,23.9,2018-06-02,34.0,0.0,20180602,2,56.5,0.0,1.2
153,2018,278,6,11.9,0.0,13.3,22.3,2018-06-03,32.5,0.0,20180603,3,55.4,0.0,1.1
154,2018,278,6,9.5,0.0,13.3,23.4,2018-06-04,31.7,0.0,20180604,4,54.0,0.0,1.0
155,2018,278,6,4.1,0.0,17.0,21.5,2018-06-05,27.8,0.0,20180605,5,76.3,2.5,1.0
156,2018,278,6,11.3,0.0,14.5,22.7,2018-06-06,32.5,0.0,20180606,6,65.1,0.0,1.1
157,2018,278,6,12.5,0.0,14.9,24.3,2018-06-07,34.4,0.0,20180607,7,59.1,0.0,1.1
158,2018,278,6,11.4,0.0,16.8,24.1,2018-06-08,31.6,0.0,20180608,8,58.0,0.0,1.3
159,2018,278,6,7.3,0.0,15.3,20.8,2018-06-09,26.9,0.0,20180609,9,59.4,0.0,2.1
160,2018,278,6,0.1,0.0,17.8,19.6,2018-06-10,22.9,0.0,20180610,10,61.9,0.0,2.3
161,2018,278,6,0.2,0.0,15.6,18.0,2018-06-11,20.7,0.0,20180611,11,80.3,12.5,1.0
162,2018,278,6,4.7,0.0,15.5,19.9,2018-06-12,26.4,0.0,20180612,12,66.0,0.0,1.1
163,2018,278,6,3.3,0.0,16.2,20.3,2018-06-13,26.7,0.0,20180613,13,65.8,0.0,1.2
164,2018,278,6,2.3,0.0,14.4,19.5,2018-06-14,24.1,0.0,20180614,14,70.0,0.0,1.7
165,2018,278,6,5.5,0.0,13.4,19.3,2018-06-15,24.6,0.0,20180615,15,59.6,0.0,2.1
166,2018,278,6,7.4,0.0,14.0,19.6,2018-06-16,27.2,0.0,20180616,16,58.3,0.0,1.5
167,2018,278,6,6.8,0.0,11.0,20.8,2018-06-17,30.3,0.0,20180617,17,61.0,0.0,0.8
168,2018,278,6,9.9,0.0,16.7,24.8,2018-06-18,33.7,0.0,20180618,18,57.1,0.0,1.1
169,2018,278,6,1.6,0.0,17.6,21.9,2018-06-19,28.2,0.0,20180619,19,79.6,0.5,1.0
170,2018,278,6,9.3,0.0,18.3,24.0,2018-06-20,30.9,0.0,20180620,20,64.0,0.0,1.7
171,2018,278,6,13.3,0.0,13.9,22.9,2018-06-21,31.6,0.0,20180621,21,52.8,0.0,1.8
172,2018,278,6,9.9,0.0,13.0,24.2,2018-06-22,34.1,0.0,20180622,22,47.4,0.0,1.2
173,2018,278,6,6.3,0.0,18.4,25.2,2018-06-23,32.8,0.0,20180623,23,45.8,0.0,1.8
174,2018,278,6,12.7,0.0,16.0,26.0,2018-06-24,36.3,0.0,20180624,24,49.8,0.0,1.8
175,2018,278,6,6.4,0.0,16.1,25.8,2018-06-25,35.5,0.0,20180625,25,51.9,0.0,1.0
176,2018,278,6,0.0,0.0,18.7,23.9,2018-06-26,28.0,0.0,20180626,26,81.8,1.5,1.0
177,2018,278,6,7.4,0.0,21.8,26.2,2018-06-27,32.4,0.0,20180627,27,79.3,53.0,1.5
178,2018,278,6,0.2,0.0,20.6,23.3,2018-06-28,26.1,0.0,20180628,28,85.4,0.0,1.0
179,2018,278,6,6.9,0.0,20.1,26.0,2018-06-29,31.9,0.0,20180629,29,75.8,0.1,0.9
180,2018,278,6,0.0,0.0,20.4,24.1,2018-06-30,27.8,0.0,20180630,30,84.4,0.3,0.9
181,2018,278,7,1.9,0.0,20.1,24.7,2018-07-01,31.8,0.0,20180701,1,86.5,29.5,1.1
182,2018,278,7,0.1,0.0,21.4,23.3,2018-07-02,25.2,0.0,20180702,2,98.0,88.5,0.8
183,2018,278,7,1.4,0.0,22.0,24.5,2018-07-03,29.1,0.0,20180703,3,88.4,1.5,1.9
184,2018,278,7,9.0,0.0,22.1,26.4,2018-07-04,34.5,0.0,20180704,4,81.5,57.5,1.6
185,2018,278,7,0.2,0.0,22.4,24.1,2018-07-05,27.9,0.0,20180705,5,89.1,6.0,0.7
186,2018,278,7,0.5,0.0,19.1,22.6,2018-07-06,25.0,0.0,20180706,6,70.3,0.0,2.4
187,2018,278,7,11.0,0.0,16.0,21.3,2018-07-07,27.7,0.0,20180707,7,61.3,0.0,2.4
188,2018,278,7,0.3,0.0,14.7,20.1,2018-07-08,24.5,0.0,20180708,8,73.9,0.0,1.2
189,2018,278,7,0.0,0.0,19.2,20.1,2018-07-09,21.5,0.0,20180709,9,94.4,14.0,0.5
190,2018,278,7,5.6,0.0,18.8,24.7,2018-07-10,31.1,0.0,20180710,10,85.1,0.0,0.8
191,2018,278,7,5.8,0.0,22.7,28.1,2018-07-11,34.7,0.0,20180711,11,77.5,0.0,0.9
192,2018,278,7,11.2,0.0,23.7,28.9,2018-07-12,35.3,0.0,20180712,12,73.1,0.0,1.3
193,2018,278,7,10.6,0.0,23.0,28.7,2018-07-13,35.2,0.0,20180713,13,73.0,0.0,1.2
194,2018,278,7,13.0,0.0,23.3,29.1,2018-07-14,35.7,0.0,20180714,14,70.6,0.0,1.4
195,2018,278,7,13.4,0.0,23.0,29.4,2018-07-15,36.6,0.0,20180715,15,69.8,0.0,1.3
196,2018,278,7,13.0,0.0,22.9,30.0,2018-07-16,36.8,0.0,20180716,16,70.1,0.0,1.2
197,2018,278,7,12.4,0.0,23.9,29.4,2018-07-17,36.0,0.0,20180717,17,70.1,0.0,1.4
198,2018,278,7,12.6,0.0,22.1,28.9,2018-07-18,36.3,0.0,20180718,18,70.3,0.0,1.1
199,2018,278,7,12.4,0.0,23.5,29.6,2018-07-19,37.1,0.0,20180719,19,69.3,0.0,1.2
200,2018,278,7,12.8,0.0,22.5,29.9,2018-07-20,37.8,0.0,20180720,20,67.0,0.0,1.1
201,2018,278,7,12.7,0.0,23.1,30.8,2018-07-21,38.4,0.0,20180721,21,66.6,0.0,1.0
202,2018,278,7,10.8,0.0,24.4,30.3,2018-07-22,37.1,0.0,20180722,22,67.6,0.0,1.3
203,2018,278,7,11.5,0.0,24.0,30.6,2018-07-23,38.1,0.0,20180723,23,65.5,0.0,1.1
204,2018,278,7,12.1,0.0,24.4,31.1,2018-07-24,39.6,0.0,20180724,24,66.9,0.0,1.1
205,2018,278,7,10.3,0.0,25.4,31.3,2018-07-25,38.3,0.0,20180725,25,64.9,0.0,1.3
206,2018,278,7,12.8,0.0,24.7,31.7,2018-07-26,39.4,0.0,20180726,26,61.3,0.0,1.3
207,2018,278,7,11.4,0.0,25.0,31.6,2018-07-27,39.9,0.0,20180727,27,68.4,0.5,1.2
208,2018,278,7,6.1,0.0,25.2,29.7,2018-07-28,37.0,0.0,20180728,28,69.9,0.1,1.5
209,2018,278,7,10.8,0.0,23.2,29.8,2018-07-29,37.5,0.0,20180729,29,59.6,0.0,2.2
210,2018,278,7,8.0,0.0,23.7,29.7,2018-07-30,36.4,0.0,20180730,30,57.1,0.0,2.2
211,2018,278,7,11.9,0.0,21.8,29.3,2018-07-31,38.0,0.0,20180731,31,61.6,0.0,1.3
212,2018,278,8,12.8,0.0,21.0,30.1,2018-08-01,40.4,1.3,20180801,1,57.5,0.0,1.1
213,2018,278,8,11.7,0.0,21.9,30.6,2018-08-02,39.8,3.1,20180802,2,57.3,0.0,1.2
214,2018,278,8,12.7,0.0,22.6,31.2,2018-08-03,39.6,2.6,20180803,3,59.1,0.0,1.4
215,2018,278,8,12.1,0.0,24.4,31.9,2018-08-04,39.2,2.5,20180804,4,58.0,0.0,1.7
216,2018,278,8,10.5,0.0,24.2,30.6,2018-08-05,37.1,4.1,20180805,5,63.1,0.0,1.7
217,2018,278,8,3.2,0.0,24.7,30.0,2018-08-06,36.8,8.4,20180806,6,66.9,0.0,0.9
218,2018,278,8,5.4,0.0,26.3,29.5,2018-08-07,35.3,6.4,20180807,7,64.4,0.0,1.4
219,2018,278,8,9.1,0.0,22.8,29.1,2018-08-08,39.2,5.3,20180808,8,70.1,0.5,1.3
220,2018,278,8,6.2,0.0,23.5,29.6,2018-08-09,37.2,7.6,20180809,9,68.1,0.0,1.4
221,2018,278,8,1.4,0.0,24.8,27.3,2018-08-10,32.1,8.1,20180810,10,82.6,4.0,1.1
222,2018,278,8,3.4,0.0,23.2,27.4,2018-08-11,33.1,6.9,20180811,11,72.9,0.0,1.4
223,2018,278,8,3.5,0.0,22.3,28.0,2018-08-12,34.4,7.3,20180812,12,76.3,0.0,0.8
224,2018,278,8,10.0,0.0,24.3,30.9,2018-08-13,39.5,6.0,20180813,13,65.9,0.0,1.1
225,2018,278,8,11.2,0.0,24.1,31.6,2018-08-14,40.3,5.8,20180814,14,59.8,0.0,1.2
226,2018,278,8,9.2,0.0,22.4,29.9,2018-08-15,38.9,5.5,20180815,15,64.9,1.5,1.9
227,2018,278,8,4.4,0.0,23.8,26.4,2018-08-16,33.0,6.8,20180816,16,73.8,1.5,1.8
228,2018,278,8,5.9,0.0,17.3,23.9,2018-08-17,30.1,3.1,20180817,17,57.3,0.0,2.2
229,2018,278,8,11.1,0.0,16.2,23.7,2018-08-18,31.7,5.6,20180818,18,60.5,0.0,1.3
230,2018,278,8,11.3,0.0,16.2,24.9,2018-08-19,35.0,4.9,20180819,19,60.6,0.0,1.1
231,2018,278,8,10.8,0.0,17.9,26.9,2018-08-20,35.6,4.4,20180820,20,56.5,0.0,1.3
232,2018,278,8,10.4,0.0,19.1,28.2,2018-08-21,38.1,4.9,20180821,21,58.1,0.0,1.5
233,2018,278,8,8.1,0.0,22.0,29.6,2018-08-22,36.4,5.8,20180822,22,57.8,0.0,1.8
234,2018,278,8,1.2,0.0,26.8,29.7,2018-08-23,32.4,9.1,20180823,23,61.8,3.5,2.8
235,2018,278,8,2.3,0.0,23.1,27.7,2018-08-24,32.7,7.3,20180824,24,76.9,8.5,2.4
236,2018,278,8,4.7,0.0,19.6,25.6,2018-08-25,32.1,8.3,20180825,25,70.9,0.0,1.3
