,tmax,year,tmin,humid,cloud,sunshine,date,day,rainfall,station_id,Date,wind,month,tavg,snow
39,7.3,2021,-10.0,52.9,0.0,9.5,20210209,9,0.0,278,2021-02-09,1.1,2,-2.2,0.0
40,10.0,2021,-9.1,67.9,0.1,8.9,20210210,10,0.0,278,2021-02-10,1.0,2,-0.7,0.0
41,12.2,2021,-6.1,69.8,6.4,7.0,20210211,11,0.0,278,2021-02-11,0.4,2,2.2,0.0
42,16.3,2021,-3.6,62.8,3.9,7.9,20210212,12,0.0,278,2021-02-12,0.6,2,3.8,0.0
43,17.2,2021,-5.6,55.3,0.3,9.4,20210213,13,0.0,278,2021-02-13,0.4,2,3.9,0.0
44,16.1,2021,-1.7,61.8,9.1,1.3,20210214,14,1.7,278,2021-02-14,0.3,2,7.0,0.0
45,9.5,2021,-2.2,66.0,4.6,5.2,20210215,15,1.7,278,2021-02-15,3.0,2,4.3,0.0
46,3.2,2021,-8.2,57.0,1.5,4.8,20210216,16,0.5,278,2021-02-16,2.3,2,-2.3,0.0
47,-3.3,2021,-7.4,43.4,2.8,5.7,20210217,17,0.0,278,2021-02-17,4.0,2,-6.0,0.0
48,0.3,2021,-12.4,50.6,0.0,9.6,20210218,18,0.0,278,2021-02-18,2.1,2,-5.8,0.0
49,11.2,2021,-11.5,63.5,0.0,9.7,20210219,19,0.0,278,2021-02-19,1.1,2,-0.7,0.0
50,17.9,2021,-4.9,64.6,0.0,9.4,20210220,20,0.0,278,2021-02-20,1.3,2,5.0,0.0
51,24.1,2021,-3.3,58.0,0.0,9.4,20210221,21,0.0,278,2021-02-21,1.1,2,9.0,0.0
52,21.2,2021,-0.5,48.6,0.6,9.2,20210222,22,0.0,278,2021-02-22,1.9,2,9.6,0.0
53,10.6,2021,-5.6,40.3,2.3,9.5,20210223,23,0.0,278,2021-02-23,1.2,2,2.1,0.0
54,11.9,2021,-5.1,53.9,6.6,7.2,20210224,24,0.0,278,2021-02-24,0.6,2,2.3,0.0
55,9.1,2021,-3.1,77.6,9.6,1.3,20210225,25,0.2,278,2021-02-25,0.3,2,3.7,0.0
56,13.5,2021,0.3,67.6,7.8,8.2,20210226,26,0.0,278,2021-02-26,1.5,2,6.0,0.0
57,10.6,2021,-1.3,65.3,6.9,3.5,20210227,27,0.0,278,2021-02-27,1.7,2,4.8,0.0
58,11.5,2021,-3.4,79.3,7.5,3.9,20210228,28,0.3,278,2021-02-28,0.5,2,5.1,0.0
59,14.1,2021,1.2,95.5,9.4,0.0,20210301,1,53.7,278,2021-03-01,1.3,3,7.1,0.0
60,5.4,2021,-2.1,87.4,7.4,0.2,20210302,2,4.7,278,2021-03-02,0.6,3,1.8,0.0
61,9.4,2021,-4.2,77.5,6.3,6.3,20210303,3,0.0,278,2021-03-03,0.6,3,2.2,0.0
62,11.2,2021,-1.6,81.5,8.9,0.1,20210304,4,0.2,278,2021-03-04,0.5,3,4.5,0.0
63,17.2,2021,1.4,81.1,5.8,6.1,20210305,5,0.0,278,2021-03-05,0.7,3,6.6,0.0
64,9.0,2021,0.4,74.1,7.1,0.0,20210306,6,0.0,278,2021-03-06,1.9,3,4.7,0.0
65,9.6,2021,1.1,71.3,6.5,1.2,20210307,7,0.0,278,2021-03-07,0.9,3,4.8,0.0
66,15.0,2021,-3.1,73.8,0.8,9.7,20210308,8,0.0,278,2021-03-08,0.8,3,4.9,0.0
67,14.9,2021,-1.4,68.4,6.4,7.0,20210309,9,0.0,278,2021-03-09,0.9,3,5.9,0.0
68,16.9,2021,-2.9,66.0,0.3,9.9,20210310,10,0.0,278,2021-03-10,0.9,3,6.1,0.0
69,18.8,2021,-2.1,60.8,5.8,7.5,20210311,11,0.0,278,2021-03-11,0.6,3,8.0,0.0
70,9.3,2021,5.9,92.4,9.4,0.0,20210312,12,16.8,278,2021-03-12,0.8,3,7.6,0.0
71,15.6,2021,1.7,78.6,5.1,6.8,20210313,13,0.0,278,2021-03-13,0.8,3,7.8,0.0
72,16.5,2021,1.5,75.8,3.1,5.6,20210314,14,0.0,278,2021-03-14,1.0,3,8.2,0.0
73,18.3,2021,-0.2,68.0,5.9,7.0,20210315,15,0.0,278,2021-03-15,0.9,3,9.8,0.0
74,18.7,2021,3.0,53.6,2.5,8.7,20210316,16,0.0,278,2021-03-16,2.0,3,12.3,0.0
75,18.8,2021,-1.8,62.9,0.0,9.9,20210317,17,0.0,278,2021-03-17,0.7,3,8.3,0.0
76,17.4,2021,1.4,72.1,4.0,6.7,20210318,18,0.0,278,2021-03-18,1.0,3,9.2,0.0
77,17.5,2021,4.2,67.1,6.6,6.5,20210319,19,0.0,278,2021-03-19,1.2,3,10.0,0.0
78,9.4,2021,4.3,94.3,0.0,0.0,20210320,20,3.2,278,2021-03-20,0.5,3,7.8,0.0
79,11.2,2021,4.4,60.9,6.6,4.2,20210321,21,0.0,278,2021-03-21,3.3,3,7.7,0.0
80,12.4,2021,1.1,46.4,1.0,9.3,20210322,22,0.0,278,2021-03-22,0.0,3,6.1,0.0
81,18.9,2021,-2.3,53.4,0.0,9.6,20210323,23,0.0,278,2021-03-23,1.6,3,8.2,0.0
82,18.1,2021,-1.4,55.9,5.6,4.6,20210324,24,0.0,278,2021-03-24,0.7,3,7.9,0.0
83,21.9,2021,-0.7,57.9,1.4,9.5,20210325,25,0.0,278,2021-03-25,0.9,3,10.1,0.0
84,23.8,2021,0.9,52.0,5.8,8.1,20210326,26,0.0,278,2021-03-26,0.7,3,12.7,0.0
85,17.4,2021,3.4,83.4,9.6,0.2,20210327,27,15.7,278,2021-03-27,0.4,3,11.2,0.0
86,15.0,2021,5.6,82.9,6.4,1.2,20210328,28,6.1,278,2021-03-28,1.7,3,11.9,0.0
87,18.1,2021,6.1,53.5,4.6,8.4,20210329,29,0.0,278,2021-03-29,2.2,3,12.6,0.0
88,20.7,2021,4.0,46.4,3.1,10.4,20210330,30,0.0,278,2021-03-30,1.1,3,11.7,0.0
89,23.3,2021,-0.4,54.9,3.3,10.1,20210331,31,0.0,278,2021-03-31,0.8,3,11.7,0.0
90,20.0,2021,2.8,59.3,5.0,7.1,20210401,1,0.0,278,2021-04-01,1.8,4,11.3,0.0
91,21.4,2021,7.5,60.6,7.6,2.3,20210402,2,0.0,278,2021-04-02,1.1,4,15.0,0.0
92,19.1,2021,10.8,87.6,8.7,0.0,20210403,3,26.1,278,2021-04-03,0.5,4,14.4,0.0
93,14.2,2021,4.8,76.6,0.0,0.0,20210404,4,24.5,278,2021-04-04,1.9,4,9.6,0.0
94,18.1,2021,-0.8,61.6,0.9,10.6,20210405,5,0.0,278,2021-04-05,1.1,4,8.0,0.0
95,21.5,2021,0.7,54.4,3.3,8.9,20210406,6,0.0,278,2021-04-06,1.4,4,11.1,0.0
96,23.0,2021,1.7,55.1,1.3,10.6,20210407,7,0.0,278,2021-04-07,1.1,4,12.1,0.0
97,20.4,2021,2.3,52.5,2.9,10.4,20210408,8,0.0,278,2021-04-08,1.1,4,11.7,0.0
98,14.4,2021,1.6,67.9,4.7,4.6,20210409,9,0.0,278,2021-04-09,1.8,4,7.9,0.0
99,18.8,2021,-0.9,61.8,1.0,9.8,20210410,10,0.0,278,2021-04-10,0.7,4,8.9,0.0
100,22.6,2021,0.9,58.8,1.4,10.6,20210411,11,0.0,278,2021-04-11,0.8,4,11.7,0.0
101,13.4,2021,6.4,81.4,9.9,0.0,20210412,12,18.9,278,2021-04-12,0.5,4,11.1,0.0
102,18.6,2021,7.1,68.6,6.5,4.2,20210413,13,0.7,278,2021-04-13,2.5,4,13.9,0.0
103,17.5,2021,2.8,47.8,2.3,10.7,20210414,14,0.0,278,2021-04-14,2.3,4,9.7,0.0
104,18.6,2021,-0.9,59.6,4.5,8.4,20210415,15,0.0,278,2021-04-15,0.6,4,8.7,0.0
105,20.0,2021,2.4,66.5,7.9,3.4,20210416,16,0.0,278,2021-04-16,1.2,4,11.9,0.0
106,18.8,2021,4.3,55.0,4.9,8.8,20210417,17,0.0,278,2021-04-17,1.8,4,10.8,0.0
107,17.2,2021,1.3,56.1,2.1,7.8,20210418,18,0.0,278,2021-04-18,1.8,4,9.4,0.0
108,23.4,2021,-0.1,54.1,0.1,11.4,20210419,19,0.0,278,2021-04-19,1.6,4,12.1,0.0
109,27.0,2021,3.0,53.5,1.9,10.9,20210420,20,0.0,278,2021-04-20,0.8,4,15.0,0.0
110,29.6,2021,6.7,53.1,4.5,9.9,20210421,21,0.0,278,2021-04-21,0.9,4,18.0,0.0
111,28.9,2021,12.2,44.5,8.8,7.1,20210422,22,0.0,278,2021-04-22,1.3,4,19.6,0.0
112,19.2,2021,10.6,47.8,9.6,0.0,20210423,23,0.0,278,2021-04-23,1.3,4,15.4,0.0
113,24.7,2021,9.4,57.4,8.0,7.2,20210424,24,0.0,278,2021-04-24,0.9,4,16.1,0.0
114,22.3,2021,6.2,54.6,1.9,11.0,20210425,25,0.0,278,2021-04-25,1.8,4,14.3,0.0
115,21.7,2021,1.5,58.0,3.0,10.9,20210426,26,0.0,278,2021-04-26,1.0,4,11.9,0.0
116,23.0,2021,4.8,54.5,8.4,4.3,20210427,27,0.0,278,2021-04-27,0.9,4,14.2,0.0
117,22.4,2021,9.4,52.1,6.5,5.3,20210428,28,0.0,278,2021-04-28,1.3,4,15.8,0.0
118,23.6,2021,9.9,58.1,7.5,6.5,20210429,29,2.0,278,2021-04-29,1.3,4,15.2,0.0
119,21.0,2021,10.6,54.0,7.8,6.2,20210430,30,0.2,278,2021-04-30,2.9,4,15.3,0.0
120,13.3,2021,7.2,79.1,7.8,0.7,20210501,1,5.4,278,2021-05-01,1.3,5,10.5,0.0
121,19.8,2021,5.6,76.3,5.1,4.9,20210502,2,1.6,278,2021-05-02,1.3,5,11.3,0.0
122,23.9,2021,2.5,64.4,2.5,10.6,20210503,3,0.0,278,2021-05-03,1.1,5,13.4,0.0
123,21.3,2021,7.5,82.5,9.6,0.1,20210504,4,13.4,278,2021-05-04,1.1,5,15.3,0.0
124,21.8,2021,6.5,55.0,3.8,11.4,20210505,5,1.4,278,2021-05-05,2.7,5,16.1,0.0
125,23.4,2021,1.6,59.3,6.1,6.9,20210506,6,0.0,278,2021-05-06,0.7,5,13.3,0.0
126,24.8,2021,5.2,66.1,5.5,7.5,20210507,7,0.1,278,2021-05-07,1.8,5,14.2,0.0
127,26.0,2021,3.4,54.3,0.3,10.8,20210508,8,0.0,278,2021-05-08,2.1,5,16.0,0.0
128,23.6,2021,6.8,50.0,0.1,12.7,20210509,9,0.0,278,2021-05-09,2.5,5,15.5,0.0
129,12.0,2021,5.5,89.3,8.5,0.0,20210510,10,13.9,278,2021-05-10,0.6,5,10.1,0.0
130,20.2,2021,9.1,79.4,8.1,0.4,20210511,11,3.8,278,2021-05-11,0.8,5,13.7,0.0
131,24.8,2021,7.3,65.0,3.9,10.9,20210512,12,0.0,278,2021-05-12,1.1,5,16.1,0.0
132,29.7,2021,7.9,66.5,2.6,12.7,20210513,13,0.0,278,2021-05-13,0.7,5,18.8,0.0
133,30.7,2021,11.4,69.0,5.4,10.1,20210514,14,0.0,278,2021-05-14,0.8,5,20.8,0.0
134,22.4,2021,15.9,92.0,9.1,0.0,20210515,15,2.7,278,2021-05-15,0.5,5,19.3,0.0
135,23.6,2021,15.9,97.3,9.9,0.0,20210516,16,35.8,278,2021-05-16,0.9,5,20.4,0.0
136,16.8,2021,14.5,97.1,9.6,0.0,20210517,17,12.9,278,2021-05-17,0.6,5,15.5,0.0
137,23.0,2021,13.0,87.5,7.1,4.4,20210518,18,0.3,278,2021-05-18,0.6,5,16.9,0.0
138,28.8,2021,12.5,73.3,5.8,9.3,20210519,19,0.0,278,2021-05-19,0.8,5,19.5,0.0
139,18.1,2021,14.2,94.9,10.0,0.0,20210520,20,9.1,278,2021-05-20,0.7,5,15.5,0.0
140,17.4,2021,14.2,93.3,8.8,0.0,20210521,21,0.8,278,2021-05-21,0.7,5,15.4,0.0
141,26.9,2021,11.0,78.1,0.6,10.8,20210522,22,0.0,278,2021-05-22,1.4,5,18.3,0.0
142,28.9,2021,11.4,74.0,6.5,7.8,20210523,23,0.0,278,2021-05-23,0.8,5,20.0,0.0
143,26.3,2021,12.7,64.6,6.6,6.3,20210524,24,0.0,278,2021-05-24,1.4,5,20.2,0.0
144,22.7,2021,7.7,69.8,4.0,6.3,20210525,25,3.0,278,2021-05-25,1.6,5,14.0,0.0
145,23.3,2021,6.5,65.5,9.4,1.6,20210526,26,0.0,278,2021-05-26,0.7,5,15.3,0.0
146,23.0,2021,10.9,79.9,5.9,3.7,20210527,27,0.8,278,2021-05-27,1.1,5,16.0,0.0
147,26.2,2021,7.6,85.1,5.0,6.4,20210528,28,11.2,278,2021-05-28,1.1,5,14.6,0.0
148,25.8,2021,9.9,70.3,4.1,8.1,20210529,29,0.0,278,2021-05-29,1.6,5,17.0,0.0
149,27.8,2021,8.2,62.8,3.4,11.6,20210530,30,0.4,278,2021-05-30,0.8,5,18.6,0.0
150,25.1,2021,14.6,78.5,7.6,2.4,20210531,31,4.6,278,2021-05-31,1.0,5,19.1,0.0
151,27.9,2021,12.6,75.1,7.9,9.0,20210601,1,0.0,278,2021-06-01,0.9,6,20.4,0.0
152,30.8,2021,14.9,67.1,5.6,10.0,20210602,2,0.0,278,2021-06-02,0.9,6,22.1,0.0
153,20.3,2021,13.6,94.0,9.1,0.5,20210603,3,24.8,278,2021-06-03,0.5,6,17.9,0.0
154,25.8,2021,12.5,71.9,5.8,10.9,20210604,4,1.3,278,2021-06-04,1.7,6,18.7,0.0
155,29.5,2021,8.9,71.0,3.3,12.3,20210605,5,0.0,278,2021-06-05,1.2,6,19.4,0.0
156,28.5,2021,14.2,78.1,3.1,9.1,20210606,6,0.0,278,2021-06-06,0.9,6,20.8,0.0
157,29.1,2021,15.0,74.8,4.1,6.4,20210607,7,0.0,278,2021-06-07,0.7,6,21.6,0.0
158,32.0,2021,16.7,66.4,6.1,10.0,20210608,8,0.0,278,2021-06-08,0.8,6,23.8,0.0
159,32.4,2021,16.7,66.9,4.4,11.0,20210609,9,0.0,278,2021-06-09,0.8,6,24.1,0.0
160,30.5,2021,16.0,70.3,8.1,4.5,20210610,10,0.8,278,2021-06-10,0.8,6,23.2,0.0
161,26.7,2021,19.3,90.3,7.0,2.5,20210611,11,11.1,278,2021-06-11,0.7,6,21.8,0.0
162,30.2,2021,18.4,81.1,6.9,7.1,20210612,12,0.0,278,2021-06-12,0.9,6,23.9,0.0
163,31.5,2021,17.6,76.8,5.4,8.9,20210613,13,0.0,278,2021-06-13,0.8,6,23.6,0.0
164,28.5,2021,18.8,79.0,7.5,1.2,20210614,14,0.0,278,2021-06-14,0.8,6,22.9,0.0
165,23.9,2021,18.0,86.8,6.8,0.0,20210615,15,2.5,278,2021-06-15,0.8,6,20.9,0.0
166,24.5,2021,18.1,80.9,6.5,0.7,20210616,16,1.4,278,2021-06-16,1.9,6,20.6,0.0
167,22.7,2021,17.9,81.6,10.0,0.1,20210617,17,0.0,278,2021-06-17,0.9,6,19.7,0.0
168,25.6,2021,17.6,89.3,8.6,0.1,20210618,18,1.5,278,2021-06-18,0.7,6,20.6,0.0
169,29.4,2021,16.4,74.3,4.4,9.1,20210619,19,0.0,278,2021-06-19,0.8,6,21.7,0.0
170,32.1,2021,14.5,66.4,5.9,10.0,20210620,20,0.0,278,2021-06-20,1.0,6,22.6,0.0
171,30.8,2021,14.5,68.3,4.6,7.8,20210621,21,0.0,278,2021-06-21,1.2,6,22.5,0.0
172,25.7,2021,15.0,79.1,6.9,1.3,20210622,22,1.3,278,2021-06-22,0.9,6,20.3,0.0
173,23.6,2021,15.5,83.0,7.3,1.5,20210623,23,4.1,278,2021-06-23,0.8,6,19.4,0.0
174,28.1,2021,16.9,77.8,6.1,9.3,20210624,24,6.8,278,2021-06-24,0.8,6,21.6,0.0
175,31.0,2021,15.9,78.4,5.1,9.7,20210625,25,2.9,278,2021-06-25,0.9,6,23.0,0.0
176,27.6,2021,19.5,82.0,7.8,3.6,20210626,26,1.9,278,2021-06-26,0.6,6,22.5,0.0
177,28.7,2021,17.5,75.1,6.3,4.9,20210627,27,0.0,278,2021-06-27,0.9,6,22.6,0.0
178,28.5,2021,17.8,81.4,7.6,2.4,20210628,28,0.0,278,2021-06-28,0.7,6,21.7,0.0
179,30.3,2021,16.6,70.4,5.4,9.4,20210629,29,0.0,278,2021-06-29,0.9,6,23.7,0.0
180,28.7,2021,19.8,83.5,6.9,2.8,20210630,30,2.2,278,2021-06-30,0.9,6,23.1,0.0
181,32.7,2021,17.6,71.4,4.9,9.6,20210701,1,0.0,278,2021-07-01,0.9,7,24.0,0.0
182,30.3,2021,16.5,75.3,5.5,5.2,20210702,2,0.0,278,2021-07-02,1.0,7,23.0,0.0
183,25.4,2021,17.7,90.5,9.2,0.1,20210703,3,27.8,278,2021-07-03,0.8,7,21.4,0.0
184,32.0,2021,20.8,78.3,8.8,4.0,20210704,4,9.7,278,2021-07-04,1.6,7,26.0,0.0
185,26.0,2021,19.9,87.3,9.9,0.0,20210705,5,10.4,278,2021-07-05,0.8,7,22.6,0.0
186,26.2,2021,20.9,94.4,9.8,0.0,20210706,6,18.4,278,2021-07-06,0.6,7,23.0,0.0
187,27.4,2021,22.2,94.5,9.9,0.1,20210707,7,12.7,278,2021-07-07,0.6,7,24.5,0.0
188,28.6,2021,21.4,87.5,9.4,1.9,20210708,8,20.0,278,2021-07-08,0.9,7,24.5,0.0
189,29.9,2021,21.4,87.8,6.6,4.6,20210709,9,7.7,278,2021-07-09,0.6,7,24.5,0.0
190,32.1,2021,21.0,85.8,6.5,5.8,20210710,10,11.8,278,2021-07-10,1.1,7,24.4,0.0
191,31.8,2021,20.5,85.8,8.4,6.4,20210711,11,3.3,278,2021-07-11,0.9,7,24.7,0.0
192,33.7,2021,20.4,81.9,3.8,10.0,20210712,12,0.0,278,2021-07-12,0.7,7,26.3,0.0
193,34.1,2021,22.2,79.4,5.6,9.6,20210713,13,0.0,278,2021-07-13,0.7,7,27.6,0.0
194,34.6,2021,22.4,77.4,4.0,11.2,20210714,14,0.0,278,2021-07-14,0.7,7,28.0,0.0
195,33.9,2021,22.1,89.0,5.1,4.9,20210715,15,12.5,278,2021-07-15,0.7,7,25.3,0.0
196,33.3,2021,21.6,78.9,4.3,8.4,20210716,16,0.0,278,2021-07-16,1.1,7,26.2,0.0
197,31.0,2021,21.9,80.6,7.5,5.8,20210717,17,0.2,278,2021-07-17,1.0,7,25.7,0.0
198,32.6,2021,20.8,78.4,6.4,8.2,20210718,18,0.0,278,2021-07-18,0.9,7,26.3,0.0
199,31.3,2021,22.3,81.6,8.1,3.4,20210719,19,0.0,278,2021-07-19,0.7,7,26.4,0.0
200,34.3,2021,22.6,77.4,7.9,8.8,20210720,20,0.0,278,2021-07-20,0.8,7,27.2,0.0
201,34.1,2021,20.6,74.5,7.5,10.4,20210721,21,0.0,278,2021-07-21,1.1,7,26.3,0.0
202,34.0,2021,20.1,77.4,6.6,9.3,20210722,22,0.0,278,2021-07-22,1.0,7,26.3,0.0
203,34.9,2021,20.6,76.4,6.6,10.9,20210723,23,0.0,278,2021-07-23,0.8,7,26.8,0.0
204,34.5,2021,21.6,74.5,7.0,11.2,20210724,24,0.0,278,2021-07-24,0.9,7,27.2,0.0
205,32.6,2021,20.4,78.3,6.6,6.1,20210725,25,0.0,278,2021-07-25,1.0,7,26.3,0.0
206,34.8,2021,20.2,73.0,2.4,11.2,20210726,26,0.0,278,2021-07-26,1.0,7,27.1,0.0
207,35.4,2021,19.8,74.3,1.9,9.7,20210727,27,0.0,278,2021-07-27,0.9,7,26.9,0.0
208,34.9,2021,20.7,78.5,3.4,8.4,20210728,28,0.0,278,2021-07-28,0.9,7,26.6,0.0
209,35.3,2021,20.9,75.3,5.0,9.4,20210729,29,0.0,278,2021-07-29,0.8,7,27.4,0.0
210,35.7,2021,22.2,74.5,5.8,8.3,20210730,30,0.0,278,2021-07-30,0.8,7,28.4,0.0
211,36.5,2021,22.2,72.6,5.8,8.1,20210731,31,0.0,278,2021-07-31,0.9,7,28.8,0.0
212,34.2,2021,24.3,86.6,8.6,2.8,20210801,1,14.7,278,2021-08-01,0.7,8,26.9,0.0
213,32.9,2021,24.1,87.4,7.9,4.0,20210802,2,10.7,278,2021-08-02,0.8,8,26.8,0.0
214,33.1,2021,23.5,83.4,7.3,6.8,20210803,3,0.0,278,2021-08-03,0.8,8,27.5,0.0
215,35.2,2021,23.2,76.3,3.3,9.8,20210804,4,0.0,278,2021-08-04,0.8,8,28.6,0.0
216,36.3,2021,23.4,73.0,5.1,10.8,20210805,5,0.0,278,2021-08-05,1.0,8,29.5,0.0
217,37.0,2021,23.5,74.1,5.1,8.7,20210806,6,1.7,278,2021-08-06,1.1,8,28.9,0.0
218,35.9,2021,22.0,77.4,6.4,7.8,20210807,7,2.7,278,2021-08-07,1.0,8,27.7,0.0
219,30.3,2021,22.7,87.6,9.4,1.9,20210808,8,0.4,278,2021-08-08,0.9,8,25.2,0.0
220,32.5,2021,21.8,77.3,6.4,6.2,20210809,9,0.7,278,2021-08-09,1.1,8,26.0,0.0
221,28.3,2021,21.6,87.3,8.4,2.2,20210810,10,11.7,278,2021-08-10,0.8,8,24.1,0.0
222,31.8,2021,22.1,83.6,6.5,7.1,20210811,11,0.5,278,2021-08-11,0.9,8,25.6,0.0
223,32.7,2021,22.0,85.9,7.8,4.7,20210812,12,4.4,278,2021-08-12,0.7,8,25.0,0.0
224,30.3,2021,20.8,81.6,9.4,2.0,20210813,13,0.0,278,2021-08-13,0.9,8,24.6,0.0
225,27.6,2021,19.6,91.6,8.9,1.0,20210814,14,6.9,278,2021-08-14,0.9,8,22.6,0.0
226,28.4,2021,18.0,83.9,6.5,1.6,20210815,15,0.0,278,2021-08-15,1.0,8,22.7,0.0
227,28.8,2021,19.5,77.5,5.5,5.1,20210816,16,0.0,278,2021-08-16,1.1,8,23.5,0.0
228,29.6,2021,19.5,75.5,6.2,5.3,20210817,17,0.0,278,2021-08-17,1.5,8,23.8,0.0
229,27.3,2021,19.4,87.3,9.0,1.0,20210818,18,6.0,278,2021-08-18,1.1,8,22.4,0.0
230,26.7,2021,19.0,90.5,7.5,1.7,20210819,19,21.9,278,2021-08-19,0.6,8,22.3,0.0
231,30.3,2021,19.7,83.9,4.6,5.2,20210820,20,0.0,278,2021-08-20,0.7,8,23.8,0.0
232,25.4,2021,20.3,97.4,8.8,0.0,20210821,21,16.3,278,2021-08-21,0.7,8,22.4,0.0
233,30.0,2021,20.4,86.0,7.8,2.4,20210822,22,0.1,278,2021-08-22,0.9,8,24.1,0.0
234,24.3,2021,21.0,97.4,10.0,0.0,20210823,23,37.0,278,2021-08-23,0.5,8,22.2,0.0
235,27.9,2021,21.0,96.8,9.4,0.5,20210824,24,42.1,278,2021-08-24,0.7,8,23.5,0.0
236,26.5,2021,21.8,95.6,8.0,0.1,20210825,25,2.3,278,2021-08-25,0.5,8,23.7,0.0
