,tmax,year,tmin,humid,cloud,sunshine,date,day,rainfall,station_id,Date,wind,month,tavg,snow
329,4.4,2015,-1.3,63.4,0.0,2.1,20151126,26,0.1,278,2015-11-26,2.6,11,0.9,0.0
330,4.2,2015,-2.9,65.4,0.0,3.5,20151127,27,0.0,278,2015-11-27,2.0,11,-0.2,0.0
331,7.0,2015,-2.2,81.0,0.0,1.1,20151128,28,0.0,278,2015-11-28,0.7,11,1.0,0.0
332,11.7,2015,-2.3,78.6,0.0,5.5,20151129,29,0.0,278,2015-11-29,0.6,11,3.4,0.0
333,11.4,2015,-2.5,76.3,0.0,5.9,20151130,30,0.0,278,2015-11-30,1.2,11,4.0,0.0
334,12.7,2015,-5.6,78.8,0.0,8.1,20151201,1,0.0,278,2015-12-01,0.5,12,1.8,0.0
335,7.4,2015,-1.3,87.8,0.0,0.0,20151202,2,1.3,278,2015-12-02,0.7,12,3.7,0.0
336,7.5,2015,-1.1,63.9,0.0,3.4,20151203,3,1.2,278,2015-12-03,3.0,12,2.3,0.0
337,6.4,2015,-1.4,59.9,0.0,4.2,20151204,4,0.0,278,2015-12-04,2.8,12,2.1,0.0
338,8.6,2015,1.1,59.1,0.0,0.3,20151205,5,0.0,278,2015-12-05,1.8,12,5.0,0.0
339,9.5,2015,-2.9,76.5,0.0,2.7,20151206,6,0.0,278,2015-12-06,0.5,12,1.7,0.0
340,12.8,2015,-3.8,77.5,0.0,3.7,20151207,7,0.0,278,2015-12-07,0.6,12,3.5,0.0
341,13.3,2015,-1.1,74.4,0.0,6.4,20151208,8,0.0,278,2015-12-08,0.6,12,5.2,0.0
342,13.0,2015,-3.0,85.8,0.0,4.5,20151209,9,0.0,278,2015-12-09,0.5,12,3.8,0.0
343,9.2,2015,4.2,96.0,0.0,0.0,20151210,10,8.0,278,2015-12-10,0.4,12,6.9,0.0
344,10.7,2015,-1.5,81.8,0.0,0.5,20151211,11,4.0,278,2015-12-11,1.2,12,6.1,0.0
345,12.9,2015,-1.5,75.8,0.0,7.9,20151212,12,0.0,278,2015-12-12,1.0,12,3.4,0.0
346,12.4,2015,-2.4,81.1,0.0,5.2,20151213,13,0.0,278,2015-12-13,0.5,12,2.7,0.0
347,8.9,2015,-0.6,96.0,0.0,0.0,20151214,14,1.5,278,2015-12-14,0.4,12,5.4,0.0
348,10.9,2015,1.8,78.5,0.0,1.7,20151215,15,0.5,278,2015-12-15,1.3,12,6.7,0.0
349,5.8,2015,-2.0,62.3,0.0,4.2,20151216,16,0.0,278,2015-12-16,2.2,12,1.4,0.0
350,1.5,2015,-9.1,45.6,0.0,8.3,20151217,17,0.0,278,2015-12-17,2.4,12,-3.5,0.0
351,7.1,2015,-11.7,70.8,0.0,7.2,20151218,18,0.0,278,2015-12-18,1.3,12,-2.8,0.0
352,9.0,2015,-7.9,76.4,0.0,8.2,20151219,19,0.0,278,2015-12-19,0.5,12,-1.9,0.0
353,3.5,2015,-7.8,79.0,0.0,0.1,20151220,20,0.0,278,2015-12-20,0.4,12,-1.9,0.0
354,9.0,2015,-3.3,88.0,0.0,1.3,20151221,21,0.1,278,2015-12-21,0.6,12,1.2,0.0
355,5.2,2015,-3.0,94.5,0.0,2.0,20151222,22,0.0,278,2015-12-22,0.8,12,0.1,0.0
356,6.1,2015,1.2,95.8,0.0,0.0,20151223,23,0.2,278,2015-12-23,0.4,12,4.1,0.0
357,8.7,2015,-2.6,85.0,0.0,2.4,20151224,24,0.0,278,2015-12-24,0.9,12,2.6,0.0
358,6.1,2015,-7.4,60.1,0.0,8.3,20151225,25,0.0,278,2015-12-25,1.3,12,-2.0,0.0
359,10.3,2015,-7.4,62.9,0.0,7.2,20151226,26,0.0,278,2015-12-26,1.3,12,0.6,0.0
360,4.7,2015,-10.1,59.0,0.0,8.2,20151227,27,0.0,278,2015-12-27,1.0,12,-3.4,0.0
361,1.7,2015,-13.0,51.4,0.0,8.3,20151228,28,0.0,278,2015-12-28,1.8,12,-6.5,0.0
362,4.7,2015,-13.7,55.8,0.0,8.3,20151229,29,0.0,278,2015-12-29,1.0,12,-6.1,0.0
363,7.8,2015,-11.7,63.4,0.0,7.4,20151230,30,0.0,278,2015-12-30,0.5,12,-3.1,0.0
364,7.0,2015,-6.8,73.9,0.0,0.0,20151231,31,0.0,278,2015-12-31,1.1,12,-0.5,0.0
