,day,year,Date,date,sunshine,wind,snow,tmin,rainfall,tmax,station_id,tavg,cloud,humid,month
30,31,2017,2017-01-31,20170131,7.8,0.9,0.0,-12.6,0.0,4.7,278,-4.6,0.0,53.9,1
31,1,2017,2017-02-01,20170201,8.1,1.9,0.0,-9.5,0.0,5.5,278,-2.7,0.0,45.3,2
32,2,2017,2017-02-02,20170202,9.2,1.5,0.0,-13.5,0.0,7.6,278,-3.9,0.0,44.3,2
33,3,2017,2017-02-03,20170203,8.6,0.9,0.0,-10.6,0.0,9.9,278,-1.7,0.0,57.4,2
34,4,2017,2017-02-04,20170204,6.6,0.5,0.0,-8.2,0.0,12.6,278,2.0,0.0,43.6,2
35,5,2017,2017-02-05,20170205,3.2,1.9,0.0,1.4,0.0,9.8,278,4.3,0.0,50.4,2
36,6,2017,2017-02-06,20170206,9.3,2.6,0.0,-7.1,0.0,6.2,278,0.3,0.0,42.1,2
37,7,2017,2017-02-07,20170207,4.9,0.6,0.0,-10.2,0.0,7.6,278,-2.3,0.0,56.0,2
38,8,2017,2017-02-08,20170208,2.8,1.6,0.0,-8.4,0.0,6.2,278,-0.3,0.0,49.9,2
39,9,2017,2017-02-09,20170209,8.7,3.8,0.0,-6.1,0.0,1.9,278,-1.9,0.0,34.8,2
40,10,2017,2017-02-10,20170210,9.6,3.3,0.0,-12.3,0.0,0.3,278,-5.1,0.0,39.6,2
41,11,2017,2017-02-11,20170211,9.7,2.5,0.0,-13.5,0.0,1.5,278,-4.7,0.0,46.0,2
42,12,2017,2017-02-12,20170212,9.9,1.5,0.0,-11.9,0.0,6.6,278,-3.3,0.0,49.3,2
43,13,2017,2017-02-13,20170213,8.2,1.3,0.0,-12.2,1.0,8.2,278,-1.1,0.0,54.8,2
44,14,2017,2017-02-14,20170214,7.5,1.0,0.0,-7.1,0.0,8.0,278,0.5,0.0,64.5,2
45,15,2017,2017-02-15,20170215,9.3,1.1,0.0,-10.4,0.0,12.1,278,-0.5,0.0,49.3,2
46,16,2017,2017-02-16,20170216,8.1,0.8,0.0,-8.4,0.5,16.5,278,3.7,0.0,46.9,2
47,17,2017,2017-02-17,20170217,7.1,2.1,0.0,-5.1,1.0,10.9,278,4.9,0.0,55.4,2
48,18,2017,2017-02-18,20170218,9.9,2.5,0.0,-9.1,0.0,5.4,278,-1.3,0.0,37.8,2
49,19,2017,2017-02-19,20170219,7.4,1.2,0.0,-9.1,1.0,11.4,278,1.5,0.0,55.3,2
50,20,2017,2017-02-20,20170220,8.0,2.5,0.0,-5.7,7.0,8.5,278,2.9,0.0,59.8,2
51,21,2017,2017-02-21,20170221,9.8,0.9,0.0,-9.6,0.0,9.2,278,-0.6,0.0,52.9,2
52,22,2017,2017-02-22,20170222,0.0,1.0,0.0,-2.4,13.0,4.7,278,2.7,0.0,81.1,2
53,23,2017,2017-02-23,20170223,4.3,3.4,0.0,-3.1,0.0,5.9,278,1.9,0.0,51.4,2
54,24,2017,2017-02-24,20170224,9.9,1.9,0.0,-8.5,0.0,7.2,278,-0.7,0.0,49.4,2
55,25,2017,2017-02-25,20170225,10.1,1.3,0.0,-7.7,0.0,10.4,278,0.5,0.0,53.9,2
56,26,2017,2017-02-26,20170226,9.8,0.8,0.0,-6.5,0.0,11.5,278,1.6,0.0,59.3,2
57,27,2017,2017-02-27,20170227,9.2,0.9,0.0,-5.4,0.0,12.9,278,2.9,0.0,63.6,2
58,28,2017,2017-02-28,20170228,8.8,1.1,0.0,-5.4,0.0,14.3,278,2.8,0.0,57.0,2
59,1,2017,2017-03-01,20170301,1.0,0.5,0.0,-3.0,0.0,13.3,278,4.4,0.0,50.0,3
60,2,2017,2017-03-02,20170302,1.9,2.2,0.0,-2.2,0.0,7.6,278,3.8,0.0,58.1,3
61,3,2017,2017-03-03,20170303,10.3,1.2,0.0,-7.2,0.0,12.7,278,2.0,0.0,52.4,3
62,4,2017,2017-03-04,20170304,9.2,0.9,0.0,-5.0,0.0,15.7,278,4.0,0.0,47.8,3
63,5,2017,2017-03-05,20170305,8.2,0.8,0.0,-3.4,0.0,16.2,278,4.9,0.0,52.5,3
64,6,2017,2017-03-06,20170306,10.4,3.5,0.0,-3.1,0.0,8.3,278,3.7,0.0,34.4,3
65,7,2017,2017-03-07,20170307,8.9,2.7,0.0,-7.1,0.0,5.7,278,-0.5,0.0,40.4,3
66,8,2017,2017-03-08,20170308,8.9,2.3,0.0,-8.9,0.0,6.7,278,-1.1,0.0,49.9,3
67,9,2017,2017-03-09,20170309,10.1,3.0,0.0,-5.9,0.0,13.0,278,4.6,0.0,42.4,3
68,10,2017,2017-03-10,20170310,10.3,1.8,0.0,-5.8,0.0,13.6,278,3.7,0.0,41.6,3
69,11,2017,2017-03-11,20170311,10.6,0.8,0.0,-7.3,0.0,16.8,278,4.3,0.0,38.9,3
70,12,2017,2017-03-12,20170312,9.0,1.2,0.0,-4.5,0.0,19.2,278,7.9,0.0,37.3,3
71,13,2017,2017-03-13,20170313,9.1,1.0,0.0,-1.6,0.0,16.6,278,6.9,0.0,49.4,3
72,14,2017,2017-03-14,20170314,4.5,1.6,0.0,0.4,0.2,13.7,278,5.3,0.0,61.4,3
73,15,2017,2017-03-15,20170315,7.8,1.2,0.0,-2.2,0.0,12.8,278,3.5,0.0,60.0,3
74,16,2017,2017-03-16,20170316,9.6,1.1,0.0,-4.5,0.0,14.5,278,4.8,0.0,52.4,3
75,17,2017,2017-03-17,20170317,10.6,1.0,0.0,-5.2,0.0,17.3,278,5.3,0.0,43.0,3
76,18,2017,2017-03-18,20170318,6.2,1.1,0.0,-1.1,0.0,17.7,278,6.5,0.0,41.8,3
77,19,2017,2017-03-19,20170319,9.8,0.9,0.0,-3.9,0.0,19.4,278,7.4,0.0,42.6,3
78,20,2017,2017-03-20,20170320,3.0,0.8,0.0,-2.5,0.5,15.4,278,7.5,0.0,61.0,3
79,21,2017,2017-03-21,20170321,8.1,1.6,0.0,-1.2,1.0,15.8,278,7.3,0.0,71.8,3
80,22,2017,2017-03-22,20170322,9.5,1.3,0.0,-4.2,0.0,15.3,278,6.0,0.0,49.6,3
81,23,2017,2017-03-23,20170323,7.4,1.2,0.0,1.0,0.0,17.3,278,8.5,0.0,43.4,3
82,24,2017,2017-03-24,20170324,5.7,1.0,0.0,0.2,0.0,14.6,278,7.6,0.0,53.4,3
83,25,2017,2017-03-25,20170325,0.0,1.1,0.0,3.3,15.0,9.3,278,5.4,0.0,85.3,3
84,26,2017,2017-03-26,20170326,1.5,0.9,0.0,2.8,0.1,11.4,278,5.9,0.0,79.3,3
85,27,2017,2017-03-27,20170327,2.8,1.5,0.0,1.0,2.0,10.5,278,4.6,0.0,79.6,3
86,28,2017,2017-03-28,20170328,6.5,1.1,0.0,-0.9,0.0,15.0,278,6.4,0.0,65.0,3
87,29,2017,2017-03-29,20170329,8.2,1.3,0.0,3.9,0.3,16.9,278,9.3,0.0,64.1,3
88,30,2017,2017-03-30,20170330,8.9,1.0,0.0,1.1,0.0,20.6,278,10.4,0.0,58.4,3
89,31,2017,2017-03-31,20170331,0.0,1.1,0.0,6.4,2.0,10.9,278,8.3,0.0,77.4,3
90,1,2017,2017-04-01,20170401,2.6,0.9,0.0,4.6,6.5,12.5,278,7.2,0.0,82.4,4
91,2,2017,2017-04-02,20170402,8.6,1.5,0.0,0.6,0.0,16.5,278,7.0,0.0,63.9,4
92,3,2017,2017-04-03,20170403,10.7,1.7,0.0,-2.4,0.0,21.9,278,9.2,0.0,49.8,4
93,4,2017,2017-04-04,20170404,10.2,1.3,0.0,-0.9,0.0,23.5,278,12.0,0.0,47.1,4
94,5,2017,2017-04-05,20170405,0.0,1.4,0.0,8.2,3.0,18.1,278,13.6,0.0,63.5,4
95,6,2017,2017-04-06,20170406,1.6,1.3,0.0,8.4,12.0,18.9,278,14.9,0.0,86.9,4
96,7,2017,2017-04-07,20170407,8.8,0.9,0.0,6.6,0.0,24.8,278,13.7,0.0,72.8,4
97,8,2017,2017-04-08,20170408,9.2,1.2,0.0,5.3,0.0,27.0,278,16.1,0.0,56.9,4
98,9,2017,2017-04-09,20170409,1.4,2.0,0.0,6.2,0.0,15.4,278,11.7,0.0,55.9,4
99,10,2017,2017-04-10,20170410,10.7,2.2,0.0,3.0,0.0,20.2,278,11.8,0.0,45.5,4
100,11,2017,2017-04-11,20170411,6.5,1.4,0.0,7.4,24.0,19.8,278,11.7,0.0,70.8,4
101,12,2017,2017-04-12,20170412,10.5,2.3,0.0,3.5,0.0,19.2,278,11.4,0.0,35.5,4
102,13,2017,2017-04-13,20170413,10.8,2.0,0.0,-0.7,0.0,22.9,278,12.3,0.0,41.6,4
103,14,2017,2017-04-14,20170414,6.5,2.0,0.0,3.4,0.0,22.7,278,13.3,0.0,55.4,4
104,15,2017,2017-04-15,20170415,11.2,1.4,0.0,7.8,0.0,27.4,278,16.6,0.0,52.8,4
105,16,2017,2017-04-16,20170416,10.2,1.1,0.0,6.0,0.0,29.2,278,16.9,0.0,46.6,4
106,17,2017,2017-04-17,20170417,0.0,0.6,0.0,8.8,24.0,13.0,278,11.6,0.0,85.6,4
107,18,2017,2017-04-18,20170418,5.8,2.0,0.0,8.3,1.5,23.2,278,14.4,0.0,67.3,4
108,19,2017,2017-04-19,20170419,11.5,2.3,0.0,3.4,0.0,20.9,278,13.3,0.0,44.1,4
109,20,2017,2017-04-20,20170420,0.4,1.0,0.0,7.0,0.2,19.2,278,11.7,0.0,61.1,4
110,21,2017,2017-04-21,20170421,7.4,0.9,0.0,4.9,0.0,21.4,278,12.5,0.0,64.9,4
111,22,2017,2017-04-22,20170422,9.6,1.1,0.0,5.3,0.5,20.9,278,12.4,0.0,64.9,4
112,23,2017,2017-04-23,20170423,11.7,1.2,0.0,2.9,0.0,24.0,278,13.5,0.0,55.1,4
113,24,2017,2017-04-24,20170424,11.7,1.8,0.0,3.3,0.0,25.1,278,15.3,0.0,45.8,4
114,25,2017,2017-04-25,20170425,4.7,1.7,0.0,8.7,0.5,24.5,278,17.3,0.0,55.3,4
115,26,2017,2017-04-26,20170426,7.8,1.5,0.0,6.1,6.0,22.0,278,14.7,0.0,61.1,4
116,27,2017,2017-04-27,20170427,11.4,1.6,0.0,1.0,0.0,20.6,278,11.0,0.0,46.9,4
117,28,2017,2017-04-28,20170428,11.6,2.2,0.0,0.7,0.0,25.7,278,14.4,0.0,37.6,4
118,29,2017,2017-04-29,20170429,11.9,1.8,0.0,4.1,0.0,27.1,278,15.6,0.0,42.5,4
119,30,2017,2017-04-30,20170430,11.7,1.7,0.0,5.0,0.0,31.5,278,19.6,0.0,40.6,4
120,1,2017,2017-05-01,20170501,12.3,1.7,0.0,7.9,0.0,26.1,278,17.8,0.0,35.9,5
121,2,2017,2017-05-02,20170502,12.2,1.2,0.0,4.0,0.0,27.2,278,15.4,0.0,46.5,5
122,3,2017,2017-05-03,20170503,12.6,1.1,0.0,5.2,0.0,29.6,278,17.3,0.0,44.5,5
123,4,2017,2017-05-04,20170504,9.7,1.3,0.0,6.5,0.0,29.0,278,19.5,0.0,44.0,5
124,5,2017,2017-05-05,20170505,7.2,1.7,0.0,14.0,0.3,28.1,278,20.9,0.0,61.6,5
125,6,2017,2017-05-06,20170506,10.7,2.9,0.0,8.6,0.0,24.8,278,17.4,0.0,32.3,5
126,7,2017,2017-05-07,20170507,12.4,2.4,0.0,4.6,0.0,27.0,278,15.7,0.0,40.1,5
127,8,2017,2017-05-08,20170508,6.4,1.4,0.0,3.8,0.0,26.7,278,16.5,0.0,43.6,5
128,9,2017,2017-05-09,20170509,0.0,0.9,0.0,13.0,8.0,17.3,278,14.4,0.0,76.1,5
129,10,2017,2017-05-10,20170510,1.8,1.2,0.0,10.2,1.0,20.6,278,14.5,0.0,85.6,5
130,11,2017,2017-05-11,20170511,5.3,1.2,0.0,10.0,0.5,25.6,278,17.1,0.0,74.1,5
131,12,2017,2017-05-12,20170512,0.0,0.7,0.0,12.2,0.0,22.5,278,16.2,0.0,79.3,5
132,13,2017,2017-05-13,20170513,8.1,1.9,0.0,10.0,0.5,28.1,278,18.0,0.0,63.6,5
133,14,2017,2017-05-14,20170514,13.1,2.9,0.0,7.1,0.0,24.6,278,16.2,0.0,40.9,5
134,15,2017,2017-05-15,20170515,10.6,2.2,0.0,4.0,0.0,23.9,278,14.8,0.0,50.4,5
135,16,2017,2017-05-16,20170516,3.4,0.9,0.0,7.9,0.0,23.2,278,15.9,0.0,60.6,5
136,17,2017,2017-05-17,20170517,7.2,1.2,0.0,12.3,24.0,26.9,278,17.3,0.0,67.0,5
137,18,2017,2017-05-18,20170518,10.2,1.2,0.0,10.2,0.0,28.8,278,18.2,0.0,68.1,5
138,19,2017,2017-05-19,20170519,12.9,1.7,0.0,9.5,0.0,31.0,278,20.2,0.0,50.5,5
139,20,2017,2017-05-20,20170520,12.0,1.2,0.0,9.0,0.0,31.8,278,20.2,0.0,47.5,5
140,21,2017,2017-05-21,20170521,11.3,1.4,0.0,10.2,0.0,30.3,278,20.2,0.0,48.1,5
141,22,2017,2017-05-22,20170522,12.7,1.3,0.0,9.0,0.0,30.9,278,20.2,0.0,51.9,5
142,23,2017,2017-05-23,20170523,5.6,1.3,0.0,10.9,0.0,28.1,278,19.5,0.0,59.4,5
143,24,2017,2017-05-24,20170524,5.5,0.7,0.0,14.8,6.0,26.4,278,18.5,0.0,76.4,5
144,25,2017,2017-05-25,20170525,10.0,2.4,0.0,12.8,0.0,30.3,278,20.2,0.0,53.5,5
145,26,2017,2017-05-26,20170526,9.3,2.0,0.0,7.5,0.0,22.6,278,15.5,0.0,51.1,5
146,27,2017,2017-05-27,20170527,13.3,1.4,0.0,6.7,0.0,27.7,278,17.2,0.0,54.3,5
147,28,2017,2017-05-28,20170528,12.8,1.3,0.0,7.8,0.0,31.1,278,20.3,0.0,51.5,5
148,29,2017,2017-05-29,20170529,12.7,1.6,0.0,12.8,0.0,34.0,278,23.8,0.0,51.0,5
149,30,2017,2017-05-30,20170530,7.3,1.3,0.0,13.2,0.0,30.7,278,22.2,0.0,51.3,5
150,31,2017,2017-05-31,20170531,6.5,1.2,0.0,13.5,0.0,31.3,278,21.7,0.0,53.9,5
151,1,2017,2017-06-01,20170601,6.3,1.4,0.0,13.6,0.0,30.3,278,20.4,0.0,66.3,6
152,2,2017,2017-06-02,20170602,12.9,1.5,0.0,11.4,0.1,28.9,278,19.5,0.0,50.9,6
153,3,2017,2017-06-03,20170603,11.7,1.8,0.0,11.9,0.2,27.3,278,19.5,0.0,45.5,6
154,4,2017,2017-06-04,20170604,13.0,1.5,0.0,8.0,0.0,29.3,278,19.1,0.0,44.4,6
155,5,2017,2017-06-05,20170605,12.3,1.5,0.0,9.2,0.0,29.7,278,18.7,0.0,45.8,6
156,6,2017,2017-06-06,20170606,0.8,0.9,0.0,10.2,7.0,23.2,278,16.4,0.0,67.3,6
157,7,2017,2017-06-07,20170607,0.4,1.8,0.0,15.5,0.1,23.9,278,19.8,0.0,77.1,6
158,8,2017,2017-06-08,20170608,12.4,2.5,0.0,15.2,0.0,28.1,278,20.8,0.0,54.5,6
159,9,2017,2017-06-09,20170609,10.7,2.2,0.0,12.9,0.0,31.7,278,23.0,0.0,44.9,6
160,10,2017,2017-06-10,20170610,5.8,1.8,0.0,13.6,0.0,28.9,278,20.9,0.0,47.8,6
161,11,2017,2017-06-11,20170611,13.1,1.6,0.0,9.6,0.0,30.5,278,19.3,0.0,39.8,6
162,12,2017,2017-06-12,20170612,8.1,1.4,0.0,10.1,0.0,26.8,278,18.5,0.0,53.8,6
163,13,2017,2017-06-13,20170613,8.2,1.5,0.0,12.1,2.5,28.0,278,19.0,0.0,61.6,6
164,14,2017,2017-06-14,20170614,8.1,1.3,0.0,12.3,0.1,29.2,278,19.2,0.0,67.5,6
165,15,2017,2017-06-15,20170615,13.1,1.9,0.0,11.5,0.0,32.5,278,22.6,0.0,51.1,6
166,16,2017,2017-06-16,20170616,13.1,1.5,0.0,13.4,0.0,31.9,278,22.2,0.0,52.9,6
167,17,2017,2017-06-17,20170617,13.0,1.2,0.0,12.6,0.0,33.3,278,23.2,0.0,51.9,6
168,18,2017,2017-06-18,20170618,12.8,1.4,0.0,14.7,0.0,36.1,278,25.3,0.0,48.8,6
169,19,2017,2017-06-19,20170619,12.6,1.2,0.0,15.5,0.0,35.6,278,25.9,0.0,45.0,6
170,20,2017,2017-06-20,20170620,4.0,1.3,0.0,16.6,0.0,32.1,278,24.5,0.0,48.0,6
171,21,2017,2017-06-21,20170621,8.2,1.5,0.0,17.4,0.2,32.9,278,24.2,0.0,59.0,6
172,22,2017,2017-06-22,20170622,12.2,1.2,0.0,15.7,0.0,33.5,278,24.8,0.0,53.8,6
173,23,2017,2017-06-23,20170623,7.0,1.2,0.0,16.2,0.0,34.5,278,25.5,0.0,49.0,6
174,24,2017,2017-06-24,20170624,3.5,1.3,0.0,19.4,2.0,34.7,278,24.9,0.0,57.0,6
175,25,2017,2017-06-25,20170625,6.7,1.1,0.0,18.4,16.0,32.3,278,22.5,0.0,74.0,6
176,26,2017,2017-06-26,20170626,1.4,1.0,0.0,18.6,0.0,28.2,278,22.3,0.0,75.6,6
177,27,2017,2017-06-27,20170627,6.3,1.1,0.0,17.9,0.0,29.8,278,23.6,0.0,65.6,6
178,28,2017,2017-06-28,20170628,7.8,1.0,0.0,18.3,0.0,32.7,278,25.0,0.0,63.3,6
179,29,2017,2017-06-29,20170629,6.3,1.2,0.0,19.4,0.0,32.0,278,24.8,0.0,64.0,6
180,30,2017,2017-06-30,20170630,9.3,1.6,0.0,18.7,0.0,34.7,278,26.8,0.0,59.3,6
181,1,2017,2017-07-01,20170701,0.2,0.9,0.0,23.6,4.5,27.5,278,24.9,0.0,84.4,7
182,2,2017,2017-07-02,20170702,1.7,0.7,0.0,22.6,13.5,30.4,278,25.7,0.0,86.6,7
183,3,2017,2017-07-03,20170703,1.1,1.0,0.0,23.4,13.5,29.5,278,25.4,0.0,88.8,7
184,4,2017,2017-07-04,20170704,4.9,1.1,0.0,22.7,12.5,31.4,278,25.9,0.0,81.9,7
185,5,2017,2017-07-05,20170705,10.0,1.0,0.0,22.1,0.0,33.7,278,26.7,0.0,68.8,7
186,6,2017,2017-07-06,20170706,6.8,1.3,0.0,21.7,1.5,34.5,278,26.1,0.0,74.6,7
187,7,2017,2017-07-07,20170707,2.1,0.9,0.0,21.7,0.3,29.9,278,25.9,0.0,82.8,7
188,8,2017,2017-07-08,20170708,0.5,0.5,0.0,22.9,11.0,28.9,278,25.3,0.0,89.9,7
189,9,2017,2017-07-09,20170709,6.4,1.0,0.0,22.9,0.5,34.6,278,28.0,0.0,73.8,7
190,10,2017,2017-07-10,20170710,1.8,1.9,0.0,24.2,0.0,32.5,278,28.5,0.0,70.8,7
191,11,2017,2017-07-11,20170711,9.9,2.3,0.0,23.2,0.5,33.4,278,28.1,0.0,63.1,7
192,12,2017,2017-07-12,20170712,10.3,1.3,0.0,20.9,0.0,35.0,278,27.3,0.0,69.3,7
193,13,2017,2017-07-13,20170713,12.3,1.4,0.0,19.7,0.0,35.5,278,27.1,0.0,68.0,7
194,14,2017,2017-07-14,20170714,9.5,1.3,0.0,20.0,12.5,36.2,278,26.2,0.0,76.8,7
195,15,2017,2017-07-15,20170715,0.9,1.0,0.0,22.1,6.5,28.3,278,24.4,0.0,90.6,7
196,16,2017,2017-07-16,20170716,1.5,0.6,0.0,22.6,12.5,29.6,278,25.0,0.0,91.0,7
197,17,2017,2017-07-17,20170717,2.7,1.3,0.0,21.6,7.0,31.7,278,25.2,0.0,86.4,7
198,18,2017,2017-07-18,20170718,6.0,1.1,0.0,21.4,0.2,32.2,278,26.1,0.0,80.1,7
199,19,2017,2017-07-19,20170719,8.1,0.8,0.0,22.2,0.0,33.8,278,27.3,0.0,78.6,7
200,20,2017,2017-07-20,20170720,11.2,1.2,0.0,22.4,0.0,34.8,278,28.4,0.0,72.0,7
201,21,2017,2017-07-21,20170721,9.3,1.2,0.0,23.1,0.0,35.5,278,29.1,0.0,74.3,7
202,22,2017,2017-07-22,20170722,2.4,0.9,0.0,24.9,0.0,35.1,278,28.4,0.0,77.1,7
203,23,2017,2017-07-23,20170723,0.0,0.6,0.0,23.2,0.3,29.8,278,26.3,0.0,88.6,7
204,24,2017,2017-07-24,20170724,1.7,0.7,0.0,25.1,14.0,34.5,278,27.3,0.0,89.5,7
205,25,2017,2017-07-25,20170725,2.2,0.9,0.0,20.4,34.5,27.7,278,24.7,0.0,92.0,7
206,26,2017,2017-07-26,20170726,10.4,1.2,0.0,16.9,0.0,31.4,278,24.0,0.0,70.1,7
207,27,2017,2017-07-27,20170727,12.4,0.9,0.0,15.4,0.0,33.6,278,24.2,0.0,67.4,7
208,28,2017,2017-07-28,20170728,4.8,1.2,0.0,20.6,63.0,32.8,278,25.9,0.0,78.4,7
209,29,2017,2017-07-29,20170729,0.0,0.6,0.0,22.1,11.5,25.8,278,23.9,0.0,91.6,7
210,30,2017,2017-07-30,20170730,4.1,0.8,0.0,21.7,0.5,30.5,278,25.0,0.0,86.3,7
211,31,2017,2017-07-31,20170731,0.0,0.6,0.0,22.3,22.5,25.6,278,23.8,0.0,98.0,7
212,1,2017,2017-08-01,20170801,6.2,0.7,0.0,22.2,3.5,32.1,278,25.8,0.0,88.8,8
213,2,2017,2017-08-02,20170802,5.8,1.0,0.0,22.8,0.0,31.8,278,26.5,0.0,77.8,8
214,3,2017,2017-08-03,20170803,7.2,1.2,0.0,19.2,0.0,33.1,278,25.3,0.0,76.0,8
215,4,2017,2017-08-04,20170804,11.7,0.9,0.0,22.5,0.0,35.0,278,28.4,0.0,73.6,8
216,5,2017,2017-08-05,20170805,9.5,0.9,0.0,22.5,2.0,35.6,278,28.0,0.0,79.6,8
217,6,2017,2017-08-06,20170806,12.7,0.8,0.0,22.7,0.0,36.6,278,29.4,0.0,72.1,8
218,7,2017,2017-08-07,20170807,10.6,1.4,0.0,23.7,6.0,34.6,278,28.0,0.0,78.1,8
219,8,2017,2017-08-08,20170808,8.2,1.1,0.0,21.8,0.0,33.4,278,27.4,0.0,71.9,8
220,9,2017,2017-08-09,20170809,0.0,0.9,0.0,24.0,7.5,28.2,278,25.2,0.0,93.3,8
221,10,2017,2017-08-10,20170810,0.0,0.0,0.0,23.3,3.5,26.5,278,24.6,0.0,97.4,8
222,11,2017,2017-08-11,20170811,8.9,1.9,0.0,20.8,0.1,31.1,278,25.5,0.0,78.8,8
223,12,2017,2017-08-12,20170812,8.1,0.4,0.0,20.0,0.0,31.3,278,24.9,0.0,73.6,8
224,13,2017,2017-08-13,20170813,0.4,1.0,0.0,18.8,0.0,26.9,278,23.3,0.0,78.3,8
225,14,2017,2017-08-14,20170814,0.2,0.6,0.0,20.6,31.5,26.0,278,22.6,0.0,94.8,8
226,15,2017,2017-08-15,20170815,0.0,0.6,0.0,21.5,22.5,25.7,278,23.4,0.0,96.6,8
227,16,2017,2017-08-16,20170816,2.5,0.7,0.0,21.5,4.5,28.7,278,24.6,0.0,83.5,8
228,17,2017,2017-08-17,20170817,3.2,0.9,0.0,21.4,5.0,28.2,278,23.6,0.0,92.3,8
229,18,2017,2017-08-18,20170818,7.1,1.0,0.0,20.9,0.0,31.1,278,25.3,0.0,80.6,8
230,19,2017,2017-08-19,20170819,4.0,0.9,0.0,21.8,6.5,30.9,278,24.9,0.0,86.3,8
231,20,2017,2017-08-20,20170820,0.4,0.9,0.0,22.2,1.0,29.4,278,24.5,0.0,90.5,8
232,21,2017,2017-08-21,20170821,3.8,1.1,0.0,22.8,1.0,32.2,278,26.0,0.0,87.3,8
233,22,2017,2017-08-22,20170822,8.4,1.1,0.0,22.8,0.5,33.5,278,26.5,0.0,83.6,8
234,23,2017,2017-08-23,20170823,8.1,0.9,0.0,23.4,19.0,34.7,278,27.7,0.0,84.9,8
235,24,2017,2017-08-24,20170824,4.6,1.3,0.0,24.5,2.5,32.9,278,28.5,0.0,82.3,8
236,25,2017,2017-08-25,20170825,9.1,1.1,0.0,18.8,0.1,32.0,278,25.6,0.0,77.4,8
