지점,station,Date,tavg,tmin,tmax,year
900,두서,2004-01-01,3.2,-3.5,9.5,2004
900,두서,2004-01-02,4.9,-1.2,10.5,2004
900,두서,2004-01-03,2.9,-3.5,10.2,2004
900,두서,2004-01-04,2.8,-3.2,10.7,2004
900,두서,2004-01-05,1.4,-4.7,11.7,2004
900,두서,2004-01-06,3.5,-3.6,11.6,2004
900,두서,2004-01-07,5.4,-0.7,10.2,2004
900,두서,2004-01-08,2.8,-2.2,8.3,2004
900,두서,2004-01-09,2.3,-4.0,9.6,2004
900,두서,2004-01-10,4.6,-1.3,9.1,2004
900,두서,2004-01-11,2.5,-2.7,8.3,2004
900,두서,2004-01-12,2.8,-4.9,9.6,2004
900,두서,2004-01-13,-0.7,-3.8,3.4,2004
900,두서,2004-01-14,0.1,-4.0,5.1,2004
900,두서,2004-01-15,1.5,-3.4,6.6,2004
900,두서,2004-01-16,1.9,-3.9,4.1,2004
900,두서,2004-01-17,3.9,0.9,7.0,2004
900,두서,2004-01-18,3.1,0.2,7.5,2004
900,두서,2004-01-19,1.8,-0.5,5.0,2004
900,두서,2004-01-20,-0.7,-4.4,3.6,2004
900,두서,2004-01-21,-6.3,-10.6,0.0,2004
900,두서,2004-01-22,-7.2,-10.8,-3.2,2004
900,두서,2004-01-23,-2.6,-8.4,1.5,2004
900,두서,2004-01-24,-2.3,-4.7,2.0,2004
900,두서,2004-01-25,-3.2,-5.8,1.0,2004
900,두서,2004-01-26,-1.3,-5.8,4.0,2004
900,두서,2004-01-27,-0.4,-3.3,2.7,2004
900,두서,2004-01-28,3.1,-2.0,8.7,2004
900,두서,2004-01-29,3.1,-3.8,10.8,2004
900,두서,2004-01-30,2.8,-3.9,10.3,2004
900,두서,2004-01-31,2.1,-6.9,14.0,2004
900,두서,2004-02-01,4.4,-5.6,14.6,2004
900,두서,2004-02-02,4.2,-1.3,8.0,2004
900,두서,2004-02-03,-0.9,-3.2,2.3,2004
900,두서,2004-02-04,0.3,-4.1,4.2,2004
900,두서,2004-02-05,-0.7,-3.4,2.6,2004
900,두서,2004-02-06,-1.4,-5.6,2.3,2004
900,두서,2004-02-07,-1.1,-4.6,2.7,2004
900,두서,2004-02-08,1.6,-8.2,8.7,2004
900,두서,2004-02-09,1.1,-3.4,7.8,2004
900,두서,2004-02-10,1.2,-7.0,10.6,2004
900,두서,2004-02-11,3.3,-6.0,12.7,2004
900,두서,2004-02-12,5.1,-1.5,12.5,2004
900,두서,2004-02-13,5.0,-4.3,12.4,2004
900,두서,2004-02-14,7.4,2.1,11.7,2004
900,두서,2004-02-15,5.7,0.6,11.7,2004
900,두서,2004-02-16,6.2,-2.0,12.9,2004
900,두서,2004-02-17,9.9,4.2,14.9,2004
900,두서,2004-02-18,6.0,-4.1,17.2,2004
900,두서,2004-02-19,8.8,-1.6,21.3,2004
900,두서,2004-02-20,8.8,0.2,19.5,2004
900,두서,2004-02-21,12.2,4.8,16.0,2004
900,두서,2004-02-22,12.5,4.9,17.6,2004
900,두서,2004-02-23,4.5,-0.3,10.9,2004
900,두서,2004-02-24,6.3,-1.8,13.9,2004
900,두서,2004-02-25,8.6,-0.9,15.7,2004
900,두서,2004-02-26,4.4,0.1,9.5,2004
900,두서,2004-02-27,3.4,-1.7,10.4,2004
900,두서,2004-02-28,7.2,-2.6,15.3,2004
900,두서,2004-02-29,11.0,6.8,16.2,2004
900,두서,2004-03-01,6.5,1.1,11.6,2004
900,두서,2004-03-02,3.0,-0.1,6.1,2004
900,두서,2004-03-03,0.1,-3.2,6.0,2004
900,두서,2004-03-04,1.9,-4.6,5.9,2004
900,두서,2004-03-05,6.0,2.2,11.3,2004
900,두서,2004-03-06,-0.4,-3.5,2.5,2004
900,두서,2004-03-07,-0.3,-4.9,4.5,2004
900,두서,2004-03-08,4.9,-2.4,11.2,2004
900,두서,2004-03-09,7.9,-1.4,14.9,2004
900,두서,2004-03-10,15.3,9.2,18.5,2004
900,두서,2004-03-11,11.5,7.9,17.6,2004
900,두서,2004-03-12,8.7,2.1,16.4,2004
900,두서,2004-03-13,8.4,1.3,17.8,2004
900,두서,2004-03-14,8.3,1.8,17.3,2004
900,두서,2004-03-16,14.3,3.9,22.0,2004
900,두서,2004-03-17,12.8,5.0,19.6,2004
900,두서,2004-03-18,5.5,1.0,12.1,2004
900,두서,2004-03-19,6.4,-2.0,13.5,2004
900,두서,2004-03-20,8.5,4.3,16.2,2004
900,두서,2004-03-21,8.8,2.8,15.1,2004
900,두서,2004-03-22,6.7,3.1,11.9,2004
900,두서,2004-03-23,8.0,0.6,16.5,2004
900,두서,2004-03-24,9.4,3.0,14.9,2004
900,두서,2004-03-25,8.2,4.0,13.8,2004
900,두서,2004-03-26,9.3,4.0,15.2,2004
900,두서,2004-03-27,9.2,0.7,18.7,2004
900,두서,2004-03-28,12.0,1.4,22.8,2004
900,두서,2004-03-29,15.3,5.1,23.0,2004
900,두서,2004-03-30,15.5,8.5,22.7,2004
900,두서,2004-03-31,10.7,5.9,18.0,2004
900,두서,2004-04-01,9.8,1.4,16.2,2004
900,두서,2004-04-02,11.6,8.3,16.6,2004
900,두서,2004-04-03,7.9,4.1,11.2,2004
900,두서,2004-04-04,8.1,3.1,14.4,2004
900,두서,2004-04-05,10.5,-0.1,19.9,2004
900,두서,2004-04-06,12.4,3.2,20.9,2004
900,두서,2004-04-07,9.8,6.6,12.4,2004
900,두서,2004-04-08,11.5,2.9,19.2,2004
900,두서,2004-04-09,15.5,5.2,25.4,2004
900,두서,2004-04-10,16.9,6.2,26.6,2004
900,두서,2004-04-11,17.9,12.1,24.5,2004
900,두서,2004-04-12,15.3,7.5,25.0,2004
900,두서,2004-04-13,13.1,5.9,21.2,2004
900,두서,2004-04-14,13.3,7.0,22.4,2004
900,두서,2004-04-15,14.6,4.7,24.6,2004
900,두서,2004-04-16,19.3,6.8,27.7,2004
900,두서,2004-04-17,19.0,10.9,27.9,2004
900,두서,2004-04-18,16.0,6.4,25.4,2004
900,두서,2004-04-19,16.8,13.5,22.4,2004
900,두서,2004-04-20,19.9,13.3,27.5,2004
900,두서,2004-04-21,20.3,9.5,30.9,2004
900,두서,2004-04-22,19.4,12.3,29.1,2004
900,두서,2004-04-23,13.3,7.8,18.9,2004
900,두서,2004-04-24,11.1,4.9,18.2,2004
900,두서,2004-04-25,16.4,7.0,23.0,2004
900,두서,2004-04-26,12.2,7.2,16.9,2004
900,두서,2004-04-27,9.8,6.9,11.8,2004
900,두서,2004-04-28,13.5,6.3,21.1,2004
900,두서,2004-04-29,16.4,7.2,25.9,2004
900,두서,2004-04-30,16.6,11.7,24.3,2004
900,두서,2004-05-01,15.1,12.2,20.7,2004
900,두서,2004-05-02,15.4,12.1,20.1,2004
900,두서,2004-05-03,19.7,16.2,22.8,2004
900,두서,2004-05-04,15.5,11.4,20.8,2004
900,두서,2004-05-05,16.1,6.6,24.8,2004
900,두서,2004-05-06,19.4,11.6,27.3,2004
900,두서,2004-05-07,17.2,10.0,26.0,2004
900,두서,2004-05-08,17.7,10.4,25.8,2004
900,두서,2004-05-09,15.1,13.4,16.6,2004
900,두서,2004-05-10,17.2,14.5,20.0,2004
900,두서,2004-05-11,21.3,16.4,28.2,2004
900,두서,2004-05-12,18.3,14.5,22.4,2004
900,두서,2004-05-13,19.7,13.7,26.2,2004
900,두서,2004-05-14,17.5,11.3,24.4,2004
900,두서,2004-05-15,14.6,13.0,16.3,2004
900,두서,2004-05-16,16.7,13.9,19.6,2004
900,두서,2004-05-17,18.4,13.4,22.9,2004
900,두서,2004-05-18,19.5,10.9,27.1,2004
900,두서,2004-05-19,18.9,16.6,21.0,2004
900,두서,2004-05-20,18.4,12.5,25.1,2004
900,두서,2004-05-21,19.0,13.1,24.6,2004
900,두서,2004-05-22,17.9,9.2,26.2,2004
900,두서,2004-05-23,18.2,11.2,25.3,2004
900,두서,2004-05-24,19.5,14.1,26.5,2004
900,두서,2004-05-25,21.0,11.7,29.8,2004
900,두서,2004-05-26,19.3,15.0,23.6,2004
900,두서,2004-05-27,21.3,13.7,27.2,2004
900,두서,2004-05-28,21.4,20.2,24.1,2004
900,두서,2004-05-29,25.9,20.4,33.5,2004
900,두서,2004-05-30,20.7,19.4,22.4,2004
900,두서,2004-05-31,17.9,12.0,21.9,2004
900,두서,2004-06-01,19.8,10.4,28.8,2004
900,두서,2004-06-02,20.1,13.9,27.3,2004
900,두서,2004-06-03,21.0,10.8,30.9,2004
900,두서,2004-06-04,21.9,12.1,32.8,2004
900,두서,2004-06-05,21.9,12.6,30.4,2004
900,두서,2004-06-06,21.6,15.4,27.8,2004
900,두서,2004-06-07,17.1,15.3,20.1,2004
900,두서,2004-06-08,18.3,15.2,23.7,2004
900,두서,2004-06-09,21.3,15.5,27.8,2004
900,두서,2004-06-10,21.6,16.3,28.9,2004
900,두서,2004-06-11,21.4,14.5,28.0,2004
900,두서,2004-06-12,19.8,14.7,25.4,2004
900,두서,2004-06-13,20.5,10.8,29.5,2004
900,두서,2004-06-14,22.9,12.8,32.2,2004
900,두서,2004-06-15,23.7,16.2,32.4,2004
900,두서,2004-06-16,21.4,14.4,27.8,2004
900,두서,2004-06-17,19.1,17.6,22.6,2004
900,두서,2004-06-18,21.9,17.8,26.6,2004
900,두서,2004-06-19,19.5,18.0,20.4,2004
900,두서,2004-06-20,24.9,19.9,30.7,2004
900,두서,2004-06-21,21.5,19.0,25.2,2004
900,두서,2004-06-22,24.4,18.5,30.4,2004
900,두서,2004-06-23,26.4,21.5,32.1,2004
900,두서,2004-06-24,21.6,19.0,25.8,2004
900,두서,2004-06-25,21.0,19.1,22.3,2004
900,두서,2004-06-26,21.1,19.6,22.8,2004
900,두서,2004-06-27,22.4,18.0,27.7,2004
900,두서,2004-06-29,24.6,19.5,31.1,2004
900,두서,2004-06-30,23.7,21.0,28.3,2004
900,두서,2004-07-01,23.1,20.6,26.8,2004
900,두서,2004-07-02,22.9,20.5,26.2,2004
900,두서,2004-07-03,25.1,21.4,31.6,2004
900,두서,2004-07-04,23.0,21.2,25.0,2004
900,두서,2004-07-05,25.5,20.7,31.2,2004
900,두서,2004-07-06,26.7,22.4,31.3,2004
900,두서,2004-07-07,23.7,21.3,26.8,2004
900,두서,2004-07-08,25.2,21.9,30.1,2004
900,두서,2004-07-09,24.6,21.4,29.5,2004
900,두서,2004-07-10,23.9,20.5,29.1,2004
900,두서,2004-07-11,23.5,20.4,28.5,2004
900,두서,2004-07-12,25.5,20.9,30.0,2004
900,두서,2004-07-13,26.7,21.5,30.2,2004
900,두서,2004-07-14,22.9,21.2,27.2,2004
900,두서,2004-07-15,25.5,21.7,30.5,2004
900,두서,2004-07-16,28.5,24.2,31.2,2004
900,두서,2004-07-17,26.7,22.6,30.5,2004
900,두서,2004-07-18,28.3,24.3,32.5,2004
900,두서,2004-07-19,29.3,27.2,33.2,2004
900,두서,2004-07-20,30.3,26.8,34.0,2004
900,두서,2004-07-21,29.2,24.2,34.6,2004
900,두서,2004-07-22,29.9,24.8,34.9,2004
900,두서,2004-07-23,29.9,23.8,37.3,2004
900,두서,2004-07-24,29.7,24.0,36.6,2004
900,두서,2004-07-25,27.7,23.1,35.4,2004
900,두서,2004-07-26,27.4,22.8,33.9,2004
900,두서,2004-07-27,27.6,22.2,33.6,2004
900,두서,2004-07-28,28.4,22.9,35.6,2004
900,두서,2004-07-29,28.3,22.9,35.2,2004
900,두서,2004-07-30,27.8,21.9,35.6,2004
900,두서,2004-07-31,27.5,21.1,33.7,2004
900,두서,2004-08-01,26.1,23.6,28.6,2004
900,두서,2004-08-02,25.9,21.8,34.1,2004
900,두서,2004-08-03,25.3,23.0,29.9,2004
900,두서,2004-08-04,27.0,22.8,32.8,2004
900,두서,2004-08-05,25.6,23.5,29.0,2004
900,두서,2004-08-06,27.5,22.5,33.4,2004
900,두서,2004-08-07,28.5,22.2,35.8,2004
900,두서,2004-08-08,29.3,23.7,36.0,2004
900,두서,2004-08-09,27.7,23.9,34.1,2004
900,두서,2004-08-10,26.7,23.3,31.9,2004
900,두서,2004-08-11,26.1,21.9,32.8,2004
900,두서,2004-08-12,25.9,18.8,33.9,2004
900,두서,2004-08-13,28.2,21.0,36.3,2004
900,두서,2004-08-14,25.6,22.6,30.7,2004
900,두서,2004-08-15,24.3,20.9,29.4,2004
900,두서,2004-08-16,24.7,22.2,28.4,2004
