지점,station,Date,tavg,tmin,tmax,year
900,두서,2023-01-01,2.4,-3.6,7.8,2023
900,두서,2023-01-02,1.0,-2.7,5.0,2023
900,두서,2023-01-03,0.4,-5.2,5.5,2023
900,두서,2023-01-04,0.4,-4.3,6.2,2023
900,두서,2023-01-05,1.1,-4.4,7.1,2023
900,두서,2023-01-06,2.1,-3.4,10.4,2023
900,두서,2023-01-07,4.4,-2.5,7.6,2023
900,두서,2023-01-08,2.1,-5.4,13.3,2023
900,두서,2023-01-09,4.8,-3.8,13.9,2023
900,두서,2023-01-10,3.5,-1.7,11.5,2023
900,두서,2023-01-11,3.1,-4.3,14.9,2023
900,두서,2023-01-12,6.6,-3.9,17.3,2023
900,두서,2023-01-13,12.5,8.3,15.0,2023
900,두서,2023-01-14,8.7,6.7,11.9,2023
900,두서,2023-01-15,4.4,0.6,6.7,2023
900,두서,2023-01-16,0.2,-2.8,5.5,2023
900,두서,2023-01-17,0.0,-5.8,5.3,2023
900,두서,2023-01-18,0.8,-3.7,5.3,2023
900,두서,2023-01-19,-0.3,-5.4,7.6,2023
900,두서,2023-01-20,1.2,-3.7,6.1,2023
900,두서,2023-01-21,-2.1,-8.0,5.1,2023
900,두서,2023-01-22,0.2,-6.5,5.6,2023
900,두서,2023-01-23,3.2,-4.0,8.8,2023
900,두서,2023-01-24,-7.5,-11.7,3.1,2023
900,두서,2023-01-25,-7.3,-13.3,-0.6,2023
900,두서,2023-01-26,-2.4,-11.5,4.7,2023
900,두서,2023-01-27,-2.7,-7.3,0.7,2023
900,두서,2023-01-28,-4.0,-8.1,0.4,2023
900,두서,2023-01-29,0.9,-6.1,5.6,2023
900,두서,2023-01-30,0.1,-5.9,4.9,2023
900,두서,2023-01-31,0.4,-8.3,10.5,2023
900,두서,2023-02-01,7.3,-3.4,13.6,2023
900,두서,2023-02-02,1.0,-2.9,7.2,2023
900,두서,2023-02-03,2.2,-3.1,9.7,2023
900,두서,2023-02-04,0.6,-5.0,5.9,2023
900,두서,2023-02-05,0.9,-7.3,10.9,2023
900,두서,2023-02-06,3.2,-6.7,14.1,2023
900,두서,2023-02-07,4.4,-2.9,11.6,2023
900,두서,2023-02-08,4.3,-3.3,11.5,2023
900,두서,2023-02-09,3.5,-4.3,8.3,2023
900,두서,2023-02-10,3.9,0.2,9.0,2023
900,두서,2023-02-11,3.2,-1.9,10.4,2023
900,두서,2023-02-12,4.8,-3.0,11.6,2023
900,두서,2023-02-13,5.6,4.0,7.5,2023
900,두서,2023-02-14,3.1,-0.8,8.9,2023
900,두서,2023-02-15,1.8,0.6,4.0,2023
900,두서,2023-02-16,3.2,-0.7,8.4,2023
900,두서,2023-02-17,4.4,-1.7,8.7,2023
900,두서,2023-02-18,6.5,3.5,9.0,2023
900,두서,2023-02-19,7.7,3.2,11.9,2023
900,두서,2023-02-20,2.3,-3.0,7.9,2023
900,두서,2023-02-21,0.2,-4.2,5.8,2023
900,두서,2023-02-22,2.7,-6.2,10.5,2023
900,두서,2023-02-23,7.3,1.2,13.0,2023
900,두서,2023-02-24,6.7,1.2,12.5,2023
900,두서,2023-02-25,2.7,-1.6,8.6,2023
900,두서,2023-02-26,2.8,-2.3,11.9,2023
900,두서,2023-02-27,4.5,-5.7,16.9,2023
900,두서,2023-02-28,6.8,-4.3,16.4,2023
900,두서,2023-03-01,8.6,4.4,14.7,2023
900,두서,2023-03-02,2.8,-3.6,8.6,2023
900,두서,2023-03-03,5.3,-4.0,13.5,2023
900,두서,2023-03-04,6.7,0.0,14.6,2023
900,두서,2023-03-05,6.3,-1.3,15.4,2023
900,두서,2023-03-06,8.1,-1.7,18.7,2023
900,두서,2023-03-07,11.2,-0.5,20.6,2023
900,두서,2023-03-08,13.5,6.3,20.6,2023
900,두서,2023-03-09,13.8,6.4,21.9,2023
900,두서,2023-03-10,10.7,3.0,19.3,2023
900,두서,2023-03-11,14.2,3.7,24.7,2023
900,두서,2023-03-12,9.5,2.3,18.8,2023
900,두서,2023-03-13,3.8,-1.1,10.3,2023
900,두서,2023-03-14,7.7,1.8,15.7,2023
900,두서,2023-03-15,12.1,1.0,19.4,2023
900,두서,2023-03-16,10.3,5.5,15.7,2023
900,두서,2023-03-17,8.0,5.2,11.6,2023
900,두서,2023-03-18,8.5,2.3,16.0,2023
900,두서,2023-03-19,8.6,0.8,18.0,2023
900,두서,2023-03-20,9.7,-1.1,18.8,2023
900,두서,2023-03-21,13.2,5.8,20.5,2023
900,두서,2023-03-22,15.4,11.7,19.6,2023
900,두서,2023-03-23,13.8,13.1,14.6,2023
900,두서,2023-03-24,11.2,9.0,14.4,2023
900,두서,2023-03-25,9.4,7.6,12.8,2023
900,두서,2023-03-26,10.2,6.8,15.7,2023
900,두서,2023-03-27,8.5,3.2,15.7,2023
900,두서,2023-03-28,9.1,0.0,18.4,2023
900,두서,2023-03-29,10.2,2.2,18.6,2023
900,두서,2023-03-30,13.0,2.8,22.9,2023
900,두서,2023-03-31,13.9,4.7,23.5,2023
900,두서,2023-04-01,12.6,4.2,21.3,2023
900,두서,2023-04-02,12.5,6.6,17.8,2023
900,두서,2023-04-03,11.7,5.3,18.5,2023
900,두서,2023-04-04,13.1,5.6,20.4,2023
900,두서,2023-04-05,14.2,12.4,16.0,2023
900,두서,2023-04-06,14.2,9.5,20.2,2023
900,두서,2023-04-07,12.4,7.9,18.1,2023
900,두서,2023-04-08,8.8,3.6,15.1,2023
900,두서,2023-04-09,11.9,0.9,20.8,2023
900,두서,2023-04-10,12.3,1.9,20.9,2023
900,두서,2023-04-11,18.1,8.6,22.2,2023
