지점,station,Date,tavg,tmin,tmax,year
900,두서,2005-01-01,-1.4,-4.8,1.5,2005
900,두서,2005-01-02,3.0,-1.3,7.6,2005
900,두서,2005-01-03,8.0,1.7,11.4,2005
900,두서,2005-01-04,0.1,-3.4,7.0,2005
900,두서,2005-01-05,-0.6,-8.7,6.5,2005
900,두서,2005-01-06,3.4,-0.6,8.3,2005
900,두서,2005-01-07,3.1,-1.8,6.2,2005
900,두서,2005-01-08,0.1,-2.7,3.7,2005
900,두서,2005-01-09,-3.4,-7.4,1.0,2005
900,두서,2005-01-10,-1.8,-6.5,3.2,2005
900,두서,2005-01-11,0.6,-2.7,4.9,2005
900,두서,2005-01-12,-1.2,-3.9,2.8,2005
900,두서,2005-01-13,-0.5,-5.3,3.1,2005
900,두서,2005-01-14,-0.1,-8.2,7.5,2005
900,두서,2005-01-15,1.4,-1.2,5.0,2005
900,두서,2005-01-16,0.1,-3.0,3.8,2005
900,두서,2005-01-17,-0.6,-8.2,7.0,2005
900,두서,2005-01-18,0.1,-8.1,9.2,2005
900,두서,2005-01-19,1.4,-1.2,4.0,2005
900,두서,2005-01-20,-1.1,-4.3,2.3,2005
900,두서,2005-01-21,-1.6,-5.7,5.2,2005
900,두서,2005-01-22,0.5,-8.3,7.3,2005
900,두서,2005-01-23,3.0,0.8,8.3,2005
900,두서,2005-01-24,4.9,0.3,8.4,2005
900,두서,2005-01-25,1.9,-2.3,6.0,2005
900,두서,2005-01-26,4.2,1.7,10.0,2005
900,두서,2005-01-27,3.8,-1.7,10.2,2005
900,두서,2005-01-28,2.4,-4.0,12.4,2005
900,두서,2005-01-29,2.4,-2.4,9.6,2005
900,두서,2005-01-30,-1.2,-3.4,1.7,2005
900,두서,2005-01-31,-2.1,-5.6,1.8,2005
900,두서,2005-02-01,-5.9,-8.6,-2.6,2005
900,두서,2005-02-02,-3.2,-8.2,2.3,2005
900,두서,2005-02-03,-0.6,-4.3,5.6,2005
900,두서,2005-02-04,2.0,-4.4,9.1,2005
900,두서,2005-02-05,2.2,-3.2,8.7,2005
900,두서,2005-02-06,2.4,-4.8,10.0,2005
900,두서,2005-02-07,4.8,1.2,7.3,2005
900,두서,2005-02-08,5.0,-0.5,10.7,2005
900,두서,2005-02-09,2.6,-2.6,8.4,2005
900,두서,2005-02-10,-0.2,-2.8,3.4,2005
900,두서,2005-02-11,-2.2,-5.8,3.2,2005
900,두서,2005-02-12,-2.6,-6.6,3.5,2005
900,두서,2005-02-13,1.6,-6.4,7.2,2005
900,두서,2005-02-14,2.6,-6.8,9.2,2005
900,두서,2005-02-15,5.1,2.8,6.8,2005
900,두서,2005-02-16,6.0,5.2,6.8,2005
900,두서,2005-02-17,5.9,4.1,8.6,2005
900,두서,2005-02-18,4.2,3.0,5.3,2005
900,두서,2005-02-19,2.8,-4.1,8.5,2005
900,두서,2005-02-20,-3.8,-7.7,1.2,2005
900,두서,2005-02-21,-3.0,-6.4,2.0,2005
900,두서,2005-02-22,2.2,-8.6,8.7,2005
900,두서,2005-02-23,5.5,0.0,10.7,2005
900,두서,2005-02-24,0.9,-2.3,4.4,2005
900,두서,2005-02-25,-0.1,-3.3,4.0,2005
900,두서,2005-02-26,-1.8,-5.9,3.4,2005
900,두서,2005-02-27,1.3,-4.5,7.7,2005
900,두서,2005-02-28,3.4,-0.2,9.0,2005
900,두서,2005-03-01,3.2,-1.4,9.7,2005
900,두서,2005-03-02,2.9,-3.6,9.0,2005
900,두서,2005-03-03,2.6,-1.1,7.4,2005
900,두서,2005-03-04,1.3,-2.5,7.2,2005
900,두서,2005-03-05,0.9,-2.2,5.2,2005
900,두서,2005-03-06,2.5,-1.8,8.7,2005
900,두서,2005-03-07,5.3,-5.5,14.3,2005
900,두서,2005-03-08,9.7,0.9,17.5,2005
900,두서,2005-03-09,9.9,2.0,16.1,2005
900,두서,2005-03-10,14.0,8.5,20.7,2005
900,두서,2005-03-11,5.1,-1.0,8.9,2005
900,두서,2005-03-12,-0.9,-4.5,3.7,2005
900,두서,2005-03-13,0.1,-4.6,5.6,2005
900,두서,2005-03-14,3.6,-0.9,11.1,2005
900,두서,2005-03-15,5.3,-0.4,11.8,2005
900,두서,2005-03-16,8.5,0.2,16.1,2005
900,두서,2005-03-17,8.4,6.7,12.9,2005
900,두서,2005-03-18,6.8,3.8,11.5,2005
900,두서,2005-03-19,6.7,1.1,14.4,2005
900,두서,2005-03-20,9.1,3.1,14.4,2005
900,두서,2005-03-21,9.7,0.8,16.8,2005
900,두서,2005-03-22,7.8,4.7,13.0,2005
900,두서,2005-03-23,7.7,4.6,11.9,2005
