,day,year,Date,date,sunshine,wind,snow,tmin,rainfall,tmax,station_id,tavg,cloud,humid,month
0,1,2020,2020-01-01,20200101,0.0,1.2,0.0,-6.3,0.0,0.3,119,-2.2,8.8,79.3,1
1,2,2020,2020-01-02,20200102,0.0,0.7,0.0,-0.3,0.0,3.2,119,1.3,8.3,83.3,1
2,3,2020,2020-01-03,20200103,8.9,1.3,0.0,-3.9,0.0,5.2,119,-0.1,0.6,80.5,1
3,4,2020,2020-01-04,20200104,7.4,1.3,0.0,-4.9,0.0,7.6,119,1.3,2.5,76.1,1
4,5,2020,2020-01-05,20200105,6.6,0.9,0.0,-5.9,0.0,6.3,119,0.1,4.6,72.4,1
5,6,2020,2020-01-06,20200106,0.0,2.1,0.0,-1.8,3.9,4.9,119,3.5,9.9,80.8,1
6,7,2020,2020-01-07,20200107,0.0,2.0,0.0,4.9,50.8,12.2,119,7.7,10.0,100.0,1
7,8,2020,2020-01-08,20200108,0.0,4.1,0.0,0.1,4.4,11.7,119,2.9,9.9,94.9,1
8,9,2020,2020-01-09,20200109,8.3,2.1,0.0,-3.1,0.0,3.1,119,-0.3,2.1,81.8,1
9,10,2020,2020-01-10,20200110,8.1,1.0,0.0,-4.6,0.0,4.5,119,-0.7,2.0,85.4,1
10,11,2020,2020-01-11,20200111,7.9,1.4,0.0,-3.8,0.0,4.5,119,-0.2,4.0,84.6,1
11,12,2020,2020-01-12,20200112,8.3,1.9,0.0,-3.9,0.0,2.4,119,-0.5,5.3,77.8,1
12,13,2020,2020-01-13,20200113,8.2,2.1,0.0,-4.6,0.0,0.6,119,-2.0,2.8,73.0,1
13,14,2020,2020-01-14,20200114,8.6,1.2,0.0,-6.1,0.0,3.2,119,-2.0,1.8,71.6,1
14,15,2020,2020-01-15,20200115,9.3,1.6,0.0,-7.0,0.0,2.3,119,-2.5,0.3,72.0,1
15,16,2020,2020-01-16,20200116,7.6,1.5,0.0,-6.9,0.0,4.1,119,-2.0,5.6,73.0,1
16,17,2020,2020-01-17,20200117,7.2,1.0,0.0,-5.6,0.0,4.8,119,-1.1,4.4,74.1,1
17,18,2020,2020-01-18,20200118,8.8,1.1,0.0,-5.3,0.0,5.6,119,-0.5,0.8,72.8,1
18,19,2020,2020-01-19,20200119,4.4,2.0,0.0,-2.1,0.4,5.9,119,1.7,5.6,81.0,1
19,20,2020,2020-01-20,20200120,7.4,2.5,0.0,-2.8,0.0,5.7,119,1.2,3.8,68.5,1
20,21,2020,2020-01-21,20200121,9.3,1.0,0.0,-5.9,0.0,5.4,119,-0.7,3.3,61.4,1
21,22,2020,2020-01-22,20200122,0.2,1.1,0.0,-1.3,0.0,5.1,119,2.1,9.3,72.4,1
22,23,2020,2020-01-23,20200123,8.4,1.5,0.0,-1.4,0.0,10.7,119,4.1,3.9,71.6,1
23,24,2020,2020-01-24,20200124,8.5,1.4,0.0,-2.2,0.0,9.2,119,2.4,3.1,85.0,1
24,25,2020,2020-01-25,20200125,2.9,0.9,0.0,-2.2,0.0,9.1,119,2.8,7.3,90.8,1
25,26,2020,2020-01-26,20200126,7.4,2.0,0.0,-2.7,0.0,11.9,119,5.3,6.5,74.3,1
26,27,2020,2020-01-27,20200127,0.0,2.8,0.0,3.5,1.4,8.1,119,5.9,9.8,71.5,1
27,28,2020,2020-01-28,20200128,0.9,1.7,0.0,3.9,0.1,11.0,119,7.4,7.9,70.4,1
28,29,2020,2020-01-29,20200129,6.9,1.2,0.0,1.0,0.0,11.4,119,6.2,6.3,68.0,1
29,30,2020,2020-01-30,20200130,6.5,1.5,0.0,0.7,0.0,10.5,119,5.3,6.0,71.6,1
30,31,2020,2020-01-31,20200131,3.8,1.6,0.0,-0.5,0.0,7.5,119,2.9,4.0,89.5,1
31,1,2020,2020-02-01,20200201,4.4,1.6,0.0,-2.2,0.0,7.7,119,1.9,3.4,91.3,2
32,2,2020,2020-02-02,20200202,6.8,1.2,0.0,-3.5,0.0,5.8,119,1.0,5.4,79.8,2
33,3,2020,2020-02-03,20200203,9.6,2.6,0.4,-2.9,0.1,3.0,119,-0.1,2.0,70.8,2
34,4,2020,2020-02-04,20200204,7.6,2.4,0.6,-7.0,1.1,5.1,119,-1.0,3.4,82.0,2
35,5,2020,2020-02-05,20200205,10.2,3.4,6.0,-9.9,0.0,-2.4,119,-7.2,0.0,58.9,2
36,6,2020,2020-02-06,20200206,9.6,1.2,0.0,-11.9,0.0,0.2,119,-6.3,1.4,63.6,2
37,7,2020,2020-02-07,20200207,6.4,1.4,0.0,-7.9,0.0,2.8,119,-1.5,6.8,72.8,2
38,8,2020,2020-02-08,20200208,9.8,2.8,0.0,-2.2,0.0,4.6,119,0.4,2.0,67.6,2
39,9,2020,2020-02-09,20200209,9.8,1.6,0.0,-7.0,0.0,3.9,119,-0.9,2.0,76.1,2
40,10,2020,2020-02-10,20200210,9.5,1.2,0.0,-1.9,0.0,10.5,119,3.2,2.0,72.5,2
41,11,2020,2020-02-11,20200211,9.7,1.1,0.0,-2.9,0.0,14.5,119,5.9,2.8,64.0,2
42,12,2020,2020-02-12,20200212,0.0,1.3,0.0,5.3,10.5,8.4,119,7.3,9.8,90.4,2
43,13,2020,2020-02-13,20200213,0.0,1.2,0.0,3.6,0.0,7.6,119,5.9,8.9,98.9,2
44,14,2020,2020-02-14,20200214,8.2,1.0,0.0,2.0,0.0,13.3,119,6.5,2.5,93.8,2
45,15,2020,2020-02-15,20200215,5.0,1.9,0.0,3.0,1.7,15.3,119,8.7,6.1,85.1,2
46,16,2020,2020-02-16,20200216,0.6,3.9,2.5,-3.7,8.0,5.0,119,-1.1,9.4,97.8,2
47,17,2020,2020-02-17,20200217,7.2,3.7,3.7,-6.6,0.4,-3.1,119,-4.8,6.0,84.3,2
48,18,2020,2020-02-18,20200218,10.4,1.9,0.7,-7.9,0.0,1.5,119,-3.6,0.0,68.9,2
49,19,2020,2020-02-19,20200219,1.7,0.9,0.0,-4.7,0.0,6.3,119,1.1,6.9,80.0,2
50,20,2020,2020-02-20,20200220,9.5,1.1,0.0,-0.5,0.0,11.6,119,4.4,3.3,85.6,2
51,21,2020,2020-02-21,20200221,1.4,1.4,0.0,0.4,5.1,11.9,119,6.5,9.6,88.5,2
52,22,2020,2020-02-22,20200222,7.8,4.7,0.0,0.4,4.5,8.0,119,4.4,4.6,82.8,2
53,23,2020,2020-02-23,20200223,10.4,1.7,0.0,-3.5,0.0,7.8,119,2.2,0.0,76.5,2
54,24,2020,2020-02-24,20200224,9.3,1.1,0.0,-0.7,0.0,13.7,119,7.0,5.3,70.6,2
55,25,2020,2020-02-25,20200225,0.0,2.2,0.0,5.6,22.6,8.3,119,6.8,8.4,92.8,2
56,26,2020,2020-02-26,20200226,10.0,1.7,0.0,1.1,0.0,11.4,119,5.6,3.4,87.5,2
57,27,2020,2020-02-27,20200227,9.9,1.3,0.0,0.2,0.0,11.6,119,5.5,4.1,80.4,2
58,28,2020,2020-02-28,20200228,0.0,1.1,0.0,2.9,5.2,5.7,119,4.6,9.8,95.0,2
59,29,2020,2020-02-29,20200229,6.3,1.4,0.0,3.3,0.0,13.0,119,7.0,4.4,91.8,2
60,1,2020,2020-03-01,20200301,1.7,1.6,0.0,0.4,0.0,10.2,119,4.8,7.8,95.1,3
61,2,2020,2020-03-02,20200302,10.3,2.8,0.0,0.6,0.0,6.8,119,3.1,2.4,76.5,3
62,3,2020,2020-03-03,20200303,4.8,2.0,0.0,-0.9,0.0,10.8,119,4.6,7.5,83.3,3
63,4,2020,2020-03-04,20200304,7.8,4.1,0.0,-0.9,0.2,5.3,119,2.5,5.3,76.8,3
64,5,2020,2020-03-05,20200305,10.9,2.3,0.0,-2.3,0.0,5.6,119,1.1,0.0,71.4,3
65,6,2020,2020-03-06,20200306,10.6,1.3,0.0,-3.8,0.0,10.4,119,3.1,3.3,69.6,3
66,7,2020,2020-03-07,20200307,3.5,1.2,0.0,-0.8,0.0,12.9,119,5.3,5.5,73.1,3
67,8,2020,2020-03-08,20200308,10.6,1.2,0.0,-1.1,0.0,17.1,119,7.4,0.5,73.6,3
68,9,2020,2020-03-09,20200309,5.0,1.2,0.0,1.2,0.2,16.6,119,9.5,7.8,72.4,3
69,10,2020,2020-03-10,20200310,0.0,2.9,0.0,3.9,7.3,8.9,119,6.6,7.5,92.1,3
70,11,2020,2020-03-11,20200311,11.3,3.1,0.0,0.4,0.0,7.3,119,3.5,0.0,67.5,3
71,12,2020,2020-03-12,20200312,10.8,2.2,0.0,-1.0,0.0,14.1,119,6.5,1.5,68.6,3
72,13,2020,2020-03-13,20200313,7.9,3.2,0.0,0.3,0.1,9.7,119,5.4,5.1,61.6,3
73,14,2020,2020-03-14,20200314,11.0,3.0,0.0,-2.9,0.0,8.9,119,3.9,1.5,73.0,3
74,15,2020,2020-03-15,20200315,8.8,4.1,0.0,1.0,0.0,9.4,119,4.5,3.4,68.3,3
75,16,2020,2020-03-16,20200316,11.4,2.1,0.0,-2.4,0.0,9.5,119,3.3,0.6,69.6,3
76,17,2020,2020-03-17,20200317,4.7,2.1,0.0,1.5,0.0,12.8,119,5.9,4.8,83.9,3
77,18,2020,2020-03-18,20200318,11.1,1.5,0.0,-0.9,0.0,17.8,119,9.4,0.0,63.5,3
78,19,2020,2020-03-19,20200319,8.2,5.7,0.0,6.6,0.0,13.5,119,8.7,1.9,71.5,3
79,20,2020,2020-03-20,20200320,11.0,2.9,0.0,2.6,0.0,14.7,119,8.7,0.1,60.6,3
80,21,2020,2020-03-21,20200321,5.7,1.8,0.0,4.4,0.0,20.4,119,11.8,6.0,75.5,3
81,22,2020,2020-03-22,20200322,11.6,2.8,0.0,5.1,0.0,17.2,119,10.9,0.9,61.9,3
82,23,2020,2020-03-23,20200323,11.4,2.1,0.0,3.2,0.0,16.7,119,9.3,0.0,68.6,3
83,24,2020,2020-03-24,20200324,11.3,1.5,0.0,2.2,0.0,17.6,119,9.6,0.4,67.8,3
84,25,2020,2020-03-25,20200325,9.5,1.5,0.0,2.6,0.0,19.9,119,11.8,3.5,64.0,3
85,26,2020,2020-03-26,20200326,1.8,1.6,0.0,6.3,4.1,20.9,119,14.1,8.3,79.9,3
86,27,2020,2020-03-27,20200327,5.9,3.4,0.0,6.8,7.6,13.9,119,11.1,5.5,77.5,3
87,28,2020,2020-03-28,20200328,8.4,3.2,0.0,4.4,0.0,12.8,119,7.5,5.9,40.0,3
88,29,2020,2020-03-29,20200329,11.0,1.6,0.0,-1.0,0.0,15.8,119,7.4,2.9,62.6,3
89,30,2020,2020-03-30,20200330,11.8,1.5,0.0,1.5,0.0,15.8,119,8.3,1.1,68.8,3
90,31,2020,2020-03-31,20200331,9.8,1.5,0.0,1.0,0.0,18.0,119,9.8,4.9,69.0,3
91,1,2020,2020-04-01,20200401,8.4,3.0,0.0,6.6,0.0,17.6,119,11.1,3.6,58.4,4
92,2,2020,2020-04-02,20200402,10.2,2.0,0.0,1.9,0.0,15.4,119,8.7,2.9,68.8,4
93,3,2020,2020-04-03,20200403,10.3,2.1,0.0,3.8,0.0,15.6,119,9.1,1.8,74.4,4
94,4,2020,2020-04-04,20200404,10.7,3.5,0.0,4.6,0.0,13.7,119,8.9,0.4,54.9,4
95,5,2020,2020-04-05,20200405,12.1,2.6,0.0,2.0,0.0,11.8,119,6.7,0.0,52.0,4
96,6,2020,2020-04-06,20200406,11.2,2.2,0.0,1.1,0.0,15.7,119,8.2,3.9,71.4,4
97,7,2020,2020-04-07,20200407,10.1,2.1,0.0,3.8,0.0,17.4,119,9.6,1.9,78.4,4
98,8,2020,2020-04-08,20200408,12.2,3.3,0.0,3.7,0.0,13.9,119,8.8,0.0,54.9,4
99,9,2020,2020-04-09,20200409,11.7,2.3,0.0,2.0,0.0,14.0,119,8.2,2.8,67.8,4
100,10,2020,2020-04-10,20200410,10.2,2.0,0.0,2.9,0.0,16.0,119,9.3,4.3,75.0,4
101,11,2020,2020-04-11,20200411,10.4,1.6,0.0,4.1,0.0,14.8,119,8.4,4.4,81.9,4
102,12,2020,2020-04-12,20200412,10.2,2.3,0.0,2.4,0.0,15.5,119,9.6,2.5,70.1,4
103,13,2020,2020-04-13,20200413,11.5,2.5,0.0,5.1,0.0,19.5,119,10.7,2.0,59.1,4
104,14,2020,2020-04-14,20200414,12.1,2.1,0.0,4.9,0.0,18.8,119,11.3,1.1,61.5,4
105,15,2020,2020-04-15,20200415,10.6,1.7,0.0,3.3,0.0,19.6,119,11.5,4.9,61.0,4
106,16,2020,2020-04-16,20200416,10.9,1.9,0.0,5.1,0.0,23.5,119,14.3,3.0,63.5,4
107,17,2020,2020-04-17,20200417,1.5,3.0,0.0,9.8,4.1,17.0,119,12.4,8.3,90.8,4
108,18,2020,2020-04-18,20200418,12.1,2.5,0.0,9.1,0.0,18.1,119,12.8,2.3,82.6,4
109,19,2020,2020-04-19,20200419,0.7,2.0,0.0,8.6,11.5,15.5,119,11.8,9.6,90.1,4
110,20,2020,2020-04-20,20200420,2.9,3.0,0.0,7.1,0.2,14.6,119,10.3,7.4,89.0,4
111,21,2020,2020-04-21,20200421,11.4,4.5,0.0,5.0,0.0,10.6,119,7.5,3.3,63.6,4
112,22,2020,2020-04-22,20200422,8.5,5.1,0.0,5.0,0.0,9.1,119,6.7,4.3,59.1,4
113,23,2020,2020-04-23,20200423,11.9,4.0,0.0,3.1,0.0,12.8,119,8.0,1.1,64.3,4
114,24,2020,2020-04-24,20200424,12.1,3.8,0.0,2.7,0.0,15.4,119,9.9,0.1,68.9,4
115,25,2020,2020-04-25,20200425,11.0,3.9,0.0,8.7,0.0,18.4,119,13.1,3.0,70.4,4
116,26,2020,2020-04-26,20200426,12.4,2.5,0.0,5.2,0.0,18.4,119,11.8,0.0,66.0,4
117,27,2020,2020-04-27,20200427,12.0,2.3,0.0,6.7,0.0,18.1,119,12.0,1.3,69.9,4
118,28,2020,2020-04-28,20200428,12.4,2.5,0.0,6.0,0.0,21.0,119,13.6,0.0,68.9,4
119,29,2020,2020-04-29,20200429,12.3,2.0,0.0,8.8,0.0,21.8,119,14.4,0.0,65.0,4
120,30,2020,2020-04-30,20200430,11.5,2.0,0.0,6.6,0.0,23.8,119,16.3,3.1,78.3,4
121,1,2020,2020-05-01,20200501,8.0,2.2,0.0,15.9,0.0,27.0,119,20.4,6.1,88.3,5
122,2,2020,2020-05-02,20200502,2.3,2.0,0.0,18.3,0.1,25.3,119,20.8,9.3,91.1,5
123,3,2020,2020-05-03,20200503,7.1,1.9,0.0,16.2,0.6,26.0,119,21.1,6.5,85.8,5
124,4,2020,2020-05-04,20200504,11.0,2.3,0.0,12.1,0.0,23.7,119,18.3,3.5,81.5,5
125,5,2020,2020-05-05,20200505,2.2,1.2,0.0,11.0,2.5,20.3,119,14.2,6.0,90.5,5
126,6,2020,2020-05-06,20200506,12.6,1.6,0.0,8.8,0.0,26.8,119,17.8,0.6,69.8,5
127,7,2020,2020-05-07,20200507,9.8,2.5,0.0,14.0,0.0,25.9,119,20.6,7.3,41.8,5
