,cloud,sunshine,day,month,tmax,wind,date,rainfall,station_id,tmin,snow,Date,year,humid,tavg
95,0.5,11.8,5,4,12.2,2.8,20120405,0.0,119,0.8,0.0,2012-04-05,2012,61.6,6.4
96,2.3,8.7,6,4,10.2,3.6,20120406,0.0,119,1.3,0.0,2012-04-06,2012,53.3,5.6
97,0.0,12.0,7,4,13.0,1.9,20120407,0.0,119,1.5,0.0,2012-04-07,2012,44.3,6.4
98,2.5,10.3,8,4,19.0,2.3,20120408,0.0,119,2.7,0.0,2012-04-08,2012,59.9,11.4
99,5.1,7.1,9,4,23.2,1.3,20120409,0.0,119,10.5,0.0,2012-04-09,2012,72.6,14.8
100,9.3,0.0,10,4,17.9,1.4,20120410,4.5,119,9.9,0.0,2012-04-10,2012,88.5,13.4
101,6.1,4.0,11,4,16.0,2.4,20120411,1.5,119,6.6,0.0,2012-04-11,2012,86.5,11.1
102,6.1,5.9,12,4,14.3,1.8,20120412,0.0,119,3.1,0.0,2012-04-12,2012,62.1,8.2
103,8.0,0.6,13,4,15.3,1.5,20120413,0.0,119,6.9,0.0,2012-04-13,2012,63.3,9.8
104,3.4,6.6,14,4,16.4,1.7,20120414,0.0,119,6.3,0.0,2012-04-14,2012,81.9,9.4
105,4.4,10.5,15,4,22.1,1.5,20120415,0.0,119,4.8,0.0,2012-04-15,2012,71.9,12.1
106,3.3,8.5,16,4,16.8,1.4,20120416,0.0,119,5.1,0.0,2012-04-16,2012,77.6,9.8
107,0.0,12.1,17,4,19.4,1.5,20120417,0.0,119,4.8,0.0,2012-04-17,2012,54.9,12.2
108,4.6,6.7,18,4,22.4,1.1,20120418,0.0,119,5.6,0.0,2012-04-18,2012,49.1,14.3
109,5.9,7.7,19,4,23.9,1.5,20120419,0.0,119,9.5,0.0,2012-04-19,2012,47.0,16.2
110,6.0,7.1,20,4,24.1,3.1,20120420,0.0,119,14.3,0.0,2012-04-20,2012,47.0,18.7
111,9.8,0.0,21,4,16.9,5.2,20120421,36.0,119,11.7,0.0,2012-04-21,2012,82.1,13.3
112,10.0,0.0,22,4,13.8,3.0,20120422,5.0,119,8.7,0.0,2012-04-22,2012,96.0,10.1
113,7.0,2.7,23,4,20.7,1.0,20120423,0.0,119,9.3,0.0,2012-04-23,2012,86.8,13.9
114,5.0,9.6,24,4,28.5,0.9,20120424,0.0,119,9.9,0.0,2012-04-24,2012,70.1,19.3
115,10.0,0.0,25,4,21.0,3.6,20120425,15.0,119,9.3,0.0,2012-04-25,2012,77.4,15.4
116,1.6,12.5,26,4,16.2,3.4,20120426,1.5,119,8.0,0.0,2012-04-26,2012,65.0,11.5
117,0.8,12.1,27,4,23.3,2.2,20120427,0.0,119,6.1,0.0,2012-04-27,2012,47.9,14.4
118,1.3,10.3,28,4,23.2,1.5,20120428,0.0,119,9.5,0.0,2012-04-28,2012,54.6,16.9
119,7.3,5.1,29,4,25.6,1.2,20120429,0.0,119,12.3,0.0,2012-04-29,2012,70.0,18.9
120,0.0,12.5,30,4,29.1,2.5,20120430,0.0,119,12.8,0.0,2012-04-30,2012,54.9,22.0
121,7.1,4.2,1,5,28.1,1.9,20120501,0.0,119,16.2,0.0,2012-05-01,2012,60.8,22.0
122,3.0,10.6,2,5,28.7,1.9,20120502,0.0,119,17.8,0.0,2012-05-02,2012,60.9,22.6
123,2.5,8.0,3,5,26.0,2.3,20120503,0.0,119,15.0,0.0,2012-05-03,2012,64.5,19.9
124,0.0,12.5,4,5,25.6,1.9,20120504,0.0,119,13.3,0.0,2012-05-04,2012,59.4,19.4
125,1.9,12.3,5,5,24.9,2.3,20120505,0.0,119,12.7,0.0,2012-05-05,2012,57.1,17.8
126,0.8,12.5,6,5,24.3,1.8,20120506,0.0,119,9.8,0.0,2012-05-06,2012,50.9,17.0
127,2.0,9.0,7,5,24.8,1.3,20120507,0.0,119,9.7,0.0,2012-05-07,2012,53.6,17.3
128,5.0,5.7,8,5,27.9,1.1,20120508,0.0,119,11.2,0.0,2012-05-08,2012,52.4,19.2
129,1.3,10.6,9,5,26.4,1.5,20120509,0.0,119,13.5,0.0,2012-05-09,2012,65.6,18.7
130,2.8,10.1,10,5,27.2,1.4,20120510,0.0,119,12.4,0.0,2012-05-10,2012,61.6,19.5
131,9.3,0.8,11,5,21.2,2.4,20120511,0.0,119,14.1,0.0,2012-05-11,2012,63.9,17.1
132,7.4,3.9,12,5,22.2,1.9,20120512,0.0,119,13.2,0.0,2012-05-12,2012,66.0,17.1
133,7.0,8.1,13,5,25.7,1.3,20120513,0.0,119,14.0,0.0,2012-05-13,2012,66.5,18.8
134,10.0,0.0,14,5,17.8,1.1,20120514,9.5,119,15.8,0.0,2012-05-14,2012,88.3,16.4
135,6.0,9.4,15,5,22.3,2.2,20120515,0.0,119,12.2,0.0,2012-05-15,2012,79.8,16.2
136,6.8,6.9,16,5,22.4,1.7,20120516,0.3,119,11.9,0.0,2012-05-16,2012,75.4,16.7
137,3.9,6.4,17,5,20.4,1.6,20120517,2.0,119,12.3,0.0,2012-05-17,2012,73.6,15.8
138,2.3,11.9,18,5,24.9,1.5,20120518,0.0,119,10.5,0.0,2012-05-18,2012,66.5,17.3
139,4.6,11.0,19,5,25.5,1.2,20120519,0.0,119,10.9,0.0,2012-05-19,2012,52.6,18.9
140,0.0,12.6,20,5,27.5,1.2,20120520,0.0,119,11.8,0.0,2012-05-20,2012,58.0,19.2
141,0.3,12.6,21,5,28.5,1.5,20120521,0.0,119,14.2,0.0,2012-05-21,2012,51.6,22.0
142,3.5,12.3,22,5,29.1,1.2,20120522,0.0,119,14.8,0.0,2012-05-22,2012,51.9,22.0
143,3.8,11.4,23,5,27.5,1.6,20120523,0.0,119,15.9,0.0,2012-05-23,2012,56.1,20.8
144,6.8,3.3,24,5,24.2,1.3,20120524,0.0,119,14.3,0.0,2012-05-24,2012,65.6,18.9
145,3.3,11.2,25,5,26.1,1.6,20120525,0.0,119,14.9,0.0,2012-05-25,2012,65.8,19.5
146,3.1,5.5,26,5,25.2,1.4,20120526,0.0,119,11.7,0.0,2012-05-26,2012,63.9,18.5
147,3.9,6.4,27,5,25.5,1.5,20120527,0.0,119,14.3,0.0,2012-05-27,2012,66.3,20.2
148,7.3,2.2,28,5,24.9,1.1,20120528,4.5,119,16.9,0.0,2012-05-28,2012,78.8,20.1
149,6.6,6.2,29,5,25.6,1.4,20120529,0.0,119,16.4,0.0,2012-05-29,2012,47.8,21.4
150,8.6,1.0,30,5,24.3,2.2,20120530,0.2,119,17.3,0.0,2012-05-30,2012,62.4,20.2
151,3.9,8.5,31,5,26.3,2.0,20120531,0.0,119,16.4,0.0,2012-05-31,2012,71.4,20.4
152,5.4,6.5,1,6,26.4,1.3,20120601,0.0,119,14.9,0.0,2012-06-01,2012,68.3,20.5
153,6.1,8.9,2,6,28.5,1.5,20120602,0.0,119,17.5,0.0,2012-06-02,2012,58.5,22.1
154,2.0,12.7,3,6,28.5,1.4,20120603,0.0,119,15.8,0.0,2012-06-03,2012,54.0,22.2
155,4.1,9.8,4,6,28.9,1.4,20120604,0.0,119,16.6,0.0,2012-06-04,2012,50.0,22.8
156,4.9,7.9,5,6,27.4,1.9,20120605,0.0,119,19.8,0.0,2012-06-05,2012,69.1,22.5
157,7.5,5.4,6,6,27.9,1.9,20120606,0.0,119,19.0,0.0,2012-06-06,2012,75.6,22.3
158,6.4,5.8,7,6,28.7,1.4,20120607,0.0,119,18.4,0.0,2012-06-07,2012,76.8,22.2
159,8.3,0.5,8,6,26.4,1.2,20120608,0.3,119,17.8,0.0,2012-06-08,2012,81.4,21.1
160,5.1,6.1,9,6,28.7,1.3,20120609,0.0,119,18.1,0.0,2012-06-09,2012,72.9,23.2
161,6.1,7.6,10,6,28.1,1.6,20120610,0.0,119,18.6,0.0,2012-06-10,2012,75.5,22.5
162,7.4,0.6,11,6,26.6,1.5,20120611,0.0,119,19.9,0.0,2012-06-11,2012,73.3,22.9
163,6.6,10.0,12,6,29.2,1.7,20120612,0.0,119,18.7,0.0,2012-06-12,2012,67.8,23.3
164,4.1,5.9,13,6,29.4,2.3,20120613,0.0,119,18.8,0.0,2012-06-13,2012,66.0,23.0
165,5.3,10.8,14,6,31.2,2.8,20120614,0.0,119,20.4,0.0,2012-06-14,2012,60.9,24.8
166,6.5,2.6,15,6,27.0,3.7,20120615,0.0,119,20.2,0.0,2012-06-15,2012,64.8,23.3
167,5.0,10.5,16,6,28.5,1.9,20120616,0.0,119,19.1,0.0,2012-06-16,2012,71.8,23.1
168,2.0,12.7,17,6,29.3,1.9,20120617,0.0,119,17.4,0.0,2012-06-17,2012,65.3,23.0
169,7.3,6.7,18,6,30.1,1.4,20120618,0.0,119,19.2,0.0,2012-06-18,2012,65.6,23.9
170,4.1,9.2,19,6,33.9,2.0,20120619,0.0,119,19.6,0.0,2012-06-19,2012,58.0,25.9
171,3.5,11.8,20,6,30.4,2.5,20120620,0.0,119,21.5,0.0,2012-06-20,2012,63.6,24.9
172,2.6,10.6,21,6,31.6,1.6,20120621,0.0,119,20.1,0.0,2012-06-21,2012,71.5,24.4
173,5.1,6.1,22,6,28.9,1.9,20120622,0.0,119,19.2,0.0,2012-06-22,2012,78.3,23.1
174,3.3,10.0,23,6,31.4,1.4,20120623,0.0,119,20.0,0.0,2012-06-23,2012,70.1,25.3
175,5.8,2.4,24,6,31.5,2.3,20120624,0.0,119,20.9,0.0,2012-06-24,2012,65.3,26.5
176,2.4,10.6,25,6,31.9,3.8,20120625,0.0,119,21.8,0.0,2012-06-25,2012,51.1,26.2
177,5.5,11.0,26,6,30.4,3.9,20120626,0.0,119,20.6,0.0,2012-06-26,2012,55.6,24.8
178,3.0,9.4,27,6,30.2,3.8,20120627,0.0,119,19.5,0.0,2012-06-27,2012,58.6,24.5
179,6.9,6.8,28,6,29.6,1.9,20120628,0.0,119,20.5,0.0,2012-06-28,2012,63.0,25.0
180,8.1,3.4,29,6,31.2,1.8,20120629,17.0,119,21.9,0.0,2012-06-29,2012,72.1,25.6
181,10.0,0.0,30,6,24.6,2.9,20120630,83.5,119,20.1,0.0,2012-06-30,2012,94.1,22.1
182,8.4,1.6,1,7,26.5,1.7,20120701,0.0,119,19.1,0.0,2012-07-01,2012,86.6,21.9
183,7.5,5.3,2,7,29.0,1.6,20120702,0.0,119,20.7,0.0,2012-07-02,2012,77.8,23.8
184,7.3,2.5,3,7,27.8,1.4,20120703,0.0,119,19.0,0.0,2012-07-03,2012,83.5,23.8
185,8.6,1.0,4,7,28.2,2.0,20120704,0.0,119,23.0,0.0,2012-07-04,2012,86.6,24.7
186,10.0,0.0,5,7,25.1,1.8,20120705,50.5,119,21.8,0.0,2012-07-05,2012,93.3,23.5
187,9.4,0.0,6,7,22.3,2.0,20120706,276.5,119,20.3,0.0,2012-07-06,2012,96.4,21.6
188,1.9,12.0,7,7,31.4,1.3,20120707,0.0,119,18.0,0.0,2012-07-07,2012,71.5,24.5
189,1.0,13.0,8,7,29.8,1.7,20120708,0.0,119,19.6,0.0,2012-07-08,2012,75.5,24.7
190,5.4,7.9,9,7,31.7,1.2,20120709,0.0,119,20.2,0.0,2012-07-09,2012,75.3,25.5
191,8.8,0.2,10,7,29.1,2.4,20120710,4.5,119,21.4,0.0,2012-07-10,2012,78.4,25.5
192,8.9,0.8,11,7,27.8,2.4,20120711,8.0,119,21.1,0.0,2012-07-11,2012,93.0,23.2
193,9.0,1.7,12,7,28.9,1.4,20120712,0.0,119,21.1,0.0,2012-07-12,2012,80.5,25.0
194,7.8,4.9,13,7,29.7,1.8,20120713,25.5,119,22.3,0.0,2012-07-13,2012,83.1,26.2
195,9.9,0.0,14,7,27.9,2.1,20120714,55.0,119,21.9,0.0,2012-07-14,2012,90.3,24.4
196,10.0,0.0,15,7,22.0,3.2,20120715,97.5,119,19.8,0.0,2012-07-15,2012,96.6,20.9
197,8.9,0.4,16,7,26.2,1.0,20120716,0.5,119,19.0,0.0,2012-07-16,2012,85.4,22.4
198,9.6,0.3,17,7,29.0,1.5,20120717,0.5,119,21.6,0.0,2012-07-17,2012,82.4,25.2
199,9.5,0.1,18,7,30.5,2.5,20120718,3.0,119,24.4,0.0,2012-07-18,2012,83.4,26.6
200,9.6,0.5,19,7,26.0,3.4,20120719,44.0,119,22.7,0.0,2012-07-19,2012,92.6,24.1
201,6.4,7.1,20,7,30.6,1.3,20120720,0.5,119,22.6,0.0,2012-07-20,2012,78.9,26.2
202,5.6,9.8,21,7,32.1,1.1,20120721,0.0,119,23.7,0.0,2012-07-21,2012,76.8,27.6
203,7.6,3.9,22,7,31.5,1.6,20120722,5.5,119,24.5,0.0,2012-07-22,2012,82.9,27.4
204,8.0,2.5,23,7,31.7,2.0,20120723,0.2,119,25.5,0.0,2012-07-23,2012,83.0,27.6
205,6.0,9.0,24,7,32.9,1.6,20120724,0.0,119,25.1,0.0,2012-07-24,2012,78.5,28.1
206,4.8,9.7,25,7,32.4,1.4,20120725,0.0,119,23.3,0.0,2012-07-25,2012,78.9,27.3
207,3.0,12.3,26,7,32.3,1.3,20120726,0.0,119,23.0,0.0,2012-07-26,2012,75.0,27.7
208,2.5,10.0,27,7,32.0,1.8,20120727,0.0,119,23.4,0.0,2012-07-27,2012,78.3,27.5
209,4.8,8.8,28,7,33.1,1.5,20120728,0.0,119,24.3,0.0,2012-07-28,2012,77.0,28.1
210,4.0,8.3,29,7,33.3,2.2,20120729,0.0,119,25.0,0.0,2012-07-29,2012,77.3,29.0
211,6.6,6.1,30,7,32.7,2.1,20120730,0.5,119,25.6,0.0,2012-07-30,2012,79.5,28.5
212,5.6,6.2,31,7,33.1,1.6,20120731,0.1,119,26.0,0.0,2012-07-31,2012,77.0,29.1
213,5.5,8.7,1,8,36.9,1.6,20120801,0.0,119,25.4,0.0,2012-08-01,2012,67.8,31.3
214,4.4,11.3,2,8,35.7,3.6,20120802,0.0,119,26.8,0.0,2012-08-02,2012,60.4,31.3
215,2.6,12.1,3,8,35.2,4.0,20120803,0.0,119,27.8,0.0,2012-08-03,2012,60.9,31.5
216,2.0,12.3,4,8,37.0,2.0,20120804,0.0,119,27.3,0.0,2012-08-04,2012,62.3,31.6
217,0.5,12.2,5,8,37.4,1.6,20120805,0.0,119,26.8,0.0,2012-08-05,2012,58.6,31.9
218,3.9,6.3,6,8,36.3,1.6,20120806,0.0,119,26.6,0.0,2012-08-06,2012,65.3,31.5
219,3.8,8.1,7,8,35.2,2.6,20120807,0.0,119,27.0,0.0,2012-08-07,2012,61.3,30.8
220,3.1,10.8,8,8,34.0,2.5,20120808,0.0,119,25.4,0.0,2012-08-08,2012,62.8,29.5
221,6.1,7.4,9,8,33.3,1.8,20120809,0.0,119,25.2,0.0,2012-08-09,2012,76.6,28.4
222,8.8,0.3,10,8,28.4,1.3,20120810,1.0,119,24.0,0.0,2012-08-10,2012,84.8,25.9
223,6.9,4.3,11,8,32.2,1.2,20120811,0.0,119,24.1,0.0,2012-08-11,2012,74.0,27.6
224,9.4,0.1,12,8,27.4,1.4,20120812,36.5,119,23.2,0.0,2012-08-12,2012,90.6,25.0
225,6.9,8.3,13,8,33.0,1.5,20120813,0.4,119,22.6,0.0,2012-08-13,2012,73.9,27.1
226,6.5,5.6,14,8,30.7,3.0,20120814,12.0,119,23.8,0.0,2012-08-14,2012,75.6,26.7
227,10.0,0.0,15,8,27.6,2.1,20120815,91.0,119,23.2,0.0,2012-08-15,2012,95.0,24.6
228,8.4,1.1,16,8,28.9,1.0,20120816,0.0,119,23.0,0.0,2012-08-16,2012,82.0,25.8
229,6.5,3.8,17,8,31.7,1.4,20120817,18.5,119,24.4,0.0,2012-08-17,2012,86.0,27.0
230,9.0,0.0,18,8,30.1,1.5,20120818,0.5,119,25.4,0.0,2012-08-18,2012,88.8,27.4
231,9.5,1.0,19,8,30.5,2.2,20120819,0.5,119,25.6,0.0,2012-08-19,2012,86.6,27.6
232,10.0,0.1,20,8,27.4,1.9,20120820,139.5,119,24.1,0.0,2012-08-20,2012,95.8,25.6
233,9.3,0.6,21,8,28.7,1.1,20120821,33.5,119,23.7,0.0,2012-08-21,2012,93.8,25.5
234,9.8,0.0,22,8,24.8,1.5,20120822,24.5,119,20.3,0.0,2012-08-22,2012,89.8,22.6
235,8.5,1.8,23,8,28.1,3.2,20120823,0.0,119,20.8,0.0,2012-08-23,2012,80.4,23.6
236,9.5,0.1,24,8,27.8,3.1,20120824,8.0,119,21.4,0.0,2012-08-24,2012,81.4,24.0
