,day,year,Date,date,sunshine,wind,snow,tmin,rainfall,tmax,station_id,tavg,cloud,humid,month
18,19,2010,2010-01-19,20100119,4.9,1.2,0.0,-4.7,0.2,9.2,119,2.8,8.0,76.9,1
19,20,2010,2010-01-20,20100120,0.0,0.8,0.0,3.3,9.0,8.8,119,6.1,10.0,98.9,1
20,21,2010,2010-01-21,20100121,8.8,2.8,0.0,-6.7,2.0,3.8,119,-2.9,2.6,67.1,1
21,22,2010,2010-01-22,20100122,8.8,2.2,0.0,-8.6,0.0,-1.7,119,-5.7,0.8,55.0,1
22,23,2010,2010-01-23,20100123,9.4,1.5,0.0,-8.9,0.0,-0.1,119,-4.6,1.6,58.4,1
23,24,2010,2010-01-24,20100124,5.3,1.5,0.0,-6.1,0.0,5.0,119,0.2,6.5,76.3,1
24,25,2010,2010-01-25,20100125,8.6,2.7,0.0,-7.5,0.0,3.1,119,-2.2,1.4,59.0,1
25,26,2010,2010-01-26,20100126,9.5,1.3,0.0,-10.3,0.0,2.0,119,-4.4,0.8,62.6,1
26,27,2010,2010-01-27,20100127,3.8,1.4,0.0,-5.8,3.0,5.5,119,0.6,7.5,78.4,1
27,28,2010,2010-01-28,20100128,6.8,2.6,0.0,-4.3,0.0,3.9,119,0.4,3.3,71.8,1
28,29,2010,2010-01-29,20100129,3.7,2.0,0.0,-7.7,0.0,1.9,119,-2.0,4.9,66.8,1
29,30,2010,2010-01-30,20100130,1.7,0.9,0.0,-4.8,0.0,5.8,119,-0.1,5.3,81.3,1
30,31,2010,2010-01-31,20100131,1.2,0.6,0.0,-3.7,0.0,6.0,119,0.5,5.0,90.3,1
31,1,2010,2010-02-01,20100201,4.1,1.4,0.0,-2.3,0.0,5.2,119,0.9,4.8,78.3,2
32,2,2010,2010-02-02,20100202,9.7,3.2,0.0,-7.5,0.0,-1.8,119,-4.9,0.9,33.8,2
33,3,2010,2010-02-03,20100203,9.9,2.2,0.0,-10.6,0.0,-4.0,119,-7.4,0.5,45.3,2
34,4,2010,2010-02-04,20100204,8.7,1.6,0.1,-10.1,0.0,0.2,119,-4.1,2.9,68.3,2
35,5,2010,2010-02-05,20100205,9.9,2.1,0.0,-7.0,0.0,-1.5,119,-4.6,0.0,42.4,2
36,6,2010,2010-02-06,20100206,9.9,1.3,0.0,-11.5,0.0,1.3,119,-5.0,0.0,53.5,2
37,7,2010,2010-02-07,20100207,6.4,1.0,0.0,-9.5,0.0,8.1,119,0.4,5.6,47.5,2
38,8,2010,2010-02-08,20100208,0.0,0.8,0.0,2.2,0.1,7.6,119,4.3,10.0,61.3,2
39,9,2010,2010-02-09,20100209,0.0,0.7,0.0,2.5,18.0,5.1,119,4.0,9.9,99.0,2
40,10,2010,2010-02-10,20100210,0.0,1.3,0.0,3.0,6.5,4.9,119,4.0,9.8,94.6,2
41,11,2010,2010-02-11,20100211,0.0,2.4,1.8,0.2,10.6,4.1,119,1.4,9.9,89.5,2
42,12,2010,2010-02-12,20100212,0.0,1.7,0.5,-1.4,0.1,2.7,119,0.2,10.0,86.5,2
43,13,2010,2010-02-13,20100213,6.1,2.1,1.4,-4.4,0.6,0.1,119,-2.1,5.0,76.1,2
44,14,2010,2010-02-14,20100214,0.0,0.9,0.0,-4.8,0.0,1.7,119,-1.5,7.5,58.9,2
45,15,2010,2010-02-15,20100215,4.2,2.2,0.0,-5.0,0.0,1.2,119,-2.2,3.8,53.8,2
46,16,2010,2010-02-16,20100216,10.0,1.8,0.0,-7.3,0.0,0.5,119,-3.9,1.1,50.5,2
47,17,2010,2010-02-17,20100217,0.4,1.1,1.1,-7.7,0.5,0.7,119,-2.7,7.8,60.3,2
48,18,2010,2010-02-18,20100218,9.1,2.8,1.7,-5.1,1.1,-0.1,119,-2.3,3.6,63.9,2
49,19,2010,2010-02-19,20100219,9.6,1.6,0.0,-5.5,0.0,3.2,119,-1.2,1.0,64.6,2
50,20,2010,2010-02-20,20100220,9.0,0.8,0.0,-4.5,0.0,9.2,119,1.6,0.4,77.0,2
51,21,2010,2010-02-21,20100221,9.5,1.1,0.0,-3.7,0.0,10.6,119,3.3,3.0,72.9,2
52,22,2010,2010-02-22,20100222,4.7,0.9,0.0,-0.5,0.0,11.2,119,4.6,4.8,85.3,2
53,23,2010,2010-02-23,20100223,9.7,1.4,0.0,-2.6,0.0,16.5,119,6.5,2.5,66.5,2
54,24,2010,2010-02-24,20100224,6.6,1.4,0.0,0.4,0.0,18.1,119,11.1,4.4,64.4,2
55,25,2010,2010-02-25,20100225,0.0,1.3,0.0,9.5,18.5,14.5,119,12.4,9.9,94.6,2
56,26,2010,2010-02-26,20100226,5.8,1.3,0.0,8.5,0.5,19.1,119,12.2,5.4,79.0,2
57,27,2010,2010-02-27,20100227,5.5,2.6,0.0,5.1,0.2,11.8,119,8.0,7.6,79.9,2
58,28,2010,2010-02-28,20100228,2.4,1.5,0.0,4.2,0.0,11.6,119,7.3,8.8,79.5,2
59,1,2010,2010-03-01,20100301,0.0,3.6,0.0,2.4,16.5,7.3,119,3.9,9.4,85.6,3
60,2,2010,2010-03-02,20100302,0.0,2.0,0.0,0.9,0.1,5.3,119,3.0,7.1,83.6,3
61,3,2010,2010-03-03,20100303,8.5,2.2,0.0,-2.0,0.0,11.6,119,5.3,4.6,61.5,3
62,4,2010,2010-03-04,20100304,0.0,2.8,0.0,5.2,1.0,7.4,119,5.9,9.5,78.9,3
63,5,2010,2010-03-05,20100305,0.9,1.5,0.0,4.6,1.0,9.7,119,6.6,9.5,83.4,3
64,6,2010,2010-03-06,20100306,3.5,1.9,0.0,3.0,0.0,11.4,119,6.5,7.9,67.0,3
65,7,2010,2010-03-07,20100307,2.8,2.9,0.0,3.2,0.0,9.0,119,5.7,8.3,56.3,3
66,8,2010,2010-03-08,20100308,5.5,3.5,0.0,1.1,0.0,9.0,119,4.6,6.3,55.4,3
67,9,2010,2010-03-09,20100309,0.3,2.3,6.0,-2.8,10.3,6.0,119,1.9,9.6,80.1,3
68,10,2010,2010-03-10,20100310,2.1,2.1,2.4,-3.6,2.9,1.4,119,-1.1,8.4,86.4,3
69,11,2010,2010-03-11,20100311,8.2,1.9,0.0,-3.4,0.0,7.4,119,2.4,4.8,73.4,3
70,12,2010,2010-03-12,20100312,2.4,3.6,0.0,2.5,0.0,11.7,119,6.3,6.3,72.9,3
71,13,2010,2010-03-13,20100313,9.6,1.9,0.0,-1.0,0.0,9.1,119,3.4,1.8,39.0,3
72,14,2010,2010-03-14,20100314,2.5,2.4,0.0,-0.2,1.5,13.9,119,7.9,5.9,59.8,3
73,15,2010,2010-03-15,20100315,0.9,3.0,0.0,3.5,14.5,11.3,119,8.0,9.1,85.4,3
74,16,2010,2010-03-16,20100316,9.8,3.9,0.0,0.0,0.0,4.4,119,1.8,1.8,49.6,3
75,17,2010,2010-03-17,20100317,4.6,1.1,6.4,-2.8,4.1,5.2,119,0.1,6.0,71.6,3
76,18,2010,2010-03-18,20100318,11.4,2.1,0.7,-2.6,0.3,4.4,119,0.4,1.3,68.0,3
77,19,2010,2010-03-19,20100319,7.7,1.7,0.0,-3.3,0.0,10.0,119,4.4,4.9,62.4,3
78,20,2010,2010-03-20,20100320,0.0,3.0,0.0,2.7,0.5,13.4,119,7.1,9.5,80.6,3
79,21,2010,2010-03-21,20100321,10.8,3.5,0.0,-0.8,0.0,6.8,119,3.0,1.0,55.0,3
80,22,2010,2010-03-22,20100322,0.0,0.9,5.5,-0.2,11.5,5.0,119,1.5,8.5,87.3,3
81,23,2010,2010-03-23,20100323,4.8,1.0,0.0,0.7,0.0,11.0,119,5.3,8.5,84.5,3
82,24,2010,2010-03-24,20100324,7.9,1.6,0.0,1.6,0.0,14.7,119,8.3,7.3,66.1,3
83,25,2010,2010-03-25,20100325,0.3,2.8,0.0,0.9,0.5,10.1,119,5.7,7.5,53.8,3
84,26,2010,2010-03-26,20100326,9.0,3.1,0.0,-1.9,0.0,6.8,119,3.0,3.9,50.3,3
85,27,2010,2010-03-27,20100327,0.0,2.3,0.0,2.1,0.0,8.0,119,5.1,8.9,85.3,3
86,28,2010,2010-03-28,20100328,11.6,2.3,0.0,0.3,0.0,8.4,119,4.4,1.1,55.1,3
87,29,2010,2010-03-29,20100329,11.4,1.9,0.0,-1.6,0.0,11.2,119,5.4,0.3,50.4,3
88,30,2010,2010-03-30,20100330,4.2,1.3,0.0,0.8,0.0,14.7,119,8.2,6.5,63.4,3
89,31,2010,2010-03-31,20100331,0.0,2.0,0.0,6.9,14.0,9.7,119,8.5,10.0,91.5,3
90,1,2010,2010-04-01,20100401,0.0,1.6,0.0,3.5,2.5,9.4,119,7.6,7.9,86.1,4
91,2,2010,2010-04-02,20100402,10.9,2.7,0.0,-0.4,0.0,11.6,119,5.9,0.5,57.9,4
92,3,2010,2010-04-03,20100403,11.6,2.2,0.0,-0.2,0.0,9.8,119,5.2,0.0,48.6,4
93,4,2010,2010-04-04,20100404,10.1,1.7,0.0,-0.6,0.0,16.1,119,7.4,2.1,56.4,4
94,5,2010,2010-04-05,20100405,6.7,1.2,0.0,2.2,0.0,15.8,119,10.3,4.3,69.9,4
95,6,2010,2010-04-06,20100406,5.6,2.7,0.0,4.8,0.1,12.4,119,8.3,5.4,69.0,4
96,7,2010,2010-04-07,20100407,12.1,2.0,0.0,1.8,0.0,12.6,119,7.0,0.1,50.6,4
97,8,2010,2010-04-08,20100408,11.4,1.5,0.0,0.7,0.0,16.7,119,8.7,0.0,57.1,4
98,9,2010,2010-04-09,20100409,10.8,1.0,0.0,4.0,0.0,17.9,119,11.3,2.4,58.9,4
99,10,2010,2010-04-10,20100410,0.0,1.2,0.0,8.2,0.0,13.6,119,10.4,9.8,73.9,4
100,11,2010,2010-04-11,20100411,3.7,2.4,0.0,5.3,0.0,20.0,119,13.9,7.6,59.9,4
101,12,2010,2010-04-12,20100412,2.0,2.8,0.0,9.3,6.0,19.6,119,14.1,9.0,61.3,4
102,13,2010,2010-04-13,20100413,7.3,5.3,0.0,3.1,1.0,9.5,119,5.1,6.0,61.1,4
103,14,2010,2010-04-14,20100414,4.5,3.0,0.0,1.6,0.0,7.7,119,4.8,5.8,36.9,4
104,15,2010,2010-04-15,20100415,10.9,1.8,0.0,-0.8,0.0,13.0,119,6.3,3.1,47.4,4
105,16,2010,2010-04-16,20100416,10.7,1.8,0.0,2.5,0.0,13.8,119,7.2,1.6,58.3,4
106,17,2010,2010-04-17,20100417,6.7,1.4,0.0,1.1,0.0,13.2,119,7.3,4.3,73.0,4
107,18,2010,2010-04-18,20100418,0.1,2.0,0.0,4.4,0.0,18.0,119,12.1,9.4,63.8,4
108,19,2010,2010-04-19,20100419,0.0,1.6,0.0,12.5,0.0,20.4,119,16.0,8.1,58.6,4
109,20,2010,2010-04-20,20100420,4.4,1.5,0.0,10.5,0.0,21.8,119,15.6,7.9,77.9,4
110,21,2010,2010-04-21,20100421,1.2,2.5,0.0,9.9,4.5,20.4,119,14.7,9.0,74.6,4
111,22,2010,2010-04-22,20100422,0.0,2.2,0.0,9.0,3.0,13.2,119,11.2,10.0,76.0,4
112,23,2010,2010-04-23,20100423,5.3,2.2,0.0,7.8,5.5,14.8,119,10.4,6.5,76.5,4
113,24,2010,2010-04-24,20100424,12.2,1.8,0.0,4.3,0.0,17.5,119,10.8,0.0,58.3,4
114,25,2010,2010-04-25,20100425,10.6,1.2,0.0,4.3,0.0,20.0,119,13.0,3.4,49.6,4
115,26,2010,2010-04-26,20100426,0.2,2.2,0.0,9.5,20.5,18.2,119,12.5,9.8,73.8,4
116,27,2010,2010-04-27,20100427,1.4,3.8,0.0,4.6,3.5,11.4,119,8.1,7.5,80.5,4
117,28,2010,2010-04-28,20100428,0.0,3.3,0.0,3.3,9.0,7.6,119,5.3,9.4,86.0,4
118,29,2010,2010-04-29,20100429,10.4,3.2,0.0,4.5,3.0,12.8,119,8.9,3.5,70.9,4
119,30,2010,2010-04-30,20100430,11.3,2.5,0.0,6.0,0.0,14.5,119,9.6,3.0,74.8,4
120,1,2010,2010-05-01,20100501,11.7,1.9,0.0,4.1,0.0,19.0,119,11.9,0.6,64.3,5
121,2,2010,2010-05-02,20100502,12.0,1.5,0.0,6.8,0.0,24.4,119,16.7,0.6,60.3,5
122,3,2010,2010-05-03,20100503,0.0,2.3,0.0,14.2,0.0,21.6,119,19.1,8.4,82.6,5
123,4,2010,2010-05-04,20100504,2.9,1.8,0.0,16.2,0.0,26.6,119,20.4,7.5,79.0,5
124,5,2010,2010-05-05,20100505,3.9,1.9,0.0,13.3,0.0,26.3,119,20.9,8.5,64.4,5
125,6,2010,2010-05-06,20100506,1.0,3.1,0.0,9.0,9.5,21.3,119,14.0,8.3,89.3,5
126,7,2010,2010-05-07,20100507,12.2,2.0,0.0,7.6,0.0,21.5,119,14.6,0.5,62.9,5
127,8,2010,2010-05-08,20100508,11.5,1.5,0.0,9.9,0.0,22.8,119,16.1,3.5,64.4,5
128,9,2010,2010-05-09,20100509,6.5,1.2,0.0,11.4,0.0,26.4,119,18.9,7.5,55.9,5
129,10,2010,2010-05-10,20100510,10.3,2.5,0.0,11.5,0.0,20.7,119,15.5,4.6,66.5,5
130,11,2010,2010-05-11,20100511,5.6,2.0,0.0,8.6,0.0,18.8,119,13.0,2.6,71.9,5
131,12,2010,2010-05-12,20100512,12.4,2.0,0.0,8.0,0.0,19.6,119,13.6,0.9,73.6,5
132,13,2010,2010-05-13,20100513,10.6,1.4,0.0,8.7,0.0,21.6,119,15.2,1.1,67.4,5
133,14,2010,2010-05-14,20100514,12.2,1.6,0.0,9.5,0.0,24.7,119,17.0,0.6,61.1,5
134,15,2010,2010-05-15,20100515,3.9,1.4,0.0,11.2,0.0,21.3,119,16.0,5.4,64.3,5
135,16,2010,2010-05-16,20100516,9.9,1.5,0.0,10.0,0.0,23.9,119,17.0,3.8,62.9,5
136,17,2010,2010-05-17,20100517,7.7,1.7,0.0,11.4,3.5,27.3,119,19.6,7.3,61.4,5
137,18,2010,2010-05-18,20100518,0.0,2.4,0.0,15.8,51.5,19.6,119,18.1,10.0,98.8,5
138,19,2010,2010-05-19,20100519,3.4,1.6,0.0,14.4,0.2,21.4,119,17.7,7.5,88.0,5
139,20,2010,2010-05-20,20100520,11.8,1.8,0.0,14.0,0.0,27.3,119,19.8,0.4,76.6,5
140,21,2010,2010-05-21,20100521,9.8,1.4,0.0,14.3,0.0,29.8,119,21.5,4.1,68.5,5
141,22,2010,2010-05-22,20100522,0.0,1.6,0.0,15.8,7.5,25.9,119,19.9,9.9,74.8,5
142,23,2010,2010-05-23,20100523,0.0,3.5,0.0,15.3,17.0,18.9,119,16.8,10.0,87.5,5
143,24,2010,2010-05-24,20100524,0.0,2.5,0.0,13.3,10.0,15.7,119,14.0,10.0,98.1,5
144,25,2010,2010-05-25,20100525,0.8,1.3,0.0,12.7,1.5,19.9,119,15.5,9.4,90.1,5
145,26,2010,2010-05-26,20100526,8.3,2.6,0.0,14.7,0.0,22.5,119,18.0,4.9,67.6,5
146,27,2010,2010-05-27,20100527,12.2,2.2,0.0,11.5,0.0,23.9,119,17.6,3.9,60.5,5
147,28,2010,2010-05-28,20100528,0.2,1.3,0.0,12.8,0.0,19.8,119,16.1,9.0,83.5,5
148,29,2010,2010-05-29,20100529,8.0,1.3,0.0,14.4,0.0,24.8,119,18.5,6.1,76.8,5
149,30,2010,2010-05-30,20100530,7.3,1.7,0.0,13.8,0.0,24.8,119,19.1,6.9,70.8,5
150,31,2010,2010-05-31,20100531,1.1,1.5,0.0,16.2,0.0,22.3,119,18.7,8.0,62.3,5
151,1,2010,2010-06-01,20100601,13.8,1.8,0.0,12.5,0.0,26.4,119,18.7,1.1,54.4,6
152,2,2010,2010-06-02,20100602,13.1,1.4,0.0,12.7,0.0,27.0,119,20.0,0.4,63.9,6
153,3,2010,2010-06-03,20100603,12.7,1.8,0.0,14.6,0.0,26.7,119,20.6,0.3,67.5,6
154,4,2010,2010-06-04,20100604,13.3,1.7,0.0,14.7,0.0,27.9,119,21.1,0.3,67.6,6
155,5,2010,2010-06-05,20100605,11.1,1.5,0.0,15.2,0.0,28.1,119,21.6,4.4,65.6,6
156,6,2010,2010-06-06,20100606,9.7,1.3,0.0,16.3,0.0,30.9,119,24.3,5.0,59.8,6
157,7,2010,2010-06-07,20100607,9.4,1.7,0.0,19.0,0.0,32.2,119,25.3,3.9,57.3,6
158,8,2010,2010-06-08,20100608,13.4,1.8,0.0,17.5,0.0,31.5,119,25.0,0.0,48.6,6
159,9,2010,2010-06-09,20100609,12.9,1.4,0.0,18.4,0.0,30.6,119,25.2,0.5,53.3,6
160,10,2010,2010-06-10,20100610,8.9,1.5,0.0,19.5,0.0,32.7,119,25.1,5.4,57.3,6
161,11,2010,2010-06-11,20100611,6.5,2.0,0.0,18.8,0.2,31.1,119,24.9,7.9,58.1,6
162,12,2010,2010-06-12,20100612,0.0,2.1,0.0,18.2,40.0,20.8,119,19.0,10.0,94.6,6
163,13,2010,2010-06-13,20100613,2.2,1.5,0.0,18.5,12.5,27.5,119,22.3,9.0,87.6,6
164,14,2010,2010-06-14,20100614,1.3,1.1,0.0,19.6,18.5,26.0,119,21.7,9.4,92.4,6
165,15,2010,2010-06-15,20100615,10.1,1.7,0.0,20.0,0.0,29.3,119,23.6,5.1,82.3,6
166,16,2010,2010-06-16,20100616,1.7,1.5,0.0,19.8,1.5,25.8,119,22.3,8.0,85.8,6
167,17,2010,2010-06-17,20100617,1.1,1.0,0.0,20.3,0.0,29.7,119,24.3,8.8,79.3,6
168,18,2010,2010-06-18,20100618,2.2,1.7,0.0,23.5,0.0,31.8,119,26.8,9.6,74.0,6
169,19,2010,2010-06-19,20100619,1.2,1.7,0.0,21.6,9.0,26.3,119,23.6,9.9,84.8,6
170,20,2010,2010-06-20,20100620,7.4,1.9,0.0,19.5,10.5,26.7,119,22.5,6.1,87.5,6
171,21,2010,2010-06-21,20100621,7.7,1.4,0.0,17.5,0.0,27.7,119,21.4,2.6,83.4,6
172,22,2010,2010-06-22,20100622,6.4,1.5,0.0,16.6,0.0,26.0,119,21.7,5.8,63.8,6
173,23,2010,2010-06-23,20100623,13.0,1.3,0.0,16.9,0.0,29.2,119,23.1,0.5,63.9,6
174,24,2010,2010-06-24,20100624,12.5,1.3,0.0,17.2,0.0,30.5,119,23.7,0.0,67.1,6
175,25,2010,2010-06-25,20100625,9.4,2.0,0.0,18.4,0.0,33.3,119,26.7,6.0,60.9,6
176,26,2010,2010-06-26,20100626,0.2,2.5,0.0,24.2,0.4,28.3,119,25.5,9.9,70.3,6
177,27,2010,2010-06-27,20100627,3.1,1.7,0.0,20.3,11.0,25.7,119,22.7,7.4,92.1,6
178,28,2010,2010-06-28,20100628,10.3,1.5,0.0,20.2,0.0,30.1,119,24.3,3.4,80.1,6
179,29,2010,2010-06-29,20100629,0.8,1.1,0.0,20.1,0.0,27.3,119,23.6,7.1,84.8,6
180,30,2010,2010-06-30,20100630,0.2,0.9,0.0,21.2,12.5,25.5,119,23.2,9.9,90.0,6
181,1,2010,2010-07-01,20100701,1.1,1.4,0.0,22.5,0.0,29.2,119,25.9,8.8,86.1,7
182,2,2010,2010-07-02,20100702,0.0,1.7,0.0,24.8,18.5,27.0,119,25.6,10.0,95.3,7
183,3,2010,2010-07-03,20100703,0.0,0.8,0.0,22.8,5.5,25.8,119,24.1,9.8,96.5,7
184,4,2010,2010-07-04,20100704,0.5,1.7,0.0,23.8,0.0,29.4,119,25.5,8.5,88.1,7
185,5,2010,2010-07-05,20100705,7.4,1.9,0.0,22.5,0.0,30.7,119,25.4,4.9,87.1,7
186,6,2010,2010-07-06,20100706,9.6,1.9,0.0,22.1,0.0,31.7,119,26.3,4.5,74.3,7
187,7,2010,2010-07-07,20100707,9.8,2.0,0.0,21.8,0.0,29.2,119,24.9,5.6,76.9,7
188,8,2010,2010-07-08,20100708,3.4,1.3,0.0,20.9,2.0,29.2,119,24.4,8.4,75.6,7
189,9,2010,2010-07-09,20100709,8.1,1.5,0.0,21.1,0.0,30.5,119,25.3,5.4,71.9,7
190,10,2010,2010-07-10,20100710,3.2,1.5,0.0,21.7,0.0,30.8,119,26.4,7.9,71.5,7
191,11,2010,2010-07-11,20100711,1.9,2.5,0.0,22.7,1.5,27.1,119,24.5,8.5,74.8,7
192,12,2010,2010-07-12,20100712,6.9,1.6,0.0,21.3,0.0,29.8,119,25.6,5.0,71.5,7
193,13,2010,2010-07-13,20100713,8.8,1.8,0.0,22.4,1.0,31.7,119,26.4,5.5,74.3,7
194,14,2010,2010-07-14,20100714,6.0,1.6,0.0,22.3,0.0,29.5,119,25.7,3.1,79.8,7
195,15,2010,2010-07-15,20100715,8.5,1.5,0.0,22.0,0.0,30.6,119,25.9,5.8,78.4,7
196,16,2010,2010-07-16,20100716,1.0,2.2,0.0,23.7,70.0,28.2,119,24.9,9.5,91.0,7
197,17,2010,2010-07-17,20100717,0.0,2.0,0.0,23.4,54.0,25.0,119,24.2,10.0,98.1,7
198,18,2010,2010-07-18,20100718,1.5,2.3,0.0,24.0,1.0,31.1,119,26.9,8.8,83.9,7
199,19,2010,2010-07-19,20100719,7.1,2.5,0.0,24.7,0.0,31.8,119,27.7,6.4,78.6,7
200,20,2010,2010-07-20,20100720,8.8,2.2,0.0,24.6,0.0,33.4,119,29.2,5.0,73.6,7
201,21,2010,2010-07-21,20100721,1.4,3.0,0.0,26.1,0.0,31.3,119,28.3,8.1,75.8,7
202,22,2010,2010-07-22,20100722,2.2,2.4,0.0,25.3,0.1,30.9,119,27.4,8.0,83.5,7
203,23,2010,2010-07-23,20100723,0.0,1.8,0.0,21.2,52.0,26.1,119,23.8,9.8,95.3,7
204,24,2010,2010-07-24,20100724,2.7,1.3,0.0,22.6,1.0,30.1,119,25.8,9.1,88.0,7
205,25,2010,2010-07-25,20100725,6.6,1.7,0.0,23.9,0.0,29.9,119,25.9,6.9,86.0,7
206,26,2010,2010-07-26,20100726,6.2,1.9,0.0,23.8,0.2,29.8,119,26.2,7.1,86.1,7
207,27,2010,2010-07-27,20100727,9.1,1.7,0.0,23.9,0.0,31.7,119,27.2,6.4,80.3,7
208,28,2010,2010-07-28,20100728,2.8,2.4,0.0,23.9,0.0,30.5,119,27.0,7.1,79.3,7
209,29,2010,2010-07-29,20100729,3.9,1.6,0.0,25.1,0.0,30.7,119,27.0,8.0,82.8,7
210,30,2010,2010-07-30,20100730,0.2,1.4,0.0,24.9,0.0,29.9,119,26.7,9.5,83.6,7
211,31,2010,2010-07-31,20100731,0.5,1.6,0.0,24.1,0.0,30.7,119,26.8,8.5,88.0,7
212,1,2010,2010-08-01,20100801,2.7,1.8,0.0,25.8,0.1,32.1,119,28.1,8.9,84.9,8
213,2,2010,2010-08-02,20100802,4.9,1.5,0.0,23.5,1.0,30.8,119,26.7,6.5,86.3,8
214,3,2010,2010-08-03,20100803,4.3,0.9,0.0,22.5,0.0,31.8,119,27.0,4.8,69.9,8
215,4,2010,2010-08-04,20100804,3.2,0.9,0.0,23.6,17.5,33.0,119,27.5,8.4,86.6,8
216,5,2010,2010-08-05,20100805,7.1,1.9,0.0,25.5,18.5,34.2,119,29.0,6.6,84.9,8
217,6,2010,2010-08-06,20100806,4.8,1.5,0.0,26.2,14.5,32.0,119,27.8,8.0,91.3,8
218,7,2010,2010-08-07,20100807,0.9,1.2,0.0,25.1,4.0,30.0,119,27.0,8.6,91.8,8
219,8,2010,2010-08-08,20100808,9.9,1.5,0.0,23.9,0.0,32.9,119,27.7,4.1,78.1,8
220,9,2010,2010-08-09,20100809,11.4,1.5,0.0,24.3,0.0,33.9,119,29.0,4.0,72.0,8
221,10,2010,2010-08-10,20100810,0.8,2.0,0.0,24.5,18.0,31.3,119,27.2,8.1,87.3,8
222,11,2010,2010-08-11,20100811,3.1,2.4,0.0,25.8,0.2,33.2,119,28.5,7.6,80.1,8
223,12,2010,2010-08-12,20100812,0.0,1.7,0.0,22.6,4.5,27.3,119,24.4,9.5,90.6,8
224,13,2010,2010-08-13,20100813,0.0,1.9,0.0,22.6,12.5,29.1,119,26.6,9.8,96.4,8
225,14,2010,2010-08-14,20100814,0.8,1.8,0.0,24.0,27.0,29.5,119,27.1,9.9,93.5,8
226,15,2010,2010-08-15,20100815,3.7,2.4,0.0,24.5,31.0,30.8,119,27.1,8.1,89.1,8
227,16,2010,2010-08-16,20100816,0.2,1.0,0.0,22.6,1.5,27.1,119,25.1,9.0,88.1,8
228,17,2010,2010-08-17,20100817,11.7,0.9,0.0,21.4,0.0,32.5,119,26.5,3.1,75.0,8
229,18,2010,2010-08-18,20100818,4.2,1.6,0.0,22.7,54.0,31.8,119,25.9,8.0,92.0,8
230,19,2010,2010-08-19,20100819,9.4,1.6,0.0,24.9,0.0,34.1,119,29.1,5.0,79.5,8
231,20,2010,2010-08-20,20100820,9.4,1.4,0.0,24.7,2.5,33.5,119,28.5,3.9,83.0,8
232,21,2010,2010-08-21,20100821,9.8,1.2,0.0,24.4,0.0,32.9,119,28.5,2.6,80.0,8
233,22,2010,2010-08-22,20100822,9.2,1.8,0.0,25.0,0.0,33.3,119,28.8,4.5,81.4,8
234,23,2010,2010-08-23,20100823,0.2,1.5,0.0,24.8,27.5,27.8,119,26.1,9.3,95.0,8
235,24,2010,2010-08-24,20100824,0.0,1.0,0.0,21.9,17.0,25.2,119,24.1,9.6,94.0,8
236,25,2010,2010-08-25,20100825,0.0,1.7,0.0,21.6,5.5,24.3,119,23.1,9.9,94.3,8
