,day,year,Date,date,sunshine,wind,snow,tmin,rainfall,tmax,station_id,tavg,cloud,humid,month
16,17,2023,2023-01-17,20230117,2.1,1.0,0.0,-7.5,0.0,0.2,119,-3.0,8.6,61.5,1
17,18,2023,2023-01-18,20230118,9.0,1.4,0.0,-5.2,0.0,2.8,119,-2.1,1.1,64.0,1
18,19,2023,2023-01-19,20230119,6.1,2.0,0.0,-7.0,0.7,5.2,119,-0.1,5.9,65.1,1
19,20,2023,2023-01-20,20230120,9.0,3.6,0.0,-7.5,0.0,3.1,119,-2.4,0.0,46.4,1
20,21,2023,2023-01-21,20230121,8.9,1.2,0.0,-10.4,0.0,1.2,119,-4.0,2.0,50.5,1
21,22,2023,2023-01-22,20230122,0.3,1.8,0.0,-2.3,0.0,3.4,119,-0.1,7.8,46.3,1
22,23,2023,2023-01-23,20230123,7.6,2.3,0.0,-5.5,0.0,5.4,119,-0.5,5.5,61.3,1
23,24,2023,2023-01-24,20230124,9.3,5.0,0.0,-16.3,0.0,-5.6,119,-13.4,0.3,45.6,1
24,25,2023,2023-01-25,20230125,9.6,1.8,0.0,-16.7,0.0,-5.0,119,-10.8,1.5,39.9,1
25,26,2023,2023-01-26,20230126,0.0,1.4,5.5,-8.7,1.3,-3.1,119,-5.8,8.8,79.4,1
26,27,2023,2023-01-27,20230127,9.3,3.3,4.3,-10.5,0.0,-3.2,119,-7.3,0.3,55.0,1
27,28,2023,2023-01-28,20230128,8.2,2.0,0.3,-11.6,0.0,-0.4,119,-5.6,1.0,48.5,1
28,29,2023,2023-01-29,20230129,5.0,2.5,0.0,-9.1,0.0,5.3,119,-1.8,1.8,58.3,1
29,30,2023,2023-01-30,20230130,9.2,1.8,0.0,-6.1,0.0,3.9,119,-1.3,0.0,51.5,1
30,31,2023,2023-01-31,20230131,9.0,2.2,0.0,-5.8,0.0,9.4,119,2.1,3.1,67.8,1
31,1,2023,2023-02-01,20230201,8.8,2.8,0.0,-2.2,0.0,5.6,119,1.2,1.5,64.4,2
32,2,2023,2023-02-02,20230202,6.1,1.8,0.0,-5.1,0.0,1.4,119,-2.5,6.6,52.5,2
33,3,2023,2023-02-03,20230203,8.0,1.4,0.0,-4.9,0.0,3.1,119,-2.0,3.9,51.1,2
34,4,2023,2023-02-04,20230204,8.0,1.5,0.0,-7.1,0.0,5.2,119,-1.6,0.9,68.0,2
35,5,2023,2023-02-05,20230205,7.6,1.2,0.0,-5.8,0.0,7.2,119,-0.1,0.6,76.6,2
36,6,2023,2023-02-06,20230206,5.7,1.1,0.0,-4.3,0.0,9.1,119,1.8,3.3,72.8,2
37,7,2023,2023-02-07,20230207,5.1,1.3,0.0,-3.0,0.0,8.6,119,1.7,2.5,79.5,2
38,8,2023,2023-02-08,20230208,7.5,1.5,0.0,-3.7,0.0,7.3,119,0.5,3.6,72.3,2
39,9,2023,2023-02-09,20230209,6.8,2.3,0.0,-5.0,0.0,9.7,119,3.5,6.4,55.8,2
40,10,2023,2023-02-10,20230210,1.3,1.8,0.0,-0.6,0.5,7.8,119,3.4,5.9,84.4,2
41,11,2023,2023-02-11,20230211,4.1,0.9,0.0,-3.4,0.0,7.8,119,1.3,4.6,83.4,2
42,12,2023,2023-02-12,20230212,2.1,1.2,0.0,-3.6,0.0,8.0,119,2.9,6.9,70.5,2
43,13,2023,2023-02-13,20230213,0.7,1.7,0.0,2.2,0.0,9.6,119,5.8,7.9,62.1,2
44,14,2023,2023-02-14,20230214,9.8,2.1,0.0,-2.8,0.0,5.9,119,1.4,1.0,53.8,2
45,15,2023,2023-02-15,20230215,8.3,1.8,0.0,-0.8,0.0,7.6,119,2.8,4.3,50.4,2
46,16,2023,2023-02-16,20230216,2.5,2.0,0.0,-2.5,0.0,5.4,119,1.5,5.1,72.4,2
47,17,2023,2023-02-17,20230217,6.7,1.2,0.0,-3.1,0.0,9.8,119,2.9,6.3,69.4,2
48,18,2023,2023-02-18,20230218,0.0,1.0,0.0,2.2,0.0,9.3,119,5.8,10.0,57.0,2
49,19,2023,2023-02-19,20230219,7.6,3.0,0.0,-1.8,0.2,6.2,119,2.8,4.1,63.4,2
50,20,2023,2023-02-20,20230220,10.3,3.0,0.0,-3.8,0.0,3.1,119,-0.6,0.0,48.9,2
51,21,2023,2023-02-21,20230221,10.4,1.9,0.0,-5.1,0.0,4.1,119,-1.6,0.3,46.8,2
52,22,2023,2023-02-22,20230222,9.6,1.4,0.0,-6.2,0.0,7.4,119,0.0,4.1,60.5,2
53,23,2023,2023-02-23,20230223,9.8,1.4,0.0,-3.9,0.0,8.5,119,1.6,1.9,69.6,2
54,24,2023,2023-02-24,20230224,10.0,2.5,0.0,-1.3,0.0,8.7,119,2.7,1.4,58.4,2
55,25,2023,2023-02-25,20230225,10.4,2.4,0.0,-3.4,0.0,5.5,119,0.8,0.0,41.4,2
56,26,2023,2023-02-26,20230226,10.4,1.5,0.0,-5.1,0.0,8.5,119,1.2,0.0,47.6,2
57,27,2023,2023-02-27,20230227,10.5,1.4,0.0,-4.4,0.0,11.5,119,2.6,0.0,54.4,2
58,28,2023,2023-02-28,20230228,8.5,1.4,0.0,-4.5,0.0,9.6,119,3.6,2.6,67.3,2
59,1,2023,2023-03-01,20230301,3.3,2.5,0.0,2.8,0.0,8.7,119,5.6,5.4,56.1,3
60,2,2023,2023-03-02,20230302,10.5,3.1,0.0,-1.6,0.0,5.7,119,1.5,0.0,38.9,3
61,3,2023,2023-03-03,20230303,10.1,2.0,0.0,-3.3,0.0,10.8,119,4.0,0.0,65.6,3
62,4,2023,2023-03-04,20230304,7.8,1.5,0.0,2.3,0.0,14.4,119,6.6,3.5,70.4,3
63,5,2023,2023-03-05,20230305,10.1,1.3,0.0,-1.2,0.0,15.3,119,6.0,0.0,60.8,3
64,6,2023,2023-03-06,20230306,9.7,1.3,0.0,-1.8,0.0,16.1,119,7.1,0.8,50.1,3
65,7,2023,2023-03-07,20230307,9.8,1.7,0.0,3.6,0.0,18.4,119,10.1,0.9,65.6,3
66,8,2023,2023-03-08,20230308,3.0,1.6,0.0,3.8,0.0,19.0,119,11.6,6.5,66.6,3
67,9,2023,2023-03-09,20230309,3.7,2.0,0.0,4.8,0.1,13.3,119,9.9,5.3,82.1,3
68,10,2023,2023-03-10,20230310,9.7,1.5,0.0,2.2,0.0,22.5,119,12.1,0.0,60.8,3
69,11,2023,2023-03-11,20230311,7.7,1.6,0.0,6.5,0.0,23.5,119,13.6,5.0,54.6,3
70,12,2023,2023-03-12,20230312,2.1,3.5,0.0,0.9,5.2,10.2,119,5.4,5.6,67.1,3
71,13,2023,2023-03-13,20230313,10.1,2.7,0.0,-1.4,0.0,7.6,119,3.0,3.6,36.3,3
72,14,2023,2023-03-14,20230314,9.8,2.8,0.0,2.4,0.0,15.3,119,8.6,3.5,45.4,3
73,15,2023,2023-03-15,20230315,4.9,2.8,0.0,3.0,0.0,17.4,119,8.5,6.1,67.1,3
74,16,2023,2023-03-16,20230316,6.9,2.4,0.0,0.1,0.0,8.9,119,4.5,4.8,35.0,3
75,17,2023,2023-03-17,20230317,6.9,1.5,0.0,-1.2,0.0,13.7,119,6.4,7.8,39.1,3
76,18,2023,2023-03-18,20230318,10.2,2.3,0.0,1.7,0.0,13.9,119,7.0,1.6,50.9,3
77,19,2023,2023-03-19,20230319,11.1,1.8,0.0,0.3,0.0,14.3,119,6.1,1.0,70.0,3
78,20,2023,2023-03-20,20230320,9.5,1.2,0.0,-1.6,0.0,16.6,119,7.0,5.0,57.4,3
79,21,2023,2023-03-21,20230321,10.8,1.2,0.0,1.4,0.0,21.3,119,10.7,0.5,44.4,3
80,22,2023,2023-03-22,20230322,6.4,1.5,0.0,4.9,0.0,24.9,119,15.6,6.0,49.3,3
81,23,2023,2023-03-23,20230323,3.4,1.8,0.0,11.4,0.2,22.2,119,15.8,6.0,54.5,3
82,24,2023,2023-03-24,20230324,4.1,1.5,0.0,6.5,0.0,16.4,119,10.9,7.1,43.9,3
83,25,2023,2023-03-25,20230325,3.0,1.6,0.0,6.4,0.0,16.8,119,10.7,5.5,59.3,3
84,26,2023,2023-03-26,20230326,10.8,3.0,0.0,3.4,0.0,14.4,119,8.4,1.3,40.4,3
85,27,2023,2023-03-27,20230327,10.5,1.8,0.0,0.1,0.0,13.6,119,6.0,0.6,47.5,3
86,28,2023,2023-03-28,20230328,6.8,1.5,0.0,1.0,0.0,15.2,119,7.8,2.3,58.1,3
87,29,2023,2023-03-29,20230329,10.9,1.5,0.0,1.7,0.0,19.8,119,9.9,0.6,60.3,3
88,30,2023,2023-03-30,20230330,10.8,1.5,0.0,2.6,0.0,20.6,119,11.2,1.4,50.1,3
89,31,2023,2023-03-31,20230331,11.3,1.6,0.0,3.4,0.0,21.8,119,11.8,0.0,52.1,3
90,1,2023,2023-04-01,20230401,10.9,1.4,0.0,4.8,0.0,25.3,119,14.7,0.5,47.9,4
91,2,2023,2023-04-02,20230402,11.3,2.6,0.0,8.9,0.0,23.7,119,17.1,0.0,31.0,4
92,3,2023,2023-04-03,20230403,10.9,2.4,0.0,7.4,0.0,24.6,119,17.4,2.9,29.1,4
93,4,2023,2023-04-04,20230404,2.8,2.9,0.0,12.4,9.5,22.5,119,17.1,9.3,41.1,4
94,5,2023,2023-04-05,20230405,0.0,3.4,0.0,8.5,35.7,15.1,119,11.9,9.9,93.9,4
95,6,2023,2023-04-06,20230406,0.0,2.3,0.0,6.5,3.6,9.5,119,8.3,9.1,92.5,4
96,7,2023,2023-04-07,20230407,11.3,2.7,0.0,0.0,0.0,0.0,119,0.0,0.8,63.4,4
97,8,2023,2023-04-08,20230408,11.7,2.6,0.0,1.5,0.0,13.9,119,7.6,0.5,57.9,4
98,9,2023,2023-04-09,20230409,11.7,2.0,0.0,2.1,0.0,18.0,119,9.8,0.0,59.1,4
99,10,2023,2023-04-10,20230410,10.7,2.3,0.0,4.1,0.0,19.2,119,12.4,1.0,49.5,4
100,11,2023,2023-04-11,20230411,0.0,3.2,0.0,7.8,0.0,18.2,119,12.7,6.0,72.4,4
101,12,2023,2023-04-12,20230412,11.1,2.2,0.0,2.3,0.0,15.2,119,8.9,0.0,54.4,4
102,13,2023,2023-04-13,20230413,4.5,1.2,0.0,3.7,0.0,18.4,119,11.3,5.8,44.6,4
103,14,2023,2023-04-14,20230414,6.4,1.4,0.0,9.2,0.0,22.8,119,15.3,7.6,56.6,4
104,15,2023,2023-04-15,20230415,2.8,1.7,0.0,7.4,2.0,16.3,119,11.8,8.1,87.0,4
105,16,2023,2023-04-16,20230416,4.8,2.0,0.0,6.5,0.0,16.2,119,10.4,5.8,70.5,4
106,17,2023,2023-04-17,20230417,8.3,1.7,0.0,5.1,0.0,19.2,119,13.0,5.5,55.9,4
107,18,2023,2023-04-18,20230418,1.9,2.2,0.0,10.9,1.0,17.7,119,14.3,8.9,74.3,4
108,19,2023,2023-04-19,20230419,12.3,2.3,0.0,11.4,0.0,28.2,119,18.3,2.1,65.8,4
109,20,2023,2023-04-20,20230420,0.2,2.2,0.0,12.3,0.0,19.9,119,15.7,8.6,88.8,4
110,21,2023,2023-04-21,20230421,6.5,2.5,0.0,11.9,0.0,22.8,119,16.8,4.4,50.3,4
111,22,2023,2023-04-22,20230422,5.5,2.0,0.0,12.7,0.0,21.4,119,16.7,7.4,20.4,4
112,23,2023,2023-04-23,20230423,2.5,1.6,0.0,9.4,0.0,21.1,119,15.0,8.3,41.8,4
113,24,2023,2023-04-24,20230424,6.9,2.4,0.0,9.5,0.0,20.6,119,14.4,5.0,44.8,4
114,25,2023,2023-04-25,20230425,0.0,1.8,0.0,7.1,0.1,12.5,119,10.2,8.8,68.1,4
115,26,2023,2023-04-26,20230426,3.2,2.8,0.0,5.5,0.0,11.9,119,9.0,4.8,71.4,4
116,27,2023,2023-04-27,20230427,12.2,1.5,0.0,3.3,0.0,20.0,119,11.5,0.6,67.9,4
117,28,2023,2023-04-28,20230428,8.3,1.7,0.0,6.0,1.3,21.7,119,14.9,5.6,64.8,4
118,29,2023,2023-04-29,20230429,0.5,2.7,0.0,9.3,14.2,15.4,119,12.6,9.9,87.3,4
119,30,2023,2023-04-30,20230430,9.7,3.0,0.0,7.1,0.0,18.7,119,12.8,5.4,68.9,4
120,1,2023,2023-05-01,20230501,11.2,1.9,0.0,8.9,0.0,20.1,119,13.7,2.5,60.9,5
121,2,2023,2023-05-02,20230502,9.5,1.4,0.0,6.3,0.0,24.1,119,15.9,6.5,47.4,5
122,3,2023,2023-05-03,20230503,10.9,2.0,0.0,9.8,0.0,25.8,119,18.4,4.1,54.4,5
123,4,2023,2023-05-04,20230504,3.9,2.1,0.0,13.8,0.0,26.7,119,20.4,7.5,65.8,5
124,5,2023,2023-05-05,20230505,0.0,2.8,0.0,17.9,9.4,20.9,119,19.3,10.0,91.3,5
125,6,2023,2023-05-06,20230506,0.3,2.9,0.0,12.0,46.8,19.1,119,12.9,9.5,85.3,5
126,7,2023,2023-05-07,20230507,0.7,1.7,0.0,7.6,1.7,16.8,119,12.4,7.3,60.9,5
127,8,2023,2023-05-08,20230508,12.8,1.9,0.0,5.1,0.0,20.7,119,13.1,2.9,60.0,5
128,9,2023,2023-05-09,20230509,12.7,1.7,0.0,6.7,0.0,22.6,119,14.8,2.4,62.8,5
129,10,2023,2023-05-10,20230510,12.1,1.5,0.0,8.0,0.0,25.3,119,16.2,3.4,61.1,5
130,11,2023,2023-05-11,20230511,12.8,1.7,0.0,8.9,0.0,26.0,119,17.5,2.6,51.8,5
131,12,2023,2023-05-12,20230512,7.3,1.4,0.0,10.5,0.0,24.3,119,16.8,5.9,57.3,5
132,13,2023,2023-05-13,20230513,9.5,1.8,0.0,10.8,0.0,23.0,119,16.7,4.1,67.5,5
133,14,2023,2023-05-14,20230514,11.9,1.7,0.0,10.5,0.0,23.1,119,16.9,0.6,62.1,5
134,15,2023,2023-05-15,20230515,12.6,1.7,0.0,11.1,0.0,27.4,119,19.4,1.3,58.6,5
135,16,2023,2023-05-16,20230516,12.0,2.0,0.0,14.8,0.0,30.4,119,22.1,2.1,55.9,5
136,17,2023,2023-05-17,20230517,11.8,2.8,0.0,14.6,0.0,28.2,119,22.1,3.9,65.9,5
137,18,2023,2023-05-18,20230518,0.8,2.1,0.0,18.0,1.1,24.7,119,20.5,8.1,70.3,5
138,19,2023,2023-05-19,20230519,8.1,1.7,0.0,15.4,0.0,25.9,119,20.9,3.0,63.5,5
139,20,2023,2023-05-20,20230520,10.7,2.5,0.0,15.6,0.0,26.2,119,20.0,3.9,70.4,5
140,21,2023,2023-05-21,20230521,4.6,2.4,0.0,15.1,0.0,20.8,119,17.0,8.1,76.5,5
141,22,2023,2023-05-22,20230522,5.8,1.6,0.0,14.5,0.0,25.0,119,18.6,5.6,65.5,5
142,23,2023,2023-05-23,20230523,12.1,1.7,0.0,12.4,0.0,25.3,119,18.5,0.5,60.8,5
143,24,2023,2023-05-24,20230524,5.3,1.4,0.0,11.8,0.0,25.5,119,18.9,6.5,55.4,5
144,25,2023,2023-05-25,20230525,10.9,1.9,0.0,14.4,0.0,26.2,119,20.2,4.8,49.8,5
145,26,2023,2023-05-26,20230526,10.7,2.0,0.0,15.8,0.0,26.2,119,20.6,7.6,56.1,5
146,27,2023,2023-05-27,20230527,0.0,1.4,0.0,17.4,14.2,20.2,119,18.9,9.9,90.0,5
147,28,2023,2023-05-28,20230528,0.0,1.3,0.0,17.6,40.4,20.1,119,19.1,10.0,97.6,5
148,29,2023,2023-05-29,20230529,2.3,1.0,0.0,19.1,6.7,26.6,119,21.8,6.1,86.6,5
149,30,2023,2023-05-30,20230530,3.2,1.7,0.0,18.7,0.0,27.6,119,22.4,7.3,79.1,5
150,31,2023,2023-05-31,20230531,8.7,2.5,0.0,18.2,0.0,27.5,119,21.8,5.8,61.5,5
151,1,2023,2023-06-01,20230601,1.3,1.5,0.0,17.8,0.0,26.0,119,21.7,8.8,71.6,6
152,2,2023,2023-06-02,20230602,5.2,2.0,0.0,15.6,0.0,23.9,119,18.8,3.9,82.8,6
153,3,2023,2023-06-03,20230603,13.0,2.2,0.0,13.9,0.0,26.9,119,20.3,2.0,62.9,6
154,4,2023,2023-06-04,20230604,10.7,1.8,0.0,14.2,0.0,26.9,119,20.6,4.6,65.9,6
155,5,2023,2023-06-05,20230605,10.7,2.4,0.0,15.8,0.0,24.8,119,20.0,4.9,71.0,6
156,6,2023,2023-06-06,20230606,10.7,2.0,0.0,14.6,0.0,24.7,119,19.5,4.8,73.0,6
157,7,2023,2023-06-07,20230607,1.5,2.1,0.0,18.3,0.0,25.6,119,21.0,9.3,73.8,6
158,8,2023,2023-06-08,20230608,0.9,2.0,0.0,16.8,0.0,24.0,119,20.2,9.1,79.0,6
159,9,2023,2023-06-09,20230609,10.7,1.8,0.0,18.1,2.8,28.1,119,22.7,4.9,65.4,6
160,10,2023,2023-06-10,20230610,6.8,2.1,0.0,19.5,0.0,28.1,119,23.1,6.6,65.9,6
161,11,2023,2023-06-11,20230611,8.8,2.2,0.0,18.3,0.0,27.9,119,22.2,4.6,71.8,6
162,12,2023,2023-06-12,20230612,8.2,1.5,0.0,16.2,0.0,27.2,119,21.1,6.3,74.5,6
163,13,2023,2023-06-13,20230613,12.9,2.1,0.0,17.8,0.0,26.0,119,21.1,2.9,71.8,6
164,14,2023,2023-06-14,20230614,9.2,2.0,0.0,17.2,0.0,26.5,119,20.8,2.5,74.3,6
165,15,2023,2023-06-15,20230615,8.8,1.8,0.0,16.1,1.1,26.7,119,21.1,2.0,75.0,6
166,16,2023,2023-06-16,20230616,12.6,1.8,0.0,16.9,0.0,28.4,119,22.1,0.5,69.4,6
167,17,2023,2023-06-17,20230617,10.8,1.7,0.0,16.2,0.0,29.7,119,22.6,5.3,63.5,6
168,18,2023,2023-06-18,20230618,13.1,1.7,0.0,18.8,0.0,31.0,119,23.7,3.4,68.1,6
169,19,2023,2023-06-19,20230619,10.9,1.8,0.0,19.3,0.0,33.6,119,26.3,4.0,61.5,6
170,20,2023,2023-06-20,20230620,0.0,2.0,0.0,19.3,18.5,25.7,119,23.4,8.8,62.8,6
171,21,2023,2023-06-21,20230621,0.1,2.3,0.0,18.3,17.0,23.5,119,20.2,9.1,92.8,6
172,22,2023,2023-06-22,20230622,7.3,2.3,0.0,18.6,0.2,25.8,119,21.9,5.6,80.1,6
173,23,2023,2023-06-23,20230623,6.3,1.4,0.0,19.0,0.0,28.7,119,23.7,4.9,78.3,6
174,24,2023,2023-06-24,20230624,11.0,1.7,0.0,20.2,0.0,30.7,119,24.9,0.9,73.9,6
175,25,2023,2023-06-25,20230625,8.1,2.0,0.0,20.6,0.0,31.9,119,26.9,5.9,63.0,6
176,26,2023,2023-06-26,20230626,0.0,3.0,0.0,21.2,31.3,26.4,119,24.0,10.0,86.0,6
177,27,2023,2023-06-27,20230627,6.9,2.6,0.0,21.2,0.8,29.8,119,25.0,5.3,75.4,6
178,28,2023,2023-06-28,20230628,6.0,2.2,0.0,22.6,0.0,29.3,119,25.4,7.4,78.3,6
179,29,2023,2023-06-29,20230629,0.0,2.4,0.0,22.7,58.6,25.1,119,23.9,10.0,94.4,6
180,30,2023,2023-06-30,20230630,2.2,1.4,0.0,22.7,1.2,29.2,119,25.1,6.6,86.6,6
181,1,2023,2023-07-01,20230701,11.6,1.7,0.0,21.2,0.0,31.2,119,26.1,2.1,81.1,7
182,2,2023,2023-07-02,20230702,5.6,1.5,0.0,21.2,0.0,30.5,119,25.3,6.6,82.9,7
183,3,2023,2023-07-03,20230703,10.2,1.6,0.0,22.1,0.0,34.0,119,27.7,5.8,74.8,7
184,4,2023,2023-07-04,20230704,0.0,2.7,0.0,23.6,22.5,28.3,119,25.0,9.5,88.9,7
185,5,2023,2023-07-05,20230705,4.0,3.4,0.0,21.6,22.0,26.6,119,23.6,5.5,83.8,7
186,6,2023,2023-07-06,20230706,10.2,2.5,0.0,21.1,0.0,31.7,119,26.3,6.3,72.1,7
187,7,2023,2023-07-07,20230707,5.8,2.9,0.0,22.1,0.0,30.6,119,25.0,6.9,71.6,7
188,8,2023,2023-07-08,20230708,2.2,2.1,0.0,20.5,1.3,29.5,119,24.5,8.4,84.5,7
189,9,2023,2023-07-09,20230709,1.6,2.0,0.0,21.8,31.2,28.4,119,25.0,8.6,86.3,7
190,10,2023,2023-07-10,20230710,7.1,2.0,0.0,22.3,21.2,30.9,119,26.3,7.3,80.8,7
191,11,2023,2023-07-11,20230711,0.0,1.5,0.0,21.9,49.6,25.7,119,23.7,10.0,89.8,7
192,12,2023,2023-07-12,20230712,3.1,1.4,0.0,23.2,0.2,29.8,119,25.9,9.1,85.9,7
193,13,2023,2023-07-13,20230713,0.0,2.0,0.0,24.0,64.5,25.9,119,24.8,10.0,94.6,7
194,14,2023,2023-07-14,20230714,0.0,3.3,0.0,23.9,80.8,25.1,119,24.4,10.0,96.8,7
195,15,2023,2023-07-15,20230715,0.0,2.3,0.0,23.1,9.6,25.8,119,24.1,10.0,92.9,7
196,16,2023,2023-07-16,20230716,0.0,1.7,0.0,22.8,0.2,26.4,119,24.3,9.4,88.0,7
197,17,2023,2023-07-17,20230717,0.7,1.2,0.0,23.1,7.8,27.5,119,24.8,9.4,89.8,7
198,18,2023,2023-07-18,20230718,1.5,1.4,0.0,22.3,60.7,26.4,119,24.0,7.4,92.5,7
199,19,2023,2023-07-19,20230719,10.9,1.4,0.0,20.9,0.0,31.4,119,25.7,1.1,80.9,7
200,20,2023,2023-07-20,20230720,11.1,1.4,0.0,21.5,0.0,31.7,119,26.1,2.5,78.3,7
201,21,2023,2023-07-21,20230721,11.5,1.2,0.0,21.4,0.0,34.2,119,28.1,1.5,70.4,7
202,22,2023,2023-07-22,20230722,6.2,3.4,0.0,23.4,11.5,31.6,119,26.1,6.0,79.0,7
203,23,2023,2023-07-23,20230723,0.0,2.3,0.0,23.8,86.3,25.1,119,24.5,10.0,94.4,7
204,24,2023,2023-07-24,20230724,4.8,1.5,0.0,23.6,0.1,29.9,119,26.1,8.5,85.8,7
205,25,2023,2023-07-25,20230725,5.5,2.0,0.0,24.4,1.4,30.1,119,26.8,8.4,83.6,7
206,26,2023,2023-07-26,20230726,5.4,2.1,0.0,24.4,19.6,30.9,119,27.0,7.1,82.6,7
207,27,2023,2023-07-27,20230727,9.5,1.5,0.0,23.4,0.0,32.6,119,27.7,4.1,79.6,7
208,28,2023,2023-07-28,20230728,11.7,1.8,0.0,24.5,0.0,33.9,119,28.8,2.0,74.3,7
209,29,2023,2023-07-29,20230729,11.0,1.6,0.0,24.6,0.0,33.4,119,29.1,2.6,71.3,7
210,30,2023,2023-07-30,20230730,7.4,1.6,0.0,24.1,0.0,34.4,119,28.1,5.4,75.6,7
211,31,2023,2023-07-31,20230731,6.2,1.5,0.0,24.3,0.0,32.6,119,27.9,6.8,78.4,7
212,1,2023,2023-08-01,20230801,12.0,1.5,0.0,24.8,0.0,34.4,119,29.2,5.0,73.3,8
213,2,2023,2023-08-02,20230802,11.0,1.6,0.0,24.7,0.0,33.4,119,28.3,4.1,74.6,8
214,3,2023,2023-08-03,20230803,12.0,1.6,0.0,23.5,0.0,33.5,119,28.3,4.1,70.4,8
215,4,2023,2023-08-04,20230804,11.0,1.5,0.0,25.4,0.0,33.9,119,29.2,3.3,70.3,8
216,5,2023,2023-08-05,20230805,11.4,1.6,0.0,25.0,0.0,34.1,119,29.1,3.5,72.3,8
217,6,2023,2023-08-06,20230806,7.2,1.5,0.0,25.0,0.4,34.5,119,28.5,6.1,78.8,8
218,7,2023,2023-08-07,20230807,7.6,2.2,0.0,26.2,0.0,34.9,119,30.2,4.3,70.1,8
219,8,2023,2023-08-08,20230808,10.5,2.8,0.0,26.5,0.0,34.8,119,30.9,3.1,61.0,8
220,9,2023,2023-08-09,20230809,4.3,2.6,0.0,24.1,0.6,31.9,119,28.6,7.1,67.1,8
221,10,2023,2023-08-10,20230810,0.0,2.9,0.0,20.8,91.6,24.3,119,21.9,9.9,93.3,8
222,11,2023,2023-08-11,20230811,0.0,2.8,0.0,21.6,30.3,26.6,119,24.3,10.0,89.3,8
223,12,2023,2023-08-12,20230812,2.3,2.3,0.0,21.5,0.6,26.3,119,23.7,7.3,85.6,8
224,13,2023,2023-08-13,20230813,4.6,1.4,0.0,22.6,0.0,31.7,119,27.1,7.4,75.8,8
225,14,2023,2023-08-14,20230814,8.2,1.4,0.0,23.6,0.0,32.6,119,27.6,3.6,77.9,8
226,15,2023,2023-08-15,20230815,8.9,1.8,0.0,24.3,0.0,32.0,119,27.6,5.8,76.0,8
227,16,2023,2023-08-16,20230816,9.8,1.9,0.0,24.1,0.0,31.6,119,27.0,3.9,75.8,8
228,17,2023,2023-08-17,20230817,10.4,1.5,0.0,22.4,0.0,32.4,119,27.1,3.9,74.9,8
229,18,2023,2023-08-18,20230818,10.8,1.6,0.0,24.1,0.0,32.9,119,28.0,3.5,73.3,8
230,19,2023,2023-08-19,20230819,11.0,1.6,0.0,24.3,0.0,32.9,119,27.7,2.5,71.9,8
231,20,2023,2023-08-20,20230820,6.1,1.3,0.0,24.1,0.0,32.4,119,27.5,6.1,74.9,8
232,21,2023,2023-08-21,20230821,6.2,2.1,0.0,24.8,0.0,33.5,119,28.9,6.8,72.1,8
233,22,2023,2023-08-22,20230822,2.8,3.0,0.0,25.5,0.3,32.2,119,28.0,8.0,76.3,8
234,23,2023,2023-08-23,20230823,0.1,2.1,0.0,22.6,23.8,27.7,119,24.7,9.6,91.5,8
235,24,2023,2023-08-24,20230824,1.4,2.1,0.0,22.7,2.7,29.0,119,25.8,9.5,84.6,8
236,25,2023,2023-08-25,20230825,9.0,2.4,0.0,23.1,0.0,28.9,119,25.8,3.6,81.1,8
