지점,station,Date,tavg,tmin,tmax,year
734,완주,2011-01-01,-8.3,-14.5,-0.7,2011
734,완주,2011-01-02,-6.2,-13.0,1.4,2011
734,완주,2011-01-03,-5.0,-11.2,0.4,2011
734,완주,2011-01-04,-2.9,-9.1,1.1,2011
734,완주,2011-01-05,-0.2,-2.4,2.5,2011
734,완주,2011-01-06,-4.0,-8.6,-0.4,2011
734,완주,2011-01-07,-6.9,-12.3,0.7,2011
734,완주,2011-01-08,-3.2,-11.6,3.7,2011
734,완주,2011-01-09,-3.3,-9.0,0.8,2011
734,완주,2011-01-10,-8.0,-13.3,-1.3,2011
734,완주,2011-01-11,-4.5,-11.9,1.1,2011
734,완주,2011-01-12,-5.6,-10.7,-0.7,2011
734,완주,2011-01-13,-6.5,-13.1,3.1,2011
734,완주,2011-01-14,-3.2,-10.7,3.4,2011
734,완주,2011-01-15,-7.6,-13.8,-1.4,2011
734,완주,2011-01-16,-9.9,-15.5,-3.3,2011
734,완주,2011-01-17,-8.7,-15.5,-0.7,2011
734,완주,2011-01-18,-5.8,-11.9,0.6,2011
734,완주,2011-01-19,-4.9,-9.2,1.2,2011
734,완주,2011-01-20,-5.9,-10.2,-0.2,2011
734,완주,2011-01-21,-6.4,-11.7,1.1,2011
734,완주,2011-01-22,-5.0,-11.8,3.7,2011
734,완주,2011-01-23,-2.8,-8.0,2.4,2011
734,완주,2011-01-24,-5.4,-11.8,-0.9,2011
734,완주,2011-01-25,-7.8,-13.8,-0.3,2011
734,완주,2011-01-26,-7.6,-14.6,-0.1,2011
734,완주,2011-01-27,-7.2,-13.7,-0.4,2011
734,완주,2011-01-28,-5.1,-9.8,-0.1,2011
734,완주,2011-01-29,-8.2,-14.2,-1.5,2011
734,완주,2011-01-30,-8.5,-15.5,-2.0,2011
734,완주,2011-01-31,-7.2,-15.2,0.9,2011
734,완주,2011-02-01,-2.3,-11.3,7.1,2011
734,완주,2011-02-02,-0.2,-6.0,8.2,2011
734,완주,2011-02-03,0.0,-6.6,8.5,2011
734,완주,2011-02-04,0.8,-4.8,8.6,2011
734,완주,2011-02-05,-0.1,-3.3,7.6,2011
734,완주,2011-02-06,2.0,-4.5,8.4,2011
734,완주,2011-02-07,2.0,-2.9,8.4,2011
734,완주,2011-02-08,2.0,-1.7,5.9,2011
734,완주,2011-02-09,-1.1,-5.1,4.1,2011
734,완주,2011-02-10,-2.7,-6.2,0.9,2011
734,완주,2011-02-11,-4.0,-9.7,3.0,2011
734,완주,2011-02-12,-5.2,-9.4,-0.4,2011
734,완주,2011-02-13,-4.7,-11.2,2.9,2011
734,완주,2011-02-14,-3.0,-7.1,0.8,2011
734,완주,2011-02-15,-2.6,-9.1,5.1,2011
734,완주,2011-02-16,-0.4,-8.2,8.3,2011
734,완주,2011-02-17,-0.5,-3.8,1.5,2011
734,완주,2011-02-18,-1.1,-8.2,7.7,2011
734,완주,2011-02-19,0.9,-4.5,9.4,2011
734,완주,2011-02-20,3.0,-5.1,14.4,2011
734,완주,2011-02-21,5.1,-2.0,14.0,2011
734,완주,2011-02-22,3.1,-4.1,12.7,2011
734,완주,2011-02-23,4.8,-3.0,15.4,2011
734,완주,2011-02-24,5.5,-2.0,15.5,2011
734,완주,2011-02-25,4.5,-3.5,11.4,2011
734,완주,2011-02-26,5.9,-5.4,18.2,2011
734,완주,2011-02-27,8.8,5.9,14.1,2011
734,완주,2011-02-28,6.3,4.2,8.7,2011
734,완주,2011-03-01,1.4,-1.6,4.3,2011
734,완주,2011-03-02,-1.2,-6.3,4.9,2011
734,완주,2011-03-03,-2.0,-7.8,5.1,2011
734,완주,2011-03-04,-1.2,-7.8,6.9,2011
734,완주,2011-03-05,0.7,-5.7,9.7,2011
734,완주,2011-03-06,3.7,-3.1,12.1,2011
734,완주,2011-03-07,1.8,-3.7,7.8,2011
734,완주,2011-03-08,0.5,-6.5,8.2,2011
734,완주,2011-03-09,0.0,-6.4,6.9,2011
