,day,year,Date,date,sunshine,wind,snow,tmin,rainfall,tmax,station_id,tavg,cloud,humid,month
331,27,2016,2016-11-27,20161127,3.8,0.8,0.0,-0.5,0.0,8.6,127,3.2,0.0,81.4,11
332,28,2016,2016-11-28,20161128,6.0,1.5,0.0,-3.1,0.0,6.6,127,1.8,0.0,67.5,11
333,29,2016,2016-11-29,20161129,8.0,0.9,0.0,-6.3,0.0,8.0,127,-0.5,0.0,61.1,11
334,30,2016,2016-11-30,20161130,1.0,0.8,0.0,-3.2,0.9,12.3,127,4.9,0.0,71.6,11
335,1,2016,2016-12-01,20161201,5.3,2.3,0.0,-3.2,0.0,9.9,127,4.6,0.0,58.9,12
336,2,2016,2016-12-02,20161202,7.9,1.1,0.0,-7.0,0.0,7.4,127,-0.9,0.0,59.0,12
337,3,2016,2016-12-03,20161203,7.5,0.8,0.0,-6.5,0.0,9.7,127,0.5,0.0,67.0,12
338,4,2016,2016-12-04,20161204,0.7,0.7,0.0,-2.7,0.0,7.8,127,1.6,0.0,73.4,12
339,5,2016,2016-12-05,20161205,0.7,1.6,0.0,2.5,0.0,12.4,127,6.7,0.0,66.8,12
340,6,2016,2016-12-06,20161206,8.1,2.1,0.0,-6.2,0.0,4.1,127,-1.1,0.0,49.1,12
341,7,2016,2016-12-07,20161207,1.9,0.7,0.0,-7.5,0.4,4.5,127,-1.3,0.0,74.1,12
342,8,2016,2016-12-08,20161208,1.4,0.6,0.0,-4.0,0.1,5.8,127,1.5,0.0,84.1,12
343,9,2016,2016-12-09,20161209,4.6,2.1,0.0,-3.2,2.4,6.5,127,2.8,0.0,70.0,12
344,10,2016,2016-12-10,20161210,8.1,1.1,0.0,-7.4,0.0,4.7,127,-2.6,0.0,64.4,12
345,11,2016,2016-12-11,20161211,8.0,0.8,0.0,-9.4,0.0,6.0,127,-3.4,0.0,66.3,12
346,12,2016,2016-12-12,20161212,4.6,0.6,0.0,-6.7,0.0,9.0,127,1.2,0.0,63.3,12
347,13,2016,2016-12-13,20161213,5.1,0.8,0.0,-2.3,0.0,8.9,127,2.3,0.0,71.6,12
348,14,2016,2016-12-14,20161214,0.0,1.0,0.0,-0.8,0.8,1.2,127,0.2,0.0,78.5,12
349,15,2016,2016-12-15,20161215,7.7,2.5,0.0,-8.5,0.0,0.9,127,-2.7,0.0,49.6,12
350,16,2016,2016-12-16,20161216,8.0,1.4,0.0,-11.2,0.0,0.6,127,-5.0,0.0,51.3,12
351,17,2016,2016-12-17,20161217,4.2,0.6,0.0,-3.4,0.0,9.7,127,2.2,0.0,61.1,12
352,18,2016,2016-12-18,20161218,2.4,0.8,0.0,-4.0,0.0,10.2,127,1.7,0.0,77.1,12
353,19,2016,2016-12-19,20161219,0.8,1.0,0.0,-0.2,0.9,10.4,127,5.2,0.0,81.1,12
354,20,2016,2016-12-20,20161220,7.3,0.8,0.0,0.9,0.0,13.9,127,5.4,0.0,80.3,12
355,21,2016,2016-12-21,20161221,2.6,2.0,0.0,-1.5,15.9,13.9,127,7.2,0.0,82.8,12
356,22,2016,2016-12-22,20161222,0.0,3.2,0.0,3.2,11.3,15.6,127,8.2,0.0,79.0,12
357,23,2016,2016-12-23,20161223,0.1,3.2,0.0,-2.0,2.2,3.2,127,-0.3,0.0,73.6,12
358,24,2016,2016-12-24,20161224,1.5,1.0,0.0,-3.3,0.0,1.1,127,-1.7,0.0,68.8,12
359,25,2016,2016-12-25,20161225,4.4,0.6,0.0,-5.4,0.0,6.7,127,-0.2,0.0,80.8,12
360,26,2016,2016-12-26,20161226,0.0,0.6,0.0,1.0,6.8,4.1,127,2.5,0.0,89.4,12
361,27,2016,2016-12-27,20161227,3.5,2.4,0.0,-6.2,1.5,2.6,127,-0.7,0.0,70.4,12
362,28,2016,2016-12-28,20161228,7.6,0.8,0.0,-9.2,0.0,2.2,127,-4.3,0.0,68.5,12
363,29,2016,2016-12-29,20161229,6.4,2.0,0.0,-7.9,0.1,0.0,127,-3.8,0.0,56.8,12
364,30,2016,2016-12-30,20161230,6.8,0.9,0.0,-10.7,0.0,2.7,127,-4.4,0.0,62.5,12
365,31,2016,2016-12-31,20161231,1.1,0.7,0.0,-7.0,0.0,4.0,127,-1.7,0.0,78.3,12
