,station_id,month,tavg,date,snow,day,cloud,sunshine,tmax,wind,rainfall,year,Date,humid,tmin
52,127,2,1.0,20190222,0.0,22,6.9,5.6,8.6,0.7,0.0,2019,2019-02-22,73.0,-4.7
53,127,2,4.1,20190223,0.0,23,2.6,9.1,13.2,1.1,0.0,2019,2019-02-23,62.8,-3.9
54,127,2,4.4,20190224,0.0,24,1.6,9.9,13.0,1.1,0.0,2019,2019-02-24,62.4,-3.5
55,127,2,4.1,20190225,0.0,25,3.5,9.3,11.8,1.0,0.0,2019,2019-02-25,60.1,-1.4
56,127,2,3.2,20190226,0.0,26,3.4,9.3,11.3,0.8,0.0,2019,2019-02-26,55.4,-4.7
57,127,2,6.5,20190227,0.0,27,9.3,4.0,12.6,0.9,0.2,2019,2019-02-27,62.5,1.2
58,127,2,4.5,20190228,0.0,28,6.3,6.6,12.5,1.0,0.0,2019,2019-02-28,64.5,-1.8
59,127,3,4.3,20190301,0.0,1,0.0,9.7,12.8,1.0,0.0,2019,2019-03-01,57.4,-3.1
60,127,3,5.2,20190302,0.0,2,6.5,7.7,14.6,0.8,0.0,2019,2019-03-02,55.9,-3.5
61,127,3,6.6,20190303,0.0,3,5.1,6.8,14.6,0.7,0.0,2019,2019-03-03,51.4,-2.1
62,127,3,8.0,20190304,0.0,4,3.4,9.1,15.9,0.9,0.0,2019,2019-03-04,52.9,2.2
63,127,3,7.0,20190305,0.0,5,5.5,6.2,13.4,0.9,0.0,2019,2019-03-05,60.9,-0.9
64,127,3,7.5,20190306,0.0,6,4.7,5.8,13.8,1.0,0.0,2019,2019-03-06,59.3,0.8
65,127,3,5.7,20190307,0.0,7,3.6,6.2,13.0,1.1,0.2,2019,2019-03-07,66.5,0.7
66,127,3,4.7,20190308,0.0,8,0.0,10.7,13.8,1.0,0.0,2019,2019-03-08,54.5,-3.0
67,127,3,5.3,20190309,0.0,9,4.1,9.1,14.6,0.8,0.0,2019,2019-03-09,49.6,-3.3
68,127,3,7.0,20190310,0.0,10,8.4,0.0,13.3,1.2,0.0,2019,2019-03-10,51.1,1.2
69,127,3,4.9,20190311,0.0,11,5.8,2.4,10.1,1.2,0.0,2019,2019-03-11,71.0,-2.1
70,127,3,3.9,20190312,0.0,12,4.7,0.6,8.9,2.4,1.4,2019,2019-03-12,70.8,-1.0
71,127,3,1.6,20190313,0.0,13,1.4,9.3,8.6,2.7,0.6,2019,2019-03-13,45.9,-4.9
72,127,3,3.8,20190314,0.0,14,5.0,7.8,9.9,1.4,0.0,2019,2019-03-14,47.5,-5.4
73,127,3,4.4,20190315,0.0,15,6.0,5.9,12.1,1.4,6.7,2019,2019-03-15,73.1,0.2
74,127,3,4.6,20190316,0.0,16,7.8,2.1,8.4,1.1,0.0,2019,2019-03-16,69.4,0.8
75,127,3,4.7,20190317,0.0,17,2.5,7.4,11.7,1.4,0.0,2019,2019-03-17,60.3,-0.1
76,127,3,5.3,20190318,0.0,18,6.5,9.7,14.4,1.0,0.0,2019,2019-03-18,51.1,-3.7
