,year,station_id,month,sunshine,snow,tmin,tavg,Date,tmax,cloud,date,day,humid,rainfall,wind
81,2023,127,3,0.7,0.0,11.3,15.2,2023-03-23,18.5,9.3,20230323,23,85.6,6.5,1.0
82,2023,127,3,0.1,0.0,9.6,11.8,2023-03-24,16.0,8.5,20230324,24,72.1,0.0,1.5
83,2023,127,3,2.3,0.0,8.8,10.5,2023-03-25,13.8,6.0,20230325,25,68.4,0.0,1.8
84,2023,127,3,9.2,0.0,2.2,10.0,2023-03-26,16.6,2.9,20230326,26,46.9,0.0,1.9
85,2023,127,3,10.6,0.0,-2.2,6.0,2023-03-27,14.1,0.0,20230327,27,41.6,0.0,1.2
86,2023,127,3,9.0,0.0,-1.8,7.0,2023-03-28,16.5,1.6,20230328,28,49.5,0.0,1.2
87,2023,127,3,11.0,0.0,-0.2,9.9,2023-03-29,20.3,0.5,20230329,29,49.1,0.0,0.9
88,2023,127,3,11.2,0.0,1.2,11.7,2023-03-30,22.2,3.1,20230330,30,39.3,0.0,1.1
89,2023,127,3,11.5,0.0,1.7,12.9,2023-03-31,24.0,0.8,20230331,31,40.8,0.0,0.9
90,2023,127,4,11.5,0.0,4.1,15.1,2023-04-01,25.2,1.5,20230401,1,41.1,0.0,1.2
91,2023,127,4,11.7,0.0,5.8,15.9,2023-04-02,22.8,0.9,20230402,2,30.8,0.0,2.4
92,2023,127,4,11.5,0.0,5.3,16.2,2023-04-03,24.3,2.3,20230403,3,30.8,0.0,2.4
93,2023,127,4,3.7,0.0,8.5,15.9,2023-04-04,22.8,9.1,20230404,4,38.8,4.5,1.8
94,2023,127,4,0.0,0.0,9.6,14.3,2023-04-05,18.0,9.8,20230405,5,78.3,5.0,2.8
95,2023,127,4,0.0,0.0,8.0,9.1,2023-04-06,10.6,8.8,20230406,6,88.4,4.2,1.2
96,2023,127,4,9.8,0.0,0.0,0.0,2023-04-07,0.0,4.3,20230407,7,61.0,0.0,2.1
97,2023,127,4,11.3,0.0,-0.7,7.4,2023-04-08,15.3,0.8,20230408,8,45.6,0.0,2.4
98,2023,127,4,12.1,0.0,-0.7,9.2,2023-04-09,19.8,0.0,20230409,9,50.5,0.0,1.4
99,2023,127,4,11.2,0.0,0.1,11.3,2023-04-10,21.8,2.1,20230410,10,48.1,0.0,1.4
100,2023,127,4,0.4,0.0,6.3,13.8,2023-04-11,21.1,8.0,20230411,11,70.6,1.0,2.2
101,2023,127,4,11.5,0.0,2.7,9.7,2023-04-12,16.7,0.1,20230412,12,34.6,0.0,2.3
102,2023,127,4,6.1,0.0,0.1,10.2,2023-04-13,20.2,3.8,20230413,13,42.1,0.0,0.8
103,2023,127,4,9.3,0.0,6.7,15.7,2023-04-14,24.7,7.4,20230414,14,37.6,0.0,1.0
104,2023,127,4,0.8,0.0,9.1,11.9,2023-04-15,15.8,8.4,20230415,15,74.8,8.9,0.7
105,2023,127,4,2.3,0.0,5.3,9.9,2023-04-16,16.6,6.0,20230416,16,73.5,0.1,1.1
106,2023,127,4,9.2,0.0,2.3,12.5,2023-04-17,19.0,3.5,20230417,17,53.4,0.0,1.1
107,2023,127,4,0.0,0.0,10.3,13.1,2023-04-18,15.6,8.5,20230418,18,76.0,2.8,1.3
108,2023,127,4,11.4,0.0,10.2,19.1,2023-04-19,27.3,2.4,20230419,19,60.5,0.0,1.7
109,2023,127,4,0.9,0.0,14.0,18.5,2023-04-20,23.8,7.5,20230420,20,78.5,0.4,1.0
110,2023,127,4,3.6,0.0,13.2,16.5,2023-04-21,21.0,6.8,20230421,21,61.0,0.0,2.0
111,2023,127,4,7.4,0.0,6.4,14.6,2023-04-22,21.5,6.5,20230422,22,40.9,0.0,1.2
112,2023,127,4,3.8,0.0,6.6,15.0,2023-04-23,21.2,8.9,20230423,23,40.5,0.0,1.2
113,2023,127,4,4.7,0.0,8.8,14.2,2023-04-24,19.1,6.6,20230424,24,46.4,0.0,2.0
114,2023,127,4,0.0,0.0,6.8,8.6,2023-04-25,11.0,9.4,20230425,25,77.4,3.1,0.7
115,2023,127,4,5.7,0.0,3.6,8.4,2023-04-26,13.9,5.1,20230426,26,72.6,0.1,1.9
116,2023,127,4,10.4,0.0,1.2,11.4,2023-04-27,22.1,2.9,20230427,27,60.6,0.0,1.0
117,2023,127,4,10.5,0.0,4.3,15.7,2023-04-28,23.8,3.9,20230428,28,55.1,0.0,1.4
118,2023,127,4,0.0,0.0,8.8,14.1,2023-04-29,18.8,8.5,20230429,29,79.1,2.0,2.0
119,2023,127,4,11.7,0.0,7.5,14.5,2023-04-30,21.7,5.5,20230430,30,53.3,0.0,2.7
120,2023,127,5,10.6,0.0,7.6,13.9,2023-05-01,20.4,1.6,20230501,1,52.4,0.0,1.9
121,2023,127,5,9.7,0.0,3.5,15.2,2023-05-02,25.0,6.5,20230502,2,47.5,0.0,0.8
122,2023,127,5,10.8,0.0,9.2,18.8,2023-05-03,26.8,6.8,20230503,3,48.4,0.0,1.2
123,2023,127,5,10.2,0.0,12.3,19.8,2023-05-04,25.9,7.0,20230504,4,63.9,0.0,1.9
124,2023,127,5,0.0,0.0,17.3,19.2,2023-05-05,21.2,9.8,20230505,5,85.8,37.5,1.6
125,2023,127,5,0.0,0.0,11.2,13.7,2023-05-06,20.0,9.3,20230506,6,77.5,33.7,4.3
126,2023,127,5,0.0,0.0,5.8,11.7,2023-05-07,15.0,7.5,20230507,7,64.4,1.3,1.5
127,2023,127,5,10.7,0.0,3.0,12.7,2023-05-08,22.2,2.9,20230508,8,62.3,0.0,1.1
128,2023,127,5,12.4,0.0,4.9,15.2,2023-05-09,25.3,1.1,20230509,9,57.1,0.0,1.3
129,2023,127,5,12.0,0.0,6.9,16.2,2023-05-10,25.6,2.6,20230510,10,56.5,0.0,0.9
130,2023,127,5,12.4,0.0,8.3,18.6,2023-05-11,26.6,3.1,20230511,11,52.4,0.0,1.1
131,2023,127,5,6.8,0.0,10.5,18.3,2023-05-12,24.9,8.4,20230512,12,55.6,0.0,0.8
132,2023,127,5,11.3,0.0,10.0,17.9,2023-05-13,25.0,4.0,20230513,13,55.9,0.0,1.3
133,2023,127,5,11.7,0.0,9.3,17.1,2023-05-14,24.8,0.3,20230514,14,60.3,0.0,1.2
134,2023,127,5,12.2,0.0,9.0,19.3,2023-05-15,28.6,1.8,20230515,15,57.6,0.0,1.1
135,2023,127,5,11.8,0.0,13.0,22.1,2023-05-16,32.0,2.3,20230516,16,53.0,0.0,1.6
136,2023,127,5,12.4,0.0,11.5,22.2,2023-05-17,31.2,2.5,20230517,17,52.1,0.0,1.5
137,2023,127,5,4.6,0.0,15.8,20.2,2023-05-18,24.5,8.8,20230518,18,65.8,0.0,1.5
138,2023,127,5,5.5,0.0,14.0,20.1,2023-05-19,24.7,5.9,20230519,19,63.3,0.0,1.2
139,2023,127,5,10.1,0.0,12.7,20.7,2023-05-20,28.6,3.5,20230520,20,64.3,0.0,1.6
140,2023,127,5,5.0,0.0,14.8,18.8,2023-05-21,23.7,7.8,20230521,21,64.9,0.0,1.8
141,2023,127,5,3.3,0.0,14.3,17.8,2023-05-22,23.5,7.6,20230522,22,65.8,0.0,1.1
142,2023,127,5,12.7,0.0,10.6,18.3,2023-05-23,25.6,0.1,20230523,23,56.8,0.0,1.4
143,2023,127,5,6.3,0.0,10.3,19.0,2023-05-24,26.2,6.4,20230524,24,55.0,0.0,0.9
144,2023,127,5,10.2,0.0,12.5,20.7,2023-05-25,27.6,4.6,20230525,25,48.5,0.0,1.3
145,2023,127,5,10.2,0.0,14.6,20.9,2023-05-26,27.0,7.9,20230526,26,56.0,0.1,1.4
146,2023,127,5,0.0,0.0,16.2,18.8,2023-05-27,20.2,9.8,20230527,27,82.8,3.3,0.7
147,2023,127,5,0.0,0.0,18.2,19.5,2023-05-28,20.5,9.9,20230528,28,90.9,30.2,0.5
148,2023,127,5,0.6,0.0,18.0,20.7,2023-05-29,24.6,8.0,20230529,29,89.8,17.7,0.7
149,2023,127,5,4.1,0.0,16.1,21.1,2023-05-30,26.8,6.8,20230530,30,73.9,0.0,1.3
150,2023,127,5,12.0,0.0,13.1,21.3,2023-05-31,28.1,4.9,20230531,31,51.0,0.0,1.5
151,2023,127,6,2.9,0.0,15.8,21.9,2023-06-01,27.3,8.8,20230601,1,64.8,0.0,0.9
152,2023,127,6,6.0,0.0,18.3,22.3,2023-06-02,27.2,5.1,20230602,2,66.6,0.0,1.9
153,2023,127,6,8.8,0.0,14.8,21.3,2023-06-03,28.3,2.9,20230603,3,56.5,0.0,1.7
154,2023,127,6,12.3,0.0,12.1,20.6,2023-06-04,28.5,5.4,20230604,4,54.4,0.0,1.6
155,2023,127,6,8.4,0.0,13.5,20.5,2023-06-05,26.5,6.4,20230605,5,62.0,0.0,1.8
156,2023,127,6,10.4,0.0,14.2,20.9,2023-06-06,27.0,4.4,20230606,6,65.4,0.0,1.4
157,2023,127,6,0.8,0.0,18.0,20.9,2023-06-07,24.9,7.5,20230607,7,72.0,0.0,1.1
158,2023,127,6,6.4,0.0,17.0,22.7,2023-06-08,27.9,7.1,20230608,8,71.5,0.0,1.2
159,2023,127,6,9.8,0.0,17.5,22.9,2023-06-09,28.7,3.4,20230609,9,57.5,1.0,1.4
160,2023,127,6,6.6,0.0,16.6,21.2,2023-06-10,30.3,8.0,20230610,10,69.6,10.9,1.1
161,2023,127,6,6.6,0.0,16.5,20.6,2023-06-11,28.5,6.8,20230611,11,80.3,1.6,1.1
162,2023,127,6,6.6,0.0,17.7,22.2,2023-06-12,28.3,7.0,20230612,12,74.0,0.0,0.9
163,2023,127,6,8.5,0.0,17.0,22.1,2023-06-13,28.7,5.6,20230613,13,67.8,0.0,1.4
164,2023,127,6,6.9,0.0,15.0,20.4,2023-06-14,27.8,5.5,20230614,14,73.1,38.1,1.4
165,2023,127,6,7.0,0.0,14.8,20.0,2023-06-15,26.0,3.9,20230615,15,79.3,1.5,0.9
166,2023,127,6,12.2,0.0,15.0,22.5,2023-06-16,29.9,2.3,20230616,16,71.1,0.0,1.0
167,2023,127,6,10.9,0.0,15.6,23.7,2023-06-17,31.4,3.6,20230617,17,63.4,0.0,1.1
168,2023,127,6,12.1,0.0,18.0,25.4,2023-06-18,32.9,3.6,20230618,18,62.1,0.0,0.8
169,2023,127,6,11.0,0.0,19.8,26.9,2023-06-19,33.4,2.9,20230619,19,60.5,0.0,1.9
170,2023,127,6,1.8,0.0,19.3,23.6,2023-06-20,27.2,8.3,20230620,20,57.8,0.4,1.7
171,2023,127,6,0.0,0.0,18.3,20.4,2023-06-21,22.5,6.5,20230621,21,91.3,28.2,1.3
172,2023,127,6,1.5,0.0,18.7,21.2,2023-06-22,26.4,7.6,20230622,22,84.0,1.2,1.3
173,2023,127,6,7.9,0.0,18.2,23.6,2023-06-23,29.7,3.9,20230623,23,74.8,0.0,0.8
174,2023,127,6,10.3,0.0,18.8,25.4,2023-06-24,31.6,3.1,20230624,24,69.4,0.0,0.8
175,2023,127,6,7.1,0.0,19.1,26.0,2023-06-25,32.0,6.0,20230625,25,65.6,0.0,1.1
176,2023,127,6,0.0,0.0,20.8,23.5,2023-06-26,25.4,10.0,20230626,26,85.5,88.2,1.7
177,2023,127,6,6.1,0.0,23.1,25.9,2023-06-27,30.0,6.4,20230627,27,73.1,11.2,1.6
178,2023,127,6,7.4,0.0,20.7,25.6,2023-06-28,29.4,6.9,20230628,28,71.1,0.0,1.5
179,2023,127,6,0.0,0.0,23.1,24.3,2023-06-29,26.2,9.3,20230629,29,89.5,56.2,0.9
180,2023,127,6,0.5,0.0,23.2,25.1,2023-06-30,28.7,7.3,20230630,30,88.4,1.1,0.8
181,2023,127,7,9.2,0.0,23.2,27.3,2023-07-01,33.0,2.5,20230701,1,76.0,0.0,1.0
182,2023,127,7,6.5,0.0,22.1,26.4,2023-07-02,30.8,6.1,20230702,2,78.6,0.0,0.9
183,2023,127,7,9.0,0.0,22.5,27.4,2023-07-03,33.9,3.6,20230703,3,71.8,0.0,1.1
184,2023,127,7,4.8,0.0,21.5,24.9,2023-07-04,31.0,8.4,20230704,4,81.1,25.8,1.6
185,2023,127,7,3.2,0.0,21.2,24.5,2023-07-05,28.6,5.8,20230705,5,79.1,30.1,2.5
186,2023,127,7,8.3,0.0,19.7,25.9,2023-07-06,32.7,5.8,20230706,6,67.4,0.0,1.3
187,2023,127,7,0.7,0.0,19.2,22.3,2023-07-07,27.3,8.0,20230707,7,79.3,19.7,1.6
188,2023,127,7,2.1,0.0,19.7,24.8,2023-07-08,29.9,6.3,20230708,8,83.0,10.0,1.0
189,2023,127,7,1.3,0.0,21.6,24.6,2023-07-09,30.7,7.1,20230709,9,86.3,26.5,1.1
190,2023,127,7,7.9,0.0,22.7,26.9,2023-07-10,32.0,6.6,20230710,10,75.3,0.1,1.7
191,2023,127,7,0.0,0.0,21.7,23.7,2023-07-11,25.8,9.0,20230711,11,87.9,29.5,0.9
192,2023,127,7,0.8,0.0,22.2,25.0,2023-07-12,29.7,8.0,20230712,12,88.8,10.4,0.7
193,2023,127,7,0.0,0.0,23.6,24.9,2023-07-13,26.7,10.0,20230713,13,92.0,51.3,1.0
194,2023,127,7,0.0,0.0,23.5,24.8,2023-07-14,26.2,9.8,20230714,14,86.9,127.7,1.8
195,2023,127,7,0.0,0.0,21.8,22.8,2023-07-15,24.2,10.0,20230715,15,90.4,172.3,0.8
196,2023,127,7,1.0,0.0,21.4,24.4,2023-07-16,28.1,9.1,20230716,16,87.8,0.3,0.6
197,2023,127,7,0.8,0.0,22.5,25.6,2023-07-17,29.5,9.3,20230717,17,86.9,6.1,0.8
198,2023,127,7,0.0,0.0,22.3,23.8,2023-07-18,26.5,8.6,20230718,18,90.3,16.2,0.9
199,2023,127,7,8.2,0.0,21.6,25.7,2023-07-19,31.5,2.3,20230719,19,81.3,0.0,0.8
200,2023,127,7,6.8,0.0,22.3,26.5,2023-07-20,31.7,4.5,20230720,20,79.8,0.0,0.8
201,2023,127,7,7.3,0.0,22.7,27.7,2023-07-21,33.1,3.5,20230721,21,78.0,0.0,1.0
202,2023,127,7,6.9,0.0,22.8,26.7,2023-07-22,31.2,5.9,20230722,22,71.9,0.0,2.2
203,2023,127,7,0.0,0.0,24.3,26.1,2023-07-23,28.1,10.0,20230723,23,82.6,5.0,1.3
204,2023,127,7,3.6,0.0,23.7,26.3,2023-07-24,30.9,7.8,20230724,24,83.1,3.9,0.8
205,2023,127,7,3.2,0.0,23.2,26.4,2023-07-25,30.7,8.3,20230725,25,81.9,0.0,1.0
206,2023,127,7,5.7,0.0,23.1,25.5,2023-07-26,30.8,7.6,20230726,26,88.1,11.4,0.8
207,2023,127,7,9.9,0.0,22.5,27.6,2023-07-27,33.5,5.5,20230727,27,77.8,0.0,0.9
208,2023,127,7,9.2,0.0,24.0,28.7,2023-07-28,34.2,3.1,20230728,28,76.6,0.0,1.2
209,2023,127,7,10.2,0.0,24.0,28.8,2023-07-29,34.9,3.4,20230729,29,76.4,0.0,1.0
210,2023,127,7,8.9,0.0,24.2,28.8,2023-07-30,33.9,4.9,20230730,30,75.4,0.0,0.9
211,2023,127,7,3.8,0.0,23.5,27.2,2023-07-31,32.7,7.3,20230731,31,81.3,7.9,0.7
212,2023,127,8,6.3,0.0,22.9,27.2,2023-08-01,33.6,4.9,20230801,1,82.8,10.9,0.9
213,2023,127,8,8.5,0.0,24.3,28.2,2023-08-02,33.9,5.8,20230802,2,78.6,0.0,0.9
214,2023,127,8,11.8,0.0,22.3,28.0,2023-08-03,33.8,2.9,20230803,3,74.1,0.0,1.0
215,2023,127,8,8.6,0.0,24.2,28.7,2023-08-04,34.7,5.1,20230804,4,76.0,0.0,0.8
216,2023,127,8,9.1,0.0,25.0,29.3,2023-08-05,34.5,3.4,20230805,5,76.1,0.0,0.8
217,2023,127,8,6.2,0.0,24.7,29.1,2023-08-06,34.4,5.8,20230806,6,76.9,2.9,1.1
218,2023,127,8,7.8,0.0,25.7,29.3,2023-08-07,35.5,6.4,20230807,7,73.1,0.0,1.6
219,2023,127,8,8.5,0.0,24.5,29.1,2023-08-08,34.7,4.6,20230808,8,69.3,0.0,2.0
220,2023,127,8,1.2,0.0,22.6,25.7,2023-08-09,29.5,8.6,20230809,9,76.4,24.7,2.0
221,2023,127,8,0.0,0.0,20.7,21.7,2023-08-10,22.7,8.6,20230810,10,89.1,91.3,1.2
222,2023,127,8,4.2,0.0,21.9,25.3,2023-08-11,31.2,6.5,20230811,11,79.8,3.6,2.1
223,2023,127,8,0.6,0.0,21.9,23.9,2023-08-12,26.0,7.8,20230812,12,85.6,2.5,1.0
224,2023,127,8,2.7,0.0,21.2,25.9,2023-08-13,31.2,7.5,20230813,13,82.0,0.0,0.6
225,2023,127,8,11.1,0.0,22.2,27.8,2023-08-14,33.4,3.5,20230814,14,75.9,0.0,0.9
226,2023,127,8,10.6,0.0,23.5,28.0,2023-08-15,33.0,5.1,20230815,15,68.4,0.0,1.8
227,2023,127,8,6.9,0.0,21.7,26.5,2023-08-16,31.7,5.5,20230816,16,74.8,0.0,1.1
228,2023,127,8,3.1,0.0,22.5,26.2,2023-08-17,31.6,5.4,20230817,17,80.9,0.0,0.9
229,2023,127,8,7.8,0.0,22.3,27.3,2023-08-18,33.2,5.4,20230818,18,76.4,0.0,0.9
230,2023,127,8,6.6,0.0,23.7,28.0,2023-08-19,33.1,5.3,20230819,19,78.0,0.0,0.6
231,2023,127,8,6.6,0.0,23.7,27.5,2023-08-20,33.1,5.8,20230820,20,78.0,4.4,1.2
232,2023,127,8,7.3,0.0,23.6,28.1,2023-08-21,33.4,6.5,20230821,21,76.9,0.0,1.3
233,2023,127,8,7.2,0.0,23.2,27.8,2023-08-22,32.9,5.4,20230822,22,77.5,0.1,1.0
234,2023,127,8,4.3,0.0,24.0,26.6,2023-08-23,32.8,8.3,20230823,23,81.3,22.6,1.4
235,2023,127,8,0.5,0.0,22.0,25.1,2023-08-24,29.0,9.9,20230824,24,86.4,18.7,2.1
236,2023,127,8,6.5,0.0,22.7,26.0,2023-08-25,30.5,4.0,20230825,25,76.8,5.5,1.5
